,GPS US Equity
2023-03-14,24.5195
2023-03-15,24.5195
2023-03-16,24.5195
2023-03-17,24.5195
2023-03-18,24.5195
2023-03-19,24.5195
2023-03-20,24.5195
2023-03-21,24.5195
2023-03-22,24.5195
2023-03-23,24.5195
2023-03-24,24.5195
2023-03-25,24.5195
2023-03-26,24.5195
2023-03-27,24.5195
2023-03-28,24.5195
2023-03-29,24.5195
2023-03-30,24.5195
2023-03-31,24.5195
2023-04-01,24.5195
2023-04-02,24.5195
2023-04-03,24.5195
2023-04-04,24.5195
2023-04-05,24.5195
2023-04-06,24.5195
2023-04-07,24.5195
2023-04-08,24.5195
2023-04-09,24.5195
2023-04-10,24.5195
2023-04-11,24.5195
2023-04-12,24.5195
2023-04-13,24.5195
2023-04-14,24.5195
2023-04-15,24.5195
2023-04-16,24.5195
2023-04-17,24.5195
2023-04-18,24.5195
2023-04-19,24.5195
2023-04-20,24.5195
2023-04-21,24.5195
2023-04-22,24.5195
2023-04-23,24.5195
2023-04-24,24.5195
2023-04-25,24.5195
2023-04-26,24.5195
2023-04-27,24.5195
2023-04-28,70.4166
2023-04-29,70.4166
2023-04-30,70.4166
2023-05-01,68.9515
2023-05-02,68.2657
2023-05-03,67.6423
2023-05-04,66.3019
2023-05-05,67.5176
2023-05-06,67.5176
2023-05-07,67.5176
2023-05-08,66.8318
2023-05-09,66.8941
2023-05-10,66.5201
2023-05-11,66.146
2023-05-12,65.1173
2023-05-13,65.1173
2023-05-14,65.1173
2023-05-15,65.2109
2023-05-16,63.8081
2023-05-17,64.7433
2023-05-18,65.772
2023-05-19,64.7433
2023-05-20,64.7433
2023-05-21,64.7433
2023-05-22,65.2732
2023-05-23,64.1822
2023-05-24,64.2134
2023-05-25,63.6211
2023-05-26,66.505
2023-05-27,66.505
2023-05-28,66.505
2023-05-29,66.505
2023-05-30,66.7234
2023-05-31,65.5069
2023-06-01,65.694
2023-06-02,67.6279
2023-06-03,67.6279
2023-06-04,67.6279
2023-06-05,67.2224
2023-06-06,68.782
2023-06-07,69.6865
2023-06-08,70.0296
2023-06-09,70.4663
2023-06-10,70.4663
2023-06-11,70.4663
2023-06-12,70.8718
2023-06-13,70.903
2023-06-14,70.3104
2023-06-15,70.7782
2023-06-16,70.3727
2023-06-17,70.3727
2023-06-18,70.3727
2023-06-19,70.3727
2023-06-20,68.4077
2023-06-21,69.0627
2023-06-22,67.8151
2023-06-23,67.5967
2023-06-24,67.5967
2023-06-25,67.5967
2023-06-26,68.0022
2023-06-27,68.3141
2023-06-28,67.1288
2023-06-29,68.0022
2023-06-30,68.3453
2023-07-01,68.3453
2023-07-02,68.3453
2023-07-03,68.2205
2023-07-04,68.2205
2023-07-05,67.9086
2023-07-06,68.4701
2023-07-07,68.2829
2023-07-08,68.2829
2023-07-09,68.2829
2023-07-10,68.782
2023-07-11,70.3727
2023-07-12,70.1232
2023-07-13,70.0608
2023-07-14,69.3122
2023-07-15,69.3122
2023-07-16,69.3122
2023-07-17,69.3434
2023-07-18,69.3434
2023-07-19,69.7177
2023-07-20,69.0627
2023-07-21,68.9691
2023-07-22,68.9691
2023-07-23,68.9691
2023-07-24,69.8737
2023-07-25,69.2187
2023-07-26,71.4332
2023-07-27,72.0571
2023-07-28,32.1722
2023-07-29,32.1722
2023-07-30,32.1722
2023-07-31,32.0991
2023-08-01,32.5665
2023-08-02,32.1722
2023-08-03,32.4789
2023-08-04,32.5957
2023-08-05,32.5957
2023-08-06,32.5957
2023-08-07,32.4351
2023-08-08,32.3766
2023-08-09,32.2452
2023-08-10,32.4643
2023-08-11,32.6249
2023-08-12,32.6249
2023-08-13,32.6249
2023-08-14,32.4205
2023-08-15,32.4205
2023-08-16,31.9677
2023-08-17,31.8655
2023-08-18,32.1868
2023-08-19,32.1868
2023-08-20,32.1868
2023-08-21,32.0407
2023-08-22,31.0329
2023-08-23,31.1498
2023-08-24,30.9745
2023-08-25,32.0563
2023-08-26,32.0563
2023-08-27,32.0563
2023-08-28,32.3351
2023-08-29,33.3479
2023-08-30,33.6855
2023-08-31,34.0525
2023-09-01,34.1699
2023-09-02,34.1699
2023-09-03,34.1699
2023-09-04,34.1699
2023-09-05,33.8323
2023-09-06,33.6562
2023-09-07,33.9644
2023-09-08,33.5974
2023-09-09,33.5974
2023-09-10,33.5974
2023-09-11,33.1718
2023-09-12,33.4947
2023-09-13,33.0397
2023-09-14,33.1865
2023-09-15,33.4947
2023-09-16,33.4947
2023-09-17,33.4947
2023-09-18,31.9242
2023-09-19,31.6746
2023-09-20,31.4692
2023-09-21,32.0709
2023-09-22,31.6453
2023-09-23,31.6453
2023-09-24,31.6453
2023-09-25,32.1003
2023-09-26,32.0269
2023-09-27,32.159
2023-09-28,32.5847
2023-09-29,32.6581
2023-09-30,32.6581
2023-10-01,32.6581
2023-10-02,32.8635
2023-10-03,32.0856
2023-10-04,32.3205
2023-10-05,31.7334
2023-10-06,32.1003
2023-10-07,32.1003
2023-10-08,32.1003
2023-10-09,32.3351
2023-10-10,33.1131
2023-10-11,33.9791
2023-10-12,33.6268
2023-10-13,33.7736
2023-10-14,33.7736
2023-10-15,33.7736
2023-10-16,34.7423
2023-10-17,35.3441
2023-10-18,34.9038
2023-10-19,34.6396
2023-10-20,34.4341
2023-10-21,34.4341
2023-10-22,34.4341
2023-10-23,34.4341
2023-10-24,35.2707
2023-10-25,36.2248
2023-10-26,36.2394
2023-10-27,28.229
2023-10-28,28.229
2023-10-29,28.229
2023-10-30,28.0886
2023-10-31,28.2642
2023-11-01,28.4163
2023-11-02,29.1186
2023-11-03,29.7156
2023-11-04,29.7156
2023-11-05,29.7156
2023-11-06,29.4698
2023-11-07,29.2123
2023-11-08,29.1069
2023-11-09,29.0601
2023-11-10,29.0601
2023-11-11,29.0601
2023-11-12,29.0601
2023-11-13,28.7089
2023-11-14,29.3995
2023-11-15,29.7507
2023-11-16,29.2825
2023-11-17,34.1752
2023-11-18,34.1752
2023-11-19,34.1752
2023-11-20,34.8541
2023-11-21,35.4612
2023-11-22,35.3439
2023-11-23,35.3439
2023-11-24,35.4143
2023-11-25,35.4143
2023-11-26,35.4143
2023-11-27,36.0949
2023-11-28,36.224
2023-11-29,36.9399
2023-11-30,36.8343
2023-12-01,37.9491
2023-12-02,37.9491
2023-12-03,37.9491
2023-12-04,37.7379
2023-12-05,37.6675
2023-12-06,37.8552
2023-12-07,38.3598
2023-12-08,38.7236
2023-12-09,38.7236
2023-12-10,38.7236
2023-12-11,39.017
2023-12-12,38.2777
2023-12-13,38.1955
2023-12-14,38.2777
2023-12-15,38.2894
2023-12-16,38.2894
2023-12-17,38.2894
2023-12-18,37.8904
2023-12-19,38.6297
2023-12-20,37.5501
2023-12-21,38.219
2023-12-22,38.1251
2023-12-23,38.1251
2023-12-24,38.1251
2023-12-25,38.1251
2023-12-26,38.442
2023-12-27,38.2542
2023-12-28,38.043
2023-12-29,37.82
2023-12-30,37.82
2023-12-31,37.82
2024-01-01,37.82
2024-01-02,37.7965
2024-01-03,37.0455
2024-01-04,36.8929
2024-01-05,37.6792
2024-01-06,37.6792
2024-01-07,37.6792
2024-01-08,38.7002
2024-01-09,38.2894
2024-01-10,38.266
2024-01-11,37.8787
2024-01-12,37.0338
2024-01-13,37.0338
2024-01-14,37.0338
2024-01-15,37.0338
2024-01-16,36.5526
2024-01-17,36.0597
2024-01-18,35.027
2024-01-19,35.5082
2024-01-20,35.5082
2024-01-21,35.5082
2024-01-22,35.5434
2024-01-23,35.5434
2024-01-24,35.5434
2024-01-25,36.1771
2024-01-26,36.447
2024-01-27,36.447
2024-01-28,36.447
2024-01-29,36.0597
2024-01-30,35.9893
2024-01-31,35.2148
2024-02-01,35.9776
2024-02-02,19.4897
2024-02-03,19.4897
2024-02-04,19.4897
2024-02-05,19.5956
2024-02-06,19.4698
2024-02-07,19.5294
2024-02-08,19.642
2024-02-09,19.6552
2024-02-10,19.6552
2024-02-11,19.6552
2024-02-12,19.9863
2024-02-13,19.4632
2024-02-14,19.6949
2024-02-15,19.642
2024-02-16,19.4565
2024-02-17,19.4565
2024-02-18,19.4565
2024-02-19,19.4565
2024-02-20,18.9798
2024-02-21,19.046
2024-02-22,19.0129
2024-02-23,19.2513
2024-02-24,19.2513
2024-02-25,19.2513
2024-02-26,19.1917
2024-02-27,19.4168
2024-02-28,19.1122
2024-02-29,18.9135
2024-03-01,18.993
2024-03-02,18.993
2024-03-03,18.993
2024-03-04,19.099
2024-03-05,19.6155
2024-03-06,18.993
2024-03-07,19.1718
2024-03-08,20.2247
2024-03-09,20.2247
2024-03-10,20.2247
2024-03-11,20.7015
2024-03-12,21.41
2024-03-13,21.5491
2024-03-14,21.6021
2024-03-15,22.0515
2024-03-16,22.0515
2024-03-17,22.0515
2024-03-18,22.7826
2024-03-19,23.3129
2024-03-20,24.3734
2024-03-21,25.3672
2024-03-22,25.1004
2024-03-23,25.1004
2024-03-24,25.1004
2024-03-25,24.987
2024-03-26,24.8603
2024-03-27,24.5735
2024-03-28,24.7469
2024-03-29,24.7469
2024-03-30,24.7469
2024-03-31,24.7469
2024-04-01,24.5468
2024-04-02,24.1199
2024-04-03,23.633
2024-04-04,22.8393
2024-04-05,22.5459
2024-04-06,22.5459
2024-04-07,22.5459
2024-04-08,22.0323
