,BBY US Equity
2022-06-23,13.665
2022-06-24,13.665
2022-06-25,13.665
2022-06-26,13.665
2022-06-27,13.665
2022-06-28,13.665
2022-06-29,13.665
2022-06-30,13.665
2022-07-01,13.665
2022-07-02,13.665
2022-07-03,13.665
2022-07-04,13.665
2022-07-05,13.665
2022-07-06,13.665
2022-07-07,13.665
2022-07-08,13.665
2022-07-09,13.665
2022-07-10,13.665
2022-07-11,13.665
2022-07-12,13.665
2022-07-13,13.665
2022-07-14,13.665
2022-07-15,13.665
2022-07-16,13.665
2022-07-17,13.665
2022-07-18,13.665
2022-07-19,13.665
2022-07-20,13.665
2022-07-21,13.665
2022-07-22,13.665
2022-07-23,13.665
2022-07-24,13.665
2022-07-25,13.665
2022-07-26,13.665
2022-07-27,12.41
2022-07-28,11.385
2022-07-29,10.685
2022-07-30,10.108
2022-07-31,10.108
2022-08-01,10.108
2022-08-02,10.108
2022-08-03,10.108
2022-08-04,10.108
2022-08-05,10.108
2022-08-06,10.108
2022-08-07,10.108
2022-08-08,10.108
2022-08-09,10.108
2022-08-10,10.108
2022-08-11,10.108
2022-08-12,10.108
2022-08-13,10.108
2022-08-14,10.108
2022-08-15,10.108
2022-08-16,10.108
2022-08-17,10.108
2022-08-18,10.108
2022-08-19,10.108
2022-08-20,10.108
2022-08-21,10.108
2022-08-22,10.108
2022-08-23,10.108
2022-08-24,10.108
2022-08-25,10.108
2022-08-26,10.108
2022-08-27,10.108
2022-08-28,10.108
2022-08-29,10.108
2022-08-30,10.11
2022-08-31,10.168
2022-09-01,9.88
2022-09-02,9.88
2022-09-03,9.88
2022-09-04,9.88
2022-09-05,9.88
2022-09-06,9.88
2022-09-07,9.88
2022-09-08,9.88
2022-09-09,9.88
2022-09-10,9.88
2022-09-11,9.88
2022-09-12,9.88
2022-09-13,9.88
2022-09-14,9.88
2022-09-15,9.88
2022-09-16,9.88
2022-09-17,9.88
2022-09-18,9.88
2022-09-19,9.88
2022-09-20,9.88
2022-09-21,9.88
2022-09-22,9.88
2022-09-23,9.88
2022-09-24,9.88
2022-09-25,9.88
2022-09-26,9.88
2022-09-27,9.88
2022-09-28,9.88
2022-09-29,9.88
2022-09-30,9.88
2022-10-01,9.88
2022-10-02,9.88
2022-10-03,9.88
2022-10-04,9.88
2022-10-05,9.88
2022-10-06,9.88
2022-10-07,9.88
2022-10-08,9.88
2022-10-09,9.88
2022-10-10,9.88
2022-10-11,9.88
2022-10-12,9.88
2022-10-13,9.88
2022-10-14,9.88
2022-10-15,9.88
2022-10-16,9.88
2022-10-17,9.88
2022-10-18,9.248
2022-10-19,9.248
2022-10-20,9.248
2022-10-21,9.248
2022-10-22,9.248
2022-10-23,9.248
2022-10-24,9.248
2022-10-25,9.248
2022-10-26,9.248
2022-10-27,9.248
2022-10-28,9.248
2022-10-29,9.248
2022-10-30,9.248
2022-10-31,9.248
2022-11-01,9.248
2022-11-02,9.248
2022-11-03,9.045
2022-11-04,9.045
2022-11-05,9.045
2022-11-06,9.045
2022-11-07,9.045
2022-11-08,9.045
2022-11-09,9.045
2022-11-10,9.045
2022-11-11,9.045
2022-11-12,9.045
2022-11-13,9.045
2022-11-14,9.045
2022-11-15,9.045
2022-11-16,9.045
2022-11-17,9.045
2022-11-18,9.045
2022-11-19,9.045
2022-11-20,9.045
2022-11-21,9.045
2022-11-22,9.46
2022-11-23,9.46
2022-11-24,9.46
2022-11-25,9.46
2022-11-26,9.46
2022-11-27,9.46
2022-11-28,9.456
2022-11-29,9.476
2022-11-30,9.476
2022-12-01,9.476
2022-12-02,9.476
2022-12-03,9.476
2022-12-04,9.476
2022-12-05,9.476
2022-12-06,9.476
2022-12-07,9.476
2022-12-08,9.476
2022-12-09,9.476
2022-12-10,9.476
2022-12-11,9.476
2022-12-12,9.476
2022-12-13,9.476
2022-12-14,9.476
2022-12-15,9.476
2022-12-16,9.476
2022-12-17,9.476
2022-12-18,9.476
2022-12-19,9.476
2022-12-20,9.424
2022-12-21,9.424
2022-12-22,9.424
2022-12-23,9.424
2022-12-24,9.424
2022-12-25,9.424
2022-12-26,9.424
2022-12-27,9.424
2022-12-28,9.424
2022-12-29,9.424
2022-12-30,9.424
2022-12-31,9.424
2023-01-01,9.424
2023-01-02,9.424
2023-01-03,9.424
2023-01-04,9.422
2023-01-05,9.422
2023-01-06,9.416
2023-01-07,9.416
2023-01-08,9.416
2023-01-09,9.416
2023-01-10,9.416
2023-01-11,9.416
2023-01-12,9.416
2023-01-13,9.416
2023-01-14,9.416
2023-01-15,9.416
2023-01-16,9.416
2023-01-17,9.416
2023-01-18,9.416
2023-01-19,9.416
2023-01-20,9.416
2023-01-21,9.416
2023-01-22,9.416
2023-01-23,9.416
2023-01-24,9.416
2023-01-25,9.416
2023-01-26,9.416
2023-01-27,9.408
2023-01-28,9.408
2023-01-29,9.408
2023-01-30,9.408
2023-01-31,9.408
2023-02-01,9.408
2023-02-02,9.408
2023-02-03,9.408
2023-02-04,9.408
2023-02-05,9.408
2023-02-06,9.408
2023-02-07,9.408
2023-02-08,9.408
2023-02-09,9.408
2023-02-10,9.408
2023-02-11,9.408
2023-02-12,9.408
2023-02-13,9.408
2023-02-14,9.408
2023-02-15,9.408
2023-02-16,9.408
2023-02-17,9.408
2023-02-18,9.408
2023-02-19,9.408
2023-02-20,9.408
2023-02-21,9.408
2023-02-22,9.408
2023-02-23,9.408
2023-02-24,9.408
2023-02-25,9.408
2023-02-26,9.408
2023-02-27,9.408
2023-02-28,9.408
2023-03-01,9.408
2023-03-02,8.113
2023-03-03,7.878
2023-03-04,7.928
2023-03-05,7.928
2023-03-06,7.928
2023-03-07,7.807
2023-03-08,7.807
2023-03-09,7.807
2023-03-10,7.807
2023-03-11,7.807
2023-03-12,7.807
2023-03-13,7.807
2023-03-14,7.807
2023-03-15,7.821
2023-03-16,7.821
2023-03-17,7.836
2023-03-18,7.836
2023-03-19,7.836
2023-03-20,7.836
2023-03-21,7.836
2023-03-22,7.836
2023-03-23,7.836
2023-03-24,7.836
2023-03-25,7.836
2023-03-26,7.836
2023-03-27,7.836
2023-03-28,7.836
2023-03-29,7.836
2023-03-30,7.836
2023-03-31,7.836
2023-04-01,7.836
2023-04-02,7.836
2023-04-03,7.836
2023-04-04,7.836
2023-04-05,7.836
2023-04-06,7.836
2023-04-07,7.836
2023-04-08,7.836
2023-04-09,7.836
2023-04-10,7.836
2023-04-11,7.836
2023-04-12,7.836
2023-04-13,7.836
2023-04-14,7.836
2023-04-15,7.836
2023-04-16,7.836
2023-04-17,7.836
2023-04-18,7.836
2023-04-19,7.836
2023-04-20,7.836
2023-04-21,7.836
2023-04-22,7.836
2023-04-23,7.836
2023-04-24,7.836
2023-04-25,7.836
2023-04-26,7.836
2023-04-27,7.836
2023-04-28,7.836
2023-04-29,7.836
2023-04-30,7.836
2023-05-01,7.836
2023-05-02,7.836
2023-05-03,7.836
2023-05-04,7.836
2023-05-05,7.836
2023-05-06,7.836
2023-05-07,7.836
2023-05-08,7.836
2023-05-09,7.832
2023-05-10,7.832
2023-05-11,7.822
2023-05-12,7.822
2023-05-13,7.822
2023-05-14,7.822
2023-05-15,7.822
2023-05-16,7.822
2023-05-17,7.822
2023-05-18,7.792
2023-05-19,7.792
2023-05-20,7.792
2023-05-21,7.792
2023-05-22,7.781
2023-05-23,7.781
2023-05-24,7.781
2023-05-25,7.672
2023-05-26,7.661
2023-05-27,7.615
2023-05-28,7.614
2023-05-29,7.614
2023-05-30,7.614
2023-05-31,7.614
2023-06-01,7.614
2023-06-02,7.614
2023-06-03,7.614
2023-06-04,7.614
2023-06-05,7.614
2023-06-06,7.614
2023-06-07,7.614
2023-06-08,7.584
2023-06-09,7.584
2023-06-10,7.584
2023-06-11,7.584
2023-06-12,7.584
2023-06-13,7.584
2023-06-14,7.58
2023-06-15,7.58
2023-06-16,7.566
2023-06-17,7.566
2023-06-18,7.566
2023-06-19,7.566
2023-06-20,7.566
2023-06-21,7.566
2023-06-22,7.566
2023-06-23,7.566
2023-06-24,7.566
2023-06-25,7.566
2023-06-26,7.566
2023-06-27,7.581
2023-06-28,7.581
2023-06-29,7.581
2023-06-30,7.581
2023-07-01,7.581
2023-07-02,7.581
2023-07-03,7.581
2023-07-04,7.581
2023-07-05,7.581
2023-07-06,7.581
2023-07-07,7.581
2023-07-08,7.581
2023-07-09,7.581
2023-07-10,7.581
2023-07-11,7.581
2023-07-12,7.581
2023-07-13,7.581
2023-07-14,7.581
2023-07-15,7.581
2023-07-16,7.581
2023-07-17,7.581
2023-07-18,7.581
2023-07-19,7.581
2023-07-20,7.581
2023-07-21,7.581
2023-07-22,7.581
2023-07-23,7.581
2023-07-24,7.581
2023-07-25,7.581
2023-07-26,7.581
2023-07-27,7.581
2023-07-28,7.581
2023-07-29,7.581
2023-07-30,7.581
2023-07-31,7.581
2023-08-01,7.581
2023-08-02,7.584
2023-08-03,7.584
2023-08-04,7.584
2023-08-05,7.584
2023-08-06,7.584
2023-08-07,7.584
2023-08-08,7.584
2023-08-09,7.584
2023-08-10,7.584
2023-08-11,7.584
2023-08-12,7.584
2023-08-13,7.584
2023-08-14,7.584
2023-08-15,7.588
2023-08-16,7.588
2023-08-17,7.587
2023-08-18,7.587
2023-08-19,7.587
2023-08-20,7.587
2023-08-21,7.597
2023-08-22,7.597
2023-08-23,7.597
2023-08-24,7.597
2023-08-25,7.597
2023-08-26,7.597
2023-08-27,7.597
2023-08-28,7.597
2023-08-29,7.666
2023-08-30,7.495
2023-08-31,7.495
2023-09-01,7.493
2023-09-02,7.493
2023-09-03,7.493
2023-09-04,7.503
2023-09-05,7.503
2023-09-06,7.503
2023-09-07,7.503
2023-09-08,7.503
2023-09-09,7.503
2023-09-10,7.503
2023-09-11,7.503
2023-09-12,7.503
2023-09-13,7.503
2023-09-14,7.503
2023-09-15,7.503
2023-09-16,7.503
2023-09-17,7.503
2023-09-18,7.503
2023-09-19,7.503
2023-09-20,7.503
2023-09-21,7.503
2023-09-22,7.503
2023-09-23,7.503
2023-09-24,7.503
2023-09-25,7.503
2023-09-26,7.503
2023-09-27,7.503
2023-09-28,7.503
2023-09-29,7.503
2023-09-30,7.483
2023-10-01,7.483
2023-10-02,7.477
2023-10-03,7.477
2023-10-04,7.477
2023-10-05,7.477
2023-10-06,7.477
2023-10-07,7.477
2023-10-08,7.477
2023-10-09,7.477
2023-10-10,7.477
2023-10-11,7.477
2023-10-12,7.477
2023-10-13,7.477
2023-10-14,7.477
2023-10-15,7.477
2023-10-16,7.477
2023-10-17,7.477
2023-10-18,7.477
2023-10-19,7.477
2023-10-20,7.477
2023-10-21,7.477
2023-10-22,7.477
2023-10-23,7.477
2023-10-24,7.477
2023-10-25,7.477
2023-10-26,7.477
2023-10-27,7.477
2023-10-28,7.477
2023-10-29,7.477
2023-10-30,7.477
2023-10-31,7.477
2023-11-01,7.477
2023-11-02,7.477
2023-11-03,7.477
2023-11-04,7.477
2023-11-05,7.477
2023-11-06,7.462
2023-11-07,7.416
2023-11-08,7.416
2023-11-09,7.416
2023-11-10,7.416
2023-11-11,7.416
2023-11-12,7.395
2023-11-13,7.395
2023-11-14,7.395
2023-11-15,7.395
2023-11-16,7.395
2023-11-17,7.395
2023-11-18,7.395
2023-11-19,7.395
2023-11-20,7.395
2023-11-21,7.091
2023-11-22,6.839
2023-11-23,6.839
2023-11-24,6.8
2023-11-25,6.8
2023-11-26,6.8
2023-11-27,6.8
2023-11-28,6.772
2023-11-29,6.772
2023-11-30,6.772
2023-12-01,6.772
2023-12-02,6.772
2023-12-03,6.772
2023-12-04,6.72
2023-12-05,6.72
2023-12-06,6.72
2023-12-07,6.72
2023-12-08,6.72
2023-12-09,6.695
2023-12-10,6.695
2023-12-11,6.759
2023-12-12,6.759
2023-12-13,6.759
2023-12-14,6.759
2023-12-15,6.759
2023-12-16,6.759
2023-12-17,6.759
2023-12-18,6.759
2023-12-19,6.759
2023-12-20,6.759
2023-12-21,6.759
2023-12-22,6.759
2023-12-23,6.759
2023-12-24,6.759
2023-12-25,6.759
2023-12-26,6.759
2023-12-27,6.759
2023-12-28,6.759
2023-12-29,6.759
2023-12-30,6.759
2023-12-31,6.759
2024-01-01,6.759
2024-01-02,6.759
2024-01-03,6.747
2024-01-04,6.747
2024-01-05,6.747
2024-01-06,6.747
2024-01-07,6.747
2024-01-08,6.747
2024-01-09,6.747
2024-01-10,6.747
2024-01-11,6.747
2024-01-12,6.747
2024-01-13,6.747
2024-01-14,6.747
2024-01-15,6.747
2024-01-16,6.747
2024-01-17,6.747
2024-01-18,6.747
2024-01-19,6.747
2024-01-20,6.747
2024-01-21,6.747
2024-01-22,6.747
2024-01-23,6.747
2024-01-24,6.745
2024-01-25,6.745
2024-01-26,6.745
2024-01-27,6.745
2024-01-28,6.745
2024-01-29,6.745
2024-01-30,6.745
2024-01-31,6.745
2024-02-01,6.745
2024-02-02,6.745
2024-02-03,6.745
2024-02-04,6.745
2024-02-05,6.745
2024-02-06,6.745
2024-02-07,6.745
2024-02-08,6.745
2024-02-09,6.746
2024-02-10,6.746
2024-02-11,6.746
2024-02-12,6.746
2024-02-13,6.746
2024-02-14,6.754
2024-02-15,6.754
2024-02-16,6.754
2024-02-17,6.754
2024-02-18,6.754
2024-02-19,6.754
2024-02-20,6.779
2024-02-21,6.779
2024-02-22,6.779
2024-02-23,6.779
2024-02-24,6.779
2024-02-25,6.779
2024-02-26,6.779
2024-02-27,6.779
2024-02-28,6.779
2024-02-29,6.742
2024-03-01,6.775
2024-03-02,6.775
2024-03-03,6.773
2024-03-04,6.768
2024-03-05,6.768
2024-03-06,6.773
2024-03-07,6.773
2024-03-08,6.773
2024-03-09,6.773
2024-03-10,6.773
2024-03-11,6.773
2024-03-12,6.773
2024-03-13,6.773
2024-03-14,6.771
2024-03-15,6.771
2024-03-16,6.771
2024-03-17,6.771
2024-03-18,6.771
2024-03-19,6.771
2024-03-20,6.771
2024-03-21,6.772
2024-03-22,6.772
2024-03-23,6.772
2024-03-24,6.772
2024-03-25,6.772
2024-03-26,6.772
2024-03-27,6.772
2024-03-28,6.772
2024-03-29,6.772
2024-03-30,6.772
2024-03-31,6.772
2024-04-01,6.772
2024-04-02,6.772
2024-04-03,6.772
2024-04-04,6.772
2024-04-05,6.772
2024-04-06,6.772
2024-04-07,6.772
2024-04-08,6.767
2024-04-09,6.767
2024-04-10,6.767
2024-04-11,6.767
2024-04-12,6.767
2024-04-13,6.767
2024-04-14,6.767
2024-04-15,6.756
2024-04-16,6.756
2024-04-17,6.756
2024-04-18,6.756
2024-04-19,6.756
2024-04-20,6.756
2024-04-21,6.756
2024-04-22,6.756
2024-04-23,6.756
2024-04-24,6.756
2024-04-25,6.756
2024-04-26,6.756
2024-04-27,6.756
2024-04-28,6.756
2024-04-29,6.756
2024-04-30,6.756
2024-05-01,6.756
