,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity
2004-08-17,12.1934,12.2604,12.1431,12.2202,2128641.0
2004-08-18,12.2939,12.2972,12.1431,12.1498,2328303.0
2004-08-19,12.1934,12.2168,12.1264,12.1934,1294797.0
2004-08-20,12.2671,12.2671,12.1766,12.1766,1845148.0
2004-08-21,12.2671,12.2671,12.1766,12.1766,1845148.0
2004-08-22,12.2671,12.2671,12.1766,12.1766,1845148.0
2004-08-23,12.2604,12.2872,12.2436,12.2604,2005468.0
2004-08-24,12.2771,12.3274,12.2637,12.3274,2022748.0
2004-08-25,12.2604,12.2604,12.1264,12.2034,1689655.0
2004-08-26,12.1565,12.2369,12.1431,12.1766,1303925.0
2004-08-27,12.2336,12.2771,12.18,12.1934,5602322.0
2004-08-28,12.2336,12.2771,12.18,12.1934,5602322.0
2004-08-29,12.2336,12.2771,12.18,12.1934,5602322.0
2004-08-30,12.2068,12.314,12.18,12.18,1411943.0
2004-08-31,12.1934,12.2436,12.0761,12.0761,3236814.0
2004-09-01,12.0594,12.0761,11.9589,11.9857,5336287.0
2004-09-02,12.0594,12.1331,12.0493,12.113,3861147.0
2004-09-03,12.1398,12.1766,12.0929,12.1398,2490947.0
2004-09-04,12.1398,12.1766,12.0929,12.1398,2490947.0
2004-09-05,12.1398,12.1766,12.0929,12.1398,2490947.0
2004-09-06,12.1264,12.1398,12.0795,12.0996,988252.0
2004-09-07,12.1431,12.2436,12.1431,12.2369,1876071.0
2004-09-08,12.1565,12.1833,12.1197,12.1599,1358191.0
2004-09-09,12.123,12.2101,12.0962,12.1532,1008042.0
2004-09-10,12.1297,12.2302,12.1297,12.2001,1567925.0
2004-09-11,12.1297,12.2302,12.1297,12.2001,1567925.0
2004-09-12,12.1297,12.2302,12.1297,12.2001,1567925.0
2004-09-13,12.1431,12.2269,12.1431,12.1565,1508550.0
2004-09-14,12.2269,12.2838,12.2202,12.2369,3246070.0
2004-09-15,12.3106,12.3106,12.2269,12.2738,2139043.0
2004-09-16,12.2336,12.3475,12.2101,12.324,2818585.0
2004-09-17,12.4279,12.4915,12.4279,12.4513,2423224.0
2004-09-18,12.4279,12.4915,12.4279,12.4513,2423224.0
2004-09-19,12.4279,12.4915,12.4279,12.4513,2423224.0
2004-09-20,12.6456,12.6858,12.6121,12.6255,3160241.0
2004-09-21,12.5518,12.6456,12.5451,12.6121,1244264.0
2004-09-22,12.6791,12.716,12.6724,12.6992,2691270.0
2004-09-23,12.6624,12.7361,12.6121,12.726,1995770.0
2004-09-24,12.6289,12.6423,12.4647,12.4748,14610348.0
2004-09-25,12.6289,12.6423,12.4647,12.4748,14610348.0
2004-09-26,12.6289,12.6423,12.4647,12.4748,14610348.0
2004-09-27,12.4145,12.5585,12.4145,12.4547,1662844.0
2004-09-28,12.4346,12.5552,12.4111,12.5284,1448460.0
2004-09-29,12.7361,12.8868,12.7327,12.8533,3302256.0
2004-09-30,12.9303,12.9303,12.7193,12.7193,4201161.0
2004-10-01,12.7562,12.9739,12.7461,12.8466,2742593.0
2004-10-02,12.7562,12.9739,12.7461,12.8466,2742593.0
2004-10-03,12.7562,12.9739,12.7461,12.8466,2742593.0
2004-10-04,12.9806,13.0375,12.9806,13.0308,1169478.0
2004-10-05,12.9638,13.0342,12.9404,13.0141,1449357.0
2004-10-06,13.0509,13.1146,13.004,13.0208,2007073.0
2004-10-07,13.128,13.2754,13.0978,13.2553,4559440.0
2004-10-08,13.1548,13.2352,13.1079,13.1246,1913404.0
2004-10-09,13.1548,13.2352,13.1079,13.1246,1913404.0
2004-10-10,13.1548,13.2352,13.1079,13.1246,1913404.0
2004-10-11,13.1414,13.1648,13.1079,13.1615,846847.0
2004-10-12,13.0744,13.1481,13.0744,13.1447,1504195.0
2004-10-13,12.9136,12.9605,12.726,12.7294,6713952.0
2004-10-14,12.3609,12.4513,12.324,12.3274,8303027.0
2004-10-15,12.4111,12.5284,12.3877,12.4982,2301902.0
2004-10-16,12.4111,12.5284,12.3877,12.4982,2301902.0
2004-10-17,12.4111,12.5284,12.3877,12.4982,2301902.0
2004-10-18,12.5284,12.6054,12.4949,12.5485,1921740.0
2004-10-19,12.5485,12.5753,12.4681,12.5652,1676487.0
2004-10-20,12.3977,12.3977,12.2537,12.2637,5454841.0
2004-10-21,12.1934,12.3944,12.1599,12.381,3027719.0
2004-10-22,12.5619,12.6021,12.515,12.5619,3075732.0
2004-10-23,12.5619,12.6021,12.515,12.5619,3075732.0
2004-10-24,12.5619,12.6021,12.515,12.5619,3075732.0
2004-10-25,12.525,12.525,12.3776,12.4212,2259042.0
2004-10-26,12.3944,12.4781,12.3475,12.4011,2591142.0
2004-10-27,12.4748,12.5384,12.4614,12.4949,1562906.0
2004-10-28,12.4949,12.6825,12.4915,12.5954,2716241.0
2004-10-29,12.2537,12.3575,12.247,12.2604,13406627.0
2004-10-30,12.2537,12.3575,12.247,12.2604,13406627.0
2004-10-31,12.2537,12.3575,12.247,12.2604,13406627.0
2004-11-01,12.3106,12.3776,12.2872,12.3207,1587070.0
2004-11-02,12.3843,12.4413,12.3274,12.3408,1450271.0
2004-11-03,12.2838,12.3944,12.257,12.3642,2659559.0
2004-11-04,12.448,12.5619,12.4245,12.5351,2130669.0
2004-11-05,12.5853,12.6557,12.5284,12.6188,4451856.0
2004-11-06,12.5853,12.6557,12.5284,12.6188,4451856.0
2004-11-07,12.5853,12.6557,12.5284,12.6188,4451856.0
2004-11-08,12.6255,12.6456,12.4949,12.6188,1571431.0
2004-11-09,12.592,12.6021,12.5585,12.5786,1495640.0
2004-11-10,12.6121,12.6791,12.6121,12.6155,2339980.0
2004-11-11,12.7963,12.8466,12.7595,12.793,2388124.0
2004-11-12,12.8131,12.8131,12.7294,12.7796,1151837.0
2004-11-13,12.8131,12.8131,12.7294,12.7796,1151837.0
2004-11-14,12.8131,12.8131,12.7294,12.7796,1151837.0
2004-11-15,12.7863,12.9571,12.7863,12.9471,2069810.0
2004-11-16,12.8432,12.8633,12.7294,12.7294,3743635.0
2004-11-17,12.6959,12.8298,12.6289,12.7963,1961172.0
2004-11-18,12.9136,12.9739,12.8968,12.9136,3354374.0
2004-11-19,12.8633,12.9069,12.8399,12.9002,2691525.0
2004-11-20,12.8633,12.9069,12.8399,12.9002,2691525.0
2004-11-21,12.8633,12.9069,12.8399,12.9002,2691525.0
2004-11-22,12.8298,12.8399,12.6791,12.7059,2727342.0
2004-11-23,12.7026,12.8734,12.7026,12.8734,3344931.0
2004-11-24,12.8131,12.9102,12.8131,12.9035,2366640.0
2004-11-25,12.9136,13.0811,12.9035,12.9973,5119633.0
2004-11-26,12.9806,13.0978,12.9638,13.0442,11254174.0
2004-11-27,12.9806,13.0978,12.9638,13.0442,11254174.0
2004-11-28,12.9806,13.0978,12.9638,13.0442,11254174.0
2004-11-29,12.9973,13.138,12.9906,13.1179,1810820.0
2004-11-30,13.1112,13.2385,13.1045,13.1648,4169505.0
2004-12-01,13.1648,13.2385,13.1112,13.1313,2457801.0
2004-12-02,13.2787,13.4663,13.2486,13.4596,3927726.0
2004-12-03,13.3323,13.3323,13.2184,13.2988,4357800.0
2004-12-04,13.3323,13.3323,13.2184,13.2988,4357800.0
2004-12-05,13.3323,13.3323,13.2184,13.2988,4357800.0
2004-12-06,13.1481,13.1883,13.0744,13.1313,3458145.0
2004-12-07,13.1146,13.1715,12.9839,12.9839,2758990.0
2004-12-08,12.8968,12.9102,12.7763,12.8365,4463455.0
2004-12-09,12.7294,12.7796,12.6657,12.6992,3599845.0
2004-12-10,12.8332,12.8801,12.8164,12.8767,2113198.0
2004-12-11,12.8332,12.8801,12.8164,12.8767,2113198.0
2004-12-12,12.8332,12.8801,12.8164,12.8767,2113198.0
2004-12-13,12.9605,12.9605,12.8767,12.9303,801517.0
2004-12-14,13.1045,13.1648,13.0677,13.1045,3931701.0
2004-12-15,13.0978,13.1045,13.0107,13.0141,3023765.0
2004-12-16,12.9973,13.061,12.9538,12.994,3096357.0
2004-12-17,12.994,13.0945,12.9638,13.0643,1894130.0
2004-12-18,12.994,13.0945,12.9638,13.0643,1894130.0
2004-12-19,12.994,13.0945,12.9638,13.0643,1894130.0
2004-12-20,13.0007,13.0308,12.9236,12.9806,1985622.0
2004-12-21,13.1112,13.2218,13.0811,13.1849,2128969.0
2004-12-22,13.2352,13.3323,13.2352,13.2653,2591448.0
2004-12-23,13.2586,13.3792,13.195,13.3725,3016947.0
2004-12-24,13.3357,13.396,13.3357,13.3658,24707311.0
2004-12-25,13.3357,13.396,13.3357,13.3658,24707311.0
2004-12-26,13.3357,13.396,13.3357,13.3658,24707311.0
2004-12-27,13.3357,13.396,13.3357,13.3658,24707311.0
2004-12-28,13.3357,13.396,13.3357,13.3658,24707311.0
2004-12-29,13.2821,13.3457,13.2821,13.3055,1274026.0
2004-12-30,13.3357,13.4161,13.3357,13.3792,916778.0
2004-12-31,13.3993,13.3993,13.1045,13.1045,753838.0
2005-01-01,13.3993,13.3993,13.1045,13.1045,753838.0
2005-01-02,13.3993,13.3993,13.1045,13.1045,753838.0
2005-01-03,13.3993,13.3993,13.1045,13.1045,753838.0
2005-01-04,13.2318,13.3491,13.2151,13.3323,1186863.0
2005-01-05,12.9973,13.0978,12.9973,13.0878,4571766.0
2005-01-06,13.0141,13.0476,12.9806,13.004,4071453.0
2005-01-07,13.0643,13.1648,13.0576,13.1481,2892676.0
2005-01-08,13.0643,13.1648,13.0576,13.1481,2892676.0
2005-01-09,13.0643,13.1648,13.0576,13.1481,2892676.0
2005-01-10,13.0643,13.1782,13.0643,13.0844,2477248.0
2005-01-11,13.1313,13.2452,13.1313,13.2184,3624558.0
2005-01-12,13.2653,13.4496,13.2653,13.3893,5853401.0
2005-01-13,13.4328,13.4563,13.3323,13.3424,4573321.0
2005-01-14,13.2787,13.5065,13.2754,13.4596,5586701.0
2005-01-15,13.2787,13.5065,13.2754,13.4596,5586701.0
2005-01-16,13.2787,13.5065,13.2754,13.4596,5586701.0
2005-01-17,13.6841,13.7946,13.6673,13.7778,5395697.0
2005-01-18,14.0358,14.0358,13.7511,13.7845,5681641.0
2005-01-19,13.8515,14.0525,13.8415,14.0425,4665614.0
2005-01-20,13.9688,14.0358,13.8984,13.9319,6470300.0
2005-01-21,13.885,13.9152,13.818,13.818,4339678.0
2005-01-22,13.885,13.9152,13.818,13.818,4339678.0
2005-01-23,13.885,13.9152,13.818,13.818,4339678.0
2005-01-24,14.0894,14.3373,14.0425,14.3038,5645421.0
2005-01-25,14.6388,14.6723,14.488,14.488,6465723.0
2005-01-26,14.6388,14.6723,14.488,14.488,6465723.0
2005-01-27,14.354,14.5383,14.3172,14.4679,5475188.0
2005-01-28,14.3909,14.4009,14.2971,14.2971,13805682.0
2005-01-29,14.3909,14.4009,14.2971,14.2971,13805682.0
2005-01-30,14.3909,14.4009,14.2971,14.2971,13805682.0
2005-01-31,14.2368,14.5215,14.2334,14.3708,3077181.0
2005-02-01,14.4713,14.6488,14.4713,14.6287,4263280.0
2005-02-02,14.7962,14.9335,14.5282,14.5316,7501726.0
2005-02-03,14.5081,14.7895,14.5081,14.7727,3052660.0
2005-02-04,14.4545,14.5349,14.4043,14.4545,5113837.0
2005-02-05,14.4545,14.5349,14.4043,14.4545,5113837.0
2005-02-06,14.4545,14.5349,14.4043,14.4545,5113837.0
2005-02-07,14.488,14.6388,14.488,14.6187,2296812.0
2005-02-08,14.5785,14.6153,14.4143,14.421,3249151.0
2005-02-09,14.4445,14.4445,14.2435,14.2569,2848135.0
2005-02-10,14.1631,14.2368,14.1195,14.1899,2836601.0
2005-02-11,14.3038,14.3306,14.153,14.2033,2085845.0
2005-02-12,14.3038,14.3306,14.153,14.2033,2085845.0
2005-02-13,14.3038,14.3306,14.153,14.2033,2085845.0
2005-02-14,14.4713,14.4713,14.3708,14.4043,2623354.0
2005-02-15,14.3942,14.4545,14.354,14.4311,2233661.0
2005-02-16,14.7058,14.7225,14.5986,14.6354,3924469.0
2005-02-17,14.7058,14.7192,14.6053,14.6823,2773045.0
2005-02-18,14.7058,14.833,14.6555,14.7861,3906797.0
2005-02-19,14.7058,14.833,14.6555,14.7861,3906797.0
2005-02-20,14.7058,14.833,14.6555,14.7861,3906797.0
2005-02-21,14.8297,15.1479,14.8297,15.0441,2686598.0
2005-02-22,15.0407,15.0575,14.8732,14.8732,5298970.0
2005-02-23,15.0881,15.4615,15.0304,15.3766,32119669.0
2005-02-24,15.6176,15.6821,15.139,15.1797,4887688.0
2005-02-25,15.3936,15.4275,15.2748,15.3936,5745759.0
2005-02-26,15.3936,15.4275,15.2748,15.3936,5745759.0
2005-02-27,15.3936,15.4275,15.2748,15.3936,5745759.0
2005-02-28,15.7839,16.069,15.7669,16.0487,5090241.0
2005-03-01,15.9944,16.1471,15.9027,16.1471,4038686.0
2005-03-02,15.9502,16.0826,15.8518,15.8891,5553884.0
2005-03-03,15.716,16.0385,15.716,16.0113,5161644.0
2005-03-04,16.1573,16.2761,15.9197,15.9231,3065211.0
2005-03-05,16.1573,16.2761,15.9197,15.9231,3065211.0
2005-03-06,16.1573,16.2761,15.9197,15.9231,3065211.0
2005-03-07,16.1234,16.1879,16.0555,16.0996,2757966.0
2005-03-08,16.1268,16.1403,15.8416,15.9163,3444494.0
2005-03-09,15.9027,16.2082,15.7839,16.086,5796505.0
2005-03-10,16.0487,16.1845,15.9197,16.0555,3776928.0
2005-03-11,15.9027,15.9706,15.8247,15.8722,6456660.0
2005-03-12,15.9027,15.9706,15.8247,15.8722,6456660.0
2005-03-13,15.9027,15.9706,15.8247,15.8722,6456660.0
2005-03-14,15.9774,16.2693,15.8858,16.2693,3163143.0
2005-03-15,16.2252,16.3949,15.9876,15.9876,8688765.0
2005-03-16,15.9536,16.0589,15.8518,15.9027,7669495.0
2005-03-17,15.9367,16.1064,15.8009,16.0724,6797100.0
2005-03-18,16.2184,16.2184,15.9774,16.1369,5410104.0
2005-03-19,16.2184,16.2184,15.9774,16.1369,5410104.0
2005-03-20,16.2184,16.2184,15.9774,16.1369,5410104.0
2005-03-21,16.0894,16.2252,16.0894,16.0962,2521968.0
2005-03-22,15.9876,16.0147,15.845,15.8586,3739785.0
2005-03-23,15.7296,15.75,15.587,15.587,3936843.0
2005-03-24,15.4275,15.5056,15.3664,15.4207,10702160.0
2005-03-25,15.4275,15.5056,15.3664,15.4207,10702160.0
2005-03-26,15.4275,15.5056,15.3664,15.4207,10702160.0
2005-03-27,15.4275,15.5056,15.3664,15.4207,10702160.0
2005-03-28,15.4275,15.5056,15.3664,15.4207,10702160.0
2005-03-29,15.2646,15.3426,15.1967,15.1967,3925862.0
2005-03-30,14.9896,15.1118,14.9353,15.0915,5032514.0
2005-03-31,15.2748,15.3766,15.2001,15.3223,4436073.0
2005-04-01,15.4445,15.4784,15.3868,15.4445,3288679.0
2005-04-02,15.4445,15.4784,15.3868,15.4445,3288679.0
2005-04-03,15.4445,15.4784,15.3868,15.4445,3288679.0
2005-04-04,15.3257,15.3766,15.2408,15.2748,2430551.0
2005-04-05,15.2408,15.2408,15.1526,15.2035,1584616.0
2005-04-06,15.2001,15.234,15.1016,15.139,3704379.0
2005-04-07,15.1933,15.2714,15.1831,15.2069,2936090.0
2005-04-08,15.3766,15.5904,15.3766,15.5803,3355028.0
2005-04-09,15.3766,15.5904,15.3766,15.5803,3355028.0
2005-04-10,15.3766,15.5904,15.3766,15.5803,3355028.0
2005-04-11,15.4784,15.4784,15.2815,15.3087,2221164.0
2005-04-12,15.2748,15.4479,15.2408,15.4275,1965717.0
2005-04-13,15.4784,15.509,15.4071,15.5056,3441098.0
2005-04-14,15.1424,15.2035,15.0202,15.0202,5155832.0
2005-04-15,14.8674,14.9353,14.5925,14.6332,6047552.0
2005-04-16,14.8674,14.9353,14.5925,14.6332,6047552.0
2005-04-17,14.8674,14.9353,14.5925,14.6332,6047552.0
2005-04-18,14.4941,14.6129,14.4431,14.4771,6135145.0
2005-04-19,14.6027,14.752,14.6027,14.752,5812639.0
2005-04-20,15.0202,15.0202,14.674,14.8742,5161327.0
2005-04-21,14.7656,14.8165,14.6468,14.7995,3629110.0
2005-04-22,14.8674,14.9014,14.8131,14.8131,2092583.0
2005-04-23,14.8674,14.9014,14.8131,14.8131,2092583.0
2005-04-24,14.8674,14.9014,14.8131,14.8131,2092583.0
2005-04-25,14.8674,14.9014,14.8131,14.8131,2092583.0
2005-04-26,14.7995,14.8539,14.6672,14.7215,2997187.0
2005-04-27,14.5959,14.5959,14.5076,14.545,2764208.0
2005-04-28,14.3413,14.3888,14.2055,14.2904,5576795.0
2005-04-29,14.012,14.158,14.0019,14.0528,12334622.0
2005-04-30,14.012,14.158,14.0019,14.0528,12334622.0
2005-05-01,14.012,14.158,14.0019,14.0528,12334622.0
2005-05-02,14.1987,14.4024,14.1987,14.3922,3371724.0
2005-05-03,14.4397,14.4601,14.2293,14.2632,3501458.0
2005-05-04,14.3243,14.3617,14.2564,14.3617,2289801.0
2005-05-05,14.528,14.5959,14.416,14.5789,3113595.0
2005-05-06,14.6977,14.8335,14.623,14.7656,4266585.0
2005-05-07,14.6977,14.8335,14.623,14.7656,4266585.0
2005-05-08,14.6977,14.8335,14.623,14.7656,4266585.0
2005-05-09,15.2748,15.3359,15.0881,15.2442,16338408.0
2005-05-10,15.2408,15.2748,15.0711,15.122,8213902.0
2005-05-11,14.8674,14.9183,14.7928,14.8097,6194453.0
2005-05-12,14.6502,14.7656,14.64,14.657,4412537.0
2005-05-13,14.4601,14.4669,14.3786,14.3922,3853531.0
2005-05-14,14.4601,14.4669,14.3786,14.3922,3853531.0
2005-05-15,14.4601,14.4669,14.3786,14.3922,3853531.0
2005-05-16,14.2259,14.287,14.0867,14.1376,3487064.0
2005-05-17,14.3243,14.3752,14.2836,14.3141,6355572.0
2005-05-18,14.3413,14.4805,14.3379,14.382,3712357.0
2005-05-19,14.5789,14.5789,14.5008,14.545,3160857.0
2005-05-20,14.511,14.511,14.3413,14.3583,2763420.0
2005-05-21,14.511,14.511,14.3413,14.3583,2763420.0
2005-05-22,14.511,14.511,14.3413,14.3583,2763420.0
2005-05-23,14.3379,14.511,14.2904,14.4363,2048979.0
2005-05-24,14.4431,14.5585,14.4228,14.5314,3951416.0
2005-05-25,14.5959,14.6638,14.4839,14.4839,3904807.0
2005-05-26,14.3651,14.4907,14.3413,14.3752,1840705.0
2005-05-27,14.6434,14.7317,14.5484,14.6366,10321488.0
2005-05-28,14.6434,14.7317,14.5484,14.6366,10321488.0
2005-05-29,14.6434,14.7317,14.5484,14.6366,10321488.0
2005-05-30,14.528,14.7283,14.528,14.6773,3313972.0
2005-05-31,14.6977,14.7283,14.4499,14.4499,3887640.0
2005-06-01,14.528,14.6909,14.4771,14.6706,2771361.0
2005-06-02,14.898,14.9251,14.8403,14.8844,2260597.0
2005-06-03,14.8674,15.0134,14.8165,14.9862,2694158.0
2005-06-04,14.8674,15.0134,14.8165,14.9862,2694158.0
2005-06-05,14.8674,15.0134,14.8165,14.9862,2694158.0
2005-06-06,14.9353,15.0575,14.9217,14.9591,1719031.0
2005-06-07,14.8437,14.8573,14.7656,14.8539,3195405.0
2005-06-08,14.7249,14.7588,14.6638,14.6672,3801363.0
2005-06-09,14.6604,14.769,14.5959,14.7384,2073960.0
2005-06-10,14.6807,14.8267,14.6773,14.6875,1847569.0
2005-06-11,14.6807,14.8267,14.6773,14.6875,1847569.0
2005-06-12,14.6807,14.8267,14.6773,14.6875,1847569.0
2005-06-13,14.6807,14.8267,14.6773,14.6875,1847569.0
2005-06-14,14.7418,14.7995,14.6977,14.6977,2905863.0
2005-06-15,14.6977,14.9251,14.6943,14.9014,3782262.0
2005-06-16,15.0711,15.1254,15.027,15.0813,4649075.0
2005-06-17,15.3291,15.4615,15.3087,15.4275,5195974.0
2005-06-18,15.3291,15.4615,15.3087,15.4275,5195974.0
2005-06-19,15.3291,15.4615,15.3087,15.4275,5195974.0
2005-06-20,15.4954,15.5395,15.2917,15.3291,3403847.0
2005-06-21,15.3426,15.4581,15.2408,15.4581,1940749.0
2005-06-22,15.2782,15.3596,15.2612,15.2951,2152675.0
2005-06-23,15.1526,15.2612,15.139,15.156,4236991.0
2005-06-24,15.0032,15.105,14.9862,15.0813,23807256.0
2005-06-25,15.0032,15.105,14.9862,15.0813,23807256.0
2005-06-26,15.0032,15.105,14.9862,15.0813,23807256.0
2005-06-27,14.9727,15.0643,14.9353,15.01,2287352.0
2005-06-28,15.0881,15.2578,15.0711,15.2544,2403855.0
2005-06-29,15.3766,15.4004,15.2035,15.2069,2160923.0
2005-06-30,15.1458,15.3426,15.1458,15.2137,3225628.0
2005-07-01,15.0711,15.4071,15.0575,15.3155,3176880.0
2005-07-02,15.0711,15.4071,15.0575,15.3155,3176880.0
2005-07-03,15.0711,15.4071,15.0575,15.3155,3176880.0
2005-07-04,15.4852,15.5735,15.3291,15.3426,1845196.0
2005-07-05,15.5192,15.5701,15.4648,15.5633,2972201.0
2005-07-06,15.5972,15.6617,15.5293,15.5837,2771597.0
2005-07-07,15.7839,15.8179,15.7194,15.733,6535806.0
2005-07-08,15.6142,15.6481,15.5226,15.5327,2133802.0
2005-07-09,15.6142,15.6481,15.5226,15.5327,2133802.0
2005-07-10,15.6142,15.6481,15.5226,15.5327,2133802.0
2005-07-11,15.6481,15.7839,15.6481,15.7534,2377046.0
2005-07-12,15.7568,15.7568,15.5565,15.5667,2641729.0
2005-07-13,15.5463,15.6481,15.5327,15.6142,2576585.0
2005-07-14,15.6821,15.7737,15.6549,15.7636,1913228.0
2005-07-15,15.7703,15.7839,15.6923,15.6991,1397012.0
2005-07-16,15.7703,15.7839,15.6923,15.6991,1397012.0
2005-07-17,15.7703,15.7839,15.6923,15.6991,1397012.0
2005-07-18,15.5633,15.6481,15.509,15.5361,3121797.0
2005-07-19,15.492,15.492,15.346,15.346,2509306.0
2005-07-20,15.346,15.7092,15.3393,15.6583,3931654.0
2005-07-21,15.9536,15.9638,15.8552,15.9095,3902003.0
2005-07-22,16.0181,16.12,15.9604,16.0623,4038676.0
2005-07-23,16.0181,16.12,15.9604,16.0623,4038676.0
2005-07-24,16.0181,16.12,15.9604,16.0623,4038676.0
2005-07-25,16.1234,16.215,16.069,16.0758,1882949.0
2005-07-26,16.0758,16.2184,16.0758,16.1777,2333753.0
2005-07-27,16.1234,16.1709,16.103,16.1709,2263827.0
2005-07-28,16.2252,16.3033,16.2048,16.2863,2461764.0
2005-07-29,16.3779,16.714,16.3779,16.6732,9545981.0
2005-07-30,16.3779,16.714,16.3779,16.6732,9545981.0
2005-07-31,16.3779,16.714,16.3779,16.6732,9545981.0
2005-08-01,16.6732,16.8022,16.6393,16.7343,1505614.0
2005-08-02,16.6325,16.7106,16.6054,16.6902,2513546.0
2005-08-03,16.9041,16.972,16.826,16.9414,3515398.0
2005-08-04,17.3793,17.3793,17.1756,17.1756,5334802.0
2005-08-05,17.1077,17.1756,17.0568,17.1077,2542571.0
2005-08-06,17.1077,17.1756,17.0568,17.1077,2542571.0
2005-08-07,17.1077,17.1756,17.0568,17.1077,2542571.0
2005-08-08,17.1247,17.291,17.1213,17.291,3734772.0
2005-08-09,17.5694,17.6916,17.4981,17.6814,6309705.0
2005-08-10,17.7553,17.7758,17.5153,17.625,15950349.0
2005-08-11,17.6867,17.9301,17.6867,17.9267,7039292.0
2005-08-12,17.9952,18.1735,17.9609,18.17,4361840.0
2005-08-13,17.9952,18.1735,17.9609,18.17,4361840.0
2005-08-14,17.9952,18.1735,17.9609,18.17,4361840.0
2005-08-15,18.1563,18.3037,18.098,18.1735,5261958.0
2005-08-16,18.1323,18.2557,18.0295,18.0775,2587241.0
2005-08-17,17.9438,17.9952,17.7656,17.7998,3506966.0
2005-08-18,17.6182,17.6867,17.5359,17.625,2216963.0
2005-08-19,17.6593,17.9781,17.6593,17.8924,2806517.0
2005-08-20,17.6593,17.9781,17.6593,17.8924,2806517.0
2005-08-21,17.6593,17.9781,17.6593,17.8924,2806517.0
2005-08-22,18.0638,18.2454,18.0295,18.2009,2824720.0
2005-08-23,18.3208,18.3208,18.0878,18.17,2414663.0
2005-08-24,18.098,18.1323,17.9198,18.0706,2684532.0
2005-08-25,17.6182,17.6627,17.2925,17.2925,7851784.0
2005-08-26,17.4125,17.6353,17.4125,17.625,5384586.0
2005-08-27,17.4125,17.6353,17.4125,17.625,5384586.0
2005-08-28,17.4125,17.6353,17.4125,17.625,5384586.0
2005-08-29,17.4399,17.4811,17.1349,17.1726,3165807.0
2005-08-30,17.4811,17.4982,17.2411,17.3919,1793540.0
2005-08-31,17.3782,17.3782,17.1931,17.2446,2405012.0
2005-09-01,17.4159,17.7553,17.4022,17.7553,4196886.0
2005-09-02,17.9952,17.9952,17.6867,17.6867,2715963.0
2005-09-03,17.9952,17.9952,17.6867,17.6867,2715963.0
2005-09-04,17.9952,17.9952,17.6867,17.6867,2715963.0
2005-09-05,17.7141,17.7896,17.5325,17.673,2275002.0
2005-09-06,17.4639,17.4982,17.3063,17.344,3066402.0
2005-09-07,17.5325,17.6902,17.5016,17.6662,1508739.0
2005-09-08,17.5736,17.6113,17.3165,17.3268,3211111.0
2005-09-09,17.2686,17.4468,17.1486,17.4468,3368448.0
2005-09-10,17.2686,17.4468,17.1486,17.4468,3368448.0
2005-09-11,17.2686,17.4468,17.1486,17.4468,3368448.0
2005-09-12,17.4468,17.625,17.4159,17.5736,2091553.0
2005-09-13,17.6696,17.817,17.5976,17.793,2360577.0
2005-09-14,17.6079,17.7553,17.577,17.6833,3212199.0
2005-09-15,17.7381,17.9952,17.7107,17.9746,5352087.0
2005-09-16,18.338,18.4717,18.2352,18.4305,4722562.0
2005-09-17,18.338,18.4717,18.2352,18.4305,4722562.0
2005-09-18,18.338,18.4717,18.2352,18.4305,4722562.0
2005-09-19,18.8693,19.0646,18.8213,19.0064,5850895.0
2005-09-20,19.0921,19.2634,19.0578,19.1538,7850015.0
2005-09-21,18.9721,19.0064,18.7253,18.7253,4679316.0
2005-09-22,18.8727,19.1435,18.8693,19.0235,3670460.0
2005-09-23,18.9892,19.1229,18.9104,19.0441,2917585.0
2005-09-24,18.9892,19.1229,18.9104,19.0441,2917585.0
2005-09-25,18.9892,19.1229,18.9104,19.0441,2917585.0
2005-09-26,19.1092,19.7262,19.0921,19.7262,4680632.0
2005-09-27,19.9833,20.326,19.8084,20.0724,7664117.0
2005-09-28,19.9524,20.0518,19.7776,19.9695,3815666.0
2005-09-29,20.4289,20.7031,20.398,20.5694,5977057.0
2005-09-30,20.3089,20.4117,20.2403,20.2712,20835220.0
2005-10-01,20.3089,20.4117,20.2403,20.2712,20835220.0
2005-10-02,20.3089,20.4117,20.2403,20.2712,20835220.0
2005-10-03,20.2232,20.2883,20.0587,20.1992,1133914.0
2005-10-04,19.9318,20.1478,19.8873,20.0895,2866476.0
2005-10-05,19.829,19.9113,19.5719,19.5719,4395979.0
2005-10-06,19.0235,19.4623,19.0235,19.2977,4417168.0
2005-10-07,19.5891,19.6234,19.3526,19.3663,5747689.0
2005-10-08,19.5891,19.6234,19.3526,19.3663,5747689.0
2005-10-09,19.5891,19.6234,19.3526,19.3663,5747689.0
2005-10-10,19.4862,19.6919,19.4383,19.6234,2551703.0
2005-10-11,19.5377,19.6473,19.3663,19.5377,3329496.0
2005-10-12,19.6405,19.829,19.6062,19.7022,2679880.0
2005-10-13,19.3937,19.4862,19.26,19.4314,2636367.0
2005-10-14,19.1435,19.2292,18.9207,18.9241,3439263.0
2005-10-15,19.1435,19.2292,18.9207,18.9241,3439263.0
2005-10-16,19.1435,19.2292,18.9207,18.9241,3439263.0
2005-10-17,19.0921,19.4006,19.0921,19.1778,2364083.0
2005-10-18,19.4108,19.8462,19.4108,19.8462,4372494.0
