,DISH US Equity
2020-04-22,41.444
2020-04-23,42.37
2020-04-24,43.333
2020-04-25,43.333
2020-04-26,43.333
2020-04-27,45.13
2020-04-28,45.417
2020-04-29,47.315
2020-04-30,46.324
2020-05-01,44.426
2020-05-02,44.426
2020-05-03,44.426
2020-05-04,43.704
2020-05-05,45.019
2020-05-06,42.407
2020-05-07,20.043
2020-05-08,22.086
2020-05-09,22.086
2020-05-10,22.086
2020-05-11,22.219
2020-05-12,21.56
2020-05-13,20.326
2020-05-14,21.097
2020-05-15,21.174
2020-05-16,21.174
2020-05-17,21.174
2020-05-18,16.578
2020-05-19,16.59
2020-05-20,17.57
2020-05-21,17.703
2020-05-22,18.326
2020-05-23,18.326
2020-05-24,18.326
2020-05-25,18.326
2020-05-26,19.144
2020-05-27,19.265
2020-05-28,19.334
2020-05-29,19.622
2020-05-30,19.622
2020-05-31,19.622
2020-06-01,20.229
2020-06-02,20.118
2020-06-03,21.035
2020-06-04,21.538
2020-06-05,22.728
2020-06-06,22.728
2020-06-07,22.728
2020-06-08,23.68
2020-06-09,22.386
2020-06-10,21.148
2020-06-11,19.758
2020-06-12,20.54
2020-06-13,20.54
2020-06-14,20.54
2020-06-15,21.382
2020-06-16,22.136
2020-06-17,22.167
2020-06-18,23.172
2020-06-19,22.268
2020-06-20,22.268
2020-06-21,22.268
2020-06-22,22.148
2020-06-23,22.085
2020-06-24,21.614
2020-06-25,21.275
2020-06-26,20.446
2020-06-27,20.446
2020-06-28,20.446
2020-06-29,20.76
2020-06-30,21.677
2020-07-01,21.749
2020-07-02,20.766
2020-07-03,20.766
2020-07-04,20.766
2020-07-05,20.766
2020-07-06,21.043
2020-07-07,20.528
2020-07-08,20.082
2020-07-09,19.366
2020-07-10,20.019
2020-07-11,20.019
2020-07-12,20.019
2020-07-13,20.132
2020-07-14,19.056
2020-07-15,19.812
2020-07-16,41.694
2020-07-17,41.079
2020-07-18,41.079
2020-07-19,41.079
2020-07-20,40.778
2020-07-21,42.095
2020-07-22,42.095
2020-07-23,41.907
2020-07-24,41.857
2020-07-25,41.857
2020-07-26,41.857
2020-07-27,41.882
2020-07-28,41.568
2020-07-29,41.932
2020-07-30,41.205
2020-07-31,40.289
2020-08-01,40.289
2020-08-02,40.289
2020-08-03,42.61
2020-08-04,42.334
2020-08-05,42.748
2020-08-06,43.036
2020-08-07,42.873
2020-08-08,42.873
2020-08-09,42.873
2020-08-10,11.484
2020-08-11,10.86
2020-08-12,10.613
2020-08-13,10.748
2020-08-14,10.622
2020-08-15,10.622
2020-08-16,10.622
2020-08-17,10.723
2020-08-18,10.527
2020-08-19,10.432
2020-08-20,10.383
2020-08-21,10.273
2020-08-22,10.273
2020-08-23,10.273
2020-08-24,10.594
2020-08-25,10.478
2020-08-26,10.588
2020-08-27,10.634
2020-08-28,10.668
2020-08-29,10.668
2020-08-30,10.668
2020-08-31,10.886
2020-09-01,10.595
2020-09-02,10.88
2020-09-03,10.432
2020-09-04,10.352
2020-09-05,10.352
2020-09-06,10.352
2020-09-07,10.352
2020-09-08,10.123
2020-09-09,10.165
2020-09-10,9.835
2020-09-11,9.839
2020-09-12,9.839
2020-09-13,9.839
2020-09-14,10.009
2020-09-15,10.034
2020-09-16,10.187
2020-09-17,9.819
2020-09-18,9.519
2020-09-19,9.519
2020-09-20,9.519
2020-09-21,9.194
2020-09-22,9.232
2020-09-23,8.763
2020-09-24,8.759
2020-09-25,8.75
2020-09-26,8.75
2020-09-27,8.75
2020-09-28,9.156
2020-09-29,9.087
2020-09-30,8.897
2020-10-01,8.82
2020-10-02,8.748
2020-10-03,8.748
2020-10-04,8.748
2020-10-05,8.707
2020-10-06,8.406
2020-10-07,8.428
2020-10-08,8.452
2020-10-09,8.376
2020-10-10,8.376
2020-10-11,8.376
2020-10-12,8.701
2020-10-13,8.731
2020-10-14,8.599
2020-10-15,8.471
2020-10-16,8.477
2020-10-17,8.477
2020-10-18,8.477
2020-10-19,8.14
2020-10-20,8.293
2020-10-21,8.222
2020-10-22,8.259
2020-10-23,8.348
2020-10-24,8.348
2020-10-25,8.348
2020-10-26,8.481
2020-10-27,8.401
2020-10-28,8.016
2020-10-29,8.207
2020-10-30,8.236
2020-10-31,8.236
2020-11-01,8.236
2020-11-02,8.342
2020-11-03,8.494
2020-11-04,8.565
2020-11-05,8.85
2020-11-06,8.953
2020-11-07,8.953
2020-11-08,8.953
2020-11-09,11.438
2020-11-10,11.778
2020-11-11,13.178
2020-11-12,13.083
2020-11-13,16.15
2020-11-14,16.15
2020-11-15,16.15
2020-11-16,16.866
2020-11-17,16.873
2020-11-18,16.601
2020-11-19,16.829
2020-11-20,17.368
2020-11-21,17.368
2020-11-22,17.368
2020-11-23,20.178
2020-11-24,20.925
2020-11-25,20.77
2020-11-26,20.77
2020-11-27,20.626
2020-11-28,20.626
2020-11-29,20.626
2020-11-30,20.603
2020-12-01,20.758
2020-12-02,21.241
2020-12-03,21.35
2020-12-04,21.112
2020-12-05,21.112
2020-12-06,21.112
2020-12-07,21.263
2020-12-08,21.06
2020-12-09,20.933
2020-12-10,20.979
2020-12-11,20.863
2020-12-12,20.863
2020-12-13,20.863
2020-12-14,20.295
2020-12-15,20.672
2020-12-16,18.256
2020-12-17,18.73
2020-12-18,18.181
2020-12-19,18.181
2020-12-20,18.181
2020-12-21,18.433
2020-12-22,17.882
2020-12-23,19.176
2020-12-24,19.232
2020-12-25,19.232
2020-12-26,19.232
2020-12-27,19.232
2020-12-28,19.771
2020-12-29,19.628
2020-12-30,19.517
2020-12-31,20.025
2021-01-01,20.025
2021-01-02,20.025
2021-01-03,20.025
2021-01-04,19.523
2021-01-05,19.486
2021-01-06,19.703
2021-01-07,20.074
2021-01-08,20.533
2021-01-09,20.533
2021-01-10,20.533
2021-01-11,20.266
2021-01-12,20.458
2021-01-13,20.05
2021-01-14,20.762
2021-01-15,20.508
2021-01-16,20.508
2021-01-17,20.508
2021-01-18,20.508
2021-01-19,20.241
2021-01-20,20.068
2021-01-21,19.765
2021-01-22,19.022
2021-01-23,19.022
2021-01-24,19.022
2021-01-25,19.009
2021-01-26,19.542
2021-01-27,18.675
2021-01-28,18.533
2021-01-29,17.969
2021-01-30,17.969
2021-01-31,17.969
2021-02-01,18.235
2021-02-02,18.619
2021-02-03,19.028
2021-02-04,19.505
2021-02-05,19.325
2021-02-06,19.325
2021-02-07,19.325
2021-02-08,19.517
2021-02-09,19.988
2021-02-10,19.994
2021-02-11,19.622
2021-02-12,19.418
2021-02-13,19.418
2021-02-14,19.418
2021-02-15,19.418
2021-02-16,19.972
2021-02-17,20.124
2021-02-18,20.96
2021-02-19,20.848
2021-02-20,20.848
2021-02-21,20.848
2021-02-22,19.914
2021-02-23,13.272
2021-02-24,13.465
2021-02-25,13.245
2021-02-26,13.228
2021-02-27,13.228
2021-02-28,13.228
2021-03-01,13.787
2021-03-02,13.892
2021-03-03,14.123
2021-03-04,13.762
2021-03-05,14.194
2021-03-06,14.194
2021-03-07,14.194
2021-03-08,14.622
2021-03-09,14.454
2021-03-10,16.278
2021-03-11,16.338
2021-03-12,16.956
2021-03-13,16.956
2021-03-14,16.956
2021-03-15,17.643
2021-03-16,17.621
2021-03-17,17.73
2021-03-18,17.125
2021-03-19,16.961
2021-03-20,16.961
2021-03-21,16.961
2021-03-22,17.079
2021-03-23,16.351
2021-03-24,16.16
2021-03-25,16.492
2021-03-26,16.433
2021-03-27,16.433
2021-03-28,16.433
2021-03-29,16.115
2021-03-30,16.319
2021-03-31,16.47
2021-04-01,16.742
2021-04-02,16.742
2021-04-03,16.742
2021-04-04,16.742
2021-04-05,17.147
2021-04-06,17.029
2021-04-07,17.17
2021-04-08,17.22
2021-04-09,17.088
2021-04-10,17.088
2021-04-11,17.088
2021-04-12,17.266
2021-04-13,17.056
2021-04-14,17.143
2021-04-15,17.152
2021-04-16,17.293
2021-04-17,17.293
2021-04-18,17.293
2021-04-19,16.833
2021-04-20,16.783
2021-04-21,18.626
2021-04-22,19.09
2021-04-23,19.327
2021-04-24,19.327
2021-04-25,19.327
2021-04-26,19.6
2021-04-27,19.318
2021-04-28,18.922
2021-04-29,20.934
2021-04-30,19.39
2021-05-01,19.39
2021-05-02,19.39
2021-05-03,19.242
2021-05-04,19.9
2021-05-05,19.835
2021-05-06,19.883
2021-05-07,20.143
2021-05-08,20.143
2021-05-09,20.143
2021-05-10,20.113
2021-05-11,19.167
2021-05-12,18.433
2021-05-13,18.499
2021-05-14,18.997
2021-05-15,18.997
2021-05-16,18.997
2021-05-17,18.74
2021-05-18,18.387
2021-05-19,17.89
2021-05-20,18.263
2021-05-21,16.309
2021-05-22,16.309
2021-05-23,16.309
2021-05-24,16.446
2021-05-25,16.05
2021-05-26,16.287
2021-05-27,16.49
2021-05-28,16.113
2021-05-29,16.113
2021-05-30,16.113
2021-05-31,16.113
2021-06-01,16.238
2021-06-02,16.838
2021-06-03,16.62
2021-06-04,16.701
2021-06-05,16.701
2021-06-06,16.701
2021-06-07,16.672
2021-06-08,16.135
2021-06-09,14.972
2021-06-10,14.832
2021-06-11,14.835
2021-06-12,14.835
2021-06-13,14.835
2021-06-14,14.82
2021-06-15,14.869
2021-06-16,15.265
2021-06-17,15.239
2021-06-18,14.824
2021-06-19,14.824
2021-06-20,14.824
2021-06-21,15.172
2021-06-22,15.091
2021-06-23,15.004
2021-06-24,15.278
2021-06-25,15.731
2021-06-26,15.731
2021-06-27,15.731
2021-06-28,15.486
2021-06-29,15.478
2021-06-30,15.504
2021-07-01,15.742
2021-07-02,15.794
2021-07-03,15.794
2021-07-04,15.794
2021-07-05,15.794
2021-07-06,16.062
2021-07-07,15.747
2021-07-08,15.564
2021-07-09,15.968
2021-07-10,15.968
2021-07-11,15.968
2021-07-12,15.891
2021-07-13,15.487
2021-07-14,15.541
2021-07-15,15.356
2021-07-16,15.179
2021-07-17,15.179
2021-07-18,15.179
2021-07-19,15.021
2021-07-20,15.725
2021-07-21,16.095
2021-07-22,16.129
2021-07-23,16.037
2021-07-24,16.037
2021-07-25,16.037
2021-07-26,16.26
2021-07-27,16.325
2021-07-28,16.142
2021-07-29,16.074
2021-07-30,15.952
2021-07-31,15.952
2021-08-01,15.952
2021-08-02,15.876
2021-08-03,15.994
2021-08-04,15.807
2021-08-05,15.933
2021-08-06,16.149
2021-08-07,16.149
2021-08-08,16.149
2021-08-09,15.818
2021-08-10,15.516
2021-08-11,15.671
2021-08-12,16.979
2021-08-13,16.833
2021-08-14,16.833
2021-08-15,16.833
2021-08-16,19.676
2021-08-17,19.672
2021-08-18,19.48
2021-08-19,19.109
2021-08-20,19.5
2021-08-21,19.5
2021-08-22,19.5
2021-08-23,19.641
2021-08-24,19.65
2021-08-25,19.873
2021-08-26,19.486
2021-08-27,19.623
2021-08-28,19.623
2021-08-29,19.623
2021-08-30,19.691
2021-08-31,19.823
2021-09-01,20.155
2021-09-02,20.191
2021-09-03,20.128
2021-09-04,20.128
2021-09-05,20.128
2021-09-06,20.128
2021-09-07,20.115
2021-09-08,20.071
2021-09-09,19.446
2021-09-10,18.941
2021-09-11,18.941
2021-09-12,18.941
2021-09-13,19.61
2021-09-14,18.609
2021-09-15,19.047
2021-09-16,18.937
2021-09-17,18.821
2021-09-18,18.821
2021-09-19,18.821
2021-09-20,18.622
2021-09-21,18.37
2021-09-22,18.764
2021-09-23,18.99
2021-09-24,19.189
2021-09-25,19.189
2021-09-26,19.189
2021-09-27,19.823
2021-09-28,19.402
2021-09-29,19.557
2021-09-30,19.656
2021-10-01,20.425
2021-10-02,20.425
2021-10-03,20.425
2021-10-04,20.547
2021-10-05,20.43
2021-10-06,20.213
2021-10-07,20.498
2021-10-08,20.131
2021-10-09,20.131
2021-10-10,20.131
2021-10-11,19.557
2021-10-12,19.389
2021-10-13,19.141
2021-10-14,19.683
2021-10-15,19.575
2021-10-16,19.575
2021-10-17,19.575
2021-10-18,19.62
2021-10-19,19.986
2021-10-20,20.118
2021-10-21,19.846
2021-10-22,19.593
2021-10-23,19.593
2021-10-24,19.593
2021-10-25,19.715
2021-10-26,19.462
2021-10-27,18.734
2021-10-28,18.639
2021-10-29,18.575
2021-10-30,18.575
2021-10-31,18.575
2021-11-01,19.15
2021-11-02,19.389
2021-11-03,20.687
2021-11-04,17.376
2021-11-05,18.532
2021-11-06,18.532
2021-11-07,18.532
2021-11-08,18.483
2021-11-09,18.042
2021-11-10,17.935
2021-11-11,17.842
2021-11-12,17.965
2021-11-13,17.965
2021-11-14,17.965
2021-11-15,17.793
2021-11-16,17.581
2021-11-17,17.434
2021-11-18,16.868
2021-11-19,16.509
2021-11-20,16.509
2021-11-21,16.509
2021-11-22,16.509
2021-11-23,16.288
2021-11-24,16.593
2021-11-25,16.593
2021-11-26,16.391
2021-11-27,16.391
2021-11-28,16.391
2021-11-29,16.288
2021-11-30,15.364
2021-12-01,15.02
2021-12-02,15.334
2021-12-03,15.354
2021-12-04,15.354
2021-12-05,15.354
2021-12-06,15.846
2021-12-07,15.796
2021-12-08,15.576
2021-12-09,15.514
2021-12-10,15.499
2021-12-11,15.499
2021-12-12,15.499
2021-12-13,15.654
2021-12-14,15.543
2021-12-15,15.533
2021-12-16,15.581
2021-12-17,16.04
2021-12-18,16.04
2021-12-19,16.04
2021-12-20,15.123
2021-12-21,15.456
2021-12-22,15.567
2021-12-23,15.856
2021-12-24,15.856
2021-12-25,15.856
2021-12-26,15.856
2021-12-27,15.861
2021-12-28,15.847
2021-12-29,15.658
2021-12-30,15.847
2021-12-31,15.649
2022-01-01,15.649
2022-01-02,15.649
2022-01-03,16.059
2022-01-04,16.286
2022-01-05,15.929
2022-01-06,15.9
2022-01-07,16.585
2022-01-08,16.585
2022-01-09,16.585
2022-01-10,16.377
2022-01-11,17.067
2022-01-12,17.545
2022-01-13,17.511
2022-01-14,17.458
2022-01-15,17.458
2022-01-16,17.458
2022-01-17,17.458
2022-01-18,17.342
2022-01-19,16.425
2022-01-20,16.035
2022-01-21,15.365
2022-01-22,15.365
2022-01-23,15.365
2022-01-24,14.915
2022-01-25,15.046
2022-01-26,14.838
2022-01-27,14.644
2022-01-28,14.993
2022-01-29,14.993
2022-01-30,14.993
2022-01-31,15.191
2022-02-01,15.351
2022-02-02,15.114
2022-02-03,14.915
2022-02-04,14.828
2022-02-05,14.828
2022-02-06,14.828
2022-02-07,14.693
2022-02-08,14.867
2022-02-09,15.568
2022-02-10,15.448
2022-02-11,15.133
2022-02-12,15.133
2022-02-13,15.133
2022-02-14,14.983
2022-02-15,15.428
2022-02-16,15.283
2022-02-17,14.456
2022-02-18,14.011
2022-02-19,14.011
2022-02-20,14.011
2022-02-21,14.011
2022-02-22,13.807
2022-02-23,13.338
2022-02-24,13.532
2022-02-25,16.524
2022-02-26,16.524
2022-02-27,16.524
2022-02-28,16.182
2022-03-01,15.823
2022-03-02,17.327
2022-03-03,17.327
2022-03-04,16.868
2022-03-05,16.868
2022-03-06,16.868
2022-03-07,16.482
2022-03-08,18.473
2022-03-09,18.45
2022-03-10,18.193
2022-03-11,17.919
2022-03-12,17.919
2022-03-13,17.919
2022-03-14,17.561
2022-03-15,17.561
2022-03-16,18.354
2022-03-17,19.159
2022-03-18,19.287
2022-03-19,19.287
2022-03-20,19.287
2022-03-21,21.868
2022-03-22,22.12
2022-03-23,21.854
2022-03-24,21.624
2022-03-25,21.631
2022-03-26,21.631
2022-03-27,21.631
2022-03-28,21.938
2022-03-29,22.507
2022-03-30,22.642
2022-03-31,22.479
2022-04-01,22.869
2022-04-02,22.869
2022-04-03,22.869
2022-04-04,22.869
2022-04-05,22.528
2022-04-06,22.145
2022-04-07,21.584
2022-04-08,22.969
2022-04-09,22.969
2022-04-10,22.969
2022-04-11,22.855
2022-04-12,22.571
2022-04-13,22.82
2022-04-14,23.572
2022-04-15,23.572
2022-04-16,23.572
2022-04-17,23.572
2022-04-18,23.423
2022-04-19,23.793
2022-04-20,23.402
2022-04-21,22.244
2022-04-22,21.754
2022-04-23,21.754
2022-04-24,21.754
2022-04-25,22.365
2022-04-26,22.067
2022-04-27,21.705
2022-04-28,21.676
2022-04-29,20.249
2022-04-30,20.249
2022-05-01,20.249
2022-05-02,19.695
2022-05-03,19.95
2022-05-04,20.874
2022-05-05,20.569
2022-05-06,17.719
2022-05-07,17.719
2022-05-08,17.719
2022-05-09,19.888
2022-05-10,20.308
2022-05-11,16.886
2022-05-12,19.352
2022-05-13,20.174
2022-05-14,20.174
2022-05-15,20.174
2022-05-16,19.816
2022-05-17,20.793
2022-05-18,20.203
2022-05-19,19.836
2022-05-20,20.097
2022-05-21,20.097
2022-05-22,20.097
2022-05-23,19.564
2022-05-24,19.612
2022-05-25,20.974
2022-05-26,21.012
2022-05-27,21.299
2022-05-28,21.299
2022-05-29,21.299
2022-05-30,21.299
2022-05-31,21.805
2022-06-01,20.69
2022-06-02,20.858
2022-06-03,20.056
2022-06-04,20.056
2022-06-05,20.056
2022-06-06,20.075
2022-06-07,19.851
2022-06-08,19.403
2022-06-09,18.573
2022-06-10,18.731
2022-06-11,18.731
2022-06-12,18.731
2022-06-13,17.062
2022-06-14,14.594
2022-06-15,15.329
2022-06-16,14.106
2022-06-17,14.427
2022-06-18,14.427
2022-06-19,14.427
2022-06-20,14.427
2022-06-21,13.929
2022-06-22,13.954
2022-06-23,14.241
2022-06-24,15.894
2022-06-25,15.894
2022-06-26,15.894
2022-06-27,15.885
2022-06-28,15.287
2022-06-29,15.11
2022-06-30,15.118
2022-07-01,15.489
2022-07-02,15.489
2022-07-03,15.489
2022-07-04,15.489
2022-07-05,15.565
2022-07-06,15.278
2022-07-07,15.228
2022-07-08,15.283
2022-07-09,15.283
2022-07-10,15.283
2022-07-11,14.225
2022-07-12,15.938
2022-07-13,16.066
2022-07-14,15.682
2022-07-15,16.24
2022-07-16,16.24
2022-07-17,16.24
2022-07-18,16.249
2022-07-19,16.67
2022-07-20,17.612
2022-07-21,17.301
2022-07-22,17.109
2022-07-23,17.109
2022-07-24,17.109
2022-07-25,16.834
2022-07-26,16.487
2022-07-27,16.908
2022-07-28,16.514
2022-07-29,15.892
2022-07-30,15.892
2022-07-31,15.892
2022-08-01,15.782
2022-08-02,15.672
2022-08-03,17.172
2022-08-04,20.084
2022-08-05,20.126
2022-08-06,20.126
2022-08-07,20.126
2022-08-08,20.115
2022-08-09,19.612
2022-08-10,20.283
2022-08-11,20.304
2022-08-12,21.08
2022-08-13,21.08
2022-08-14,21.08
2022-08-15,21.195
2022-08-16,20.409
2022-08-17,19.214
2022-08-18,19.38
2022-08-19,19.317
2022-08-20,19.317
2022-08-21,19.317
2022-08-22,18.34
2022-08-23,18.277
2022-08-24,18.382
2022-08-25,19.496
2022-08-26,18.498
2022-08-27,18.498
2022-08-28,18.498
2022-08-29,18.193
2022-08-30,18.015
2022-08-31,18.225
2022-09-01,18.708
2022-09-02,17.868
2022-09-03,17.868
2022-09-04,17.868
2022-09-05,17.868
2022-09-06,17.5
2022-09-07,18.571
2022-09-08,18.697
2022-09-09,20.305
2022-09-10,20.305
2022-09-11,20.305
2022-09-12,20.599
2022-09-13,19.254
2022-09-14,18.046
2022-09-15,18.162
2022-09-16,18.162
2022-09-17,18.162
2022-09-18,18.162
2022-09-19,17.889
2022-09-20,16.975
2022-09-21,16.817
2022-09-22,16.46
2022-09-23,15.966
2022-09-24,15.966
2022-09-25,15.966
2022-09-26,14.989
2022-09-27,14.842
2022-09-28,15.567
2022-09-29,14.853
2022-09-30,14.527
2022-10-01,14.527
2022-10-02,14.527
2022-10-03,15.536
2022-10-04,16.176
2022-10-05,15.798
2022-10-06,15.641
2022-10-07,14.769
2022-10-08,14.769
2022-10-09,14.769
2022-10-10,14.832
2022-10-11,14.191
2022-10-12,13.992
2022-10-13,17.121
2022-10-14,16.51
2022-10-15,16.51
2022-10-16,16.51
2022-10-17,17.72
2022-10-18,18.025
2022-10-19,17.516
2022-10-20,17.745
2022-10-21,17.962
2022-10-22,17.962
2022-10-23,17.962
2022-10-24,17.924
2022-10-25,19.045
2022-10-26,19.223
2022-10-27,19.35
2022-10-28,19.618
2022-10-29,19.618
2022-10-30,19.618
2022-10-31,18.994
2022-11-01,19.185
2022-11-02,14.938
2022-11-03,12.81
2022-11-04,12.666
2022-11-05,12.666
2022-11-06,12.666
2022-11-07,13.918
2022-11-08,14.554
2022-11-09,13.425
2022-11-10,15.237
2022-11-11,16.129
2022-11-12,16.129
2022-11-13,16.129
2022-11-14,15.645
2022-11-15,15.218
2022-11-16,14.915
2022-11-17,14.602
2022-11-18,14.45
2022-11-19,14.45
2022-11-20,14.45
2022-11-21,14.089
2022-11-22,14.687
2022-11-23,15.076
2022-11-24,15.076
2022-11-25,15.18
2022-11-26,15.18
2022-11-27,15.18
2022-11-28,14.782
2022-11-29,14.877
2022-11-30,15.228
2022-12-01,15.034
2022-12-02,15.005
2022-12-03,15.005
2022-12-04,15.005
2022-12-05,13.807
2022-12-06,13.788
2022-12-07,13.788
2022-12-08,13.95
2022-12-09,14.065
2022-12-10,14.065
2022-12-11,14.065
2022-12-12,15.157
2022-12-13,15.896
2022-12-14,15.492
2022-12-15,14.626
2022-12-16,14.183
2022-12-17,14.183
2022-12-18,14.183
2022-12-19,13.652
2022-12-20,13.602
2022-12-21,14.455
2022-12-22,14.683
2022-12-23,15.016
2022-12-24,15.016
2022-12-25,15.016
2022-12-26,15.016
2022-12-27,14.746
2022-12-28,14.019
2022-12-29,14.663
2022-12-30,14.579
2022-12-31,14.579
2023-01-01,14.579
2023-01-02,14.579
2023-01-03,14.642
2023-01-04,15.389
2023-01-05,15.597
2023-01-06,16.241
2023-01-07,16.241
2023-01-08,16.241
2023-01-09,16.956
2023-01-10,15.981
2023-01-11,16.218
2023-01-12,16.228
2023-01-13,15.614
2023-01-14,15.614
2023-01-15,15.614
2023-01-16,15.614
2023-01-17,15.625
2023-01-18,15.022
2023-01-19,14.343
2023-01-20,15.092
2023-01-21,15.092
2023-01-22,15.092
2023-01-23,15.826
2023-01-24,15.522
2023-01-25,15.957
2023-01-26,15.663
2023-01-27,15.652
2023-01-28,15.652
2023-01-29,15.652
2023-01-30,16.462
2023-01-31,16.969
2023-02-01,17.606
2023-02-02,18.396
2023-02-03,17.783
2023-02-04,17.783
2023-02-05,17.783
2023-02-06,17.288
2023-02-07,17.17
2023-02-08,16.427
2023-02-09,15.873
2023-02-10,16.12
2023-02-11,16.12
2023-02-12,16.12
2023-02-13,16.427
2023-02-14,16.533
2023-02-15,16.993
2023-02-16,16.627
2023-02-17,16.686
2023-02-18,16.686
2023-02-19,16.686
2023-02-20,16.686
2023-02-21,15.248
2023-02-22,15.425
2023-02-23,19.353
2023-02-24,13.737
2023-02-25,13.737
2023-02-26,13.737
2023-02-27,12.5
2023-02-28,11.275
2023-03-01,11.047
2023-03-02,10.85
2023-03-03,11.097
2023-03-04,11.097
2023-03-05,11.097
2023-03-06,10.771
2023-03-07,11.206
2023-03-08,11.067
2023-03-09,11.347
2023-03-10,10.583
2023-03-11,10.583
2023-03-12,10.583
2023-03-13,11.642
2023-03-14,11.39
2023-03-15,11.253
2023-03-16,10.854
2023-03-17,10.364
2023-03-18,10.364
2023-03-19,10.364
2023-03-20,10.239
2023-03-21,12.02
2023-03-22,11.33
2023-03-23,11.092
2023-03-24,10.979
2023-03-25,10.979
2023-03-26,10.979
2023-03-27,12.216
2023-03-28,12.33
2023-03-29,12.926
2023-03-30,12.798
2023-03-31,13.253
2023-04-01,13.253
2023-04-02,13.253
2023-04-03,12.855
2023-04-04,12.287
2023-04-05,12.116
2023-04-06,12.457
2023-04-07,12.457
2023-04-08,12.457
2023-04-09,12.457
2023-04-10,12.585
2023-04-11,12.835
2023-04-12,12.887
2023-04-13,13.762
2023-04-14,12.937
2023-04-15,12.937
2023-04-16,12.937
2023-04-17,13.465
2023-04-18,12.838
2023-04-19,13.16
2023-04-20,12.655
2023-04-21,12.739
2023-04-22,12.739
2023-04-23,12.739
2023-04-24,12.588
2023-04-25,11.731
2023-04-26,11.681
2023-04-27,12.303
2023-04-28,12.622
2023-04-29,12.622
2023-04-30,12.622
2023-05-01,12.454
2023-05-02,11.832
2023-05-03,11.748
2023-05-04,11.176
2023-05-05,11.966
2023-05-06,11.966
2023-05-07,11.966
2023-05-08,14.255
2023-05-09,14.105
2023-05-10,13.723
2023-05-11,15.459
2023-05-12,15.285
2023-05-13,15.285
2023-05-14,15.285
2023-05-15,16.303
2023-05-16,16.079
2023-05-17,17.022
2023-05-18,16.976
2023-05-19,16.543
2023-05-20,16.543
2023-05-21,16.543
2023-05-22,17.984
2023-05-23,17.507
2023-05-24,13.844
2023-05-25,14.822
2023-05-26,15.24
2023-05-27,15.24
2023-05-28,15.24
2023-05-29,15.24
2023-05-30,15.079
2023-05-31,14.449
2023-06-01,14.112
2023-06-02,16.404
2023-06-03,16.404
2023-06-04,16.404
2023-06-05,15.955
2023-06-06,16.944
2023-06-07,17.483
2023-06-08,16.697
2023-06-09,14.719
2023-06-10,14.719
2023-06-11,14.719
2023-06-12,14.831
2023-06-13,14.697
2023-06-14,14.18
2023-06-15,24.186
2023-06-16,25.078
2023-06-17,25.078
2023-06-18,25.078
2023-06-19,25.078
2023-06-20,25.698
2023-06-21,24.612
2023-06-22,24.612
