,IBP US Equity
2023-06-24,8.665
2023-06-25,8.665
2023-06-26,8.665
2023-06-27,8.538
2023-06-28,8.538
2023-06-29,8.572
2023-06-30,8.668
2023-07-01,8.668
2023-07-02,8.668
2023-07-03,8.668
2023-07-04,8.668
2023-07-05,8.668
2023-07-06,8.668
2023-07-07,8.668
2023-07-08,8.668
2023-07-09,8.668
2023-07-10,8.668
2023-07-11,8.668
2023-07-12,8.668
2023-07-13,8.668
2023-07-14,8.668
2023-07-15,8.668
2023-07-16,8.668
2023-07-17,8.668
2023-07-18,8.668
2023-07-19,8.668
2023-07-20,8.668
2023-07-21,8.668
2023-07-22,8.668
2023-07-23,8.668
2023-07-24,8.668
2023-07-25,8.668
2023-07-26,8.668
2023-07-27,8.668
2023-07-28,8.668
2023-07-29,8.668
2023-07-30,8.668
2023-07-31,8.668
2023-08-01,8.721
2023-08-02,9.38
2023-08-03,9.762
2023-08-04,9.762
2023-08-05,9.762
2023-08-06,9.828
2023-08-07,10.098
2023-08-08,10.098
2023-08-09,10.098
2023-08-10,10.098
2023-08-11,10.098
2023-08-12,10.098
2023-08-13,10.098
2023-08-14,10.098
2023-08-15,10.098
2023-08-16,10.098
2023-08-17,10.098
2023-08-18,10.098
2023-08-19,10.098
2023-08-20,10.098
2023-08-21,10.098
2023-08-22,10.098
2023-08-23,10.098
2023-08-24,10.098
2023-08-25,10.098
2023-08-26,10.098
2023-08-27,10.098
2023-08-28,10.098
2023-08-29,10.098
2023-08-30,10.098
2023-08-31,10.098
2023-09-01,10.098
2023-09-02,10.098
2023-09-03,10.098
2023-09-04,10.098
2023-09-05,10.098
2023-09-06,10.098
2023-09-07,10.098
2023-09-08,10.098
2023-09-09,10.098
2023-09-10,10.098
2023-09-11,10.098
2023-09-12,10.098
2023-09-13,10.098
2023-09-14,10.098
2023-09-15,10.098
2023-09-16,10.098
2023-09-17,10.098
2023-09-18,10.098
2023-09-19,10.098
2023-09-20,10.098
2023-09-21,10.098
2023-09-22,10.098
2023-09-23,10.098
2023-09-24,10.098
2023-09-25,10.098
2023-09-26,10.098
2023-09-27,10.098
2023-09-28,10.098
2023-09-29,10.098
2023-09-30,10.098
2023-10-01,10.098
2023-10-02,10.098
2023-10-03,10.098
2023-10-04,10.098
2023-10-05,10.098
2023-10-06,10.098
2023-10-07,10.098
2023-10-08,10.098
2023-10-09,10.098
2023-10-10,10.098
2023-10-11,10.098
2023-10-12,10.098
2023-10-13,10.084
2023-10-14,10.084
2023-10-15,10.084
2023-10-16,10.084
2023-10-17,10.084
2023-10-18,10.084
2023-10-19,10.084
2023-10-20,10.084
2023-10-21,10.084
2023-10-22,10.084
2023-10-23,10.084
2023-10-24,10.084
2023-10-25,10.084
2023-10-26,10.084
2023-10-27,10.084
2023-10-28,10.084
2023-10-29,10.084
2023-10-30,10.084
2023-10-31,10.084
2023-11-01,10.084
2023-11-02,10.084
2023-11-03,10.084
2023-11-04,10.084
2023-11-05,10.084
2023-11-06,10.084
2023-11-07,10.084
2023-11-08,10.199
2023-11-09,10.303
2023-11-10,10.344
2023-11-11,10.344
2023-11-12,10.344
2023-11-13,10.344
2023-11-14,10.344
2023-11-15,10.344
2023-11-16,10.344
2023-11-17,10.344
2023-11-18,10.344
2023-11-19,10.344
2023-11-20,10.446
2023-11-21,10.446
2023-11-22,10.446
2023-11-23,10.446
2023-11-24,10.446
2023-11-25,10.446
2023-11-26,10.446
2023-11-27,10.506
2023-11-28,10.506
2023-11-29,10.506
2023-11-30,10.506
2023-12-01,10.506
2023-12-02,10.506
2023-12-03,10.506
2023-12-04,10.506
2023-12-05,10.506
2023-12-06,10.506
2023-12-07,10.506
2023-12-08,10.506
2023-12-09,10.506
2023-12-10,10.506
2023-12-11,10.506
2023-12-12,10.506
2023-12-13,10.506
2023-12-14,10.526
2023-12-15,10.526
2023-12-16,10.526
2023-12-17,10.526
2023-12-18,10.566
2023-12-19,10.566
2023-12-20,10.566
2023-12-21,10.566
2023-12-22,10.566
2023-12-23,10.566
2023-12-24,10.566
2023-12-25,10.566
2023-12-26,10.566
2023-12-27,10.566
2023-12-28,10.566
2023-12-29,10.566
2023-12-30,10.566
2023-12-31,10.566
2024-01-01,10.566
2024-01-02,10.566
2024-01-03,10.566
2024-01-04,10.566
2024-01-05,10.566
2024-01-06,10.566
2024-01-07,10.566
2024-01-08,10.627
2024-01-09,10.627
2024-01-10,10.652
2024-01-11,10.652
2024-01-12,10.673
2024-01-13,10.673
2024-01-14,10.673
2024-01-15,10.673
2024-01-16,10.673
2024-01-17,10.673
2024-01-18,10.673
2024-01-19,10.673
2024-01-20,10.673
2024-01-21,10.673
2024-01-22,10.673
2024-01-23,10.673
2024-01-24,10.673
2024-01-25,10.673
2024-01-26,10.673
2024-01-27,10.673
2024-01-28,10.673
2024-01-29,10.673
2024-01-30,10.673
2024-01-31,10.673
2024-02-01,10.673
2024-02-02,10.673
2024-02-03,10.673
2024-02-04,10.673
2024-02-05,10.673
2024-02-06,10.673
2024-02-07,10.673
2024-02-08,10.673
2024-02-09,10.673
2024-02-10,10.673
2024-02-11,10.673
2024-02-12,10.673
2024-02-13,10.673
2024-02-14,10.673
2024-02-15,10.673
2024-02-16,10.673
2024-02-17,10.673
2024-02-18,10.673
2024-02-19,10.673
2024-02-20,10.673
2024-02-21,10.673
2024-02-22,11.131
2024-02-23,11.472
2024-02-24,11.472
2024-02-25,11.472
2024-02-26,11.472
2024-02-27,11.528
2024-02-28,11.528
2024-02-29,11.528
2024-03-01,11.528
2024-03-02,11.528
2024-03-03,11.566
2024-03-04,11.598
2024-03-05,11.598
2024-03-06,11.598
2024-03-07,11.598
2024-03-08,11.598
2024-03-09,11.598
2024-03-10,11.598
2024-03-11,11.598
2024-03-12,11.598
2024-03-13,11.598
2024-03-14,11.598
2024-03-15,11.674
2024-03-16,11.674
2024-03-17,11.674
2024-03-18,11.674
2024-03-19,11.674
2024-03-20,11.674
2024-03-21,11.674
2024-03-22,11.674
2024-03-23,11.674
2024-03-24,11.674
2024-03-25,11.674
2024-03-26,11.674
2024-03-27,11.674
2024-03-28,11.674
2024-03-29,11.674
2024-03-30,11.674
2024-03-31,11.674
2024-04-01,11.7
2024-04-02,11.7
2024-04-03,11.7
2024-04-04,11.7
2024-04-05,11.695
2024-04-06,11.695
2024-04-07,11.695
2024-04-08,11.695
