,BMY US Equity
2023-06-24,8.188
2023-06-25,8.188
2023-06-26,8.188
2023-06-27,8.184
2023-06-28,8.184
2023-06-29,8.184
2023-06-30,8.184
2023-07-01,8.184
2023-07-02,8.184
2023-07-03,8.184
2023-07-04,8.184
2023-07-05,8.184
2023-07-06,8.184
2023-07-07,8.184
2023-07-08,8.184
2023-07-09,8.184
2023-07-10,8.189
2023-07-11,8.183
2023-07-12,8.147
2023-07-13,8.136
2023-07-14,8.131
2023-07-15,8.131
2023-07-16,8.129
2023-07-17,8.14
2023-07-18,8.14
2023-07-19,8.128
2023-07-20,8.132
2023-07-21,8.139
2023-07-22,8.139
2023-07-23,8.141
2023-07-24,8.141
2023-07-25,8.141
2023-07-26,8.141
2023-07-27,7.977
2023-07-28,7.933
2023-07-29,7.933
2023-07-30,7.933
2023-07-31,7.913
2023-08-01,7.913
2023-08-02,7.912
2023-08-03,7.912
2023-08-04,7.9
2023-08-05,7.9
2023-08-06,7.9
2023-08-07,7.9
2023-08-08,7.9
2023-08-09,7.9
2023-08-10,7.895
2023-08-11,7.895
2023-08-12,7.895
2023-08-13,7.895
2023-08-14,7.906
2023-08-15,7.906
2023-08-16,7.906
2023-08-17,7.906
2023-08-18,7.906
2023-08-19,7.906
2023-08-20,7.906
2023-08-21,7.906
2023-08-22,7.906
2023-08-23,7.906
2023-08-24,7.895
2023-08-25,7.895
2023-08-26,7.895
2023-08-27,7.895
2023-08-28,7.85
2023-08-29,7.854
2023-08-30,7.854
2023-08-31,7.854
2023-09-01,7.854
2023-09-02,7.854
2023-09-03,7.854
2023-09-04,7.854
2023-09-05,7.854
2023-09-06,7.854
2023-09-07,7.854
2023-09-08,7.854
2023-09-09,7.854
2023-09-10,7.842
2023-09-11,7.854
2023-09-12,7.854
2023-09-13,7.854
2023-09-14,7.85
2023-09-15,7.83
2023-09-16,7.83
2023-09-17,7.83
2023-09-18,7.846
2023-09-19,7.846
2023-09-20,7.849
2023-09-21,7.853
2023-09-22,7.853
2023-09-23,7.853
2023-09-24,7.853
2023-09-25,7.853
2023-09-26,7.853
2023-09-27,7.853
2023-09-28,7.853
2023-09-29,7.853
2023-09-30,7.853
2023-10-01,7.853
2023-10-02,7.84
2023-10-03,7.84
2023-10-04,7.84
2023-10-05,7.837
2023-10-06,7.832
2023-10-07,7.832
2023-10-08,7.832
2023-10-09,7.807
2023-10-10,7.805
2023-10-11,7.798
2023-10-12,7.798
2023-10-13,7.793
2023-10-14,7.793
2023-10-15,7.779
2023-10-16,7.8
2023-10-17,7.794
2023-10-18,7.785
2023-10-19,7.785
2023-10-20,7.785
2023-10-21,7.785
2023-10-22,7.772
2023-10-23,7.772
2023-10-24,7.772
2023-10-25,7.772
2023-10-26,7.549
2023-10-27,7.478
2023-10-28,7.478
2023-10-29,7.478
2023-10-30,7.478
2023-10-31,7.474
2023-11-01,7.447
2023-11-02,7.447
2023-11-03,7.43
2023-11-04,7.43
2023-11-05,7.43
2023-11-06,7.43
2023-11-07,7.43
2023-11-08,7.432
2023-11-09,7.393
2023-11-10,7.393
2023-11-11,7.393
2023-11-12,7.393
2023-11-13,7.415
2023-11-14,7.415
2023-11-15,7.415
2023-11-16,7.422
2023-11-17,7.422
2023-11-18,7.422
2023-11-19,7.422
2023-11-20,7.408
2023-11-21,7.408
2023-11-22,7.41
2023-11-23,7.41
2023-11-24,7.41
2023-11-25,7.41
2023-11-26,7.41
2023-11-27,7.41
2023-11-28,7.41
2023-11-29,7.41
2023-11-30,7.41
2023-12-01,7.41
2023-12-02,7.41
2023-12-03,7.41
2023-12-04,7.41
2023-12-05,7.41
2023-12-06,7.41
2023-12-07,7.41
2023-12-08,7.41
2023-12-09,7.41
2023-12-10,7.41
2023-12-11,7.413
2023-12-12,7.403
2023-12-13,7.403
2023-12-14,7.403
2023-12-15,7.403
2023-12-16,7.403
2023-12-17,7.403
2023-12-18,7.406
2023-12-19,7.406
2023-12-20,7.406
2023-12-21,7.406
2023-12-22,7.394
2023-12-23,7.394
2023-12-24,7.394
2023-12-25,7.394
2023-12-26,7.353
2023-12-27,7.341
2023-12-28,7.341
2023-12-29,7.341
2023-12-30,7.341
2023-12-31,7.341
2024-01-01,7.341
2024-01-02,7.341
2024-01-03,7.341
2024-01-04,7.321
2024-01-05,7.321
2024-01-06,7.321
2024-01-07,7.321
2024-01-08,7.321
2024-01-09,7.321
2024-01-10,7.306
2024-01-11,7.306
2024-01-12,7.306
2024-01-13,7.306
2024-01-14,7.306
2024-01-15,7.301
2024-01-16,7.291
2024-01-17,7.267
2024-01-18,7.232
2024-01-19,7.232
2024-01-20,7.232
2024-01-21,7.22
2024-01-22,7.202
2024-01-23,7.2
2024-01-24,7.191
2024-01-25,7.152
2024-01-26,7.16
2024-01-27,7.16
2024-01-28,7.128
2024-01-29,7.114
2024-01-30,7.114
2024-01-31,7.114
2024-02-01,7.114
2024-02-02,7.072
2024-02-03,7.072
2024-02-04,7.041
2024-02-05,7.034
2024-02-06,6.996
2024-02-07,6.981
2024-02-08,6.981
2024-02-09,6.981
2024-02-10,6.981
2024-02-11,6.981
2024-02-12,6.97
2024-02-13,6.992
2024-02-14,6.992
2024-02-15,6.992
2024-02-16,7.002
2024-02-17,7.002
2024-02-18,7.002
2024-02-19,7.002
2024-02-20,7.002
2024-02-21,7.002
2024-02-22,7.002
2024-02-23,6.953
2024-02-24,6.953
2024-02-25,6.953
2024-02-26,6.894
2024-02-27,6.883
2024-02-28,6.883
2024-02-29,6.883
2024-03-01,6.883
2024-03-02,6.883
2024-03-03,6.883
2024-03-04,6.883
2024-03-05,6.903
2024-03-06,6.903
2024-03-07,6.903
2024-03-08,6.903
2024-03-09,6.903
2024-03-10,6.903
2024-03-11,6.849
2024-03-12,6.849
2024-03-13,6.873
2024-03-14,6.895
2024-03-15,6.895
2024-03-16,6.895
2024-03-17,6.895
2024-03-18,6.895
2024-03-19,6.879
2024-03-20,6.879
2024-03-21,6.879
2024-03-22,6.872
2024-03-23,6.872
2024-03-24,6.872
2024-03-25,6.872
2024-03-26,6.872
2024-03-27,6.872
2024-03-28,6.905
2024-03-29,6.905
2024-03-30,6.905
2024-03-31,6.938
2024-04-01,6.962
2024-04-02,6.962
2024-04-03,6.311
2024-04-04,6.311
2024-04-05,6.261
2024-04-06,6.261
2024-04-07,6.17
2024-04-08,5.93
