,DAL US Equity
2023-06-24,7.075
2023-06-25,7.122
2023-06-26,7.143
2023-06-27,7.238
2023-06-28,7.352
2023-06-29,7.327
2023-06-30,7.329
2023-07-01,7.329
2023-07-02,7.328
2023-07-03,7.328
2023-07-04,7.328
2023-07-05,7.328
2023-07-06,7.361
2023-07-07,7.372
2023-07-08,7.359
2023-07-09,7.359
2023-07-10,7.372
2023-07-11,7.436
2023-07-12,7.436
2023-07-13,7.59
2023-07-14,7.656
2023-07-15,7.656
2023-07-16,7.688
2023-07-17,7.735
2023-07-18,7.755
2023-07-19,7.755
2023-07-20,7.755
2023-07-21,7.735
2023-07-22,7.735
2023-07-23,7.735
2023-07-24,7.735
2023-07-25,7.735
2023-07-26,7.69
2023-07-27,7.69
2023-07-28,7.69
2023-07-29,7.69
2023-07-30,7.69
2023-07-31,7.69
2023-08-01,7.69
2023-08-02,7.608
2023-08-03,7.608
2023-08-04,7.608
2023-08-05,7.608
2023-08-06,7.608
2023-08-07,7.583
2023-08-08,7.583
2023-08-09,7.583
2023-08-10,7.583
2023-08-11,7.583
2023-08-12,7.583
2023-08-13,7.583
2023-08-14,7.583
2023-08-15,7.583
2023-08-16,7.533
2023-08-17,7.533
2023-08-18,7.533
2023-08-19,7.533
2023-08-20,7.533
2023-08-21,7.533
2023-08-22,7.533
2023-08-23,7.533
2023-08-24,7.533
2023-08-25,7.533
2023-08-26,7.533
2023-08-27,7.533
2023-08-28,7.533
2023-08-29,7.495
2023-08-30,7.495
2023-08-31,7.441
2023-09-01,7.468
2023-09-02,7.468
2023-09-03,7.468
2023-09-04,7.468
2023-09-05,7.351
2023-09-06,7.342
2023-09-07,7.342
2023-09-08,7.281
2023-09-09,7.281
2023-09-10,7.281
2023-09-11,7.281
2023-09-12,7.016
2023-09-13,7.016
2023-09-14,6.865
2023-09-15,6.865
2023-09-16,6.865
2023-09-17,6.955
2023-09-18,6.892
2023-09-19,6.892
2023-09-20,6.892
2023-09-21,6.836
2023-09-22,6.814
2023-09-23,6.814
2023-09-24,6.814
2023-09-25,6.814
2023-09-26,6.814
2023-09-27,6.814
2023-09-28,6.82
2023-09-29,6.82
2023-09-30,6.82
2023-10-01,6.82
2023-10-02,6.85
2023-10-03,6.836
2023-10-04,6.63
2023-10-05,6.63
2023-10-06,6.605
2023-10-07,6.605
2023-10-08,6.605
2023-10-09,6.599
2023-10-10,6.53
2023-10-11,6.526
2023-10-12,6.595
2023-10-13,6.665
2023-10-14,6.665
2023-10-15,6.659
2023-10-16,6.672
2023-10-17,6.672
2023-10-18,6.672
2023-10-19,6.672
2023-10-20,6.672
2023-10-21,6.672
2023-10-22,6.672
2023-10-23,6.672
2023-10-24,6.636
2023-10-25,6.636
2023-10-26,6.636
2023-10-27,6.636
2023-10-28,6.636
2023-10-29,6.636
2023-10-30,6.636
2023-10-31,6.636
2023-11-01,6.636
2023-11-02,6.636
2023-11-03,6.636
2023-11-04,6.636
2023-11-05,6.636
2023-11-06,6.673
2023-11-07,6.673
2023-11-08,6.632
2023-11-09,6.632
2023-11-10,6.632
2023-11-11,6.632
2023-11-12,6.632
2023-11-13,6.632
2023-11-14,6.632
2023-11-15,6.562
2023-11-16,6.562
2023-11-17,6.562
2023-11-18,6.562
2023-11-19,6.562
2023-11-20,6.557
2023-11-21,6.557
2023-11-22,6.557
2023-11-23,6.557
2023-11-24,6.557
2023-11-25,6.557
2023-11-26,6.557
2023-11-27,6.557
2023-11-28,6.557
2023-11-29,6.557
2023-11-30,6.568
2023-12-01,6.568
2023-12-02,6.568
2023-12-03,6.568
2023-12-04,6.568
2023-12-05,6.568
2023-12-06,6.568
2023-12-07,6.568
2023-12-08,6.568
2023-12-09,6.568
2023-12-10,6.568
2023-12-11,6.568
2023-12-12,6.568
2023-12-13,6.568
2023-12-14,6.568
2023-12-15,6.568
2023-12-16,6.568
2023-12-17,6.568
2023-12-18,6.544
2023-12-19,6.544
2023-12-20,6.531
2023-12-21,6.53
2023-12-22,6.53
2023-12-23,6.53
2023-12-24,6.53
2023-12-25,6.53
2023-12-26,6.53
2023-12-27,6.53
2023-12-28,6.53
2023-12-29,6.53
2023-12-30,6.53
2023-12-31,6.53
2024-01-01,6.53
2024-01-02,6.514
2024-01-03,6.476
2024-01-04,6.534
2024-01-05,6.521
2024-01-06,6.502
2024-01-07,6.502
2024-01-08,6.5
2024-01-09,6.472
2024-01-10,6.496
2024-01-11,6.496
2024-01-12,6.488
2024-01-13,6.488
2024-01-14,6.484
2024-01-15,6.484
2024-01-16,6.463
2024-01-17,6.464
2024-01-18,6.467
2024-01-19,6.467
2024-01-20,6.476
2024-01-21,6.476
2024-01-22,6.505
2024-01-23,6.505
2024-01-24,6.505
2024-01-25,6.505
2024-01-26,6.505
2024-01-27,6.505
2024-01-28,6.505
2024-01-29,6.501
2024-01-30,6.501
2024-01-31,6.501
2024-02-01,6.501
2024-02-02,6.501
2024-02-03,6.501
2024-02-04,6.501
2024-02-05,6.501
2024-02-06,6.501
2024-02-07,6.501
2024-02-08,6.501
2024-02-09,6.501
2024-02-10,6.501
2024-02-11,6.501
2024-02-12,6.491
2024-02-13,6.491
2024-02-14,6.491
2024-02-15,6.491
2024-02-16,6.498
2024-02-17,6.498
2024-02-18,6.498
2024-02-19,6.472
2024-02-20,6.472
2024-02-21,6.472
2024-02-22,6.472
2024-02-23,6.472
2024-02-24,6.472
2024-02-25,6.457
2024-02-26,6.457
2024-02-27,6.457
2024-02-28,6.457
2024-02-29,6.457
2024-03-01,6.457
2024-03-02,6.457
2024-03-03,6.457
2024-03-04,6.45
2024-03-05,6.45
2024-03-06,6.443
2024-03-07,6.443
2024-03-08,6.443
2024-03-09,6.443
2024-03-10,6.458
2024-03-11,6.458
2024-03-12,6.465
2024-03-13,6.458
2024-03-14,6.458
2024-03-15,6.475
2024-03-16,6.475
2024-03-17,6.475
2024-03-18,6.475
2024-03-19,6.475
2024-03-20,6.475
2024-03-21,6.475
2024-03-22,6.475
2024-03-23,6.475
2024-03-24,6.471
2024-03-25,6.471
2024-03-26,6.471
2024-03-27,6.471
2024-03-28,6.471
2024-03-29,6.471
2024-03-30,6.471
2024-03-31,6.471
2024-04-01,6.447
2024-04-02,6.457
2024-04-03,6.457
2024-04-04,6.466
2024-04-05,6.486
2024-04-06,6.486
2024-04-07,6.486
2024-04-08,6.483
