,CMI US Equity
2023-06-24,19.443
2023-06-25,19.443
2023-06-26,19.498
2023-06-27,19.498
2023-06-28,19.542
2023-06-29,19.556
2023-06-30,19.556
2023-07-01,19.556
2023-07-02,19.556
2023-07-03,19.556
2023-07-04,19.556
2023-07-05,19.556
2023-07-06,19.556
2023-07-07,19.552
2023-07-08,19.552
2023-07-09,19.552
2023-07-10,19.554
2023-07-11,19.548
2023-07-12,19.548
2023-07-13,19.548
2023-07-14,19.561
2023-07-15,19.561
2023-07-16,19.561
2023-07-17,19.57
2023-07-18,19.57
2023-07-19,19.581
2023-07-20,19.581
2023-07-21,19.581
2023-07-22,19.581
2023-07-23,19.581
2023-07-24,19.586
2023-07-25,19.586
2023-07-26,19.586
2023-07-27,19.586
2023-07-28,19.586
2023-07-29,19.586
2023-07-30,19.586
2023-07-31,19.586
2023-08-01,19.586
2023-08-02,19.586
2023-08-03,19.556
2023-08-04,19.495
2023-08-05,19.495
2023-08-06,19.495
2023-08-07,19.495
2023-08-08,19.51
2023-08-09,19.491
2023-08-10,19.525
2023-08-11,19.525
2023-08-12,19.525
2023-08-13,19.525
2023-08-14,19.525
2023-08-15,19.525
2023-08-16,19.525
2023-08-17,19.529
2023-08-18,19.529
2023-08-19,19.529
2023-08-20,19.529
2023-08-21,19.529
2023-08-22,19.529
2023-08-23,19.529
2023-08-24,19.529
2023-08-25,19.529
2023-08-26,19.529
2023-08-27,19.529
2023-08-28,19.529
2023-08-29,19.529
2023-08-30,19.529
2023-08-31,19.529
2023-09-01,19.534
2023-09-02,19.534
2023-09-03,19.534
2023-09-04,19.534
2023-09-05,19.429
2023-09-06,19.429
2023-09-07,19.429
2023-09-08,19.429
2023-09-09,19.429
2023-09-10,19.429
2023-09-11,19.429
2023-09-12,19.429
2023-09-13,19.429
2023-09-14,19.429
2023-09-15,19.429
2023-09-16,19.429
2023-09-17,19.419
2023-09-18,19.498
2023-09-19,19.621
2023-09-20,19.621
2023-09-21,19.621
2023-09-22,19.621
2023-09-23,19.621
2023-09-24,19.621
2023-09-25,19.621
2023-09-26,19.621
2023-09-27,19.596
2023-09-28,19.596
2023-09-29,19.623
2023-09-30,19.623
2023-10-01,19.623
2023-10-02,19.623
2023-10-03,19.607
2023-10-04,19.603
2023-10-05,19.601
2023-10-06,19.601
2023-10-07,19.601
2023-10-08,19.601
2023-10-09,19.601
2023-10-10,19.594
2023-10-11,19.595
2023-10-12,19.595
2023-10-13,19.595
2023-10-14,19.595
2023-10-15,19.595
2023-10-16,19.455
2023-10-17,19.451
2023-10-18,19.452
2023-10-19,19.452
2023-10-20,19.547
2023-10-21,19.547
2023-10-22,19.547
2023-10-23,19.523
2023-10-24,19.523
2023-10-25,19.523
2023-10-26,19.523
2023-10-27,19.523
2023-10-28,19.523
2023-10-29,19.524
2023-10-30,19.524
2023-10-31,19.524
2023-11-01,19.524
2023-11-02,19.421
2023-11-03,19.399
2023-11-04,19.399
2023-11-05,19.399
2023-11-06,19.399
2023-11-07,19.368
2023-11-08,19.347
2023-11-09,19.347
2023-11-10,19.351
2023-11-11,19.351
2023-11-12,19.351
2023-11-13,19.279
2023-11-14,19.279
2023-11-15,19.279
2023-11-16,19.272
2023-11-17,19.272
2023-11-18,19.272
2023-11-19,19.229
2023-11-20,19.229
2023-11-21,19.459
2023-11-22,19.451
2023-11-23,19.451
2023-11-24,19.451
2023-11-25,19.451
2023-11-26,19.451
2023-11-27,19.451
2023-11-28,19.451
2023-11-29,19.451
2023-11-30,19.45
2023-12-01,19.45
2023-12-02,19.45
2023-12-03,19.45
2023-12-04,19.45
2023-12-05,19.45
2023-12-06,19.45
2023-12-07,19.45
2023-12-08,19.48
2023-12-09,19.48
2023-12-10,19.48
2023-12-11,19.48
2023-12-12,19.48
2023-12-13,19.48
2023-12-14,19.48
2023-12-15,19.48
2023-12-16,19.48
2023-12-17,19.48
2023-12-18,19.48
2023-12-19,19.48
2023-12-20,19.48
2023-12-21,19.627
2023-12-22,19.623
2023-12-23,19.623
2023-12-24,19.623
2023-12-25,19.623
2023-12-26,19.623
2023-12-27,19.618
2023-12-28,19.618
2023-12-29,19.618
2023-12-30,19.618
2023-12-31,19.618
2024-01-01,19.618
2024-01-02,19.618
2024-01-03,19.618
2024-01-04,19.571
2024-01-05,19.571
2024-01-06,19.571
2024-01-07,19.576
2024-01-08,19.588
2024-01-09,19.555
2024-01-10,19.555
2024-01-11,19.555
2024-01-12,19.555
2024-01-13,19.555
2024-01-14,19.555
2024-01-15,19.555
2024-01-16,19.555
2024-01-17,19.542
2024-01-18,19.523
2024-01-19,19.523
2024-01-20,19.523
2024-01-21,19.523
2024-01-22,19.523
2024-01-23,19.523
2024-01-24,19.523
2024-01-25,19.523
2024-01-26,19.49
2024-01-27,19.49
2024-01-28,19.49
2024-01-29,19.49
2024-01-30,19.49
2024-01-31,19.49
2024-02-01,19.49
2024-02-02,19.49
2024-02-03,19.49
2024-02-04,19.49
2024-02-05,19.49
2024-02-06,19.065
2024-02-07,18.935
2024-02-08,18.857
2024-02-09,18.857
2024-02-10,18.857
2024-02-11,18.782
2024-02-12,18.819
2024-02-13,18.789
2024-02-14,18.779
2024-02-15,18.779
2024-02-16,18.875
2024-02-17,18.875
2024-02-18,18.875
2024-02-19,18.853
2024-02-20,18.506
2024-02-21,18.484
2024-02-22,18.484
2024-02-23,18.484
2024-02-24,18.484
2024-02-25,18.484
2024-02-26,18.513
2024-02-27,18.513
2024-02-28,18.463
2024-02-29,18.463
2024-03-01,18.463
2024-03-02,18.463
2024-03-03,18.347
2024-03-04,18.347
2024-03-05,18.347
2024-03-06,18.347
2024-03-07,18.347
2024-03-08,18.347
2024-03-09,18.347
2024-03-10,18.347
2024-03-11,18.347
2024-03-12,18.347
2024-03-13,18.345
2024-03-14,18.345
2024-03-15,18.357
2024-03-16,18.357
2024-03-17,18.349
2024-03-18,18.349
2024-03-19,18.349
2024-03-20,18.349
2024-03-21,18.349
2024-03-22,18.349
2024-03-23,18.349
2024-03-24,18.349
2024-03-25,18.348
2024-03-26,18.348
2024-03-27,18.348
2024-03-28,18.348
2024-03-29,18.348
2024-03-30,18.348
2024-03-31,18.348
2024-04-01,18.375
2024-04-02,18.34
2024-04-03,18.34
2024-04-04,18.34
2024-04-05,18.34
2024-04-06,18.34
2024-04-07,18.34
2024-04-08,18.34
