,GM US Equity
2023-06-24,6.309
2023-06-25,6.309
2023-06-26,6.308
2023-06-27,6.308
2023-06-28,6.308
2023-06-29,6.308
2023-06-30,6.308
2023-07-01,6.308
2023-07-02,6.308
2023-07-03,6.308
2023-07-04,6.308
2023-07-05,6.315
2023-07-06,6.392
2023-07-07,6.551
2023-07-08,6.551
2023-07-09,6.467
2023-07-10,6.51
2023-07-11,6.507
2023-07-12,6.515
2023-07-13,6.515
2023-07-14,6.524
2023-07-15,6.524
2023-07-16,6.524
2023-07-17,6.524
2023-07-18,6.528
2023-07-19,6.528
2023-07-20,6.55
2023-07-21,6.499
2023-07-22,6.499
2023-07-23,6.499
2023-07-24,6.51
2023-07-25,6.657
2023-07-26,6.788
2023-07-27,6.793
2023-07-28,6.8
2023-07-29,6.8
2023-07-30,6.8
2023-07-31,6.786
2023-08-01,6.786
2023-08-02,6.786
2023-08-03,6.786
2023-08-04,6.806
2023-08-05,6.806
2023-08-06,6.806
2023-08-07,6.806
2023-08-08,6.838
2023-08-09,6.838
2023-08-10,6.855
2023-08-11,6.855
2023-08-12,6.855
2023-08-13,6.855
2023-08-14,6.855
2023-08-15,6.889
2023-08-16,6.889
2023-08-17,6.889
2023-08-18,6.889
2023-08-19,6.889
2023-08-20,6.889
2023-08-21,6.889
2023-08-22,6.889
2023-08-23,6.889
2023-08-24,6.889
2023-08-25,6.889
2023-08-26,6.889
2023-08-27,6.889
2023-08-28,6.889
2023-08-29,6.889
2023-08-30,6.889
2023-08-31,6.889
2023-09-01,6.889
2023-09-02,6.889
2023-09-03,6.889
2023-09-04,6.889
2023-09-05,6.889
2023-09-06,6.889
2023-09-07,6.889
2023-09-08,6.877
2023-09-09,6.877
2023-09-10,6.877
2023-09-11,6.877
2023-09-12,6.877
2023-09-13,6.877
2023-09-14,6.877
2023-09-15,6.877
2023-09-16,6.877
2023-09-17,6.877
2023-09-18,6.877
2023-09-19,6.877
2023-09-20,6.877
2023-09-21,6.877
2023-09-22,6.877
2023-09-23,6.877
2023-09-24,6.877
2023-09-25,6.877
2023-09-26,6.877
2023-09-27,6.877
2023-09-28,6.877
2023-09-29,6.877
2023-09-30,6.877
2023-10-01,6.877
2023-10-02,6.814
2023-10-03,6.814
2023-10-04,6.814
2023-10-05,6.814
2023-10-06,6.814
2023-10-07,6.814
2023-10-08,6.812
2023-10-09,6.812
2023-10-10,6.796
2023-10-11,6.796
2023-10-12,6.762
2023-10-13,6.762
2023-10-14,6.762
2023-10-15,6.762
2023-10-16,6.721
2023-10-17,6.684
2023-10-18,6.684
2023-10-19,6.691
2023-10-20,6.691
2023-10-21,6.691
2023-10-22,6.691
2023-10-23,6.691
2023-10-24,6.662
2023-10-25,6.61
2023-10-26,6.583
2023-10-27,6.607
2023-10-28,6.607
2023-10-29,6.622
2023-10-30,6.504
2023-10-31,6.599
2023-11-01,6.599
2023-11-02,6.608
2023-11-03,6.608
2023-11-04,6.608
2023-11-05,6.608
2023-11-06,6.533
2023-11-07,6.528
2023-11-08,6.528
2023-11-09,6.528
2023-11-10,6.528
2023-11-11,6.528
2023-11-12,6.528
2023-11-13,6.528
2023-11-14,6.528
2023-11-15,6.528
2023-11-16,6.528
2023-11-17,6.528
2023-11-18,6.528
2023-11-19,6.499
2023-11-20,6.499
2023-11-21,6.499
2023-11-22,6.499
2023-11-23,6.499
2023-11-24,6.499
2023-11-25,6.499
2023-11-26,6.499
2023-11-27,6.499
2023-11-28,6.499
2023-11-29,6.758
2023-11-30,7.231
2023-12-01,7.231
2023-12-02,7.231
2023-12-03,7.326
2023-12-04,7.409
2023-12-05,7.521
2023-12-06,7.521
2023-12-07,7.521
2023-12-08,7.521
2023-12-09,7.521
2023-12-10,7.521
2023-12-11,7.521
2023-12-12,7.521
2023-12-13,7.557
2023-12-14,7.557
2023-12-15,7.557
2023-12-16,7.557
2023-12-17,7.557
2023-12-18,7.557
2023-12-19,7.557
2023-12-20,7.557
2023-12-21,7.557
2023-12-22,7.557
2023-12-23,7.557
2023-12-24,7.557
2023-12-25,7.557
2023-12-26,7.557
2023-12-27,7.557
2023-12-28,7.557
2023-12-29,7.557
2023-12-30,7.557
2023-12-31,7.557
2024-01-01,7.557
2024-01-02,7.557
2024-01-03,7.554
2024-01-04,7.442
2024-01-05,7.442
2024-01-06,7.442
2024-01-07,7.442
2024-01-08,7.442
2024-01-09,7.478
2024-01-10,7.478
2024-01-11,7.478
2024-01-12,7.478
2024-01-13,7.478
2024-01-14,7.478
2024-01-15,7.478
2024-01-16,7.473
2024-01-17,7.498
2024-01-18,7.498
2024-01-19,7.498
2024-01-20,7.498
2024-01-21,7.498
2024-01-22,7.477
2024-01-23,7.558
2024-01-24,7.654
2024-01-25,7.654
2024-01-26,7.644
2024-01-27,7.594
2024-01-28,7.594
2024-01-29,7.594
2024-01-30,7.926
2024-01-31,8.328
2024-02-01,8.389
2024-02-02,8.389
2024-02-03,8.389
2024-02-04,8.367
2024-02-05,8.367
2024-02-06,8.501
2024-02-07,8.562
2024-02-08,8.629
2024-02-09,8.629
2024-02-10,8.629
2024-02-11,8.629
2024-02-12,8.629
2024-02-13,8.706
2024-02-14,8.706
2024-02-15,8.706
2024-02-16,8.706
2024-02-17,8.706
2024-02-18,8.706
2024-02-19,8.706
2024-02-20,8.706
2024-02-21,8.706
2024-02-22,8.706
2024-02-23,8.706
2024-02-24,8.706
2024-02-25,8.706
2024-02-26,8.706
2024-02-27,8.713
2024-02-28,8.713
2024-02-29,8.713
2024-03-01,8.713
2024-03-02,8.713
2024-03-03,8.713
2024-03-04,8.767
2024-03-05,8.767
2024-03-06,8.767
2024-03-07,8.767
2024-03-08,8.767
2024-03-09,8.767
2024-03-10,8.767
2024-03-11,8.767
2024-03-12,8.767
2024-03-13,8.783
2024-03-14,8.791
2024-03-15,8.791
2024-03-16,8.791
2024-03-17,8.791
2024-03-18,8.791
2024-03-19,8.791
2024-03-20,8.791
2024-03-21,8.791
2024-03-22,8.791
2024-03-23,8.791
2024-03-24,8.79
2024-03-25,8.79
2024-03-26,8.79
2024-03-27,8.79
2024-03-28,8.79
2024-03-29,8.79
2024-03-30,8.79
2024-03-31,8.949
2024-04-01,8.949
2024-04-02,8.953
2024-04-03,8.96
2024-04-04,8.96
2024-04-05,8.973
2024-04-06,8.973
2024-04-07,8.973
2024-04-08,8.973
