,CSX US Equity
2023-06-24,2.074
2023-06-25,2.074
2023-06-26,2.074
2023-06-27,2.074
2023-06-28,2.074
2023-06-29,2.074
2023-06-30,2.074
2023-07-01,2.074
2023-07-02,2.074
2023-07-03,2.074
2023-07-04,2.074
2023-07-05,2.074
2023-07-06,2.08
2023-07-07,2.08
2023-07-08,2.08
2023-07-09,2.08
2023-07-10,2.08
2023-07-11,2.077
2023-07-12,2.079
2023-07-13,2.079
2023-07-14,2.079
2023-07-15,2.079
2023-07-16,2.079
2023-07-17,2.079
2023-07-18,2.079
2023-07-19,2.079
2023-07-20,2.071
2023-07-21,2.05
2023-07-22,2.05
2023-07-23,2.05
2023-07-24,2.04
2023-07-25,2.038
2023-07-26,2.038
2023-07-27,2.038
2023-07-28,2.038
2023-07-29,2.038
2023-07-30,2.038
2023-07-31,2.038
2023-08-01,2.038
2023-08-02,2.038
2023-08-03,2.038
2023-08-04,2.038
2023-08-05,2.038
2023-08-06,2.038
2023-08-07,2.038
2023-08-08,2.038
2023-08-09,2.038
2023-08-10,2.038
2023-08-11,2.038
2023-08-12,2.038
2023-08-13,2.04
2023-08-14,2.04
2023-08-15,2.04
2023-08-16,2.04
2023-08-17,2.04
2023-08-18,2.04
2023-08-19,2.04
2023-08-20,2.04
2023-08-21,2.04
2023-08-22,2.04
2023-08-23,2.04
2023-08-24,2.04
2023-08-25,2.04
2023-08-26,2.04
2023-08-27,2.04
2023-08-28,2.039
2023-08-29,2.039
2023-08-30,2.039
2023-08-31,2.039
2023-09-01,2.039
2023-09-02,2.039
2023-09-03,2.039
2023-09-04,2.035
2023-09-05,2.035
2023-09-06,2.035
2023-09-07,2.034
2023-09-08,2.034
2023-09-09,2.034
2023-09-10,2.034
2023-09-11,2.034
2023-09-12,2.034
2023-09-13,2.034
2023-09-14,2.034
2023-09-15,2.034
2023-09-16,2.034
2023-09-17,2.03
2023-09-18,2.026
2023-09-19,2.023
2023-09-20,2.021
2023-09-21,2.023
2023-09-22,2.023
2023-09-23,2.023
2023-09-24,2.023
2023-09-25,2.023
2023-09-26,2.023
2023-09-27,2.023
2023-09-28,2.023
2023-09-29,2.027
2023-09-30,2.027
2023-10-01,2.023
2023-10-02,2.018
2023-10-03,2.018
2023-10-04,2.017
2023-10-05,2.017
2023-10-06,2.013
2023-10-07,2.013
2023-10-08,2.013
2023-10-09,2.014
2023-10-10,2.014
2023-10-11,2.007
2023-10-12,2.004
2023-10-13,2.004
2023-10-14,2.004
2023-10-15,2.004
2023-10-16,2.004
2023-10-17,2.003
2023-10-18,2.003
2023-10-19,1.995
2023-10-20,1.99
2023-10-21,1.99
2023-10-22,1.99
2023-10-23,1.982
2023-10-24,1.982
2023-10-25,1.982
2023-10-26,1.982
2023-10-27,1.982
2023-10-28,1.982
2023-10-29,1.982
2023-10-30,1.982
2023-10-31,1.982
2023-11-01,1.982
2023-11-02,1.982
2023-11-03,1.983
2023-11-04,1.983
2023-11-05,1.983
2023-11-06,1.983
2023-11-07,1.983
2023-11-08,1.983
2023-11-09,1.983
2023-11-10,1.983
2023-11-11,1.983
2023-11-12,1.983
2023-11-13,1.984
2023-11-14,1.984
2023-11-15,1.984
2023-11-16,1.984
2023-11-17,1.984
2023-11-18,1.984
2023-11-19,1.984
2023-11-20,1.984
2023-11-21,1.984
2023-11-22,1.984
2023-11-23,1.984
2023-11-24,1.984
2023-11-25,1.984
2023-11-26,1.984
2023-11-27,1.984
2023-11-28,1.984
2023-11-29,1.984
2023-11-30,1.984
2023-12-01,1.984
2023-12-02,1.984
2023-12-03,1.984
2023-12-04,1.984
2023-12-05,1.984
2023-12-06,1.984
2023-12-07,1.984
2023-12-08,1.985
2023-12-09,1.985
2023-12-10,1.985
2023-12-11,1.985
2023-12-12,1.985
2023-12-13,1.985
2023-12-14,1.988
2023-12-15,1.986
2023-12-16,1.986
2023-12-17,1.986
2023-12-18,1.986
2023-12-19,1.986
2023-12-20,1.986
2023-12-21,1.979
2023-12-22,1.979
2023-12-23,1.979
2023-12-24,1.979
2023-12-25,1.979
2023-12-26,1.979
2023-12-27,1.979
2023-12-28,1.979
2023-12-29,1.979
2023-12-30,1.979
2023-12-31,1.979
2024-01-01,1.979
2024-01-02,1.979
2024-01-03,1.98
2024-01-04,1.981
2024-01-05,1.981
2024-01-06,1.981
2024-01-07,1.981
2024-01-08,1.981
2024-01-09,1.983
2024-01-10,1.983
2024-01-11,1.982
2024-01-12,1.982
2024-01-13,1.982
2024-01-14,1.982
2024-01-15,1.983
2024-01-16,1.981
2024-01-17,1.981
2024-01-18,1.981
2024-01-19,1.982
2024-01-20,1.982
2024-01-21,1.983
2024-01-22,1.983
2024-01-23,1.981
2024-01-24,1.977
2024-01-25,1.977
2024-01-26,1.977
2024-01-27,1.977
2024-01-28,1.975
2024-01-29,1.975
2024-01-30,1.977
2024-01-31,1.977
2024-02-01,1.978
2024-02-02,1.978
2024-02-03,1.978
2024-02-04,1.978
2024-02-05,1.978
2024-02-06,1.978
2024-02-07,1.978
2024-02-08,1.978
2024-02-09,1.978
2024-02-10,1.978
2024-02-11,1.978
2024-02-12,1.979
2024-02-13,1.979
2024-02-14,1.979
2024-02-15,1.979
2024-02-16,1.979
2024-02-17,1.979
2024-02-18,1.979
2024-02-19,1.979
2024-02-20,1.979
2024-02-21,1.979
2024-02-22,1.979
2024-02-23,1.979
2024-02-24,1.979
2024-02-25,1.979
2024-02-26,1.979
2024-02-27,1.979
2024-02-28,1.979
2024-02-29,1.979
2024-03-01,1.979
2024-03-02,1.979
2024-03-03,1.979
2024-03-04,1.978
2024-03-05,1.978
2024-03-06,1.978
2024-03-07,1.978
2024-03-08,1.978
2024-03-09,1.978
2024-03-10,1.978
2024-03-11,1.978
2024-03-12,1.978
2024-03-13,1.978
2024-03-14,1.978
2024-03-15,1.978
2024-03-16,1.978
2024-03-17,1.978
2024-03-18,1.978
2024-03-19,1.978
2024-03-20,1.978
2024-03-21,1.978
2024-03-22,1.978
2024-03-23,1.978
2024-03-24,1.978
2024-03-25,1.978
2024-03-26,1.978
2024-03-27,1.978
2024-03-28,1.977
2024-03-29,1.977
2024-03-30,1.977
2024-03-31,1.977
2024-04-01,1.977
2024-04-02,1.976
2024-04-03,1.976
2024-04-04,1.973
2024-04-05,1.972
2024-04-06,1.972
2024-04-07,1.972
2024-04-08,1.973
