,LPLA US Equity
2023-06-24,18.078
2023-06-25,18.078
2023-06-26,18.078
2023-06-27,18.068
2023-06-28,18.056
2023-06-29,18.056
2023-06-30,18.056
2023-07-01,18.056
2023-07-02,18.056
2023-07-03,18.056
2023-07-04,18.056
2023-07-05,18.056
2023-07-06,18.035
2023-07-07,18.035
2023-07-08,18.035
2023-07-09,18.035
2023-07-10,18.035
2023-07-11,18.09
2023-07-12,18.09
2023-07-13,18.171
2023-07-14,18.171
2023-07-15,18.171
2023-07-16,18.171
2023-07-17,18.171
2023-07-18,18.171
2023-07-19,18.171
2023-07-20,18.171
2023-07-21,18.171
2023-07-22,18.171
2023-07-23,18.171
2023-07-24,18.179
2023-07-25,18.179
2023-07-26,18.179
2023-07-27,18.171
2023-07-28,18.064
2023-07-29,18.064
2023-07-30,18.064
2023-07-31,18.138
2023-08-01,18.138
2023-08-02,18.138
2023-08-03,18.138
2023-08-04,18.138
2023-08-05,18.138
2023-08-06,18.138
2023-08-07,18.077
2023-08-08,18.077
2023-08-09,18.077
2023-08-10,18.077
2023-08-11,18.077
2023-08-12,18.077
2023-08-13,18.077
2023-08-14,18.077
2023-08-15,18.077
2023-08-16,18.077
2023-08-17,17.967
2023-08-18,17.967
2023-08-19,17.967
2023-08-20,17.967
2023-08-21,17.967
2023-08-22,17.967
2023-08-23,17.967
2023-08-24,17.914
2023-08-25,17.914
2023-08-26,17.914
2023-08-27,17.853
2023-08-28,17.853
2023-08-29,17.853
2023-08-30,17.853
2023-08-31,17.853
2023-09-01,17.897
2023-09-02,17.897
2023-09-03,17.897
2023-09-04,17.897
2023-09-05,17.908
2023-09-06,17.908
2023-09-07,17.938
2023-09-08,17.938
2023-09-09,17.938
2023-09-10,17.938
2023-09-11,17.938
2023-09-12,17.938
2023-09-13,17.938
2023-09-14,17.938
2023-09-15,17.938
2023-09-16,17.938
2023-09-17,17.938
2023-09-18,17.938
2023-09-19,17.938
2023-09-20,17.938
2023-09-21,17.938
2023-09-22,17.938
2023-09-23,17.938
2023-09-24,17.938
2023-09-25,17.938
2023-09-26,17.938
2023-09-27,17.938
2023-09-28,17.938
2023-09-29,17.938
2023-09-30,17.938
2023-10-01,17.938
2023-10-02,17.845
2023-10-03,17.859
2023-10-04,17.859
2023-10-05,17.859
2023-10-06,17.794
2023-10-07,17.794
2023-10-08,17.794
2023-10-09,17.701
2023-10-10,17.493
2023-10-11,17.235
2023-10-12,17.027
2023-10-13,16.974
2023-10-14,16.974
2023-10-15,16.974
2023-10-16,16.974
2023-10-17,16.974
2023-10-18,16.974
2023-10-19,16.974
2023-10-20,16.974
2023-10-21,16.974
2023-10-22,16.974
2023-10-23,16.974
2023-10-24,16.974
2023-10-25,16.974
2023-10-26,16.82
2023-10-27,16.349
2023-10-28,16.349
2023-10-29,16.349
2023-10-30,16.202
2023-10-31,16.28
2023-11-01,16.28
2023-11-02,16.26
2023-11-03,16.26
2023-11-04,16.26
2023-11-05,16.26
2023-11-06,16.26
2023-11-07,16.26
2023-11-08,16.26
2023-11-09,16.26
2023-11-10,16.26
2023-11-11,16.26
2023-11-12,16.26
2023-11-13,16.26
2023-11-14,16.26
2023-11-15,16.26
2023-11-16,16.229
2023-11-17,16.229
2023-11-18,16.229
2023-11-19,16.229
2023-11-20,16.229
2023-11-21,16.229
2023-11-22,16.229
2023-11-23,16.229
2023-11-24,16.229
2023-11-25,16.229
2023-11-26,16.229
2023-11-27,16.229
2023-11-28,16.229
2023-11-29,16.229
2023-11-30,16.212
2023-12-01,16.212
2023-12-02,16.212
2023-12-03,16.212
2023-12-04,16.212
2023-12-05,16.212
2023-12-06,16.212
2023-12-07,16.202
2023-12-08,16.202
2023-12-09,16.202
2023-12-10,16.202
2023-12-11,16.202
2023-12-12,16.202
2023-12-13,16.202
2023-12-14,16.212
2023-12-15,16.212
2023-12-16,16.212
2023-12-17,16.212
2023-12-18,16.212
2023-12-19,16.212
2023-12-20,16.212
2023-12-21,16.212
2023-12-22,16.212
2023-12-23,16.212
2023-12-24,16.212
2023-12-25,16.212
2023-12-26,16.212
2023-12-27,16.212
2023-12-28,16.212
2023-12-29,16.238
2023-12-30,16.238
2023-12-31,16.238
2024-01-01,16.238
2024-01-02,16.238
2024-01-03,16.228
2024-01-04,16.228
2024-01-05,16.228
2024-01-06,16.228
2024-01-07,16.228
2024-01-08,16.207
2024-01-09,16.138
2024-01-10,16.149
2024-01-11,16.18
2024-01-12,16.229
2024-01-13,16.229
2024-01-14,16.229
2024-01-15,16.229
2024-01-16,16.229
2024-01-17,16.229
2024-01-18,16.229
2024-01-19,16.229
2024-01-20,16.229
2024-01-21,16.229
2024-01-22,16.229
2024-01-23,16.229
2024-01-24,16.239
2024-01-25,16.239
2024-01-26,16.239
2024-01-27,16.239
2024-01-28,16.239
2024-01-29,16.239
2024-01-30,16.239
2024-01-31,16.254
2024-02-01,16.368
2024-02-02,16.251
2024-02-03,16.251
2024-02-04,16.251
2024-02-05,16.251
2024-02-06,16.251
2024-02-07,16.251
2024-02-08,16.251
2024-02-09,16.251
2024-02-10,16.251
2024-02-11,16.251
2024-02-12,16.257
2024-02-13,16.247
2024-02-14,16.219
2024-02-15,16.149
2024-02-16,16.149
2024-02-17,16.149
2024-02-18,16.154
2024-02-19,16.154
2024-02-20,16.199
2024-02-21,16.199
2024-02-22,16.199
2024-02-23,16.198
2024-02-24,16.198
2024-02-25,16.198
2024-02-26,16.198
2024-02-27,16.198
2024-02-28,16.198
2024-02-29,16.198
2024-03-01,16.198
2024-03-02,16.198
2024-03-03,16.198
2024-03-04,16.198
2024-03-05,16.198
2024-03-06,16.198
2024-03-07,16.198
2024-03-08,16.198
2024-03-09,16.198
2024-03-10,16.198
2024-03-11,16.198
2024-03-12,16.198
2024-03-13,16.198
2024-03-14,16.198
2024-03-15,16.159
2024-03-16,16.159
2024-03-17,16.159
2024-03-18,16.159
2024-03-19,16.159
2024-03-20,16.159
2024-03-21,16.159
2024-03-22,16.128
2024-03-23,16.128
2024-03-24,16.128
2024-03-25,16.174
2024-03-26,16.174
2024-03-27,16.174
2024-03-28,16.174
2024-03-29,16.168
2024-03-30,16.168
2024-03-31,16.168
2024-04-01,16.108
2024-04-02,16.014
2024-04-03,16.014
2024-04-04,16.001
2024-04-05,16.022
2024-04-06,16.022
2024-04-07,16.022
2024-04-08,15.86
