,AGCO US Equity
2023-06-24,14.596
2023-06-25,14.596
2023-06-26,14.596
2023-06-27,14.596
2023-06-28,14.558
2023-06-29,14.508
2023-06-30,14.463
2023-07-01,14.463
2023-07-02,14.463
2023-07-03,14.506
2023-07-04,14.506
2023-07-05,14.506
2023-07-06,14.506
2023-07-07,14.5
2023-07-08,14.5
2023-07-09,14.5
2023-07-10,14.5
2023-07-11,14.5
2023-07-12,14.5
2023-07-13,14.5
2023-07-14,14.5
2023-07-15,14.5
2023-07-16,14.5
2023-07-17,14.5
2023-07-18,14.503
2023-07-19,14.503
2023-07-20,14.505
2023-07-21,14.477
2023-07-22,14.477
2023-07-23,14.477
2023-07-24,14.477
2023-07-25,14.474
2023-07-26,14.474
2023-07-27,14.77
2023-07-28,14.841
2023-07-29,14.885
2023-07-30,14.885
2023-07-31,15.035
2023-08-01,15.035
2023-08-02,15.035
2023-08-03,15.035
2023-08-04,15.035
2023-08-05,15.035
2023-08-06,15.035
2023-08-07,15.035
2023-08-08,15.035
2023-08-09,15.035
2023-08-10,15.035
2023-08-11,15.035
2023-08-12,15.035
2023-08-13,15.035
2023-08-14,15.035
2023-08-15,15.035
2023-08-16,15.035
2023-08-17,15.035
2023-08-18,15.035
2023-08-19,15.035
2023-08-20,15.035
2023-08-21,15.035
2023-08-22,15.035
2023-08-23,15.035
2023-08-24,15.035
2023-08-25,15.035
2023-08-26,15.035
2023-08-27,15.035
2023-08-28,15.035
2023-08-29,15.035
2023-08-30,15.035
2023-08-31,15.035
2023-09-01,15.035
2023-09-02,15.035
2023-09-03,15.035
2023-09-04,15.035
2023-09-05,15.035
2023-09-06,15.035
2023-09-07,15.035
2023-09-08,15.035
2023-09-09,15.035
2023-09-10,15.035
2023-09-11,15.035
2023-09-12,15.035
2023-09-13,15.035
2023-09-14,15.035
2023-09-15,15.035
2023-09-16,15.035
2023-09-17,15.035
2023-09-18,15.061
2023-09-19,15.061
2023-09-20,15.061
2023-09-21,15.061
2023-09-22,15.061
2023-09-23,15.061
2023-09-24,15.061
2023-09-25,15.061
2023-09-26,15.061
2023-09-27,14.99
2023-09-28,14.99
2023-09-29,15.037
2023-09-30,15.037
2023-10-01,15.037
2023-10-02,15.037
2023-10-03,15.037
2023-10-04,15.037
2023-10-05,15.037
2023-10-06,15.037
2023-10-07,15.037
2023-10-08,15.037
2023-10-09,15.037
2023-10-10,15.037
2023-10-11,14.957
2023-10-12,14.957
2023-10-13,14.951
2023-10-14,14.951
2023-10-15,14.951
2023-10-16,14.859
2023-10-17,14.837
2023-10-18,14.837
2023-10-19,14.837
2023-10-20,14.838
2023-10-21,14.838
2023-10-22,14.838
2023-10-23,14.838
2023-10-24,14.838
2023-10-25,14.838
2023-10-26,14.838
2023-10-27,14.818
2023-10-28,14.818
2023-10-29,14.823
2023-10-30,14.823
2023-10-31,14.701
2023-11-01,14.626
2023-11-02,14.629
2023-11-03,14.629
2023-11-04,14.629
2023-11-05,14.629
2023-11-06,14.629
2023-11-07,14.629
2023-11-08,14.629
2023-11-09,14.629
2023-11-10,14.636
2023-11-11,14.636
2023-11-12,14.636
2023-11-13,14.631
2023-11-14,14.631
2023-11-15,14.631
2023-11-16,14.631
2023-11-17,14.631
2023-11-18,14.631
2023-11-19,14.631
2023-11-20,14.631
2023-11-21,14.631
2023-11-22,14.631
2023-11-23,14.631
2023-11-24,14.542
2023-11-25,14.542
2023-11-26,14.542
2023-11-27,14.542
2023-11-28,14.542
2023-11-29,14.542
2023-11-30,14.542
2023-12-01,14.542
2023-12-02,14.542
2023-12-03,14.542
2023-12-04,14.228
2023-12-05,14.228
2023-12-06,14.022
2023-12-07,14.022
2023-12-08,14.022
2023-12-09,14.022
2023-12-10,14.022
2023-12-11,14.022
2023-12-12,14.022
2023-12-13,13.915
2023-12-14,13.615
2023-12-15,13.615
2023-12-16,13.615
2023-12-17,13.615
2023-12-18,13.615
2023-12-19,13.615
2023-12-20,13.486
2023-12-21,13.486
2023-12-22,13.486
2023-12-23,13.486
2023-12-24,13.486
2023-12-25,13.486
2023-12-26,13.486
2023-12-27,13.486
2023-12-28,13.486
2023-12-29,13.396
2023-12-30,13.396
2023-12-31,13.396
2024-01-01,13.396
2024-01-02,13.396
2024-01-03,13.337
2024-01-04,13.337
2024-01-05,13.337
2024-01-06,13.337
2024-01-07,13.256
2024-01-08,13.256
2024-01-09,13.256
2024-01-10,13.256
2024-01-11,13.256
2024-01-12,13.256
2024-01-13,13.256
2024-01-14,13.256
2024-01-15,13.256
2024-01-16,13.256
2024-01-17,13.256
2024-01-18,13.256
2024-01-19,13.256
2024-01-20,13.256
2024-01-21,13.256
2024-01-22,13.256
2024-01-23,13.256
2024-01-24,13.256
2024-01-25,13.205
2024-01-26,13.205
2024-01-27,13.205
2024-01-28,13.205
2024-01-29,13.068
2024-01-30,13.068
2024-01-31,13.068
2024-02-01,13.068
2024-02-02,12.909
2024-02-03,12.909
2024-02-04,12.909
2024-02-05,12.909
2024-02-06,13.148
2024-02-07,13.167
2024-02-08,13.156
2024-02-09,13.156
2024-02-10,13.156
2024-02-11,13.146
2024-02-12,13.146
2024-02-13,13.146
2024-02-14,13.146
2024-02-15,13.146
2024-02-16,13.146
2024-02-17,13.146
2024-02-18,13.146
2024-02-19,13.146
2024-02-20,13.139
2024-02-21,13.139
2024-02-22,13.139
2024-02-23,13.139
2024-02-24,13.139
2024-02-25,13.139
2024-02-26,13.142
2024-02-27,13.193
2024-02-28,13.142
2024-02-29,13.142
2024-03-01,13.142
2024-03-02,13.142
2024-03-03,13.142
2024-03-04,13.137
2024-03-05,13.137
2024-03-06,13.137
2024-03-07,13.137
2024-03-08,13.137
2024-03-09,13.137
2024-03-10,13.137
2024-03-11,13.137
2024-03-12,13.137
2024-03-13,13.138
2024-03-14,13.138
2024-03-15,13.138
2024-03-16,13.138
2024-03-17,13.138
2024-03-18,13.138
2024-03-19,13.139
2024-03-20,13.139
2024-03-21,13.139
2024-03-22,13.139
2024-03-23,13.139
2024-03-24,13.139
2024-03-25,13.139
2024-03-26,13.139
2024-03-27,13.139
2024-03-28,13.139
2024-03-29,13.139
2024-03-30,13.139
2024-03-31,13.139
2024-04-01,13.139
2024-04-02,13.03
2024-04-03,13.03
2024-04-04,12.951
2024-04-05,12.951
2024-04-06,12.951
2024-04-07,12.951
2024-04-08,12.951
