,PCAR US Equity
2023-06-24,6.457
2023-06-25,6.457
2023-06-26,6.443
2023-06-27,6.443
2023-06-28,6.492
2023-06-29,6.444
2023-06-30,6.444
2023-07-01,6.444
2023-07-02,6.444
2023-07-03,6.444
2023-07-04,6.444
2023-07-05,6.444
2023-07-06,6.444
2023-07-07,6.444
2023-07-08,6.444
2023-07-09,6.444
2023-07-10,6.444
2023-07-11,6.458
2023-07-12,6.364
2023-07-13,6.37
2023-07-14,6.37
2023-07-15,6.37
2023-07-16,6.297
2023-07-17,6.3
2023-07-18,6.327
2023-07-19,6.33
2023-07-20,6.33
2023-07-21,6.33
2023-07-22,6.33
2023-07-23,6.33
2023-07-24,6.348
2023-07-25,6.543
2023-07-26,6.683
2023-07-27,6.683
2023-07-28,6.683
2023-07-29,6.683
2023-07-30,6.683
2023-07-31,6.707
2023-08-01,6.707
2023-08-02,6.707
2023-08-03,6.707
2023-08-04,6.707
2023-08-05,6.707
2023-08-06,6.707
2023-08-07,6.707
2023-08-08,6.722
2023-08-09,6.807
2023-08-10,6.807
2023-08-11,6.806
2023-08-12,6.806
2023-08-13,6.806
2023-08-14,6.806
2023-08-15,6.806
2023-08-16,6.806
2023-08-17,6.806
2023-08-18,6.806
2023-08-19,6.806
2023-08-20,6.806
2023-08-21,6.809
2023-08-22,6.809
2023-08-23,6.809
2023-08-24,6.809
2023-08-25,6.809
2023-08-26,6.809
2023-08-27,6.809
2023-08-28,6.809
2023-08-29,6.809
2023-08-30,6.809
2023-08-31,6.809
2023-09-01,6.813
2023-09-02,6.813
2023-09-03,6.813
2023-09-04,6.813
2023-09-05,6.813
2023-09-06,6.813
2023-09-07,6.813
2023-09-08,6.813
2023-09-09,6.813
2023-09-10,6.813
2023-09-11,6.813
2023-09-12,6.813
2023-09-13,6.813
2023-09-14,6.813
2023-09-15,6.813
2023-09-16,6.813
2023-09-17,6.813
2023-09-18,6.857
2023-09-19,6.857
2023-09-20,6.857
2023-09-21,6.848
2023-09-22,6.848
2023-09-23,6.848
2023-09-24,6.848
2023-09-25,6.848
2023-09-26,6.861
2023-09-27,6.913
2023-09-28,6.913
2023-09-29,6.913
2023-09-30,6.913
2023-10-01,6.913
2023-10-02,6.913
2023-10-03,6.937
2023-10-04,6.933
2023-10-05,6.933
2023-10-06,6.933
2023-10-07,6.933
2023-10-08,6.921
2023-10-09,6.921
2023-10-10,6.921
2023-10-11,6.921
2023-10-12,6.921
2023-10-13,6.921
2023-10-14,6.921
2023-10-15,6.921
2023-10-16,6.932
2023-10-17,6.932
2023-10-18,6.917
2023-10-19,6.917
2023-10-20,6.925
2023-10-21,6.925
2023-10-22,6.925
2023-10-23,6.925
2023-10-24,7.189
2023-10-25,7.303
2023-10-26,7.303
2023-10-27,7.303
2023-10-28,7.303
2023-10-29,7.303
2023-10-30,7.303
2023-10-31,7.367
2023-11-01,7.367
2023-11-02,7.367
2023-11-03,7.367
2023-11-04,7.367
2023-11-05,7.419
2023-11-06,7.367
2023-11-07,7.365
2023-11-08,7.365
2023-11-09,7.365
2023-11-10,7.4
2023-11-11,7.4
2023-11-12,7.4
2023-11-13,7.4
2023-11-14,7.4
2023-11-15,7.4
2023-11-16,7.4
2023-11-17,7.4
2023-11-18,7.4
2023-11-19,7.4
2023-11-20,7.4
2023-11-21,7.4
2023-11-22,7.4
2023-11-23,7.4
2023-11-24,7.4
2023-11-25,7.4
2023-11-26,7.4
2023-11-27,7.4
2023-11-28,7.4
2023-11-29,7.4
2023-11-30,7.4
2023-12-01,7.4
2023-12-02,7.4
2023-12-03,7.4
2023-12-04,7.4
2023-12-05,7.4
2023-12-06,7.459
2023-12-07,7.459
2023-12-08,7.459
2023-12-09,7.459
2023-12-10,7.459
2023-12-11,7.459
2023-12-12,7.459
2023-12-13,7.459
2023-12-14,7.459
2023-12-15,7.459
2023-12-16,7.459
2023-12-17,7.459
2023-12-18,7.459
2023-12-19,7.459
2023-12-20,7.478
2023-12-21,7.478
2023-12-22,7.478
2023-12-23,7.478
2023-12-24,7.478
2023-12-25,7.478
2023-12-26,7.478
2023-12-27,7.478
2023-12-28,7.478
2023-12-29,7.478
2023-12-30,7.478
2023-12-31,7.478
2024-01-01,7.478
2024-01-02,7.478
2024-01-03,7.478
2024-01-04,7.493
2024-01-05,7.493
2024-01-06,7.493
2024-01-07,7.491
2024-01-08,7.537
2024-01-09,7.537
2024-01-10,7.537
2024-01-11,7.537
2024-01-12,7.592
2024-01-13,7.592
2024-01-14,7.592
2024-01-15,7.592
2024-01-16,7.592
2024-01-17,7.592
2024-01-18,7.614
2024-01-19,7.599
2024-01-20,7.599
2024-01-21,7.599
2024-01-22,7.599
2024-01-23,7.837
2024-01-24,7.915
2024-01-25,7.959
2024-01-26,7.959
2024-01-27,7.959
2024-01-28,7.959
2024-01-29,8.058
2024-01-30,8.058
2024-01-31,8.058
2024-02-01,8.058
2024-02-02,8.058
2024-02-03,8.05
2024-02-04,8.05
2024-02-05,8.05
2024-02-06,8.05
2024-02-07,8.05
2024-02-08,8.05
2024-02-09,8.05
2024-02-10,8.05
2024-02-11,8.05
2024-02-12,8.05
2024-02-13,8.05
2024-02-14,8.05
2024-02-15,8.05
2024-02-16,8.05
2024-02-17,8.05
2024-02-18,8.05
2024-02-19,8.056
2024-02-20,8.056
2024-02-21,8.056
2024-02-22,8.056
2024-02-23,8.057
2024-02-24,8.057
2024-02-25,8.057
2024-02-26,8.063
2024-02-27,8.063
2024-02-28,8.063
2024-02-29,8.063
2024-03-01,8.063
2024-03-02,8.063
2024-03-03,8.063
2024-03-04,8.063
2024-03-05,8.082
2024-03-06,8.082
2024-03-07,8.082
2024-03-08,8.082
2024-03-09,8.082
2024-03-10,8.082
2024-03-11,8.082
2024-03-12,8.082
2024-03-13,8.091
2024-03-14,8.091
2024-03-15,8.104
2024-03-16,8.104
2024-03-17,8.104
2024-03-18,8.104
2024-03-19,8.104
2024-03-20,8.104
2024-03-21,8.104
2024-03-22,8.104
2024-03-23,8.104
2024-03-24,8.104
2024-03-25,8.104
2024-03-26,8.112
2024-03-27,8.112
2024-03-28,8.112
2024-03-29,8.112
2024-03-30,8.112
2024-03-31,8.112
2024-04-01,8.112
2024-04-02,8.118
2024-04-03,8.118
2024-04-04,8.118
2024-04-05,8.118
2024-04-06,8.118
2024-04-07,8.118
2024-04-08,8.118
