,AAPL US Equity
2023-06-24,6.566
2023-06-25,6.566
2023-06-26,6.566
2023-06-27,6.566
2023-06-28,6.566
2023-06-29,6.573
2023-06-30,6.573
2023-07-01,6.573
2023-07-02,6.573
2023-07-03,6.568
2023-07-04,6.568
2023-07-05,6.568
2023-07-06,6.568
2023-07-07,6.568
2023-07-08,6.568
2023-07-09,6.568
2023-07-10,6.568
2023-07-11,6.568
2023-07-12,6.568
2023-07-13,6.569
2023-07-14,6.57
2023-07-15,6.57
2023-07-16,6.576
2023-07-17,6.576
2023-07-18,6.575
2023-07-19,6.578
2023-07-20,6.578
2023-07-21,6.578
2023-07-22,6.578
2023-07-23,6.578
2023-07-24,6.578
2023-07-25,6.578
2023-07-26,6.578
2023-07-27,6.579
2023-07-28,6.579
2023-07-29,6.579
2023-07-30,6.579
2023-07-31,6.579
2023-08-01,6.579
2023-08-02,6.579
2023-08-03,6.589
2023-08-04,6.597
2023-08-05,6.597
2023-08-06,6.586
2023-08-07,6.586
2023-08-08,6.586
2023-08-09,6.586
2023-08-10,6.586
2023-08-11,6.586
2023-08-12,6.586
2023-08-13,6.592
2023-08-14,6.592
2023-08-15,6.592
2023-08-16,6.592
2023-08-17,6.592
2023-08-18,6.613
2023-08-19,6.613
2023-08-20,6.613
2023-08-21,6.602
2023-08-22,6.602
2023-08-23,6.602
2023-08-24,6.602
2023-08-25,6.602
2023-08-26,6.602
2023-08-27,6.602
2023-08-28,6.602
2023-08-29,6.602
2023-08-30,6.607
2023-08-31,6.606
2023-09-01,6.61
2023-09-02,6.61
2023-09-03,6.61
2023-09-04,6.61
2023-09-05,6.61
2023-09-06,6.61
2023-09-07,6.622
2023-09-08,6.619
2023-09-09,6.619
2023-09-10,6.619
2023-09-11,6.619
2023-09-12,6.613
2023-09-13,6.613
2023-09-14,6.613
2023-09-15,6.598
2023-09-16,6.598
2023-09-17,6.598
2023-09-18,6.594
2023-09-19,6.594
2023-09-20,6.594
2023-09-21,6.594
2023-09-22,6.594
2023-09-23,6.594
2023-09-24,6.594
2023-09-25,6.594
2023-09-26,6.594
2023-09-27,6.594
2023-09-28,6.594
2023-09-29,6.594
2023-09-30,6.594
2023-10-01,6.618
2023-10-02,6.617
2023-10-03,6.615
2023-10-04,6.615
2023-10-05,6.615
2023-10-06,6.615
2023-10-07,6.615
2023-10-08,6.615
2023-10-09,6.613
2023-10-10,6.613
2023-10-11,6.613
2023-10-12,6.613
2023-10-13,6.613
2023-10-14,6.613
2023-10-15,6.613
2023-10-16,6.607
2023-10-17,6.607
2023-10-18,6.606
2023-10-19,6.606
2023-10-20,6.606
2023-10-21,6.606
2023-10-22,6.606
2023-10-23,6.607
2023-10-24,6.602
2023-10-25,6.6
2023-10-26,6.577
2023-10-27,6.577
2023-10-28,6.577
2023-10-29,6.571
2023-10-30,6.563
2023-10-31,6.562
2023-11-01,6.562
2023-11-02,6.576
2023-11-03,6.578
2023-11-04,6.577
2023-11-05,6.579
2023-11-06,6.579
2023-11-07,6.582
2023-11-08,6.582
2023-11-09,6.584
2023-11-10,6.59
2023-11-11,6.59
2023-11-12,6.59
2023-11-13,6.59
2023-11-14,6.59
2023-11-15,6.59
2023-11-16,6.59
2023-11-17,6.59
2023-11-18,6.59
2023-11-19,6.59
2023-11-20,6.597
2023-11-21,6.615
2023-11-22,6.615
2023-11-23,6.615
2023-11-24,6.614
2023-11-25,6.614
2023-11-26,6.613
2023-11-27,6.613
2023-11-28,6.613
2023-11-29,6.613
2023-11-30,6.613
2023-12-01,6.613
2023-12-02,6.613
2023-12-03,6.613
2023-12-04,6.613
2023-12-05,6.613
2023-12-06,6.612
2023-12-07,6.612
2023-12-08,6.612
2023-12-09,6.612
2023-12-10,6.612
2023-12-11,6.612
2023-12-12,6.612
2023-12-13,6.603
2023-12-14,6.603
2023-12-15,6.603
2023-12-16,6.603
2023-12-17,6.603
2023-12-18,6.603
2023-12-19,6.603
2023-12-20,6.603
2023-12-21,6.603
2023-12-22,6.604
2023-12-23,6.604
2023-12-24,6.604
2023-12-25,6.604
2023-12-26,6.604
2023-12-27,6.604
2023-12-28,6.604
2023-12-29,6.604
2023-12-30,6.604
2023-12-31,6.62
2024-01-01,6.62
2024-01-02,6.62
2024-01-03,6.621
2024-01-04,6.621
2024-01-05,6.621
2024-01-06,6.621
2024-01-07,6.621
2024-01-08,6.623
2024-01-09,6.62
2024-01-10,6.619
2024-01-11,6.619
2024-01-12,6.619
2024-01-13,6.619
2024-01-14,6.619
2024-01-15,6.619
2024-01-16,6.611
2024-01-17,6.61
2024-01-18,6.617
2024-01-19,6.63
2024-01-20,6.63
2024-01-21,6.636
2024-01-22,6.636
2024-01-23,6.636
2024-01-24,6.629
2024-01-25,6.629
2024-01-26,6.629
2024-01-27,6.629
2024-01-28,6.629
2024-01-29,6.629
2024-01-30,6.635
2024-01-31,6.635
2024-02-01,6.636
2024-02-02,6.627
2024-02-03,6.627
2024-02-04,6.615
2024-02-05,6.613
2024-02-06,6.614
2024-02-07,6.614
2024-02-08,6.612
2024-02-09,6.61
2024-02-10,6.61
2024-02-11,6.61
2024-02-12,6.61
2024-02-13,6.61
2024-02-14,6.61
2024-02-15,6.61
2024-02-16,6.61
2024-02-17,6.61
2024-02-18,6.61
2024-02-19,6.614
2024-02-20,6.614
2024-02-21,6.603
2024-02-22,6.603
2024-02-23,6.603
2024-02-24,6.603
2024-02-25,6.603
2024-02-26,6.603
2024-02-27,6.603
2024-02-28,6.603
2024-02-29,6.603
2024-03-01,6.603
2024-03-02,6.603
2024-03-03,6.603
2024-03-04,6.608
2024-03-05,6.606
2024-03-06,6.606
2024-03-07,6.606
2024-03-08,6.605
2024-03-09,6.605
2024-03-10,6.605
2024-03-11,6.605
2024-03-12,6.606
2024-03-13,6.607
2024-03-14,6.607
2024-03-15,6.607
2024-03-16,6.607
2024-03-17,6.607
2024-03-18,6.607
2024-03-19,6.607
2024-03-20,6.607
2024-03-21,6.607
2024-03-22,6.577
2024-03-23,6.577
2024-03-24,6.577
2024-03-25,6.577
2024-03-26,6.577
2024-03-27,6.57
2024-03-28,6.582
2024-03-29,6.582
2024-03-30,6.582
2024-03-31,6.582
2024-04-01,6.581
2024-04-02,6.581
2024-04-03,6.581
2024-04-04,6.581
2024-04-05,6.581
2024-04-06,6.581
2024-04-07,6.581
2024-04-08,6.576
