,RHI US Equity
2023-06-24,5.138
2023-06-25,5.138
2023-06-26,5.138
2023-06-27,5.138
2023-06-28,5.138
2023-06-29,5.138
2023-06-30,5.138
2023-07-01,5.138
2023-07-02,5.138
2023-07-03,5.138
2023-07-04,5.138
2023-07-05,5.141
2023-07-06,5.141
2023-07-07,5.141
2023-07-08,5.141
2023-07-09,5.141
2023-07-10,5.139
2023-07-11,5.139
2023-07-12,5.139
2023-07-13,5.139
2023-07-14,5.124
2023-07-15,5.124
2023-07-16,5.124
2023-07-17,5.124
2023-07-18,5.124
2023-07-19,5.082
2023-07-20,5.082
2023-07-21,5.06
2023-07-22,5.06
2023-07-23,5.06
2023-07-24,5.06
2023-07-25,4.94
2023-07-26,4.388
2023-07-27,4.285
2023-07-28,4.285
2023-07-29,4.285
2023-07-30,4.285
2023-07-31,4.285
2023-08-01,4.285
2023-08-02,4.285
2023-08-03,4.285
2023-08-04,4.285
2023-08-05,4.285
2023-08-06,4.285
2023-08-07,4.214
2023-08-08,4.154
2023-08-09,4.154
2023-08-10,4.154
2023-08-11,4.154
2023-08-12,4.154
2023-08-13,4.154
2023-08-14,4.154
2023-08-15,4.154
2023-08-16,4.154
2023-08-17,4.154
2023-08-18,4.154
2023-08-19,4.154
2023-08-20,4.154
2023-08-21,4.154
2023-08-22,4.154
2023-08-23,4.147
2023-08-24,4.147
2023-08-25,4.147
2023-08-26,4.147
2023-08-27,4.147
2023-08-28,4.147
2023-08-29,4.147
2023-08-30,4.147
2023-08-31,4.147
2023-09-01,4.206
2023-09-02,4.206
2023-09-03,4.206
2023-09-04,4.206
2023-09-05,4.206
2023-09-06,4.206
2023-09-07,4.236
2023-09-08,4.236
2023-09-09,4.236
2023-09-10,4.236
2023-09-11,4.236
2023-09-12,4.236
2023-09-13,4.236
2023-09-14,4.236
2023-09-15,4.236
2023-09-16,4.236
2023-09-17,4.236
2023-09-18,4.219
2023-09-19,4.219
2023-09-20,4.231
2023-09-21,4.231
2023-09-22,4.231
2023-09-23,4.231
2023-09-24,4.231
2023-09-25,4.231
2023-09-26,4.231
2023-09-27,4.231
2023-09-28,4.231
2023-09-29,4.231
2023-09-30,4.231
2023-10-01,4.231
2023-10-02,4.231
2023-10-03,4.232
2023-10-04,4.232
2023-10-05,4.232
2023-10-06,4.232
2023-10-07,4.232
2023-10-08,4.232
2023-10-09,4.232
2023-10-10,4.232
2023-10-11,4.232
2023-10-12,4.239
2023-10-13,4.239
2023-10-14,4.239
2023-10-15,4.239
2023-10-16,4.239
2023-10-17,4.239
2023-10-18,4.239
2023-10-19,4.239
2023-10-20,4.239
2023-10-21,4.239
2023-10-22,4.239
2023-10-23,4.239
2023-10-24,4.141
2023-10-25,4.083
2023-10-26,4.083
2023-10-27,4.019
2023-10-28,4.012
2023-10-29,4.012
2023-10-30,4.012
2023-10-31,4.012
2023-11-01,4.012
2023-11-02,4.012
2023-11-03,4.012
2023-11-04,4.012
2023-11-05,4.012
2023-11-06,4.015
2023-11-07,4.003
2023-11-08,4.003
2023-11-09,4.003
2023-11-10,4.003
2023-11-11,4.003
2023-11-12,4.003
2023-11-13,4.003
2023-11-14,4.003
2023-11-15,4.003
2023-11-16,4.003
2023-11-17,4.003
2023-11-18,4.003
2023-11-19,4.003
2023-11-20,4.003
2023-11-21,4.003
2023-11-22,3.956
2023-11-23,3.956
2023-11-24,3.956
2023-11-25,3.956
2023-11-26,3.956
2023-11-27,3.956
2023-11-28,3.956
2023-11-29,3.956
2023-11-30,3.956
2023-12-01,3.956
2023-12-02,3.956
2023-12-03,3.956
2023-12-04,3.956
2023-12-05,3.956
2023-12-06,3.956
2023-12-07,3.956
2023-12-08,3.956
2023-12-09,3.956
2023-12-10,3.956
2023-12-11,3.956
2023-12-12,3.956
2023-12-13,3.956
2023-12-14,3.956
2023-12-15,3.956
2023-12-16,3.956
2023-12-17,3.956
2023-12-18,3.956
2023-12-19,3.956
2023-12-20,3.956
2023-12-21,3.956
2023-12-22,3.956
2023-12-23,3.956
2023-12-24,3.956
2023-12-25,3.956
2023-12-26,3.956
2023-12-27,3.956
2023-12-28,3.956
2023-12-29,3.956
2023-12-30,3.956
2023-12-31,3.956
2024-01-01,3.956
2024-01-02,3.956
2024-01-03,3.956
2024-01-04,3.956
2024-01-05,3.915
2024-01-06,3.915
2024-01-07,3.915
2024-01-08,3.916
2024-01-09,3.916
2024-01-10,3.916
2024-01-11,3.916
2024-01-12,3.916
2024-01-13,3.916
2024-01-14,3.916
2024-01-15,3.916
2024-01-16,3.916
2024-01-17,3.916
2024-01-18,3.916
2024-01-19,3.906
2024-01-20,3.906
2024-01-21,3.906
2024-01-22,3.906
2024-01-23,3.906
2024-01-24,3.906
2024-01-25,3.906
2024-01-26,3.906
2024-01-27,3.906
2024-01-28,3.906
2024-01-29,3.906
2024-01-30,3.771
2024-01-31,3.548
2024-02-01,3.446
2024-02-02,3.446
2024-02-03,3.375
2024-02-04,3.375
2024-02-05,3.375
2024-02-06,3.375
2024-02-07,3.375
2024-02-08,3.375
2024-02-09,3.375
2024-02-10,3.375
2024-02-11,3.375
2024-02-12,3.375
2024-02-13,3.375
2024-02-14,3.375
2024-02-15,3.375
2024-02-16,3.375
2024-02-17,3.375
2024-02-18,3.375
2024-02-19,3.375
2024-02-20,3.375
2024-02-21,3.375
2024-02-22,3.375
2024-02-23,3.375
2024-02-24,3.375
2024-02-25,3.375
2024-02-26,3.375
2024-02-27,3.375
2024-02-28,3.375
2024-02-29,3.375
2024-03-01,3.375
2024-03-02,3.375
2024-03-03,3.375
2024-03-04,3.375
2024-03-05,3.375
2024-03-06,3.375
2024-03-07,3.375
2024-03-08,3.375
2024-03-09,3.375
2024-03-10,3.375
2024-03-11,3.375
2024-03-12,3.375
2024-03-13,3.411
2024-03-14,3.411
2024-03-15,3.411
2024-03-16,3.411
2024-03-17,3.411
2024-03-18,3.411
2024-03-19,3.411
2024-03-20,3.411
2024-03-21,3.411
2024-03-22,3.411
2024-03-23,3.411
2024-03-24,3.411
2024-03-25,3.411
2024-03-26,3.411
2024-03-27,3.411
2024-03-28,3.411
2024-03-29,3.411
2024-03-30,3.411
2024-03-31,3.411
2024-04-01,3.411
2024-04-02,3.411
2024-04-03,3.411
2024-04-04,3.411
2024-04-05,3.411
2024-04-06,3.411
2024-04-07,3.411
2024-04-08,3.411
