,ROK US Equity
2023-06-24,13.051
2023-06-25,13.051
2023-06-26,13.051
2023-06-27,13.066
2023-06-28,13.097
2023-06-29,13.097
2023-06-30,13.097
2023-07-01,13.097
2023-07-02,13.097
2023-07-03,13.118
2023-07-04,13.118
2023-07-05,13.118
2023-07-06,13.105
2023-07-07,13.105
2023-07-08,13.105
2023-07-09,13.105
2023-07-10,13.17
2023-07-11,13.195
2023-07-12,13.218
2023-07-13,13.218
2023-07-14,13.218
2023-07-15,13.218
2023-07-16,13.218
2023-07-17,13.218
2023-07-18,13.218
2023-07-19,13.218
2023-07-20,13.259
2023-07-21,13.259
2023-07-22,13.259
2023-07-23,13.259
2023-07-24,13.259
2023-07-25,13.259
2023-07-26,13.259
2023-07-27,13.259
2023-07-28,13.259
2023-07-29,13.259
2023-07-30,13.259
2023-07-31,13.259
2023-08-01,13.251
2023-08-02,13.286
2023-08-03,13.286
2023-08-04,13.286
2023-08-05,13.286
2023-08-06,13.286
2023-08-07,13.286
2023-08-08,13.298
2023-08-09,13.298
2023-08-10,13.298
2023-08-11,13.298
2023-08-12,13.298
2023-08-13,13.298
2023-08-14,13.298
2023-08-15,13.298
2023-08-16,13.3
2023-08-17,13.3
2023-08-18,13.302
2023-08-19,13.302
2023-08-20,13.302
2023-08-21,13.302
2023-08-22,13.302
2023-08-23,13.302
2023-08-24,13.302
2023-08-25,13.302
2023-08-26,13.302
2023-08-27,13.302
2023-08-28,13.295
2023-08-29,13.295
2023-08-30,13.279
2023-08-31,13.279
2023-09-01,13.279
2023-09-02,13.279
2023-09-03,13.279
2023-09-04,13.279
2023-09-05,13.279
2023-09-06,13.279
2023-09-07,13.294
2023-09-08,13.299
2023-09-09,13.299
2023-09-10,13.299
2023-09-11,13.309
2023-09-12,13.309
2023-09-13,13.309
2023-09-14,13.309
2023-09-15,13.309
2023-09-16,13.309
2023-09-17,13.309
2023-09-18,13.309
2023-09-19,13.309
2023-09-20,13.309
2023-09-21,13.309
2023-09-22,13.309
2023-09-23,13.309
2023-09-24,13.309
2023-09-25,13.309
2023-09-26,13.309
2023-09-27,13.286
2023-09-28,13.286
2023-09-29,13.277
2023-09-30,13.277
2023-10-01,13.277
2023-10-02,13.284
2023-10-03,13.278
2023-10-04,13.282
2023-10-05,13.28
2023-10-06,13.291
2023-10-07,13.291
2023-10-08,13.291
2023-10-09,13.289
2023-10-10,13.289
2023-10-11,13.289
2023-10-12,13.289
2023-10-13,13.289
2023-10-14,13.289
2023-10-15,13.289
2023-10-16,13.275
2023-10-17,13.273
2023-10-18,13.255
2023-10-19,13.255
2023-10-20,13.255
2023-10-21,13.255
2023-10-22,13.255
2023-10-23,13.255
2023-10-24,13.255
2023-10-25,13.251
2023-10-26,13.251
2023-10-27,13.251
2023-10-28,13.251
2023-10-29,13.253
2023-10-30,13.253
2023-10-31,13.253
2023-11-01,13.253
2023-11-02,13.043
2023-11-03,12.964
2023-11-04,12.964
2023-11-05,12.965
2023-11-06,12.957
2023-11-07,12.949
2023-11-08,12.949
2023-11-09,12.949
2023-11-10,12.947
2023-11-11,12.947
2023-11-12,12.926
2023-11-13,12.898
2023-11-14,12.898
2023-11-15,12.898
2023-11-16,12.889
2023-11-17,12.89
2023-11-18,12.89
2023-11-19,12.865
2023-11-20,12.865
2023-11-21,12.853
2023-11-22,12.873
2023-11-23,12.873
2023-11-24,12.873
2023-11-25,12.873
2023-11-26,12.873
2023-11-27,12.873
2023-11-28,12.873
2023-11-29,12.875
2023-11-30,12.875
2023-12-01,12.875
2023-12-02,12.875
2023-12-03,12.869
2023-12-04,12.869
2023-12-05,12.871
2023-12-06,12.871
2023-12-07,12.892
2023-12-08,12.892
2023-12-09,12.892
2023-12-10,12.897
2023-12-11,12.897
2023-12-12,12.897
2023-12-13,12.892
2023-12-14,12.892
2023-12-15,12.892
2023-12-16,12.892
2023-12-17,12.892
2023-12-18,12.892
2023-12-19,12.896
2023-12-20,12.896
2023-12-21,12.896
2023-12-22,12.896
2023-12-23,12.896
2023-12-24,12.896
2023-12-25,12.896
2023-12-26,12.896
2023-12-27,12.896
2023-12-28,12.896
2023-12-29,12.896
2023-12-30,12.896
2023-12-31,12.896
2024-01-01,12.896
2024-01-02,12.896
2024-01-03,12.87
2024-01-04,12.869
2024-01-05,12.873
2024-01-06,12.873
2024-01-07,12.877
2024-01-08,12.877
2024-01-09,12.877
2024-01-10,12.877
2024-01-11,12.882
2024-01-12,12.862
2024-01-13,12.862
2024-01-14,12.862
2024-01-15,12.862
2024-01-16,12.862
2024-01-17,12.862
2024-01-18,12.862
2024-01-19,12.862
2024-01-20,12.862
2024-01-21,12.862
2024-01-22,12.862
2024-01-23,12.862
2024-01-24,12.862
2024-01-25,12.862
2024-01-26,12.872
2024-01-27,12.872
2024-01-28,12.872
2024-01-29,12.872
2024-01-30,12.872
2024-01-31,12.555
2024-02-01,12.517
2024-02-02,12.399
2024-02-03,12.399
2024-02-04,12.399
2024-02-05,12.38
2024-02-06,12.38
2024-02-07,12.38
2024-02-08,12.38
2024-02-09,12.357
2024-02-10,12.357
2024-02-11,12.357
2024-02-12,12.357
2024-02-13,12.285
2024-02-14,12.285
2024-02-15,12.285
2024-02-16,12.285
2024-02-17,12.285
2024-02-18,12.285
2024-02-19,12.285
2024-02-20,12.281
2024-02-21,12.281
2024-02-22,12.3
2024-02-23,12.288
2024-02-24,12.288
2024-02-25,12.288
2024-02-26,12.29
2024-02-27,12.29
2024-02-28,12.274
2024-02-29,12.281
2024-03-01,12.281
2024-03-02,12.281
2024-03-03,12.281
2024-03-04,12.285
2024-03-05,12.227
2024-03-06,12.16
2024-03-07,12.171
2024-03-08,12.171
2024-03-09,12.171
2024-03-10,12.171
2024-03-11,12.171
2024-03-12,12.171
2024-03-13,12.171
2024-03-14,12.16
2024-03-15,12.16
2024-03-16,12.16
2024-03-17,12.16
2024-03-18,12.16
2024-03-19,12.16
2024-03-20,12.16
2024-03-21,12.16
2024-03-22,12.16
2024-03-23,12.16
2024-03-24,12.16
2024-03-25,12.16
2024-03-26,12.16
2024-03-27,12.16
2024-03-28,12.16
2024-03-29,12.16
2024-03-30,12.16
2024-03-31,12.16
2024-04-01,12.104
2024-04-02,12.077
2024-04-03,12.077
2024-04-04,12.077
2024-04-05,12.017
2024-04-06,12.017
2024-04-07,12.006
2024-04-08,11.944
