,SAVE US Equity
2022-12-24,-18.3551
2022-12-25,-18.3551
2022-12-26,-18.3551
2022-12-27,-18.3551
2022-12-28,-18.3551
2022-12-29,-18.3551
2022-12-30,-18.3551
2022-12-31,-30.0704
2023-01-01,-30.0704
2023-01-02,-30.0704
2023-01-03,-30.0704
2023-01-04,-30.0704
2023-01-05,-30.0704
2023-01-06,-30.0704
2023-01-07,-30.0704
2023-01-08,-30.0704
2023-01-09,-30.0704
2023-01-10,-30.0704
2023-01-11,-30.0704
2023-01-12,-30.0704
2023-01-13,-30.0704
2023-01-14,-30.0704
2023-01-15,-30.0704
2023-01-16,-30.0704
2023-01-17,-30.0704
2023-01-18,-30.0704
2023-01-19,-30.0704
2023-01-20,-30.0704
2023-01-21,-30.0704
2023-01-22,-30.0704
2023-01-23,-30.0704
2023-01-24,-30.0704
2023-01-25,-30.0704
2023-01-26,-30.0704
2023-01-27,-30.0704
2023-01-28,-30.0704
2023-01-29,-30.0704
2023-01-30,-30.0704
2023-01-31,-30.0704
2023-02-01,-30.0704
2023-02-02,-30.0704
2023-02-03,-30.0704
2023-02-04,-30.0704
2023-02-05,-30.0704
2023-02-06,-30.0704
2023-02-07,-30.0704
2023-02-08,-30.0704
2023-02-09,-30.0704
2023-02-10,-30.0704
2023-02-11,-30.0704
2023-02-12,-30.0704
2023-02-13,-30.0704
2023-02-14,-30.0704
2023-02-15,-30.0704
2023-02-16,-30.0704
2023-02-17,-30.0704
2023-02-18,-30.0704
2023-02-19,-30.0704
2023-02-20,-30.0704
2023-02-21,-30.0704
2023-02-22,-30.0704
2023-02-23,-30.0704
2023-02-24,-30.0704
2023-02-25,-30.0704
2023-02-26,-30.0704
2023-02-27,-30.0704
2023-02-28,-30.0704
2023-03-01,-30.0704
2023-03-02,-30.0704
2023-03-03,-30.0704
2023-03-04,-30.0704
2023-03-05,-30.0704
2023-03-06,-30.0704
2023-03-07,-30.0704
2023-03-08,-30.0704
2023-03-09,-30.0704
2023-03-10,-30.0704
2023-03-11,-30.0704
2023-03-12,-30.0704
2023-03-13,-30.0704
2023-03-14,-30.0704
2023-03-15,-30.0704
2023-03-16,-30.0704
2023-03-17,-30.0704
2023-03-18,-30.0704
2023-03-19,-30.0704
2023-03-20,-30.0704
2023-03-21,-30.0704
2023-03-22,-30.0704
2023-03-23,-30.0704
2023-03-24,-30.0704
2023-03-25,-30.0704
2023-03-26,-30.0704
2023-03-27,-30.0704
2023-03-28,-30.0704
2023-03-29,-30.0704
2023-03-30,-30.0704
2023-03-31,-27.3269
2023-04-01,-27.3269
2023-04-02,-27.3269
2023-04-03,-27.3269
2023-04-04,-27.3269
2023-04-05,-27.3269
2023-04-06,-27.3269
2023-04-07,-27.3269
2023-04-08,-27.3269
2023-04-09,-27.3269
2023-04-10,-27.3269
2023-04-11,-27.3269
2023-04-12,-27.3269
2023-04-13,-27.3269
2023-04-14,-27.3269
2023-04-15,-27.3269
2023-04-16,-27.3269
2023-04-17,-27.3269
2023-04-18,-27.3269
2023-04-19,-27.3269
2023-04-20,-27.3269
2023-04-21,-27.3269
2023-04-22,-27.3269
2023-04-23,-27.3269
2023-04-24,-27.3269
2023-04-25,-27.3269
2023-04-26,-27.3269
2023-04-27,-27.3269
2023-04-28,-27.3269
2023-04-29,-27.3269
2023-04-30,-27.3269
2023-05-01,-27.3269
2023-05-02,-27.3269
2023-05-03,-27.3269
2023-05-04,-27.3269
2023-05-05,-27.3269
2023-05-06,-27.3269
2023-05-07,-27.3269
2023-05-08,-27.3269
2023-05-09,-27.3269
2023-05-10,-27.3269
2023-05-11,-27.3269
2023-05-12,-27.3269
2023-05-13,-27.3269
2023-05-14,-27.3269
2023-05-15,-27.3269
2023-05-16,-27.3269
2023-05-17,-27.3269
2023-05-18,-27.3269
2023-05-19,-27.3269
2023-05-20,-27.3269
2023-05-21,-27.3269
2023-05-22,-27.3269
2023-05-23,-27.3269
2023-05-24,-27.3269
2023-05-25,-27.3269
2023-05-26,-27.3269
2023-05-27,-27.3269
2023-05-28,-27.3269
2023-05-29,-27.3269
2023-05-30,-27.3269
2023-05-31,-27.3269
2023-06-01,-27.3269
2023-06-02,-27.3269
2023-06-03,-27.3269
2023-06-04,-27.3269
2023-06-05,-27.3269
2023-06-06,-27.3269
2023-06-07,-27.3269
2023-06-08,-27.3269
2023-06-09,-27.3269
2023-06-10,-27.3269
2023-06-11,-27.3269
2023-06-12,-27.3269
2023-06-13,-27.3269
2023-06-14,-27.3269
2023-06-15,-27.3269
2023-06-16,-27.3269
2023-06-17,-27.3269
2023-06-18,-27.3269
2023-06-19,-27.3269
2023-06-20,-27.3269
2023-06-21,-27.3269
2023-06-22,-27.3269
2023-06-23,-27.3269
2023-06-24,-27.3269
2023-06-25,-27.3269
2023-06-26,-27.3269
2023-06-27,-27.3269
2023-06-28,-27.3269
2023-06-29,-27.3269
2023-06-30,-24.7168
2023-07-01,-24.7168
2023-07-02,-24.7168
2023-07-03,-24.7168
2023-07-04,-24.7168
2023-07-05,-24.7168
2023-07-06,-24.7168
2023-07-07,-24.7168
2023-07-08,-24.7168
2023-07-09,-24.7168
2023-07-10,-24.7168
2023-07-11,-24.7168
2023-07-12,-24.7168
2023-07-13,-24.7168
2023-07-14,-24.7168
2023-07-15,-24.7168
2023-07-16,-24.7168
2023-07-17,-24.7168
2023-07-18,-24.7168
2023-07-19,-24.7168
2023-07-20,-24.7168
2023-07-21,-24.7168
2023-07-22,-24.7168
2023-07-23,-24.7168
2023-07-24,-24.7168
2023-07-25,-24.7168
2023-07-26,-24.7168
2023-07-27,-24.7168
2023-07-28,-24.7168
2023-07-29,-24.7168
2023-07-30,-24.7168
2023-07-31,-24.7168
2023-08-01,-24.7168
2023-08-02,-24.7168
2023-08-03,-24.7168
2023-08-04,-24.7168
2023-08-05,-24.7168
2023-08-06,-24.7168
2023-08-07,-24.7168
2023-08-08,-24.7168
2023-08-09,-24.7168
2023-08-10,-24.7168
2023-08-11,-24.7168
2023-08-12,-24.7168
2023-08-13,-24.7168
2023-08-14,-24.7168
2023-08-15,-24.7168
2023-08-16,-24.7168
2023-08-17,-24.7168
2023-08-18,-24.7168
2023-08-19,-24.7168
2023-08-20,-24.7168
2023-08-21,-24.7168
2023-08-22,-24.7168
2023-08-23,-24.7168
2023-08-24,-24.7168
2023-08-25,-24.7168
2023-08-26,-24.7168
2023-08-27,-24.7168
2023-08-28,-24.7168
2023-08-29,-24.7168
2023-08-30,-24.7168
2023-08-31,-24.7168
2023-09-01,-24.7168
2023-09-02,-24.7168
2023-09-03,-24.7168
2023-09-04,-24.7168
2023-09-05,-24.7168
2023-09-06,-24.7168
2023-09-07,-24.7168
2023-09-08,-24.7168
2023-09-09,-24.7168
2023-09-10,-24.7168
2023-09-11,-24.7168
2023-09-12,-24.7168
2023-09-13,-24.7168
2023-09-14,-24.7168
2023-09-15,-24.7168
2023-09-16,-24.7168
2023-09-17,-24.7168
2023-09-18,-24.7168
2023-09-19,-24.7168
2023-09-20,-24.7168
2023-09-21,-24.7168
2023-09-22,-24.7168
2023-09-23,-24.7168
2023-09-24,-24.7168
2023-09-25,-24.7168
2023-09-26,-24.7168
2023-09-27,-24.7168
2023-09-28,-24.7168
2023-09-29,-24.7168
2023-09-30,-33.8724
2023-10-01,-33.8724
2023-10-02,-33.8724
2023-10-03,-33.8724
2023-10-04,-33.8724
2023-10-05,-33.8724
2023-10-06,-33.8724
2023-10-07,-33.8724
2023-10-08,-33.8724
2023-10-09,-33.8724
2023-10-10,-33.8724
2023-10-11,-33.8724
2023-10-12,-33.8724
2023-10-13,-33.8724
2023-10-14,-33.8724
2023-10-15,-33.8724
2023-10-16,-33.8724
2023-10-17,-33.8724
2023-10-18,-33.8724
2023-10-19,-33.8724
2023-10-20,-33.8724
2023-10-21,-33.8724
2023-10-22,-33.8724
2023-10-23,-33.8724
2023-10-24,-33.8724
2023-10-25,-33.8724
2023-10-26,-33.8724
2023-10-27,-33.8724
2023-10-28,-33.8724
2023-10-29,-33.8724
2023-10-30,-33.8724
2023-10-31,-33.8724
2023-11-01,-33.8724
2023-11-02,-33.8724
2023-11-03,-33.8724
2023-11-04,-33.8724
2023-11-05,-33.8724
2023-11-06,-33.8724
2023-11-07,-33.8724
2023-11-08,-33.8724
2023-11-09,-33.8724
2023-11-10,-33.8724
2023-11-11,-33.8724
2023-11-12,-33.8724
2023-11-13,-33.8724
2023-11-14,-33.8724
2023-11-15,-33.8724
2023-11-16,-33.8724
2023-11-17,-33.8724
2023-11-18,-33.8724
2023-11-19,-33.8724
2023-11-20,-33.8724
2023-11-21,-33.8724
2023-11-22,-33.8724
2023-11-23,-33.8724
2023-11-24,-33.8724
2023-11-25,-33.8724
2023-11-26,-33.8724
2023-11-27,-33.8724
2023-11-28,-33.8724
2023-11-29,-33.8724
2023-11-30,-33.8724
2023-12-01,-33.8724
2023-12-02,-33.8724
2023-12-03,-33.8724
2023-12-04,-33.8724
2023-12-05,-33.8724
2023-12-06,-33.8724
2023-12-07,-33.8724
2023-12-08,-33.8724
2023-12-09,-33.8724
2023-12-10,-33.8724
2023-12-11,-33.8724
2023-12-12,-33.8724
2023-12-13,-33.8724
2023-12-14,-33.8724
2023-12-15,-33.8724
2023-12-16,-33.8724
2023-12-17,-33.8724
2023-12-18,-33.8724
2023-12-19,-33.8724
2023-12-20,-33.8724
2023-12-21,-33.8724
2023-12-22,-33.8724
2023-12-23,-33.8724
2023-12-24,-33.8724
2023-12-25,-33.8724
2023-12-26,-33.8724
2023-12-27,-33.8724
2023-12-28,-33.8724
2023-12-29,-33.8724
2023-12-30,-33.8724
2023-12-31,-33.0721
2024-01-01,-33.0721
2024-01-02,-33.0721
2024-01-03,-33.0721
2024-01-04,-33.0721
2024-01-05,-33.0721
2024-01-06,-33.0721
2024-01-07,-33.0721
2024-01-08,-33.0721
2024-01-09,-33.0721
2024-01-10,-33.0721
2024-01-11,-33.0721
2024-01-12,-33.0721
2024-01-13,-33.0721
2024-01-14,-33.0721
2024-01-15,-33.0721
2024-01-16,-33.0721
2024-01-17,-33.0721
2024-01-18,-33.0721
2024-01-19,-33.0721
2024-01-20,-33.0721
2024-01-21,-33.0721
2024-01-22,-33.0721
2024-01-23,-33.0721
2024-01-24,-33.0721
2024-01-25,-33.0721
2024-01-26,-33.0721
2024-01-27,-33.0721
2024-01-28,-33.0721
2024-01-29,-33.0721
2024-01-30,-33.0721
2024-01-31,-33.0721
2024-02-01,-33.0721
2024-02-02,-33.0721
2024-02-03,-33.0721
2024-02-04,-33.0721
2024-02-05,-33.0721
2024-02-06,-33.0721
2024-02-07,-33.0721
2024-02-08,-33.0721
2024-02-09,-33.0721
2024-02-10,-33.0721
2024-02-11,-33.0721
2024-02-12,-33.0721
2024-02-13,-33.0721
2024-02-14,-33.0721
2024-02-15,-33.0721
2024-02-16,-33.0721
2024-02-17,-33.0721
2024-02-18,-33.0721
2024-02-19,-33.0721
2024-02-20,-33.0721
2024-02-21,-33.0721
2024-02-22,-33.0721
2024-02-23,-33.0721
2024-02-24,-33.0721
2024-02-25,-33.0721
2024-02-26,-33.0721
2024-02-27,-33.0721
2024-02-28,-33.0721
2024-02-29,-33.0721
2024-03-01,-33.0721
2024-03-02,-33.0721
2024-03-03,-33.0721
2024-03-04,-33.0721
2024-03-05,-33.0721
2024-03-06,-33.0721
2024-03-07,-33.0721
2024-03-08,-33.0721
2024-03-09,-33.0721
2024-03-10,-33.0721
2024-03-11,-33.0721
2024-03-12,-33.0721
2024-03-13,-33.0721
2024-03-14,-33.0721
2024-03-15,-33.0721
2024-03-16,-33.0721
2024-03-17,-33.0721
2024-03-18,-33.0721
2024-03-19,-33.0721
2024-03-20,-33.0721
2024-03-21,-33.0721
2024-03-22,-33.0721
2024-03-23,-33.0721
2024-03-24,-33.0721
2024-03-25,-33.0721
2024-03-26,-33.0721
2024-03-27,-33.0721
2024-03-28,-33.0721
2024-03-29,-33.0721
2024-03-30,-33.0721
2024-03-31,-33.0721
2024-04-01,-33.0721
2024-04-02,-33.0721
2024-04-03,-33.0721
2024-04-04,-33.0721
2024-04-05,-33.0721
2024-04-06,-33.0721
2024-04-07,-33.0721
2024-04-08,-33.0721
