,BKE US Equity
2023-03-12,73.8862
2023-03-13,73.8862
2023-03-14,73.8862
2023-03-15,73.8862
2023-03-16,73.8862
2023-03-17,73.8862
2023-03-18,73.8862
2023-03-19,73.8862
2023-03-20,73.8862
2023-03-21,73.8862
2023-03-22,73.8862
2023-03-23,73.8862
2023-03-24,73.8862
2023-03-25,73.8862
2023-03-26,73.8862
2023-03-27,73.8862
2023-03-28,73.8862
2023-03-29,73.8862
2023-03-30,73.8862
2023-03-31,73.8862
2023-04-01,73.8862
2023-04-02,73.8862
2023-04-03,73.8862
2023-04-04,73.8862
2023-04-05,73.8862
2023-04-06,73.8862
2023-04-07,73.8862
2023-04-08,73.8862
2023-04-09,73.8862
2023-04-10,73.8862
2023-04-11,73.8862
2023-04-12,73.8862
2023-04-13,73.8862
2023-04-14,73.8862
2023-04-15,73.8862
2023-04-16,73.8862
2023-04-17,73.8862
2023-04-18,73.8862
2023-04-19,73.8862
2023-04-20,73.8862
2023-04-21,73.8862
2023-04-22,73.8862
2023-04-23,73.8862
2023-04-24,73.8862
2023-04-25,73.8862
2023-04-26,73.8862
2023-04-27,73.8862
2023-04-28,73.8862
2023-04-29,63.8689
2023-04-30,63.8689
2023-05-01,63.8689
2023-05-02,63.8689
2023-05-03,63.8689
2023-05-04,63.8689
2023-05-05,63.8689
2023-05-06,63.8689
2023-05-07,63.8689
2023-05-08,63.8689
2023-05-09,63.8689
2023-05-10,63.8689
2023-05-11,63.8689
2023-05-12,63.8689
2023-05-13,63.8689
2023-05-14,63.8689
2023-05-15,63.8689
2023-05-16,63.8689
2023-05-17,63.8689
2023-05-18,63.8689
2023-05-19,63.8689
2023-05-20,63.8689
2023-05-21,63.8689
2023-05-22,63.8689
2023-05-23,63.8689
2023-05-24,63.8689
2023-05-25,63.8689
2023-05-26,63.8689
2023-05-27,63.8689
2023-05-28,63.8689
2023-05-29,63.8689
2023-05-30,63.8689
2023-05-31,63.8689
2023-06-01,63.8689
2023-06-02,63.8689
2023-06-03,63.8689
2023-06-04,63.8689
2023-06-05,63.8689
2023-06-06,63.8689
2023-06-07,63.8689
2023-06-08,63.8689
2023-06-09,63.8689
2023-06-10,63.8689
2023-06-11,63.8689
2023-06-12,63.8689
2023-06-13,63.8689
2023-06-14,63.8689
2023-06-15,63.8689
2023-06-16,63.8689
2023-06-17,63.8689
2023-06-18,63.8689
2023-06-19,63.8689
2023-06-20,63.8689
2023-06-21,63.8689
2023-06-22,63.8689
2023-06-23,63.8689
2023-06-24,63.8689
2023-06-25,63.8689
2023-06-26,63.8689
2023-06-27,63.8689
2023-06-28,63.8689
2023-06-29,63.8689
2023-06-30,63.8689
2023-07-01,63.8689
2023-07-02,63.8689
2023-07-03,63.8689
2023-07-04,63.8689
2023-07-05,63.8689
2023-07-06,63.8689
2023-07-07,63.8689
2023-07-08,63.8689
2023-07-09,63.8689
2023-07-10,63.8689
2023-07-11,63.8689
2023-07-12,63.8689
2023-07-13,63.8689
2023-07-14,63.8689
2023-07-15,63.8689
2023-07-16,63.8689
2023-07-17,63.8689
2023-07-18,63.8689
2023-07-19,63.8689
2023-07-20,63.8689
2023-07-21,63.8689
2023-07-22,63.8689
2023-07-23,63.8689
2023-07-24,63.8689
2023-07-25,63.8689
2023-07-26,63.8689
2023-07-27,63.8689
2023-07-28,63.8689
2023-07-29,57.6136
2023-07-30,57.6136
2023-07-31,57.6136
2023-08-01,57.6136
2023-08-02,57.6136
2023-08-03,57.6136
2023-08-04,57.6136
2023-08-05,57.6136
2023-08-06,57.6136
2023-08-07,57.6136
2023-08-08,57.6136
2023-08-09,57.6136
2023-08-10,57.6136
2023-08-11,57.6136
2023-08-12,57.6136
2023-08-13,57.6136
2023-08-14,57.6136
2023-08-15,57.6136
2023-08-16,57.6136
2023-08-17,57.6136
2023-08-18,57.6136
2023-08-19,57.6136
2023-08-20,57.6136
2023-08-21,57.6136
2023-08-22,57.6136
2023-08-23,57.6136
2023-08-24,57.6136
2023-08-25,57.6136
2023-08-26,57.6136
2023-08-27,57.6136
2023-08-28,57.6136
2023-08-29,57.6136
2023-08-30,57.6136
2023-08-31,57.6136
2023-09-01,57.6136
2023-09-02,57.6136
2023-09-03,57.6136
2023-09-04,57.6136
2023-09-05,57.6136
2023-09-06,57.6136
2023-09-07,57.6136
2023-09-08,57.6136
2023-09-09,57.6136
2023-09-10,57.6136
2023-09-11,57.6136
2023-09-12,57.6136
2023-09-13,57.6136
2023-09-14,57.6136
2023-09-15,57.6136
2023-09-16,57.6136
2023-09-17,57.6136
2023-09-18,57.6136
2023-09-19,57.6136
2023-09-20,57.6136
2023-09-21,57.6136
2023-09-22,57.6136
2023-09-23,57.6136
2023-09-24,57.6136
2023-09-25,57.6136
2023-09-26,57.6136
2023-09-27,57.6136
2023-09-28,57.6136
2023-09-29,57.6136
2023-09-30,57.6136
2023-10-01,57.6136
2023-10-02,57.6136
2023-10-03,57.6136
2023-10-04,57.6136
2023-10-05,57.6136
2023-10-06,57.6136
2023-10-07,57.6136
2023-10-08,57.6136
2023-10-09,57.6136
2023-10-10,57.6136
2023-10-11,57.6136
2023-10-12,57.6136
2023-10-13,57.6136
2023-10-14,57.6136
2023-10-15,57.6136
2023-10-16,57.6136
2023-10-17,57.6136
2023-10-18,57.6136
2023-10-19,57.6136
2023-10-20,57.6136
2023-10-21,57.6136
2023-10-22,57.6136
2023-10-23,57.6136
2023-10-24,57.6136
2023-10-25,57.6136
2023-10-26,57.6136
2023-10-27,57.6136
2023-10-28,50.1701
2023-10-29,50.1701
2023-10-30,50.1701
2023-10-31,50.1701
2023-11-01,50.1701
2023-11-02,50.1701
2023-11-03,50.1701
2023-11-04,50.1701
2023-11-05,50.1701
2023-11-06,50.1701
2023-11-07,50.1701
2023-11-08,50.1701
2023-11-09,50.1701
2023-11-10,50.1701
2023-11-11,50.1701
2023-11-12,50.1701
2023-11-13,50.1701
2023-11-14,50.1701
2023-11-15,50.1701
2023-11-16,50.1701
2023-11-17,50.1701
2023-11-18,50.1701
2023-11-19,50.1701
2023-11-20,50.1701
2023-11-21,50.1701
2023-11-22,50.1701
2023-11-23,50.1701
2023-11-24,50.1701
2023-11-25,50.1701
2023-11-26,50.1701
2023-11-27,50.1701
2023-11-28,50.1701
2023-11-29,50.1701
2023-11-30,50.1701
2023-12-01,50.1701
2023-12-02,50.1701
2023-12-03,50.1701
2023-12-04,50.1701
2023-12-05,50.1701
2023-12-06,50.1701
2023-12-07,50.1701
2023-12-08,50.1701
2023-12-09,50.1701
2023-12-10,50.1701
2023-12-11,50.1701
2023-12-12,50.1701
2023-12-13,50.1701
2023-12-14,50.1701
2023-12-15,50.1701
2023-12-16,50.1701
2023-12-17,50.1701
2023-12-18,50.1701
2023-12-19,50.1701
2023-12-20,50.1701
2023-12-21,50.1701
2023-12-22,50.1701
2023-12-23,50.1701
2023-12-24,50.1701
2023-12-25,50.1701
2023-12-26,50.1701
2023-12-27,50.1701
2023-12-28,50.1701
2023-12-29,50.1701
2023-12-30,50.1701
2023-12-31,50.1701
2024-01-01,50.1701
2024-01-02,50.1701
2024-01-03,50.1701
2024-01-04,50.1701
2024-01-05,50.1701
2024-01-06,50.1701
2024-01-07,50.1701
2024-01-08,50.1701
2024-01-09,50.1701
2024-01-10,50.1701
2024-01-11,50.1701
2024-01-12,50.1701
2024-01-13,50.1701
2024-01-14,50.1701
2024-01-15,50.1701
2024-01-16,50.1701
2024-01-17,50.1701
2024-01-18,50.1701
2024-01-19,50.1701
2024-01-20,50.1701
2024-01-21,50.1701
2024-01-22,50.1701
2024-01-23,50.1701
2024-01-24,50.1701
2024-01-25,50.1701
2024-01-26,50.1701
2024-01-27,50.1701
2024-01-28,50.1701
2024-01-29,50.1701
2024-01-30,50.1701
2024-01-31,50.1701
2024-02-01,50.1701
2024-02-02,50.1701
2024-02-03,55.7086
2024-02-04,55.7086
2024-02-05,55.7086
2024-02-06,55.7086
2024-02-07,55.7086
2024-02-08,55.7086
2024-02-09,55.7086
2024-02-10,55.7086
2024-02-11,55.7086
2024-02-12,55.7086
2024-02-13,55.7086
2024-02-14,55.7086
2024-02-15,55.7086
2024-02-16,55.7086
2024-02-17,55.7086
2024-02-18,55.7086
2024-02-19,55.7086
2024-02-20,55.7086
2024-02-21,55.7086
2024-02-22,55.7086
2024-02-23,55.7086
2024-02-24,55.7086
2024-02-25,55.7086
2024-02-26,55.7086
2024-02-27,55.7086
2024-02-28,55.7086
2024-02-29,55.7086
2024-03-01,55.7086
2024-03-02,55.7086
2024-03-03,55.7086
2024-03-04,55.7086
2024-03-05,55.7086
2024-03-06,55.7086
2024-03-07,55.7086
2024-03-08,55.7086
2024-03-09,55.7086
2024-03-10,55.7086
2024-03-11,55.7086
2024-03-12,55.7086
2024-03-13,55.7086
2024-03-14,55.7086
2024-03-15,55.7086
2024-03-16,55.7086
2024-03-17,55.7086
2024-03-18,55.7086
2024-03-19,55.7086
2024-03-20,55.7086
2024-03-21,55.7086
2024-03-22,55.7086
2024-03-23,55.7086
2024-03-24,55.7086
2024-03-25,55.7086
2024-03-26,55.7086
2024-03-27,55.7086
2024-03-28,55.7086
2024-03-29,55.7086
2024-03-30,55.7086
2024-03-31,55.7086
2024-04-01,55.7086
2024-04-02,55.7086
2024-04-03,55.7086
2024-04-04,55.7086
2024-04-05,55.7086
2024-04-06,55.7086
2024-04-07,55.7086
2024-04-08,55.7086
