,BCO US Equity
2023-03-02,60.9016
2023-03-03,60.9016
2023-03-04,60.9016
2023-03-05,60.9016
2023-03-06,60.9016
2023-03-07,60.9016
2023-03-08,60.9016
2023-03-09,60.9016
2023-03-10,60.9016
2023-03-11,60.9016
2023-03-12,60.9016
2023-03-13,60.9016
2023-03-14,60.9016
2023-03-15,60.9016
2023-03-16,60.9016
2023-03-17,60.9016
2023-03-18,60.9016
2023-03-19,60.9016
2023-03-20,60.9016
2023-03-21,60.9016
2023-03-22,60.9016
2023-03-23,60.9016
2023-03-24,60.9016
2023-03-25,60.9016
2023-03-26,60.9016
2023-03-27,60.9016
2023-03-28,60.9016
2023-03-29,60.9016
2023-03-30,60.9016
2023-03-31,32.6377
2023-04-01,32.6377
2023-04-02,32.6377
2023-04-03,32.6377
2023-04-04,32.6377
2023-04-05,32.6377
2023-04-06,32.6377
2023-04-07,32.6377
2023-04-08,32.6377
2023-04-09,32.6377
2023-04-10,32.6377
2023-04-11,32.6377
2023-04-12,32.6377
2023-04-13,32.6377
2023-04-14,32.6377
2023-04-15,32.6377
2023-04-16,32.6377
2023-04-17,32.6377
2023-04-18,32.6377
2023-04-19,32.6377
2023-04-20,32.6377
2023-04-21,32.6377
2023-04-22,32.6377
2023-04-23,32.6377
2023-04-24,32.6377
2023-04-25,32.6377
2023-04-26,32.6377
2023-04-27,32.6377
2023-04-28,32.6377
2023-04-29,32.6377
2023-04-30,32.6377
2023-05-01,32.6377
2023-05-02,32.6377
2023-05-03,32.6377
2023-05-04,32.6377
2023-05-05,32.6377
2023-05-06,32.6377
2023-05-07,32.6377
2023-05-08,32.6377
2023-05-09,32.6377
2023-05-10,32.6377
2023-05-11,32.6377
2023-05-12,32.6377
2023-05-13,32.6377
2023-05-14,32.6377
2023-05-15,32.6377
2023-05-16,32.6377
2023-05-17,32.6377
2023-05-18,32.6377
2023-05-19,32.6377
2023-05-20,32.6377
2023-05-21,32.6377
2023-05-22,32.6377
2023-05-23,32.6377
2023-05-24,32.6377
2023-05-25,32.6377
2023-05-26,32.6377
2023-05-27,32.6377
2023-05-28,32.6377
2023-05-29,32.6377
2023-05-30,32.6377
2023-05-31,32.6377
2023-06-01,32.6377
2023-06-02,32.6377
2023-06-03,32.6377
2023-06-04,32.6377
2023-06-05,32.6377
2023-06-06,32.6377
2023-06-07,32.6377
2023-06-08,32.6377
2023-06-09,32.6377
2023-06-10,32.6377
2023-06-11,32.6377
2023-06-12,32.6377
2023-06-13,32.6377
2023-06-14,32.6377
2023-06-15,32.6377
2023-06-16,32.6377
2023-06-17,32.6377
2023-06-18,32.6377
2023-06-19,32.6377
2023-06-20,32.6377
2023-06-21,32.6377
2023-06-22,32.6377
2023-06-23,32.6377
2023-06-24,32.6377
2023-06-25,32.6377
2023-06-26,32.6377
2023-06-27,32.6377
2023-06-28,32.6377
2023-06-29,32.6377
2023-06-30,29.2402
2023-07-01,29.2402
2023-07-02,29.2402
2023-07-03,29.2402
2023-07-04,29.2402
2023-07-05,29.2402
2023-07-06,29.2402
2023-07-07,29.2402
2023-07-08,29.2402
2023-07-09,29.2402
2023-07-10,29.2402
2023-07-11,29.2402
2023-07-12,29.2402
2023-07-13,29.2402
2023-07-14,29.2402
2023-07-15,29.2402
2023-07-16,29.2402
2023-07-17,29.2402
2023-07-18,29.2402
2023-07-19,29.2402
2023-07-20,29.2402
2023-07-21,29.2402
2023-07-22,29.2402
2023-07-23,29.2402
2023-07-24,29.2402
2023-07-25,29.2402
2023-07-26,29.2402
2023-07-27,29.2402
2023-07-28,29.2402
2023-07-29,29.2402
2023-07-30,29.2402
2023-07-31,29.2402
2023-08-01,29.2402
2023-08-02,29.2402
2023-08-03,29.2402
2023-08-04,29.2402
2023-08-05,29.2402
2023-08-06,29.2402
2023-08-07,29.2402
2023-08-08,29.2402
2023-08-09,29.2402
2023-08-10,29.2402
2023-08-11,29.2402
2023-08-12,29.2402
2023-08-13,29.2402
2023-08-14,29.2402
2023-08-15,29.2402
2023-08-16,29.2402
2023-08-17,29.2402
2023-08-18,29.2402
2023-08-19,29.2402
2023-08-20,29.2402
2023-08-21,29.2402
2023-08-22,29.2402
2023-08-23,29.2402
2023-08-24,29.2402
2023-08-25,29.2402
2023-08-26,29.2402
2023-08-27,29.2402
2023-08-28,29.2402
2023-08-29,29.2402
2023-08-30,29.2402
2023-08-31,29.2402
2023-09-01,29.2402
2023-09-02,29.2402
2023-09-03,29.2402
2023-09-04,29.2402
2023-09-05,29.2402
2023-09-06,29.2402
2023-09-07,29.2402
2023-09-08,29.2402
2023-09-09,29.2402
2023-09-10,29.2402
2023-09-11,29.2402
2023-09-12,29.2402
2023-09-13,29.2402
2023-09-14,29.2402
2023-09-15,29.2402
2023-09-16,29.2402
2023-09-17,29.2402
2023-09-18,29.2402
2023-09-19,29.2402
2023-09-20,29.2402
2023-09-21,29.2402
2023-09-22,29.2402
2023-09-23,29.2402
2023-09-24,29.2402
2023-09-25,29.2402
2023-09-26,29.2402
2023-09-27,29.2402
2023-09-28,29.2402
2023-09-29,29.2402
2023-09-30,42.284
2023-10-01,42.284
2023-10-02,42.284
2023-10-03,42.284
2023-10-04,42.284
2023-10-05,42.284
2023-10-06,42.284
2023-10-07,42.284
2023-10-08,42.284
2023-10-09,42.284
2023-10-10,42.284
2023-10-11,42.284
2023-10-12,42.284
2023-10-13,42.284
2023-10-14,42.284
2023-10-15,42.284
2023-10-16,42.284
2023-10-17,42.284
2023-10-18,42.284
2023-10-19,42.284
2023-10-20,42.284
2023-10-21,42.284
2023-10-22,42.284
2023-10-23,42.284
2023-10-24,42.284
2023-10-25,42.284
2023-10-26,42.284
2023-10-27,42.284
2023-10-28,42.284
2023-10-29,42.284
2023-10-30,42.284
2023-10-31,42.284
2023-11-01,42.284
2023-11-02,42.284
2023-11-03,42.284
2023-11-04,42.284
2023-11-05,42.284
2023-11-06,42.284
2023-11-07,42.284
2023-11-08,42.284
2023-11-09,42.284
2023-11-10,42.284
2023-11-11,42.284
2023-11-12,42.284
2023-11-13,42.284
2023-11-14,42.284
2023-11-15,42.284
2023-11-16,42.284
2023-11-17,42.284
2023-11-18,42.284
2023-11-19,42.284
2023-11-20,42.284
2023-11-21,42.284
2023-11-22,42.284
2023-11-23,42.284
2023-11-24,42.284
2023-11-25,42.284
2023-11-26,42.284
2023-11-27,42.284
2023-11-28,42.284
2023-11-29,42.284
2023-11-30,42.284
2023-12-01,42.284
2023-12-02,42.284
2023-12-03,42.284
2023-12-04,42.284
2023-12-05,42.284
2023-12-06,42.284
2023-12-07,42.284
2023-12-08,42.284
2023-12-09,42.284
2023-12-10,42.284
2023-12-11,42.284
2023-12-12,42.284
2023-12-13,42.284
2023-12-14,42.284
2023-12-15,42.284
2023-12-16,42.284
2023-12-17,42.284
2023-12-18,42.284
2023-12-19,42.284
2023-12-20,42.284
2023-12-21,42.284
2023-12-22,42.284
2023-12-23,42.284
2023-12-24,42.284
2023-12-25,42.284
2023-12-26,42.284
2023-12-27,42.284
2023-12-28,42.284
2023-12-29,42.284
2023-12-30,42.284
2023-12-31,20.7697
2024-01-01,20.7697
2024-01-02,20.7697
2024-01-03,20.7697
2024-01-04,20.7697
2024-01-05,20.7697
2024-01-06,20.7697
2024-01-07,20.7697
2024-01-08,20.7697
2024-01-09,20.7697
2024-01-10,20.7697
2024-01-11,20.7697
2024-01-12,20.7697
2024-01-13,20.7697
2024-01-14,20.7697
2024-01-15,20.7697
2024-01-16,20.7697
2024-01-17,20.7697
2024-01-18,20.7697
2024-01-19,20.7697
2024-01-20,20.7697
2024-01-21,20.7697
2024-01-22,20.7697
2024-01-23,20.7697
2024-01-24,20.7697
2024-01-25,20.7697
2024-01-26,20.7697
2024-01-27,20.7697
2024-01-28,20.7697
2024-01-29,20.7697
2024-01-30,20.7697
2024-01-31,20.7697
2024-02-01,20.7697
2024-02-02,20.7697
2024-02-03,20.7697
2024-02-04,20.7697
2024-02-05,20.7697
2024-02-06,20.7697
2024-02-07,20.7697
2024-02-08,20.7697
2024-02-09,20.7697
2024-02-10,20.7697
2024-02-11,20.7697
2024-02-12,20.7697
2024-02-13,20.7697
2024-02-14,20.7697
2024-02-15,20.7697
2024-02-16,20.7697
2024-02-17,20.7697
2024-02-18,20.7697
2024-02-19,20.7697
2024-02-20,20.7697
2024-02-21,20.7697
2024-02-22,20.7697
2024-02-23,20.7697
2024-02-24,20.7697
2024-02-25,20.7697
2024-02-26,20.7697
2024-02-27,20.7697
2024-02-28,20.7697
2024-02-29,20.7697
2024-03-01,20.7697
2024-03-02,20.7697
2024-03-03,20.7697
2024-03-04,20.7697
2024-03-05,20.7697
2024-03-06,20.7697
2024-03-07,20.7697
2024-03-08,20.7697
2024-03-09,20.7697
2024-03-10,20.7697
2024-03-11,20.7697
2024-03-12,20.7697
2024-03-13,20.7697
2024-03-14,20.7697
2024-03-15,20.7697
2024-03-16,20.7697
2024-03-17,20.7697
2024-03-18,20.7697
2024-03-19,20.7697
2024-03-20,20.7697
2024-03-21,20.7697
2024-03-22,20.7697
2024-03-23,20.7697
2024-03-24,20.7697
2024-03-25,20.7697
2024-03-26,20.7697
2024-03-27,20.7697
2024-03-28,20.7697
2024-03-29,20.7697
2024-03-30,20.7697
2024-03-31,20.7697
2024-04-01,20.7697
2024-04-02,20.7697
2024-04-03,20.7697
2024-04-04,20.7697
2024-04-05,20.7697
2024-04-06,20.7697
2024-04-07,20.7697
2024-04-08,20.7697
