,PAG US Equity
2023-03-17,33.5848
2023-03-18,33.5848
2023-03-19,33.5848
2023-03-20,33.5848
2023-03-21,33.5848
2023-03-22,33.5848
2023-03-23,33.5848
2023-03-24,33.5848
2023-03-25,33.5848
2023-03-26,33.5848
2023-03-27,33.5848
2023-03-28,33.5848
2023-03-29,33.5848
2023-03-30,33.5848
2023-03-31,30.971
2023-04-01,30.971
2023-04-02,30.971
2023-04-03,30.971
2023-04-04,30.971
2023-04-05,30.971
2023-04-06,30.971
2023-04-07,30.971
2023-04-08,30.971
2023-04-09,30.971
2023-04-10,30.971
2023-04-11,30.971
2023-04-12,30.971
2023-04-13,30.971
2023-04-14,30.971
2023-04-15,30.971
2023-04-16,30.971
2023-04-17,30.971
2023-04-18,30.971
2023-04-19,30.971
2023-04-20,30.971
2023-04-21,30.971
2023-04-22,30.971
2023-04-23,30.971
2023-04-24,30.971
2023-04-25,30.971
2023-04-26,30.971
2023-04-27,30.971
2023-04-28,30.971
2023-04-29,30.971
2023-04-30,30.971
2023-05-01,30.971
2023-05-02,30.971
2023-05-03,30.971
2023-05-04,30.971
2023-05-05,30.971
2023-05-06,30.971
2023-05-07,30.971
2023-05-08,30.971
2023-05-09,30.971
2023-05-10,30.971
2023-05-11,30.971
2023-05-12,30.971
2023-05-13,30.971
2023-05-14,30.971
2023-05-15,30.971
2023-05-16,30.971
2023-05-17,30.971
2023-05-18,30.971
2023-05-19,30.971
2023-05-20,30.971
2023-05-21,30.971
2023-05-22,30.971
2023-05-23,30.971
2023-05-24,30.971
2023-05-25,30.971
2023-05-26,30.971
2023-05-27,30.971
2023-05-28,30.971
2023-05-29,30.971
2023-05-30,30.971
2023-05-31,30.971
2023-06-01,30.971
2023-06-02,30.971
2023-06-03,30.971
2023-06-04,30.971
2023-06-05,30.971
2023-06-06,30.971
2023-06-07,30.971
2023-06-08,30.971
2023-06-09,30.971
2023-06-10,30.971
2023-06-11,30.971
2023-06-12,30.971
2023-06-13,30.971
2023-06-14,30.971
2023-06-15,30.971
2023-06-16,30.971
2023-06-17,30.971
2023-06-18,30.971
2023-06-19,30.971
2023-06-20,30.971
2023-06-21,30.971
2023-06-22,30.971
2023-06-23,30.971
2023-06-24,30.971
2023-06-25,30.971
2023-06-26,30.971
2023-06-27,30.971
2023-06-28,30.971
2023-06-29,30.971
2023-06-30,28.8496
2023-07-01,28.8496
2023-07-02,28.8496
2023-07-03,28.8496
2023-07-04,28.8496
2023-07-05,28.8496
2023-07-06,28.8496
2023-07-07,28.8496
2023-07-08,28.8496
2023-07-09,28.8496
2023-07-10,28.8496
2023-07-11,28.8496
2023-07-12,28.8496
2023-07-13,28.8496
2023-07-14,28.8496
2023-07-15,28.8496
2023-07-16,28.8496
2023-07-17,28.8496
2023-07-18,28.8496
2023-07-19,28.8496
2023-07-20,28.8496
2023-07-21,28.8496
2023-07-22,28.8496
2023-07-23,28.8496
2023-07-24,28.8496
2023-07-25,28.8496
2023-07-26,28.8496
2023-07-27,28.8496
2023-07-28,28.8496
2023-07-29,28.8496
2023-07-30,28.8496
2023-07-31,28.8496
2023-08-01,28.8496
2023-08-02,28.8496
2023-08-03,28.8496
2023-08-04,28.8496
2023-08-05,28.8496
2023-08-06,28.8496
2023-08-07,28.8496
2023-08-08,28.8496
2023-08-09,28.8496
2023-08-10,28.8496
2023-08-11,28.8496
2023-08-12,28.8496
2023-08-13,28.8496
2023-08-14,28.8496
2023-08-15,28.8496
2023-08-16,28.8496
2023-08-17,28.8496
2023-08-18,28.8496
2023-08-19,28.8496
2023-08-20,28.8496
2023-08-21,28.8496
2023-08-22,28.8496
2023-08-23,28.8496
2023-08-24,28.8496
2023-08-25,28.8496
2023-08-26,28.8496
2023-08-27,28.8496
2023-08-28,28.8496
2023-08-29,28.8496
2023-08-30,28.8496
2023-08-31,28.8496
2023-09-01,28.8496
2023-09-02,28.8496
2023-09-03,28.8496
2023-09-04,28.8496
2023-09-05,28.8496
2023-09-06,28.8496
2023-09-07,28.8496
2023-09-08,28.8496
2023-09-09,28.8496
2023-09-10,28.8496
2023-09-11,28.8496
2023-09-12,28.8496
2023-09-13,28.8496
2023-09-14,28.8496
2023-09-15,28.8496
2023-09-16,28.8496
2023-09-17,28.8496
2023-09-18,28.8496
2023-09-19,28.8496
2023-09-20,28.8496
2023-09-21,28.8496
2023-09-22,28.8496
2023-09-23,28.8496
2023-09-24,28.8496
2023-09-25,28.8496
2023-09-26,28.8496
2023-09-27,28.8496
2023-09-28,28.8496
2023-09-29,28.8496
2023-09-30,27.0295
2023-10-01,27.0295
2023-10-02,27.0295
2023-10-03,27.0295
2023-10-04,27.0295
2023-10-05,27.0295
2023-10-06,27.0295
2023-10-07,27.0295
2023-10-08,27.0295
2023-10-09,27.0295
2023-10-10,27.0295
2023-10-11,27.0295
2023-10-12,27.0295
2023-10-13,27.0295
2023-10-14,27.0295
2023-10-15,27.0295
2023-10-16,27.0295
2023-10-17,27.0295
2023-10-18,27.0295
2023-10-19,27.0295
2023-10-20,27.0295
2023-10-21,27.0295
2023-10-22,27.0295
2023-10-23,27.0295
2023-10-24,27.0295
2023-10-25,27.0295
2023-10-26,27.0295
2023-10-27,27.0295
2023-10-28,27.0295
2023-10-29,27.0295
2023-10-30,27.0295
2023-10-31,27.0295
2023-11-01,27.0295
2023-11-02,27.0295
2023-11-03,27.0295
2023-11-04,27.0295
2023-11-05,27.0295
2023-11-06,27.0295
2023-11-07,27.0295
2023-11-08,27.0295
2023-11-09,27.0295
2023-11-10,27.0295
2023-11-11,27.0295
2023-11-12,27.0295
2023-11-13,27.0295
2023-11-14,27.0295
2023-11-15,27.0295
2023-11-16,27.0295
2023-11-17,27.0295
2023-11-18,27.0295
2023-11-19,27.0295
2023-11-20,27.0295
2023-11-21,27.0295
2023-11-22,27.0295
2023-11-23,27.0295
2023-11-24,27.0295
2023-11-25,27.0295
2023-11-26,27.0295
2023-11-27,27.0295
2023-11-28,27.0295
2023-11-29,27.0295
2023-11-30,27.0295
2023-12-01,27.0295
2023-12-02,27.0295
2023-12-03,27.0295
2023-12-04,27.0295
2023-12-05,27.0295
2023-12-06,27.0295
2023-12-07,27.0295
2023-12-08,27.0295
2023-12-09,27.0295
2023-12-10,27.0295
2023-12-11,27.0295
2023-12-12,27.0295
2023-12-13,27.0295
2023-12-14,27.0295
2023-12-15,27.0295
2023-12-16,27.0295
2023-12-17,27.0295
2023-12-18,27.0295
2023-12-19,27.0295
2023-12-20,27.0295
2023-12-21,27.0295
2023-12-22,27.0295
2023-12-23,27.0295
2023-12-24,27.0295
2023-12-25,27.0295
2023-12-26,27.0295
2023-12-27,27.0295
2023-12-28,27.0295
2023-12-29,27.0295
2023-12-30,27.0295
2023-12-31,23.7362
2024-01-01,23.7362
2024-01-02,23.7362
2024-01-03,23.7362
2024-01-04,23.7362
2024-01-05,23.7362
2024-01-06,23.7362
2024-01-07,23.7362
2024-01-08,23.7362
2024-01-09,23.7362
2024-01-10,23.7362
2024-01-11,23.7362
2024-01-12,23.7362
2024-01-13,23.7362
2024-01-14,23.7362
2024-01-15,23.7362
2024-01-16,23.7362
2024-01-17,23.7362
2024-01-18,23.7362
2024-01-19,23.7362
2024-01-20,23.7362
2024-01-21,23.7362
2024-01-22,23.7362
2024-01-23,23.7362
2024-01-24,23.7362
2024-01-25,23.7362
2024-01-26,23.7362
2024-01-27,23.7362
2024-01-28,23.7362
2024-01-29,23.7362
2024-01-30,23.7362
2024-01-31,23.7362
2024-02-01,23.7362
2024-02-02,23.7362
2024-02-03,23.7362
2024-02-04,23.7362
2024-02-05,23.7362
2024-02-06,23.7362
2024-02-07,23.7362
2024-02-08,23.7362
2024-02-09,23.7362
2024-02-10,23.7362
2024-02-11,23.7362
2024-02-12,23.7362
2024-02-13,23.7362
2024-02-14,23.7362
2024-02-15,23.7362
2024-02-16,23.7362
2024-02-17,23.7362
2024-02-18,23.7362
2024-02-19,23.7362
2024-02-20,23.7362
2024-02-21,23.7362
2024-02-22,23.7362
2024-02-23,23.7362
2024-02-24,23.7362
2024-02-25,23.7362
2024-02-26,23.7362
2024-02-27,23.7362
2024-02-28,23.7362
2024-02-29,23.7362
2024-03-01,23.7362
2024-03-02,23.7362
2024-03-03,23.7362
2024-03-04,23.7362
2024-03-05,23.7362
2024-03-06,23.7362
2024-03-07,23.7362
2024-03-08,23.7362
2024-03-09,23.7362
2024-03-10,23.7362
2024-03-11,23.7362
2024-03-12,23.7362
2024-03-13,23.7362
2024-03-14,23.7362
2024-03-15,23.7362
2024-03-16,23.7362
2024-03-17,23.7362
2024-03-18,23.7362
2024-03-19,23.7362
2024-03-20,23.7362
2024-03-21,23.7362
2024-03-22,23.7362
2024-03-23,23.7362
2024-03-24,23.7362
2024-03-25,23.7362
2024-03-26,23.7362
2024-03-27,23.7362
2024-03-28,23.7362
2024-03-29,23.7362
2024-03-30,23.7362
2024-03-31,23.7362
2024-04-01,23.7362
2024-04-02,23.7362
2024-04-03,23.7362
2024-04-04,23.7362
2024-04-05,23.7362
2024-04-06,23.7362
2024-04-07,23.7362
2024-04-08,23.7362
