,NMRK US Equity
2023-03-17,6.6025
2023-03-18,6.6025
2023-03-19,6.6025
2023-03-20,6.6025
2023-03-21,6.6025
2023-03-22,6.6025
2023-03-23,6.6025
2023-03-24,6.6025
2023-03-25,6.6025
2023-03-26,6.6025
2023-03-27,6.6025
2023-03-28,6.6025
2023-03-29,6.6025
2023-03-30,6.6025
2023-03-31,5.797
2023-04-01,5.797
2023-04-02,5.797
2023-04-03,5.797
2023-04-04,5.797
2023-04-05,5.797
2023-04-06,5.797
2023-04-07,5.797
2023-04-08,5.797
2023-04-09,5.797
2023-04-10,5.797
2023-04-11,5.797
2023-04-12,5.797
2023-04-13,5.797
2023-04-14,5.797
2023-04-15,5.797
2023-04-16,5.797
2023-04-17,5.797
2023-04-18,5.797
2023-04-19,5.797
2023-04-20,5.797
2023-04-21,5.797
2023-04-22,5.797
2023-04-23,5.797
2023-04-24,5.797
2023-04-25,5.797
2023-04-26,5.797
2023-04-27,5.797
2023-04-28,5.797
2023-04-29,5.797
2023-04-30,5.797
2023-05-01,5.797
2023-05-02,5.797
2023-05-03,5.797
2023-05-04,5.797
2023-05-05,5.797
2023-05-06,5.797
2023-05-07,5.797
2023-05-08,5.797
2023-05-09,5.797
2023-05-10,5.797
2023-05-11,5.797
2023-05-12,5.797
2023-05-13,5.797
2023-05-14,5.797
2023-05-15,5.797
2023-05-16,5.797
2023-05-17,5.797
2023-05-18,5.797
2023-05-19,5.797
2023-05-20,5.797
2023-05-21,5.797
2023-05-22,5.797
2023-05-23,5.797
2023-05-24,5.797
2023-05-25,5.797
2023-05-26,5.797
2023-05-27,5.797
2023-05-28,5.797
2023-05-29,5.797
2023-05-30,5.797
2023-05-31,5.797
2023-06-01,5.797
2023-06-02,5.797
2023-06-03,5.797
2023-06-04,5.797
2023-06-05,5.797
2023-06-06,5.797
2023-06-07,5.797
2023-06-08,5.797
2023-06-09,5.797
2023-06-10,5.797
2023-06-11,5.797
2023-06-12,5.797
2023-06-13,5.797
2023-06-14,5.797
2023-06-15,5.797
2023-06-16,5.797
2023-06-17,5.797
2023-06-18,5.797
2023-06-19,5.797
2023-06-20,5.797
2023-06-21,5.797
2023-06-22,5.797
2023-06-23,5.797
2023-06-24,5.797
2023-06-25,5.797
2023-06-26,5.797
2023-06-27,5.797
2023-06-28,5.797
2023-06-29,5.797
2023-06-30,2.4677
2023-07-01,2.4677
2023-07-02,2.4677
2023-07-03,2.4677
2023-07-04,2.4677
2023-07-05,2.4677
2023-07-06,2.4677
2023-07-07,2.4677
2023-07-08,2.4677
2023-07-09,2.4677
2023-07-10,2.4677
2023-07-11,2.4677
2023-07-12,2.4677
2023-07-13,2.4677
2023-07-14,2.4677
2023-07-15,2.4677
2023-07-16,2.4677
2023-07-17,2.4677
2023-07-18,2.4677
2023-07-19,2.4677
2023-07-20,2.4677
2023-07-21,2.4677
2023-07-22,2.4677
2023-07-23,2.4677
2023-07-24,2.4677
2023-07-25,2.4677
2023-07-26,2.4677
2023-07-27,2.4677
2023-07-28,2.4677
2023-07-29,2.4677
2023-07-30,2.4677
2023-07-31,2.4677
2023-08-01,2.4677
2023-08-02,2.4677
2023-08-03,2.4677
2023-08-04,2.4677
2023-08-05,2.4677
2023-08-06,2.4677
2023-08-07,2.4677
2023-08-08,2.4677
2023-08-09,2.4677
2023-08-10,2.4677
2023-08-11,2.4677
2023-08-12,2.4677
2023-08-13,2.4677
2023-08-14,2.4677
2023-08-15,2.4677
2023-08-16,2.4677
2023-08-17,2.4677
2023-08-18,2.4677
2023-08-19,2.4677
2023-08-20,2.4677
2023-08-21,2.4677
2023-08-22,2.4677
2023-08-23,2.4677
2023-08-24,2.4677
2023-08-25,2.4677
2023-08-26,2.4677
2023-08-27,2.4677
2023-08-28,2.4677
2023-08-29,2.4677
2023-08-30,2.4677
2023-08-31,2.4677
2023-09-01,2.4677
2023-09-02,2.4677
2023-09-03,2.4677
2023-09-04,2.4677
2023-09-05,2.4677
2023-09-06,2.4677
2023-09-07,2.4677
2023-09-08,2.4677
2023-09-09,2.4677
2023-09-10,2.4677
2023-09-11,2.4677
2023-09-12,2.4677
2023-09-13,2.4677
2023-09-14,2.4677
2023-09-15,2.4677
2023-09-16,2.4677
2023-09-17,2.4677
2023-09-18,2.4677
2023-09-19,2.4677
2023-09-20,2.4677
2023-09-21,2.4677
2023-09-22,2.4677
2023-09-23,2.4677
2023-09-24,2.4677
2023-09-25,2.4677
2023-09-26,2.4677
2023-09-27,2.4677
2023-09-28,2.4677
2023-09-29,2.4677
2023-09-30,0.7661
2023-10-01,0.7661
2023-10-02,0.7661
2023-10-03,0.7661
2023-10-04,0.7661
2023-10-05,0.7661
2023-10-06,0.7661
2023-10-07,0.7661
2023-10-08,0.7661
2023-10-09,0.7661
2023-10-10,0.7661
2023-10-11,0.7661
2023-10-12,0.7661
2023-10-13,0.7661
2023-10-14,0.7661
2023-10-15,0.7661
2023-10-16,0.7661
2023-10-17,0.7661
2023-10-18,0.7661
2023-10-19,0.7661
2023-10-20,0.7661
2023-10-21,0.7661
2023-10-22,0.7661
2023-10-23,0.7661
2023-10-24,0.7661
2023-10-25,0.7661
2023-10-26,0.7661
2023-10-27,0.7661
2023-10-28,0.7661
2023-10-29,0.7661
2023-10-30,0.7661
2023-10-31,0.7661
2023-11-01,0.7661
2023-11-02,0.7661
2023-11-03,0.7661
2023-11-04,0.7661
2023-11-05,0.7661
2023-11-06,0.7661
2023-11-07,0.7661
2023-11-08,0.7661
2023-11-09,0.7661
2023-11-10,0.7661
2023-11-11,0.7661
2023-11-12,0.7661
2023-11-13,0.7661
2023-11-14,0.7661
2023-11-15,0.7661
2023-11-16,0.7661
2023-11-17,0.7661
2023-11-18,0.7661
2023-11-19,0.7661
2023-11-20,0.7661
2023-11-21,0.7661
2023-11-22,0.7661
2023-11-23,0.7661
2023-11-24,0.7661
2023-11-25,0.7661
2023-11-26,0.7661
2023-11-27,0.7661
2023-11-28,0.7661
2023-11-29,0.7661
2023-11-30,0.7661
2023-12-01,0.7661
2023-12-02,0.7661
2023-12-03,0.7661
2023-12-04,0.7661
2023-12-05,0.7661
2023-12-06,0.7661
2023-12-07,0.7661
2023-12-08,0.7661
2023-12-09,0.7661
2023-12-10,0.7661
2023-12-11,0.7661
2023-12-12,0.7661
2023-12-13,0.7661
2023-12-14,0.7661
2023-12-15,0.7661
2023-12-16,0.7661
2023-12-17,0.7661
2023-12-18,0.7661
2023-12-19,0.7661
2023-12-20,0.7661
2023-12-21,0.7661
2023-12-22,0.7661
2023-12-23,0.7661
2023-12-24,0.7661
2023-12-25,0.7661
2023-12-26,0.7661
2023-12-27,0.7661
2023-12-28,0.7661
2023-12-29,0.7661
2023-12-30,0.7661
2023-12-31,3.0719
2024-01-01,3.0719
2024-01-02,3.0719
2024-01-03,3.0719
2024-01-04,3.0719
2024-01-05,3.0719
2024-01-06,3.0719
2024-01-07,3.0719
2024-01-08,3.0719
2024-01-09,3.0719
2024-01-10,3.0719
2024-01-11,3.0719
2024-01-12,3.0719
2024-01-13,3.0719
2024-01-14,3.0719
2024-01-15,3.0719
2024-01-16,3.0719
2024-01-17,3.0719
2024-01-18,3.0719
2024-01-19,3.0719
2024-01-20,3.0719
2024-01-21,3.0719
2024-01-22,3.0719
2024-01-23,3.0719
2024-01-24,3.0719
2024-01-25,3.0719
2024-01-26,3.0719
2024-01-27,3.0719
2024-01-28,3.0719
2024-01-29,3.0719
2024-01-30,3.0719
2024-01-31,3.0719
2024-02-01,3.0719
2024-02-02,3.0719
2024-02-03,3.0719
2024-02-04,3.0719
2024-02-05,3.0719
2024-02-06,3.0719
2024-02-07,3.0719
2024-02-08,3.0719
2024-02-09,3.0719
2024-02-10,3.0719
2024-02-11,3.0719
2024-02-12,3.0719
2024-02-13,3.0719
2024-02-14,3.0719
2024-02-15,3.0719
2024-02-16,3.0719
2024-02-17,3.0719
2024-02-18,3.0719
2024-02-19,3.0719
2024-02-20,3.0719
2024-02-21,3.0719
2024-02-22,3.0719
2024-02-23,3.0719
2024-02-24,3.0719
2024-02-25,3.0719
2024-02-26,3.0719
2024-02-27,3.0719
2024-02-28,3.0719
2024-02-29,3.0719
2024-03-01,3.0719
2024-03-02,3.0719
2024-03-03,3.0719
2024-03-04,3.0719
2024-03-05,3.0719
2024-03-06,3.0719
2024-03-07,3.0719
2024-03-08,3.0719
2024-03-09,3.0719
2024-03-10,3.0719
2024-03-11,3.0719
2024-03-12,3.0719
2024-03-13,3.0719
2024-03-14,3.0719
2024-03-15,3.0719
2024-03-16,3.0719
2024-03-17,3.0719
2024-03-18,3.0719
2024-03-19,3.0719
2024-03-20,3.0719
2024-03-21,3.0719
2024-03-22,3.0719
2024-03-23,3.0719
2024-03-24,3.0719
2024-03-25,3.0719
2024-03-26,3.0719
2024-03-27,3.0719
2024-03-28,3.0719
2024-03-29,3.0719
2024-03-30,3.0719
2024-03-31,3.0719
2024-04-01,3.0719
2024-04-02,3.0719
2024-04-03,3.0719
2024-04-04,3.0719
2024-04-05,3.0719
2024-04-06,3.0719
2024-04-07,3.0719
2024-04-08,3.0719
