,DVA US Equity
2023-03-17,76.3574
2023-03-18,76.3574
2023-03-19,76.3574
2023-03-20,76.3574
2023-03-21,76.3574
2023-03-22,76.3574
2023-03-23,76.3574
2023-03-24,76.3574
2023-03-25,76.3574
2023-03-26,76.3574
2023-03-27,76.3574
2023-03-28,76.3574
2023-03-29,76.3574
2023-03-30,76.3574
2023-03-31,61.5639
2023-04-01,61.5639
2023-04-02,61.5639
2023-04-03,61.5639
2023-04-04,61.5639
2023-04-05,61.5639
2023-04-06,61.5639
2023-04-07,61.5639
2023-04-08,61.5639
2023-04-09,61.5639
2023-04-10,61.5639
2023-04-11,61.5639
2023-04-12,61.5639
2023-04-13,61.5639
2023-04-14,61.5639
2023-04-15,61.5639
2023-04-16,61.5639
2023-04-17,61.5639
2023-04-18,61.5639
2023-04-19,61.5639
2023-04-20,61.5639
2023-04-21,61.5639
2023-04-22,61.5639
2023-04-23,61.5639
2023-04-24,61.5639
2023-04-25,61.5639
2023-04-26,61.5639
2023-04-27,61.5639
2023-04-28,61.5639
2023-04-29,61.5639
2023-04-30,61.5639
2023-05-01,61.5639
2023-05-02,61.5639
2023-05-03,61.5639
2023-05-04,61.5639
2023-05-05,61.5639
2023-05-06,61.5639
2023-05-07,61.5639
2023-05-08,61.5639
2023-05-09,61.5639
2023-05-10,61.5639
2023-05-11,61.5639
2023-05-12,61.5639
2023-05-13,61.5639
2023-05-14,61.5639
2023-05-15,61.5639
2023-05-16,61.5639
2023-05-17,61.5639
2023-05-18,61.5639
2023-05-19,61.5639
2023-05-20,61.5639
2023-05-21,61.5639
2023-05-22,61.5639
2023-05-23,61.5639
2023-05-24,61.5639
2023-05-25,61.5639
2023-05-26,61.5639
2023-05-27,61.5639
2023-05-28,61.5639
2023-05-29,61.5639
2023-05-30,61.5639
2023-05-31,61.5639
2023-06-01,61.5639
2023-06-02,61.5639
2023-06-03,61.5639
2023-06-04,61.5639
2023-06-05,61.5639
2023-06-06,61.5639
2023-06-07,61.5639
2023-06-08,61.5639
2023-06-09,61.5639
2023-06-10,61.5639
2023-06-11,61.5639
2023-06-12,61.5639
2023-06-13,61.5639
2023-06-14,61.5639
2023-06-15,61.5639
2023-06-16,61.5639
2023-06-17,61.5639
2023-06-18,61.5639
2023-06-19,61.5639
2023-06-20,61.5639
2023-06-21,61.5639
2023-06-22,61.5639
2023-06-23,61.5639
2023-06-24,61.5639
2023-06-25,61.5639
2023-06-26,61.5639
2023-06-27,61.5639
2023-06-28,61.5639
2023-06-29,61.5639
2023-06-30,57.6623
2023-07-01,57.6623
2023-07-02,57.6623
2023-07-03,57.6623
2023-07-04,57.6623
2023-07-05,57.6623
2023-07-06,57.6623
2023-07-07,57.6623
2023-07-08,57.6623
2023-07-09,57.6623
2023-07-10,57.6623
2023-07-11,57.6623
2023-07-12,57.6623
2023-07-13,57.6623
2023-07-14,57.6623
2023-07-15,57.6623
2023-07-16,57.6623
2023-07-17,57.6623
2023-07-18,57.6623
2023-07-19,57.6623
2023-07-20,57.6623
2023-07-21,57.6623
2023-07-22,57.6623
2023-07-23,57.6623
2023-07-24,57.6623
2023-07-25,57.6623
2023-07-26,57.6623
2023-07-27,57.6623
2023-07-28,57.6623
2023-07-29,57.6623
2023-07-30,57.6623
2023-07-31,57.6623
2023-08-01,57.6623
2023-08-02,57.6623
2023-08-03,57.6623
2023-08-04,57.6623
2023-08-05,57.6623
2023-08-06,57.6623
2023-08-07,57.6623
2023-08-08,57.6623
2023-08-09,57.6623
2023-08-10,57.6623
2023-08-11,57.6623
2023-08-12,57.6623
2023-08-13,57.6623
2023-08-14,57.6623
2023-08-15,57.6623
2023-08-16,57.6623
2023-08-17,57.6623
2023-08-18,57.6623
2023-08-19,57.6623
2023-08-20,57.6623
2023-08-21,57.6623
2023-08-22,57.6623
2023-08-23,57.6623
2023-08-24,57.6623
2023-08-25,57.6623
2023-08-26,57.6623
2023-08-27,57.6623
2023-08-28,57.6623
2023-08-29,57.6623
2023-08-30,57.6623
2023-08-31,57.6623
2023-09-01,57.6623
2023-09-02,57.6623
2023-09-03,57.6623
2023-09-04,57.6623
2023-09-05,57.6623
2023-09-06,57.6623
2023-09-07,57.6623
2023-09-08,57.6623
2023-09-09,57.6623
2023-09-10,57.6623
2023-09-11,57.6623
2023-09-12,57.6623
2023-09-13,57.6623
2023-09-14,57.6623
2023-09-15,57.6623
2023-09-16,57.6623
2023-09-17,57.6623
2023-09-18,57.6623
2023-09-19,57.6623
2023-09-20,57.6623
2023-09-21,57.6623
2023-09-22,57.6623
2023-09-23,57.6623
2023-09-24,57.6623
2023-09-25,57.6623
2023-09-26,57.6623
2023-09-27,57.6623
2023-09-28,57.6623
2023-09-29,57.6623
2023-09-30,70.3254
2023-10-01,70.3254
2023-10-02,70.3254
2023-10-03,70.3254
2023-10-04,70.3254
2023-10-05,70.3254
2023-10-06,70.3254
2023-10-07,70.3254
2023-10-08,70.3254
2023-10-09,70.3254
2023-10-10,70.3254
2023-10-11,70.3254
2023-10-12,70.3254
2023-10-13,70.3254
2023-10-14,70.3254
2023-10-15,70.3254
2023-10-16,70.3254
2023-10-17,70.3254
2023-10-18,70.3254
2023-10-19,70.3254
2023-10-20,70.3254
2023-10-21,70.3254
2023-10-22,70.3254
2023-10-23,70.3254
2023-10-24,70.3254
2023-10-25,70.3254
2023-10-26,70.3254
2023-10-27,70.3254
2023-10-28,70.3254
2023-10-29,70.3254
2023-10-30,70.3254
2023-10-31,70.3254
2023-11-01,70.3254
2023-11-02,70.3254
2023-11-03,70.3254
2023-11-04,70.3254
2023-11-05,70.3254
2023-11-06,70.3254
2023-11-07,70.3254
2023-11-08,70.3254
2023-11-09,70.3254
2023-11-10,70.3254
2023-11-11,70.3254
2023-11-12,70.3254
2023-11-13,70.3254
2023-11-14,70.3254
2023-11-15,70.3254
2023-11-16,70.3254
2023-11-17,70.3254
2023-11-18,70.3254
2023-11-19,70.3254
2023-11-20,70.3254
2023-11-21,70.3254
2023-11-22,70.3254
2023-11-23,70.3254
2023-11-24,70.3254
2023-11-25,70.3254
2023-11-26,70.3254
2023-11-27,70.3254
2023-11-28,70.3254
2023-11-29,70.3254
2023-11-30,70.3254
2023-12-01,70.3254
2023-12-02,70.3254
2023-12-03,70.3254
2023-12-04,70.3254
2023-12-05,70.3254
2023-12-06,70.3254
2023-12-07,70.3254
2023-12-08,70.3254
2023-12-09,70.3254
2023-12-10,70.3254
2023-12-11,70.3254
2023-12-12,70.3254
2023-12-13,70.3254
2023-12-14,70.3254
2023-12-15,70.3254
2023-12-16,70.3254
2023-12-17,70.3254
2023-12-18,70.3254
2023-12-19,70.3254
2023-12-20,70.3254
2023-12-21,70.3254
2023-12-22,70.3254
2023-12-23,70.3254
2023-12-24,70.3254
2023-12-25,70.3254
2023-12-26,70.3254
2023-12-27,70.3254
2023-12-28,70.3254
2023-12-29,70.3254
2023-12-30,70.3254
2023-12-31,78.2092
2024-01-01,78.2092
2024-01-02,78.2092
2024-01-03,78.2092
2024-01-04,78.2092
2024-01-05,78.2092
2024-01-06,78.2092
2024-01-07,78.2092
2024-01-08,78.2092
2024-01-09,78.2092
2024-01-10,78.2092
2024-01-11,78.2092
2024-01-12,78.2092
2024-01-13,78.2092
2024-01-14,78.2092
2024-01-15,78.2092
2024-01-16,78.2092
2024-01-17,78.2092
2024-01-18,78.2092
2024-01-19,78.2092
2024-01-20,78.2092
2024-01-21,78.2092
2024-01-22,78.2092
2024-01-23,78.2092
2024-01-24,78.2092
2024-01-25,78.2092
2024-01-26,78.2092
2024-01-27,78.2092
2024-01-28,78.2092
2024-01-29,78.2092
2024-01-30,78.2092
2024-01-31,78.2092
2024-02-01,78.2092
2024-02-02,78.2092
2024-02-03,78.2092
2024-02-04,78.2092
2024-02-05,78.2092
2024-02-06,78.2092
2024-02-07,78.2092
2024-02-08,78.2092
2024-02-09,78.2092
2024-02-10,78.2092
2024-02-11,78.2092
2024-02-12,78.2092
2024-02-13,78.2092
2024-02-14,78.2092
2024-02-15,78.2092
2024-02-16,78.2092
2024-02-17,78.2092
2024-02-18,78.2092
2024-02-19,78.2092
2024-02-20,78.2092
2024-02-21,78.2092
2024-02-22,78.2092
2024-02-23,78.2092
2024-02-24,78.2092
2024-02-25,78.2092
2024-02-26,78.2092
2024-02-27,78.2092
2024-02-28,78.2092
2024-02-29,78.2092
2024-03-01,78.2092
2024-03-02,78.2092
2024-03-03,78.2092
2024-03-04,78.2092
2024-03-05,78.2092
2024-03-06,78.2092
2024-03-07,78.2092
2024-03-08,78.2092
2024-03-09,78.2092
2024-03-10,78.2092
2024-03-11,78.2092
2024-03-12,78.2092
2024-03-13,78.2092
2024-03-14,78.2092
2024-03-15,78.2092
2024-03-16,78.2092
2024-03-17,78.2092
2024-03-18,78.2092
2024-03-19,78.2092
2024-03-20,78.2092
2024-03-21,78.2092
2024-03-22,78.2092
2024-03-23,78.2092
2024-03-24,78.2092
2024-03-25,78.2092
2024-03-26,78.2092
2024-03-27,78.2092
2024-03-28,78.2092
2024-03-29,78.2092
2024-03-30,78.2092
2024-03-31,78.2092
2024-04-01,78.2092
2024-04-02,78.2092
2024-04-03,78.2092
2024-04-04,78.2092
2024-04-05,78.2092
2024-04-06,78.2092
2024-04-07,78.2092
2024-04-08,78.2092
