,OSK US Equity
2023-03-17,5.4934
2023-03-18,5.4934
2023-03-19,5.4934
2023-03-20,5.4934
2023-03-21,5.4934
2023-03-22,5.4934
2023-03-23,5.4934
2023-03-24,5.4934
2023-03-25,5.4934
2023-03-26,5.4934
2023-03-27,5.4934
2023-03-28,5.4934
2023-03-29,5.4934
2023-03-30,5.4934
2023-03-31,8.4503
2023-04-01,8.4503
2023-04-02,8.4503
2023-04-03,8.4503
2023-04-04,8.4503
2023-04-05,8.4503
2023-04-06,8.4503
2023-04-07,8.4503
2023-04-08,8.4503
2023-04-09,8.4503
2023-04-10,8.4503
2023-04-11,8.4503
2023-04-12,8.4503
2023-04-13,8.4503
2023-04-14,8.4503
2023-04-15,8.4503
2023-04-16,8.4503
2023-04-17,8.4503
2023-04-18,8.4503
2023-04-19,8.4503
2023-04-20,8.4503
2023-04-21,8.4503
2023-04-22,8.4503
2023-04-23,8.4503
2023-04-24,8.4503
2023-04-25,8.4503
2023-04-26,8.4503
2023-04-27,8.4503
2023-04-28,8.4503
2023-04-29,8.4503
2023-04-30,8.4503
2023-05-01,8.4503
2023-05-02,8.4503
2023-05-03,8.4503
2023-05-04,8.4503
2023-05-05,8.4503
2023-05-06,8.4503
2023-05-07,8.4503
2023-05-08,8.4503
2023-05-09,8.4503
2023-05-10,8.4503
2023-05-11,8.4503
2023-05-12,8.4503
2023-05-13,8.4503
2023-05-14,8.4503
2023-05-15,8.4503
2023-05-16,8.4503
2023-05-17,8.4503
2023-05-18,8.4503
2023-05-19,8.4503
2023-05-20,8.4503
2023-05-21,8.4503
2023-05-22,8.4503
2023-05-23,8.4503
2023-05-24,8.4503
2023-05-25,8.4503
2023-05-26,8.4503
2023-05-27,8.4503
2023-05-28,8.4503
2023-05-29,8.4503
2023-05-30,8.4503
2023-05-31,8.4503
2023-06-01,8.4503
2023-06-02,8.4503
2023-06-03,8.4503
2023-06-04,8.4503
2023-06-05,8.4503
2023-06-06,8.4503
2023-06-07,8.4503
2023-06-08,8.4503
2023-06-09,8.4503
2023-06-10,8.4503
2023-06-11,8.4503
2023-06-12,8.4503
2023-06-13,8.4503
2023-06-14,8.4503
2023-06-15,8.4503
2023-06-16,8.4503
2023-06-17,8.4503
2023-06-18,8.4503
2023-06-19,8.4503
2023-06-20,8.4503
2023-06-21,8.4503
2023-06-22,8.4503
2023-06-23,8.4503
2023-06-24,8.4503
2023-06-25,8.4503
2023-06-26,8.4503
2023-06-27,8.4503
2023-06-28,8.4503
2023-06-29,8.4503
2023-06-30,12.9268
2023-07-01,12.9268
2023-07-02,12.9268
2023-07-03,12.9268
2023-07-04,12.9268
2023-07-05,12.9268
2023-07-06,12.9268
2023-07-07,12.9268
2023-07-08,12.9268
2023-07-09,12.9268
2023-07-10,12.9268
2023-07-11,12.9268
2023-07-12,12.9268
2023-07-13,12.9268
2023-07-14,12.9268
2023-07-15,12.9268
2023-07-16,12.9268
2023-07-17,12.9268
2023-07-18,12.9268
2023-07-19,12.9268
2023-07-20,12.9268
2023-07-21,12.9268
2023-07-22,12.9268
2023-07-23,12.9268
2023-07-24,12.9268
2023-07-25,12.9268
2023-07-26,12.9268
2023-07-27,12.9268
2023-07-28,12.9268
2023-07-29,12.9268
2023-07-30,12.9268
2023-07-31,12.9268
2023-08-01,12.9268
2023-08-02,12.9268
2023-08-03,12.9268
2023-08-04,12.9268
2023-08-05,12.9268
2023-08-06,12.9268
2023-08-07,12.9268
2023-08-08,12.9268
2023-08-09,12.9268
2023-08-10,12.9268
2023-08-11,12.9268
2023-08-12,12.9268
2023-08-13,12.9268
2023-08-14,12.9268
2023-08-15,12.9268
2023-08-16,12.9268
2023-08-17,12.9268
2023-08-18,12.9268
2023-08-19,12.9268
2023-08-20,12.9268
2023-08-21,12.9268
2023-08-22,12.9268
2023-08-23,12.9268
2023-08-24,12.9268
2023-08-25,12.9268
2023-08-26,12.9268
2023-08-27,12.9268
2023-08-28,12.9268
2023-08-29,12.9268
2023-08-30,12.9268
2023-08-31,12.9268
2023-09-01,12.9268
2023-09-02,12.9268
2023-09-03,12.9268
2023-09-04,12.9268
2023-09-05,12.9268
2023-09-06,12.9268
2023-09-07,12.9268
2023-09-08,12.9268
2023-09-09,12.9268
2023-09-10,12.9268
2023-09-11,12.9268
2023-09-12,12.9268
2023-09-13,12.9268
2023-09-14,12.9268
2023-09-15,12.9268
2023-09-16,12.9268
2023-09-17,12.9268
2023-09-18,12.9268
2023-09-19,12.9268
2023-09-20,12.9268
2023-09-21,12.9268
2023-09-22,12.9268
2023-09-23,12.9268
2023-09-24,12.9268
2023-09-25,12.9268
2023-09-26,12.9268
2023-09-27,12.9268
2023-09-28,12.9268
2023-09-29,12.9268
2023-09-30,16.2341
2023-10-01,16.2341
2023-10-02,16.2341
2023-10-03,16.2341
2023-10-04,16.2341
2023-10-05,16.2341
2023-10-06,16.2341
2023-10-07,16.2341
2023-10-08,16.2341
2023-10-09,16.2341
2023-10-10,16.2341
2023-10-11,16.2341
2023-10-12,16.2341
2023-10-13,16.2341
2023-10-14,16.2341
2023-10-15,16.2341
2023-10-16,16.2341
2023-10-17,16.2341
2023-10-18,16.2341
2023-10-19,16.2341
2023-10-20,16.2341
2023-10-21,16.2341
2023-10-22,16.2341
2023-10-23,16.2341
2023-10-24,16.2341
2023-10-25,16.2341
2023-10-26,16.2341
2023-10-27,16.2341
2023-10-28,16.2341
2023-10-29,16.2341
2023-10-30,16.2341
2023-10-31,16.2341
2023-11-01,16.2341
2023-11-02,16.2341
2023-11-03,16.2341
2023-11-04,16.2341
2023-11-05,16.2341
2023-11-06,16.2341
2023-11-07,16.2341
2023-11-08,16.2341
2023-11-09,16.2341
2023-11-10,16.2341
2023-11-11,16.2341
2023-11-12,16.2341
2023-11-13,16.2341
2023-11-14,16.2341
2023-11-15,16.2341
2023-11-16,16.2341
2023-11-17,16.2341
2023-11-18,16.2341
2023-11-19,16.2341
2023-11-20,16.2341
2023-11-21,16.2341
2023-11-22,16.2341
2023-11-23,16.2341
2023-11-24,16.2341
2023-11-25,16.2341
2023-11-26,16.2341
2023-11-27,16.2341
2023-11-28,16.2341
2023-11-29,16.2341
2023-11-30,16.2341
2023-12-01,16.2341
2023-12-02,16.2341
2023-12-03,16.2341
2023-12-04,16.2341
2023-12-05,16.2341
2023-12-06,16.2341
2023-12-07,16.2341
2023-12-08,16.2341
2023-12-09,16.2341
2023-12-10,16.2341
2023-12-11,16.2341
2023-12-12,16.2341
2023-12-13,16.2341
2023-12-14,16.2341
2023-12-15,16.2341
2023-12-16,16.2341
2023-12-17,16.2341
2023-12-18,16.2341
2023-12-19,16.2341
2023-12-20,16.2341
2023-12-21,16.2341
2023-12-22,16.2341
2023-12-23,16.2341
2023-12-24,16.2341
2023-12-25,16.2341
2023-12-26,16.2341
2023-12-27,16.2341
2023-12-28,16.2341
2023-12-29,16.2341
2023-12-30,16.2341
2023-12-31,17.356
2024-01-01,17.356
2024-01-02,17.356
2024-01-03,17.356
2024-01-04,17.356
2024-01-05,17.356
2024-01-06,17.356
2024-01-07,17.356
2024-01-08,17.356
2024-01-09,17.356
2024-01-10,17.356
2024-01-11,17.356
2024-01-12,17.356
2024-01-13,17.356
2024-01-14,17.356
2024-01-15,17.356
2024-01-16,17.356
2024-01-17,17.356
2024-01-18,17.356
2024-01-19,17.356
2024-01-20,17.356
2024-01-21,17.356
2024-01-22,17.356
2024-01-23,17.356
2024-01-24,17.356
2024-01-25,17.356
2024-01-26,17.356
2024-01-27,17.356
2024-01-28,17.356
2024-01-29,17.356
2024-01-30,17.356
2024-01-31,17.356
2024-02-01,17.356
2024-02-02,17.356
2024-02-03,17.356
2024-02-04,17.356
2024-02-05,17.356
2024-02-06,17.356
2024-02-07,17.356
2024-02-08,17.356
2024-02-09,17.356
2024-02-10,17.356
2024-02-11,17.356
2024-02-12,17.356
2024-02-13,17.356
2024-02-14,17.356
2024-02-15,17.356
2024-02-16,17.356
2024-02-17,17.356
2024-02-18,17.356
2024-02-19,17.356
2024-02-20,17.356
2024-02-21,17.356
2024-02-22,17.356
2024-02-23,17.356
2024-02-24,17.356
2024-02-25,17.356
2024-02-26,17.356
2024-02-27,17.356
2024-02-28,17.356
2024-02-29,17.356
2024-03-01,17.356
2024-03-02,17.356
2024-03-03,17.356
2024-03-04,17.356
2024-03-05,17.356
2024-03-06,17.356
2024-03-07,17.356
2024-03-08,17.356
2024-03-09,17.356
2024-03-10,17.356
2024-03-11,17.356
2024-03-12,17.356
2024-03-13,17.356
2024-03-14,17.356
2024-03-15,17.356
2024-03-16,17.356
2024-03-17,17.356
2024-03-18,17.356
2024-03-19,17.356
2024-03-20,17.356
2024-03-21,17.356
2024-03-22,17.356
2024-03-23,17.356
2024-03-24,17.356
2024-03-25,17.356
2024-03-26,17.356
2024-03-27,17.356
2024-03-28,17.356
2024-03-29,17.356
2024-03-30,17.356
2024-03-31,17.356
2024-04-01,17.356
2024-04-02,17.356
2024-04-03,17.356
2024-04-04,17.356
2024-04-05,17.356
2024-04-06,17.356
2024-04-07,17.356
2024-04-08,17.356
