,TTC US Equity
2023-03-25,37.4996
2023-03-26,37.4996
2023-03-27,37.4996
2023-03-28,37.4996
2023-03-29,37.4996
2023-03-30,37.4996
2023-03-31,37.4996
2023-04-01,37.4996
2023-04-02,37.4996
2023-04-03,37.4996
2023-04-04,37.4996
2023-04-05,37.4996
2023-04-06,37.4996
2023-04-07,37.4996
2023-04-08,37.4996
2023-04-09,37.4996
2023-04-10,37.4996
2023-04-11,37.4996
2023-04-12,37.4996
2023-04-13,37.4996
2023-04-14,37.4996
2023-04-15,37.4996
2023-04-16,37.4996
2023-04-17,37.4996
2023-04-18,37.4996
2023-04-19,37.4996
2023-04-20,37.4996
2023-04-21,37.4996
2023-04-22,37.4996
2023-04-23,37.4996
2023-04-24,37.4996
2023-04-25,37.4996
2023-04-26,37.4996
2023-04-27,37.4996
2023-04-28,37.4996
2023-04-29,37.4996
2023-04-30,37.4996
2023-05-01,37.4996
2023-05-02,37.4996
2023-05-03,37.4996
2023-05-04,37.4996
2023-05-05,37.1496
2023-05-06,37.1496
2023-05-07,37.1496
2023-05-08,37.1496
2023-05-09,37.1496
2023-05-10,37.1496
2023-05-11,37.1496
2023-05-12,37.1496
2023-05-13,37.1496
2023-05-14,37.1496
2023-05-15,37.1496
2023-05-16,37.1496
2023-05-17,37.1496
2023-05-18,37.1496
2023-05-19,37.1496
2023-05-20,37.1496
2023-05-21,37.1496
2023-05-22,37.1496
2023-05-23,37.1496
2023-05-24,37.1496
2023-05-25,37.1496
2023-05-26,37.1496
2023-05-27,37.1496
2023-05-28,37.1496
2023-05-29,37.1496
2023-05-30,37.1496
2023-05-31,37.1496
2023-06-01,37.1496
2023-06-02,37.1496
2023-06-03,37.1496
2023-06-04,37.1496
2023-06-05,37.1496
2023-06-06,37.1496
2023-06-07,37.1496
2023-06-08,37.1496
2023-06-09,37.1496
2023-06-10,37.1496
2023-06-11,37.1496
2023-06-12,37.1496
2023-06-13,37.1496
2023-06-14,37.1496
2023-06-15,37.1496
2023-06-16,37.1496
2023-06-17,37.1496
2023-06-18,37.1496
2023-06-19,37.1496
2023-06-20,37.1496
2023-06-21,37.1496
2023-06-22,37.1496
2023-06-23,37.1496
2023-06-24,37.1496
2023-06-25,37.1496
2023-06-26,37.1496
2023-06-27,37.1496
2023-06-28,37.1496
2023-06-29,37.1496
2023-06-30,37.1496
2023-07-01,37.1496
2023-07-02,37.1496
2023-07-03,37.1496
2023-07-04,37.1496
2023-07-05,37.1496
2023-07-06,37.1496
2023-07-07,37.1496
2023-07-08,37.1496
2023-07-09,37.1496
2023-07-10,37.1496
2023-07-11,37.1496
2023-07-12,37.1496
2023-07-13,37.1496
2023-07-14,37.1496
2023-07-15,37.1496
2023-07-16,37.1496
2023-07-17,37.1496
2023-07-18,37.1496
2023-07-19,37.1496
2023-07-20,37.1496
2023-07-21,37.1496
2023-07-22,37.1496
2023-07-23,37.1496
2023-07-24,37.1496
2023-07-25,37.1496
2023-07-26,37.1496
2023-07-27,37.1496
2023-07-28,37.1496
2023-07-29,37.1496
2023-07-30,37.1496
2023-07-31,37.1496
2023-08-01,37.1496
2023-08-02,37.1496
2023-08-03,37.1496
2023-08-04,27.2766
2023-08-05,27.2766
2023-08-06,27.2766
2023-08-07,27.2766
2023-08-08,27.2766
2023-08-09,27.2766
2023-08-10,27.2766
2023-08-11,27.2766
2023-08-12,27.2766
2023-08-13,27.2766
2023-08-14,27.2766
2023-08-15,27.2766
2023-08-16,27.2766
2023-08-17,27.2766
2023-08-18,27.2766
2023-08-19,27.2766
2023-08-20,27.2766
2023-08-21,27.2766
2023-08-22,27.2766
2023-08-23,27.2766
2023-08-24,27.2766
2023-08-25,27.2766
2023-08-26,27.2766
2023-08-27,27.2766
2023-08-28,27.2766
2023-08-29,27.2766
2023-08-30,27.2766
2023-08-31,27.2766
2023-09-01,27.2766
2023-09-02,27.2766
2023-09-03,27.2766
2023-09-04,27.2766
2023-09-05,27.2766
2023-09-06,27.2766
2023-09-07,27.2766
2023-09-08,27.2766
2023-09-09,27.2766
2023-09-10,27.2766
2023-09-11,27.2766
2023-09-12,27.2766
2023-09-13,27.2766
2023-09-14,27.2766
2023-09-15,27.2766
2023-09-16,27.2766
2023-09-17,27.2766
2023-09-18,27.2766
2023-09-19,27.2766
2023-09-20,27.2766
2023-09-21,27.2766
2023-09-22,27.2766
2023-09-23,27.2766
2023-09-24,27.2766
2023-09-25,27.2766
2023-09-26,27.2766
2023-09-27,27.2766
2023-09-28,27.2766
2023-09-29,27.2766
2023-09-30,27.2766
2023-10-01,27.2766
2023-10-02,27.2766
2023-10-03,27.2766
2023-10-04,27.2766
2023-10-05,27.2766
2023-10-06,27.2766
2023-10-07,27.2766
2023-10-08,27.2766
2023-10-09,27.2766
2023-10-10,27.2766
2023-10-11,27.2766
2023-10-12,27.2766
2023-10-13,27.2766
2023-10-14,27.2766
2023-10-15,27.2766
2023-10-16,27.2766
2023-10-17,27.2766
2023-10-18,27.2766
2023-10-19,27.2766
2023-10-20,27.2766
2023-10-21,27.2766
2023-10-22,27.2766
2023-10-23,27.2766
2023-10-24,27.2766
2023-10-25,27.2766
2023-10-26,27.2766
2023-10-27,27.2766
2023-10-28,27.2766
2023-10-29,27.2766
2023-10-30,27.2766
2023-10-31,23.0323
2023-11-01,23.0323
2023-11-02,23.0323
2023-11-03,23.0323
2023-11-04,23.0323
2023-11-05,23.0323
2023-11-06,23.0323
2023-11-07,23.0323
2023-11-08,23.0323
2023-11-09,23.0323
2023-11-10,23.0323
2023-11-11,23.0323
2023-11-12,23.0323
2023-11-13,23.0323
2023-11-14,23.0323
2023-11-15,23.0323
2023-11-16,23.0323
2023-11-17,23.0323
2023-11-18,23.0323
2023-11-19,23.0323
2023-11-20,23.0323
2023-11-21,23.0323
2023-11-22,23.0323
2023-11-23,23.0323
2023-11-24,23.0323
2023-11-25,23.0323
2023-11-26,23.0323
2023-11-27,23.0323
2023-11-28,23.0323
2023-11-29,23.0323
2023-11-30,23.0323
2023-12-01,23.0323
2023-12-02,23.0323
2023-12-03,23.0323
2023-12-04,23.0323
2023-12-05,23.0323
2023-12-06,23.0323
2023-12-07,23.0323
2023-12-08,23.0323
2023-12-09,23.0323
2023-12-10,23.0323
2023-12-11,23.0323
2023-12-12,23.0323
2023-12-13,23.0323
2023-12-14,23.0323
2023-12-15,23.0323
2023-12-16,23.0323
2023-12-17,23.0323
2023-12-18,23.0323
2023-12-19,23.0323
2023-12-20,23.0323
2023-12-21,23.0323
2023-12-22,23.0323
2023-12-23,23.0323
2023-12-24,23.0323
2023-12-25,23.0323
2023-12-26,23.0323
2023-12-27,23.0323
2023-12-28,23.0323
2023-12-29,23.0323
2023-12-30,23.0323
2023-12-31,23.0323
2024-01-01,23.0323
2024-01-02,23.0323
2024-01-03,23.0323
2024-01-04,23.0323
2024-01-05,23.0323
2024-01-06,23.0323
2024-01-07,23.0323
2024-01-08,23.0323
2024-01-09,23.0323
2024-01-10,23.0323
2024-01-11,23.0323
2024-01-12,23.0323
2024-01-13,23.0323
2024-01-14,23.0323
2024-01-15,23.0323
2024-01-16,23.0323
2024-01-17,23.0323
2024-01-18,23.0323
2024-01-19,23.0323
2024-01-20,23.0323
2024-01-21,23.0323
2024-01-22,23.0323
2024-01-23,23.0323
2024-01-24,23.0323
2024-01-25,23.0323
2024-01-26,23.0323
2024-01-27,23.0323
2024-01-28,23.0323
2024-01-29,23.0323
2024-01-30,23.0323
2024-01-31,23.0323
2024-02-01,23.0323
2024-02-02,19.231
2024-02-03,19.231
2024-02-04,19.231
2024-02-05,19.231
2024-02-06,19.231
2024-02-07,19.231
2024-02-08,19.231
2024-02-09,19.231
2024-02-10,19.231
2024-02-11,19.231
2024-02-12,19.231
2024-02-13,19.231
2024-02-14,19.231
2024-02-15,19.231
2024-02-16,19.231
2024-02-17,19.231
2024-02-18,19.231
2024-02-19,19.231
2024-02-20,19.231
2024-02-21,19.231
2024-02-22,19.231
2024-02-23,19.231
2024-02-24,19.231
2024-02-25,19.231
2024-02-26,19.231
2024-02-27,19.231
2024-02-28,19.231
2024-02-29,19.231
2024-03-01,19.231
2024-03-02,19.231
2024-03-03,19.231
2024-03-04,19.231
2024-03-05,19.231
2024-03-06,19.231
2024-03-07,19.231
2024-03-08,19.231
2024-03-09,19.231
2024-03-10,19.231
2024-03-11,19.231
2024-03-12,19.231
2024-03-13,19.231
2024-03-14,19.231
2024-03-15,19.231
2024-03-16,19.231
2024-03-17,19.231
2024-03-18,19.231
2024-03-19,19.231
2024-03-20,19.231
2024-03-21,19.231
2024-03-22,19.231
2024-03-23,19.231
2024-03-24,19.231
2024-03-25,19.231
2024-03-26,19.231
2024-03-27,19.231
2024-03-28,19.231
2024-03-29,19.231
2024-03-30,19.231
2024-03-31,19.231
2024-04-01,19.231
2024-04-02,19.231
2024-04-03,19.231
2024-04-04,19.231
2024-04-05,19.231
2024-04-06,19.231
2024-04-07,19.231
2024-04-08,19.231
