,RGP US Equity
2023-04-05,16.526
2023-04-06,16.526
2023-04-07,16.526
2023-04-08,16.526
2023-04-09,16.526
2023-04-10,16.526
2023-04-11,16.526
2023-04-12,16.526
2023-04-13,16.526
2023-04-14,16.526
2023-04-15,16.526
2023-04-16,16.526
2023-04-17,16.526
2023-04-18,16.526
2023-04-19,16.526
2023-04-20,16.526
2023-04-21,16.526
2023-04-22,16.526
2023-04-23,16.526
2023-04-24,16.526
2023-04-25,16.526
2023-04-26,16.526
2023-04-27,16.526
2023-04-28,16.526
2023-04-29,16.526
2023-04-30,16.526
2023-05-01,16.526
2023-05-02,16.526
2023-05-03,16.526
2023-05-04,16.526
2023-05-05,16.526
2023-05-06,16.526
2023-05-07,16.526
2023-05-08,16.526
2023-05-09,16.526
2023-05-10,16.526
2023-05-11,16.526
2023-05-12,16.526
2023-05-13,16.526
2023-05-14,16.526
2023-05-15,16.526
2023-05-16,16.526
2023-05-17,16.526
2023-05-18,16.526
2023-05-19,16.526
2023-05-20,16.526
2023-05-21,16.526
2023-05-22,16.526
2023-05-23,16.526
2023-05-24,16.526
2023-05-25,16.526
2023-05-26,16.526
2023-05-27,13.8148
2023-05-28,13.8148
2023-05-29,13.8148
2023-05-30,13.8148
2023-05-31,13.8148
2023-06-01,13.8148
2023-06-02,13.8148
2023-06-03,13.8148
2023-06-04,13.8148
2023-06-05,13.8148
2023-06-06,13.8148
2023-06-07,13.8148
2023-06-08,13.8148
2023-06-09,13.8148
2023-06-10,13.8148
2023-06-11,13.8148
2023-06-12,13.8148
2023-06-13,13.8148
2023-06-14,13.8148
2023-06-15,13.8148
2023-06-16,13.8148
2023-06-17,13.8148
2023-06-18,13.8148
2023-06-19,13.8148
2023-06-20,13.8148
2023-06-21,13.8148
2023-06-22,13.8148
2023-06-23,13.8148
2023-06-24,13.8148
2023-06-25,13.8148
2023-06-26,13.8148
2023-06-27,13.8148
2023-06-28,13.8148
2023-06-29,13.8148
2023-06-30,13.8148
2023-07-01,13.8148
2023-07-02,13.8148
2023-07-03,13.8148
2023-07-04,13.8148
2023-07-05,13.8148
2023-07-06,13.8148
2023-07-07,13.8148
2023-07-08,13.8148
2023-07-09,13.8148
2023-07-10,13.8148
2023-07-11,13.8148
2023-07-12,13.8148
2023-07-13,13.8148
2023-07-14,13.8148
2023-07-15,13.8148
2023-07-16,13.8148
2023-07-17,13.8148
2023-07-18,13.8148
2023-07-19,13.8148
2023-07-20,13.8148
2023-07-21,13.8148
2023-07-22,13.8148
2023-07-23,13.8148
2023-07-24,13.8148
2023-07-25,13.8148
2023-07-26,13.8148
2023-07-27,13.8148
2023-07-28,13.8148
2023-07-29,13.8148
2023-07-30,13.8148
2023-07-31,13.8148
2023-08-01,13.8148
2023-08-02,13.8148
2023-08-03,13.8148
2023-08-04,13.8148
2023-08-05,13.8148
2023-08-06,13.8148
2023-08-07,13.8148
2023-08-08,13.8148
2023-08-09,13.8148
2023-08-10,13.8148
2023-08-11,13.8148
2023-08-12,13.8148
2023-08-13,13.8148
2023-08-14,13.8148
2023-08-15,13.8148
2023-08-16,13.8148
2023-08-17,13.8148
2023-08-18,13.8148
2023-08-19,13.8148
2023-08-20,13.8148
2023-08-21,13.8148
2023-08-22,13.8148
2023-08-23,13.8148
2023-08-24,13.8148
2023-08-25,13.8148
2023-08-26,9.7031
2023-08-27,9.7031
2023-08-28,9.7031
2023-08-29,9.7031
2023-08-30,9.7031
2023-08-31,9.7031
2023-09-01,9.7031
2023-09-02,9.7031
2023-09-03,9.7031
2023-09-04,9.7031
2023-09-05,9.7031
2023-09-06,9.7031
2023-09-07,9.7031
2023-09-08,9.7031
2023-09-09,9.7031
2023-09-10,9.7031
2023-09-11,9.7031
2023-09-12,9.7031
2023-09-13,9.7031
2023-09-14,9.7031
2023-09-15,9.7031
2023-09-16,9.7031
2023-09-17,9.7031
2023-09-18,9.7031
2023-09-19,9.7031
2023-09-20,9.7031
2023-09-21,9.7031
2023-09-22,9.7031
2023-09-23,9.7031
2023-09-24,9.7031
2023-09-25,9.7031
2023-09-26,9.7031
2023-09-27,9.7031
2023-09-28,9.7031
2023-09-29,9.7031
2023-09-30,9.7031
2023-10-01,9.7031
2023-10-02,9.7031
2023-10-03,9.7031
2023-10-04,9.7031
2023-10-05,9.7031
2023-10-06,9.7031
2023-10-07,9.7031
2023-10-08,9.7031
2023-10-09,9.7031
2023-10-10,9.7031
2023-10-11,9.7031
2023-10-12,9.7031
2023-10-13,9.7031
2023-10-14,9.7031
2023-10-15,9.7031
2023-10-16,9.7031
2023-10-17,9.7031
2023-10-18,9.7031
2023-10-19,9.7031
2023-10-20,9.7031
2023-10-21,9.7031
2023-10-22,9.7031
2023-10-23,9.7031
2023-10-24,9.7031
2023-10-25,9.7031
2023-10-26,9.7031
2023-10-27,9.7031
2023-10-28,9.7031
2023-10-29,9.7031
2023-10-30,9.7031
2023-10-31,9.7031
2023-11-01,9.7031
2023-11-02,9.7031
2023-11-03,9.7031
2023-11-04,9.7031
2023-11-05,9.7031
2023-11-06,9.7031
2023-11-07,9.7031
2023-11-08,9.7031
2023-11-09,9.7031
2023-11-10,9.7031
2023-11-11,9.7031
2023-11-12,9.7031
2023-11-13,9.7031
2023-11-14,9.7031
2023-11-15,9.7031
2023-11-16,9.7031
2023-11-17,9.7031
2023-11-18,9.7031
2023-11-19,9.7031
2023-11-20,9.7031
2023-11-21,9.7031
2023-11-22,9.7031
2023-11-23,9.7031
2023-11-24,9.7031
2023-11-25,6.415
2023-11-26,6.415
2023-11-27,6.415
2023-11-28,6.415
2023-11-29,6.415
2023-11-30,6.415
2023-12-01,6.415
2023-12-02,6.415
2023-12-03,6.415
2023-12-04,6.415
2023-12-05,6.415
2023-12-06,6.415
2023-12-07,6.415
2023-12-08,6.415
2023-12-09,6.415
2023-12-10,6.415
2023-12-11,6.415
2023-12-12,6.415
2023-12-13,6.415
2023-12-14,6.415
2023-12-15,6.415
2023-12-16,6.415
2023-12-17,6.415
2023-12-18,6.415
2023-12-19,6.415
2023-12-20,6.415
2023-12-21,6.415
2023-12-22,6.415
2023-12-23,6.415
2023-12-24,6.415
2023-12-25,6.415
2023-12-26,6.415
2023-12-27,6.415
2023-12-28,6.415
2023-12-29,6.415
2023-12-30,6.415
2023-12-31,6.415
2024-01-01,6.415
2024-01-02,6.415
2024-01-03,6.415
2024-01-04,6.415
2024-01-05,6.415
2024-01-06,6.415
2024-01-07,6.415
2024-01-08,6.415
2024-01-09,6.415
2024-01-10,6.415
2024-01-11,6.415
2024-01-12,6.415
2024-01-13,6.415
2024-01-14,6.415
2024-01-15,6.415
2024-01-16,6.415
2024-01-17,6.415
2024-01-18,6.415
2024-01-19,6.415
2024-01-20,6.415
2024-01-21,6.415
2024-01-22,6.415
2024-01-23,6.415
2024-01-24,6.415
2024-01-25,6.415
2024-01-26,6.415
2024-01-27,6.415
2024-01-28,6.415
2024-01-29,6.415
2024-01-30,6.415
2024-01-31,6.415
2024-02-01,6.415
2024-02-02,6.415
2024-02-03,6.415
2024-02-04,6.415
2024-02-05,6.415
2024-02-06,6.415
2024-02-07,6.415
2024-02-08,6.415
2024-02-09,6.415
2024-02-10,6.415
2024-02-11,6.415
2024-02-12,6.415
2024-02-13,6.415
2024-02-14,6.415
2024-02-15,6.415
2024-02-16,6.415
2024-02-17,6.415
2024-02-18,6.415
2024-02-19,6.415
2024-02-20,6.415
2024-02-21,6.415
2024-02-22,6.415
2024-02-23,6.415
2024-02-24,5.4351
2024-02-25,5.4351
2024-02-26,5.4351
2024-02-27,5.4351
2024-02-28,5.4351
2024-02-29,5.4351
2024-03-01,5.4351
2024-03-02,5.4351
2024-03-03,5.4351
2024-03-04,5.4351
2024-03-05,5.4351
2024-03-06,5.4351
2024-03-07,5.4351
2024-03-08,5.4351
2024-03-09,5.4351
2024-03-10,5.4351
2024-03-11,5.4351
2024-03-12,5.4351
2024-03-13,5.4351
2024-03-14,5.4351
2024-03-15,5.4351
2024-03-16,5.4351
2024-03-17,5.4351
2024-03-18,5.4351
2024-03-19,5.4351
2024-03-20,5.4351
2024-03-21,5.4351
2024-03-22,5.4351
2024-03-23,5.4351
2024-03-24,5.4351
2024-03-25,5.4351
2024-03-26,5.4351
2024-03-27,5.4351
2024-03-28,5.4351
2024-03-29,5.4351
2024-03-30,5.4351
2024-03-31,5.4351
2024-04-01,5.4351
2024-04-02,5.4351
2024-04-03,5.4351
2024-04-04,5.4351
2024-04-05,5.4351
2024-04-06,5.4351
2024-04-07,5.4351
2024-04-08,5.4351
