,HBI US Equity
2023-02-04,-23.1121
2023-02-05,-23.1121
2023-02-06,-23.1121
2023-02-07,-23.1121
2023-02-08,-23.1121
2023-02-09,-23.1121
2023-02-10,-23.1121
2023-02-11,-23.1121
2023-02-12,-23.1121
2023-02-13,-23.1121
2023-02-14,-23.1121
2023-02-15,-23.1121
2023-02-16,-23.1121
2023-02-17,-23.1121
2023-02-18,-23.1121
2023-02-19,-23.1121
2023-02-20,-23.1121
2023-02-21,-23.1121
2023-02-22,-23.1121
2023-02-23,-23.1121
2023-02-24,-23.1121
2023-02-25,-23.1121
2023-02-26,-23.1121
2023-02-27,-23.1121
2023-02-28,-23.1121
2023-03-01,-23.1121
2023-03-02,-23.1121
2023-03-03,-23.1121
2023-03-04,-23.1121
2023-03-05,-23.1121
2023-03-06,-23.1121
2023-03-07,-23.1121
2023-03-08,-23.1121
2023-03-09,-23.1121
2023-03-10,-23.1121
2023-03-11,-23.1121
2023-03-12,-23.1121
2023-03-13,-23.1121
2023-03-14,-23.1121
2023-03-15,-23.1121
2023-03-16,-23.1121
2023-03-17,-23.1121
2023-03-18,-23.1121
2023-03-19,-23.1121
2023-03-20,-23.1121
2023-03-21,-23.1121
2023-03-22,-23.1121
2023-03-23,-23.1121
2023-03-24,-23.1121
2023-03-25,-23.1121
2023-03-26,-23.1121
2023-03-27,-23.1121
2023-03-28,-23.1121
2023-03-29,-23.1121
2023-03-30,-23.1121
2023-03-31,-23.1121
2023-04-01,-50.1027
2023-04-02,-50.1027
2023-04-03,-50.1027
2023-04-04,-50.1027
2023-04-05,-50.1027
2023-04-06,-50.1027
2023-04-07,-50.1027
2023-04-08,-50.1027
2023-04-09,-50.1027
2023-04-10,-50.1027
2023-04-11,-50.1027
2023-04-12,-50.1027
2023-04-13,-50.1027
2023-04-14,-50.1027
2023-04-15,-50.1027
2023-04-16,-50.1027
2023-04-17,-50.1027
2023-04-18,-50.1027
2023-04-19,-50.1027
2023-04-20,-50.1027
2023-04-21,-50.1027
2023-04-22,-50.1027
2023-04-23,-50.1027
2023-04-24,-50.1027
2023-04-25,-50.1027
2023-04-26,-50.1027
2023-04-27,-50.1027
2023-04-28,-50.1027
2023-04-29,-50.1027
2023-04-30,-50.1027
2023-05-01,-50.1027
2023-05-02,-50.1027
2023-05-03,-50.1027
2023-05-04,-50.1027
2023-05-05,-50.1027
2023-05-06,-50.1027
2023-05-07,-50.1027
2023-05-08,-50.1027
2023-05-09,-50.1027
2023-05-10,-50.1027
2023-05-11,-50.1027
2023-05-12,-50.1027
2023-05-13,-50.1027
2023-05-14,-50.1027
2023-05-15,-50.1027
2023-05-16,-50.1027
2023-05-17,-50.1027
2023-05-18,-50.1027
2023-05-19,-50.1027
2023-05-20,-50.1027
2023-05-21,-50.1027
2023-05-22,-50.1027
2023-05-23,-50.1027
2023-05-24,-50.1027
2023-05-25,-50.1027
2023-05-26,-50.1027
2023-05-27,-50.1027
2023-05-28,-50.1027
2023-05-29,-50.1027
2023-05-30,-50.1027
2023-05-31,-50.1027
2023-06-01,-50.1027
2023-06-02,-50.1027
2023-06-03,-50.1027
2023-06-04,-50.1027
2023-06-05,-50.1027
2023-06-06,-50.1027
2023-06-07,-50.1027
2023-06-08,-50.1027
2023-06-09,-50.1027
2023-06-10,-50.1027
2023-06-11,-50.1027
2023-06-12,-50.1027
2023-06-13,-50.1027
2023-06-14,-50.1027
2023-06-15,-50.1027
2023-06-16,-50.1027
2023-06-17,-50.1027
2023-06-18,-50.1027
2023-06-19,-50.1027
2023-06-20,-50.1027
2023-06-21,-50.1027
2023-06-22,-50.1027
2023-06-23,-50.1027
2023-06-24,-50.1027
2023-06-25,-50.1027
2023-06-26,-50.1027
2023-06-27,-50.1027
2023-06-28,-50.1027
2023-06-29,-50.1027
2023-06-30,-50.1027
2023-07-01,-74.4955
2023-07-02,-74.4955
2023-07-03,-74.4955
2023-07-04,-74.4955
2023-07-05,-74.4955
2023-07-06,-74.4955
2023-07-07,-74.4955
2023-07-08,-74.4955
2023-07-09,-74.4955
2023-07-10,-74.4955
2023-07-11,-74.4955
2023-07-12,-74.4955
2023-07-13,-74.4955
2023-07-14,-74.4955
2023-07-15,-74.4955
2023-07-16,-74.4955
2023-07-17,-74.4955
2023-07-18,-74.4955
2023-07-19,-74.4955
2023-07-20,-74.4955
2023-07-21,-74.4955
2023-07-22,-74.4955
2023-07-23,-74.4955
2023-07-24,-74.4955
2023-07-25,-74.4955
2023-07-26,-74.4955
2023-07-27,-74.4955
2023-07-28,-74.4955
2023-07-29,-74.4955
2023-07-30,-74.4955
2023-07-31,-74.4955
2023-08-01,-74.4955
2023-08-02,-74.4955
2023-08-03,-74.4955
2023-08-04,-74.4955
2023-08-05,-74.4955
2023-08-06,-74.4955
2023-08-07,-74.4955
2023-08-08,-74.4955
2023-08-09,-74.4955
2023-08-10,-74.4955
2023-08-11,-74.4955
2023-08-12,-74.4955
2023-08-13,-74.4955
2023-08-14,-74.4955
2023-08-15,-74.4955
2023-08-16,-74.4955
2023-08-17,-74.4955
2023-08-18,-74.4955
2023-08-19,-74.4955
2023-08-20,-74.4955
2023-08-21,-74.4955
2023-08-22,-74.4955
2023-08-23,-74.4955
2023-08-24,-74.4955
2023-08-25,-74.4955
2023-08-26,-74.4955
2023-08-27,-74.4955
2023-08-28,-74.4955
2023-08-29,-74.4955
2023-08-30,-74.4955
2023-08-31,-74.4955
2023-09-01,-74.4955
2023-09-02,-74.4955
2023-09-03,-74.4955
2023-09-04,-74.4955
2023-09-05,-74.4955
2023-09-06,-74.4955
2023-09-07,-74.4955
2023-09-08,-74.4955
2023-09-09,-74.4955
2023-09-10,-74.4955
2023-09-11,-74.4955
2023-09-12,-74.4955
2023-09-13,-74.4955
2023-09-14,-74.4955
2023-09-15,-74.4955
2023-09-16,-74.4955
2023-09-17,-74.4955
2023-09-18,-74.4955
2023-09-19,-74.4955
2023-09-20,-74.4955
2023-09-21,-74.4955
2023-09-22,-74.4955
2023-09-23,-74.4955
2023-09-24,-74.4955
2023-09-25,-74.4955
2023-09-26,-74.4955
2023-09-27,-74.4955
2023-09-28,-74.4955
2023-09-29,-74.4955
2023-09-30,-108.2863
2023-10-01,-108.2863
2023-10-02,-108.2863
2023-10-03,-108.2863
2023-10-04,-108.2863
2023-10-05,-108.2863
2023-10-06,-108.2863
2023-10-07,-108.2863
2023-10-08,-108.2863
2023-10-09,-108.2863
2023-10-10,-108.2863
2023-10-11,-108.2863
2023-10-12,-108.2863
2023-10-13,-108.2863
2023-10-14,-108.2863
2023-10-15,-108.2863
2023-10-16,-108.2863
2023-10-17,-108.2863
2023-10-18,-108.2863
2023-10-19,-108.2863
2023-10-20,-108.2863
2023-10-21,-108.2863
2023-10-22,-108.2863
2023-10-23,-108.2863
2023-10-24,-108.2863
2023-10-25,-108.2863
2023-10-26,-108.2863
2023-10-27,-108.2863
2023-10-28,-108.2863
2023-10-29,-108.2863
2023-10-30,-108.2863
2023-10-31,-108.2863
2023-11-01,-108.2863
2023-11-02,-108.2863
2023-11-03,-108.2863
2023-11-04,-108.2863
2023-11-05,-108.2863
2023-11-06,-108.2863
2023-11-07,-108.2863
2023-11-08,-108.2863
2023-11-09,-108.2863
2023-11-10,-108.2863
2023-11-11,-108.2863
2023-11-12,-108.2863
2023-11-13,-108.2863
2023-11-14,-108.2863
2023-11-15,-108.2863
2023-11-16,-108.2863
2023-11-17,-108.2863
2023-11-18,-108.2863
2023-11-19,-108.2863
2023-11-20,-108.2863
2023-11-21,-108.2863
2023-11-22,-108.2863
2023-11-23,-108.2863
2023-11-24,-108.2863
2023-11-25,-108.2863
2023-11-26,-108.2863
2023-11-27,-108.2863
2023-11-28,-108.2863
2023-11-29,-108.2863
2023-11-30,-108.2863
2023-12-01,-108.2863
2023-12-02,-108.2863
2023-12-03,-108.2863
2023-12-04,-108.2863
2023-12-05,-108.2863
2023-12-06,-108.2863
2023-12-07,-108.2863
2023-12-08,-108.2863
2023-12-09,-108.2863
2023-12-10,-108.2863
2023-12-11,-108.2863
2023-12-12,-108.2863
2023-12-13,-108.2863
2023-12-14,-108.2863
2023-12-15,-108.2863
2023-12-16,-108.2863
2023-12-17,-108.2863
2023-12-18,-108.2863
2023-12-19,-108.2863
2023-12-20,-108.2863
2023-12-21,-108.2863
2023-12-22,-108.2863
2023-12-23,-108.2863
2023-12-24,-108.2863
2023-12-25,-108.2863
2023-12-26,-108.2863
2023-12-27,-108.2863
2023-12-28,-108.2863
2023-12-29,-108.2863
2023-12-30,-4.336
2023-12-31,-4.336
2024-01-01,-4.336
2024-01-02,-4.336
2024-01-03,-4.336
2024-01-04,-4.336
2024-01-05,-4.336
2024-01-06,-4.336
2024-01-07,-4.336
2024-01-08,-4.336
2024-01-09,-4.336
2024-01-10,-4.336
2024-01-11,-4.336
2024-01-12,-4.336
2024-01-13,-4.336
2024-01-14,-4.336
2024-01-15,-4.336
2024-01-16,-4.336
2024-01-17,-4.336
2024-01-18,-4.336
2024-01-19,-4.336
2024-01-20,-4.336
2024-01-21,-4.336
2024-01-22,-4.336
2024-01-23,-4.336
2024-01-24,-4.336
2024-01-25,-4.336
2024-01-26,-4.336
2024-01-27,-4.336
2024-01-28,-4.336
2024-01-29,-4.336
2024-01-30,-4.336
2024-01-31,-4.336
2024-02-01,-4.336
2024-02-02,-4.336
2024-02-03,-4.336
2024-02-04,-4.336
2024-02-05,-4.336
2024-02-06,-4.336
2024-02-07,-4.336
2024-02-08,-4.336
2024-02-09,-4.336
2024-02-10,-4.336
2024-02-11,-4.336
2024-02-12,-4.336
2024-02-13,-4.336
2024-02-14,-4.336
2024-02-15,-4.336
2024-02-16,-4.336
2024-02-17,-4.336
2024-02-18,-4.336
2024-02-19,-4.336
2024-02-20,-4.336
2024-02-21,-4.336
2024-02-22,-4.336
2024-02-23,-4.336
2024-02-24,-4.336
2024-02-25,-4.336
2024-02-26,-4.336
2024-02-27,-4.336
2024-02-28,-4.336
2024-02-29,-4.336
2024-03-01,-4.336
2024-03-02,-4.336
2024-03-03,-4.336
2024-03-04,-4.336
2024-03-05,-4.336
2024-03-06,-4.336
2024-03-07,-4.336
2024-03-08,-4.336
2024-03-09,-4.336
2024-03-10,-4.336
2024-03-11,-4.336
2024-03-12,-4.336
2024-03-13,-4.336
2024-03-14,-4.336
2024-03-15,-4.336
2024-03-16,-4.336
2024-03-17,-4.336
2024-03-18,-4.336
2024-03-19,-4.336
2024-03-20,-4.336
2024-03-21,-4.336
2024-03-22,-4.336
2024-03-23,-4.336
2024-03-24,-4.336
2024-03-25,-4.336
2024-03-26,-4.336
2024-03-27,-4.336
2024-03-28,-4.336
2024-03-29,-4.336
2024-03-30,-4.336
2024-03-31,-4.336
2024-04-01,-4.336
2024-04-02,-4.336
2024-04-03,-4.336
2024-04-04,-4.336
2024-04-05,-4.336
2024-04-06,-4.336
2024-04-07,-4.336
2024-04-08,-4.336
