,TILE US Equity
2023-02-07,5.3963
2023-02-08,5.3963
2023-02-09,5.3963
2023-02-10,5.3963
2023-02-11,5.3963
2023-02-12,5.3963
2023-02-13,5.3963
2023-02-14,5.3963
2023-02-15,5.3963
2023-02-16,5.3963
2023-02-17,5.3963
2023-02-18,5.3963
2023-02-19,5.3963
2023-02-20,5.3963
2023-02-21,5.3963
2023-02-22,5.3963
2023-02-23,5.3963
2023-02-24,5.3963
2023-02-25,5.3963
2023-02-26,5.3963
2023-02-27,5.3963
2023-02-28,5.3963
2023-03-01,5.3963
2023-03-02,5.3963
2023-03-03,5.3963
2023-03-04,5.3963
2023-03-05,5.3963
2023-03-06,5.3963
2023-03-07,5.3963
2023-03-08,5.3963
2023-03-09,5.3963
2023-03-10,5.3963
2023-03-11,5.3963
2023-03-12,5.3963
2023-03-13,5.3963
2023-03-14,5.3963
2023-03-15,5.3963
2023-03-16,5.3963
2023-03-17,5.3963
2023-03-18,5.3963
2023-03-19,5.3963
2023-03-20,5.3963
2023-03-21,5.3963
2023-03-22,5.3963
2023-03-23,5.3963
2023-03-24,5.3963
2023-03-25,5.3963
2023-03-26,5.3963
2023-03-27,5.3963
2023-03-28,5.3963
2023-03-29,5.3963
2023-03-30,5.3963
2023-03-31,5.3963
2023-04-01,5.3963
2023-04-02,1.5133
2023-04-03,1.5133
2023-04-04,1.5133
2023-04-05,1.5133
2023-04-06,1.5133
2023-04-07,1.5133
2023-04-08,1.5133
2023-04-09,1.5133
2023-04-10,1.5133
2023-04-11,1.5133
2023-04-12,1.5133
2023-04-13,1.5133
2023-04-14,1.5133
2023-04-15,1.5133
2023-04-16,1.5133
2023-04-17,1.5133
2023-04-18,1.5133
2023-04-19,1.5133
2023-04-20,1.5133
2023-04-21,1.5133
2023-04-22,1.5133
2023-04-23,1.5133
2023-04-24,1.5133
2023-04-25,1.5133
2023-04-26,1.5133
2023-04-27,1.5133
2023-04-28,1.5133
2023-04-29,1.5133
2023-04-30,1.5133
2023-05-01,1.5133
2023-05-02,1.5133
2023-05-03,1.5133
2023-05-04,1.5133
2023-05-05,1.5133
2023-05-06,1.5133
2023-05-07,1.5133
2023-05-08,1.5133
2023-05-09,1.5133
2023-05-10,1.5133
2023-05-11,1.5133
2023-05-12,1.5133
2023-05-13,1.5133
2023-05-14,1.5133
2023-05-15,1.5133
2023-05-16,1.5133
2023-05-17,1.5133
2023-05-18,1.5133
2023-05-19,1.5133
2023-05-20,1.5133
2023-05-21,1.5133
2023-05-22,1.5133
2023-05-23,1.5133
2023-05-24,1.5133
2023-05-25,1.5133
2023-05-26,1.5133
2023-05-27,1.5133
2023-05-28,1.5133
2023-05-29,1.5133
2023-05-30,1.5133
2023-05-31,1.5133
2023-06-01,1.5133
2023-06-02,1.5133
2023-06-03,1.5133
2023-06-04,1.5133
2023-06-05,1.5133
2023-06-06,1.5133
2023-06-07,1.5133
2023-06-08,1.5133
2023-06-09,1.5133
2023-06-10,1.5133
2023-06-11,1.5133
2023-06-12,1.5133
2023-06-13,1.5133
2023-06-14,1.5133
2023-06-15,1.5133
2023-06-16,1.5133
2023-06-17,1.5133
2023-06-18,1.5133
2023-06-19,1.5133
2023-06-20,1.5133
2023-06-21,1.5133
2023-06-22,1.5133
2023-06-23,1.5133
2023-06-24,1.5133
2023-06-25,1.5133
2023-06-26,1.5133
2023-06-27,1.5133
2023-06-28,1.5133
2023-06-29,1.5133
2023-06-30,1.5133
2023-07-01,1.5133
2023-07-02,1.2378
2023-07-03,1.2378
2023-07-04,1.2378
2023-07-05,1.2378
2023-07-06,1.2378
2023-07-07,1.2378
2023-07-08,1.2378
2023-07-09,1.2378
2023-07-10,1.2378
2023-07-11,1.2378
2023-07-12,1.2378
2023-07-13,1.2378
2023-07-14,1.2378
2023-07-15,1.2378
2023-07-16,1.2378
2023-07-17,1.2378
2023-07-18,1.2378
2023-07-19,1.2378
2023-07-20,1.2378
2023-07-21,1.2378
2023-07-22,1.2378
2023-07-23,1.2378
2023-07-24,1.2378
2023-07-25,1.2378
2023-07-26,1.2378
2023-07-27,1.2378
2023-07-28,1.2378
2023-07-29,1.2378
2023-07-30,1.2378
2023-07-31,1.2378
2023-08-01,1.2378
2023-08-02,1.2378
2023-08-03,1.2378
2023-08-04,1.2378
2023-08-05,1.2378
2023-08-06,1.2378
2023-08-07,1.2378
2023-08-08,1.2378
2023-08-09,1.2378
2023-08-10,1.2378
2023-08-11,1.2378
2023-08-12,1.2378
2023-08-13,1.2378
2023-08-14,1.2378
2023-08-15,1.2378
2023-08-16,1.2378
2023-08-17,1.2378
2023-08-18,1.2378
2023-08-19,1.2378
2023-08-20,1.2378
2023-08-21,1.2378
2023-08-22,1.2378
2023-08-23,1.2378
2023-08-24,1.2378
2023-08-25,1.2378
2023-08-26,1.2378
2023-08-27,1.2378
2023-08-28,1.2378
2023-08-29,1.2378
2023-08-30,1.2378
2023-08-31,1.2378
2023-09-01,1.2378
2023-09-02,1.2378
2023-09-03,1.2378
2023-09-04,1.2378
2023-09-05,1.2378
2023-09-06,1.2378
2023-09-07,1.2378
2023-09-08,1.2378
2023-09-09,1.2378
2023-09-10,1.2378
2023-09-11,1.2378
2023-09-12,1.2378
2023-09-13,1.2378
2023-09-14,1.2378
2023-09-15,1.2378
2023-09-16,1.2378
2023-09-17,1.2378
2023-09-18,1.2378
2023-09-19,1.2378
2023-09-20,1.2378
2023-09-21,1.2378
2023-09-22,1.2378
2023-09-23,1.2378
2023-09-24,1.2378
2023-09-25,1.2378
2023-09-26,1.2378
2023-09-27,1.2378
2023-09-28,1.2378
2023-09-29,1.2378
2023-09-30,1.2378
2023-10-01,0.0976
2023-10-02,0.0976
2023-10-03,0.0976
2023-10-04,0.0976
2023-10-05,0.0976
2023-10-06,0.0976
2023-10-07,0.0976
2023-10-08,0.0976
2023-10-09,0.0976
2023-10-10,0.0976
2023-10-11,0.0976
2023-10-12,0.0976
2023-10-13,0.0976
2023-10-14,0.0976
2023-10-15,0.0976
2023-10-16,0.0976
2023-10-17,0.0976
2023-10-18,0.0976
2023-10-19,0.0976
2023-10-20,0.0976
2023-10-21,0.0976
2023-10-22,0.0976
2023-10-23,0.0976
2023-10-24,0.0976
2023-10-25,0.0976
2023-10-26,0.0976
2023-10-27,0.0976
2023-10-28,0.0976
2023-10-29,0.0976
2023-10-30,0.0976
2023-10-31,0.0976
2023-11-01,0.0976
2023-11-02,0.0976
2023-11-03,0.0976
2023-11-04,0.0976
2023-11-05,0.0976
2023-11-06,0.0976
2023-11-07,0.0976
2023-11-08,0.0976
2023-11-09,0.0976
2023-11-10,0.0976
2023-11-11,0.0976
2023-11-12,0.0976
2023-11-13,0.0976
2023-11-14,0.0976
2023-11-15,0.0976
2023-11-16,0.0976
2023-11-17,0.0976
2023-11-18,0.0976
2023-11-19,0.0976
2023-11-20,0.0976
2023-11-21,0.0976
2023-11-22,0.0976
2023-11-23,0.0976
2023-11-24,0.0976
2023-11-25,0.0976
2023-11-26,0.0976
2023-11-27,0.0976
2023-11-28,0.0976
2023-11-29,0.0976
2023-11-30,0.0976
2023-12-01,0.0976
2023-12-02,0.0976
2023-12-03,0.0976
2023-12-04,0.0976
2023-12-05,0.0976
2023-12-06,0.0976
2023-12-07,0.0976
2023-12-08,0.0976
2023-12-09,0.0976
2023-12-10,0.0976
2023-12-11,0.0976
2023-12-12,0.0976
2023-12-13,0.0976
2023-12-14,0.0976
2023-12-15,0.0976
2023-12-16,0.0976
2023-12-17,0.0976
2023-12-18,0.0976
2023-12-19,0.0976
2023-12-20,0.0976
2023-12-21,0.0976
2023-12-22,0.0976
2023-12-23,0.0976
2023-12-24,0.0976
2023-12-25,0.0976
2023-12-26,0.0976
2023-12-27,0.0976
2023-12-28,0.0976
2023-12-29,0.0976
2023-12-30,0.0976
2023-12-31,11.3061
2024-01-01,11.3061
2024-01-02,11.3061
2024-01-03,11.3061
2024-01-04,11.3061
2024-01-05,11.3061
2024-01-06,11.3061
2024-01-07,11.3061
2024-01-08,11.3061
2024-01-09,11.3061
2024-01-10,11.3061
2024-01-11,11.3061
2024-01-12,11.3061
2024-01-13,11.3061
2024-01-14,11.3061
2024-01-15,11.3061
2024-01-16,11.3061
2024-01-17,11.3061
2024-01-18,11.3061
2024-01-19,11.3061
2024-01-20,11.3061
2024-01-21,11.3061
2024-01-22,11.3061
2024-01-23,11.3061
2024-01-24,11.3061
2024-01-25,11.3061
2024-01-26,11.3061
2024-01-27,11.3061
2024-01-28,11.3061
2024-01-29,11.3061
2024-01-30,11.3061
2024-01-31,11.3061
2024-02-01,11.3061
2024-02-02,11.3061
2024-02-03,11.3061
2024-02-04,11.3061
2024-02-05,11.3061
2024-02-06,11.3061
2024-02-07,11.3061
2024-02-08,11.3061
2024-02-09,11.3061
2024-02-10,11.3061
2024-02-11,11.3061
2024-02-12,11.3061
2024-02-13,11.3061
2024-02-14,11.3061
2024-02-15,11.3061
2024-02-16,11.3061
2024-02-17,11.3061
2024-02-18,11.3061
2024-02-19,11.3061
2024-02-20,11.3061
2024-02-21,11.3061
2024-02-22,11.3061
2024-02-23,11.3061
2024-02-24,11.3061
2024-02-25,11.3061
2024-02-26,11.3061
2024-02-27,11.3061
2024-02-28,11.3061
2024-02-29,11.3061
2024-03-01,11.3061
2024-03-02,11.3061
2024-03-03,11.3061
2024-03-04,11.3061
2024-03-05,11.3061
2024-03-06,11.3061
2024-03-07,11.3061
2024-03-08,11.3061
2024-03-09,11.3061
2024-03-10,11.3061
2024-03-11,11.3061
2024-03-12,11.3061
2024-03-13,11.3061
2024-03-14,11.3061
2024-03-15,11.3061
2024-03-16,11.3061
2024-03-17,11.3061
2024-03-18,11.3061
2024-03-19,11.3061
2024-03-20,11.3061
2024-03-21,11.3061
2024-03-22,11.3061
2024-03-23,11.3061
2024-03-24,11.3061
2024-03-25,11.3061
2024-03-26,11.3061
2024-03-27,11.3061
2024-03-28,11.3061
2024-03-29,11.3061
2024-03-30,11.3061
2024-03-31,11.3061
2024-04-01,11.3061
2024-04-02,11.3061
2024-04-03,11.3061
2024-04-04,11.3061
2024-04-05,11.3061
2024-04-06,11.3061
2024-04-07,11.3061
2024-04-08,11.3061
