,MMM US Equity
2023-03-10,38.8135
2023-03-11,38.8135
2023-03-12,38.8135
2023-03-13,38.8135
2023-03-14,38.8135
2023-03-15,38.8135
2023-03-16,38.8135
2023-03-17,38.8135
2023-03-18,38.8135
2023-03-19,38.8135
2023-03-20,38.8135
2023-03-21,38.8135
2023-03-22,38.8135
2023-03-23,38.8135
2023-03-24,38.8135
2023-03-25,38.8135
2023-03-26,38.8135
2023-03-27,38.8135
2023-03-28,38.8135
2023-03-29,38.8135
2023-03-30,38.8135
2023-03-31,36.0857
2023-04-01,36.0857
2023-04-02,36.0857
2023-04-03,36.0857
2023-04-04,36.0857
2023-04-05,36.0857
2023-04-06,36.0857
2023-04-07,36.0857
2023-04-08,36.0857
2023-04-09,36.0857
2023-04-10,36.0857
2023-04-11,36.0857
2023-04-12,36.0857
2023-04-13,36.0857
2023-04-14,36.0857
2023-04-15,36.0857
2023-04-16,36.0857
2023-04-17,36.0857
2023-04-18,36.0857
2023-04-19,36.0857
2023-04-20,36.0857
2023-04-21,36.0857
2023-04-22,36.0857
2023-04-23,36.0857
2023-04-24,36.0857
2023-04-25,36.0857
2023-04-26,36.0857
2023-04-27,36.0857
2023-04-28,36.0857
2023-04-29,36.0857
2023-04-30,36.0857
2023-05-01,36.0857
2023-05-02,36.0857
2023-05-03,36.0857
2023-05-04,36.0857
2023-05-05,36.0857
2023-05-06,36.0857
2023-05-07,36.0857
2023-05-08,36.0857
2023-05-09,36.0857
2023-05-10,36.0857
2023-05-11,36.0857
2023-05-12,36.0857
2023-05-13,36.0857
2023-05-14,36.0857
2023-05-15,36.0857
2023-05-16,36.0857
2023-05-17,36.0857
2023-05-18,36.0857
2023-05-19,36.0857
2023-05-20,36.0857
2023-05-21,36.0857
2023-05-22,36.0857
2023-05-23,36.0857
2023-05-24,36.0857
2023-05-25,36.0857
2023-05-26,36.0857
2023-05-27,36.0857
2023-05-28,36.0857
2023-05-29,36.0857
2023-05-30,36.0857
2023-05-31,36.0857
2023-06-01,36.0857
2023-06-02,36.0857
2023-06-03,36.0857
2023-06-04,36.0857
2023-06-05,36.0857
2023-06-06,36.0857
2023-06-07,36.0857
2023-06-08,36.0857
2023-06-09,36.0857
2023-06-10,36.0857
2023-06-11,36.0857
2023-06-12,36.0857
2023-06-13,36.0857
2023-06-14,36.0857
2023-06-15,36.0857
2023-06-16,36.0857
2023-06-17,36.0857
2023-06-18,36.0857
2023-06-19,36.0857
2023-06-20,36.0857
2023-06-21,36.0857
2023-06-22,36.0857
2023-06-23,36.0857
2023-06-24,36.0857
2023-06-25,36.0857
2023-06-26,36.0857
2023-06-27,36.0857
2023-06-28,36.0857
2023-06-29,36.0857
2023-06-30,-13.6026
2023-07-01,-13.6026
2023-07-02,-13.6026
2023-07-03,-13.6026
2023-07-04,-13.6026
2023-07-05,-13.6026
2023-07-06,-13.6026
2023-07-07,-13.6026
2023-07-08,-13.6026
2023-07-09,-13.6026
2023-07-10,-13.6026
2023-07-11,-13.6026
2023-07-12,-13.6026
2023-07-13,-13.6026
2023-07-14,-13.6026
2023-07-15,-13.6026
2023-07-16,-13.6026
2023-07-17,-13.6026
2023-07-18,-13.6026
2023-07-19,-13.6026
2023-07-20,-13.6026
2023-07-21,-13.6026
2023-07-22,-13.6026
2023-07-23,-13.6026
2023-07-24,-13.6026
2023-07-25,-13.6026
2023-07-26,-13.6026
2023-07-27,-13.6026
2023-07-28,-13.6026
2023-07-29,-13.6026
2023-07-30,-13.6026
2023-07-31,-13.6026
2023-08-01,-13.6026
2023-08-02,-13.6026
2023-08-03,-13.6026
2023-08-04,-13.6026
2023-08-05,-13.6026
2023-08-06,-13.6026
2023-08-07,-13.6026
2023-08-08,-13.6026
2023-08-09,-13.6026
2023-08-10,-13.6026
2023-08-11,-13.6026
2023-08-12,-13.6026
2023-08-13,-13.6026
2023-08-14,-13.6026
2023-08-15,-13.6026
2023-08-16,-13.6026
2023-08-17,-13.6026
2023-08-18,-13.6026
2023-08-19,-13.6026
2023-08-20,-13.6026
2023-08-21,-13.6026
2023-08-22,-13.6026
2023-08-23,-13.6026
2023-08-24,-13.6026
2023-08-25,-13.6026
2023-08-26,-13.6026
2023-08-27,-13.6026
2023-08-28,-13.6026
2023-08-29,-13.6026
2023-08-30,-13.6026
2023-08-31,-13.6026
2023-09-01,-13.6026
2023-09-02,-13.6026
2023-09-03,-13.6026
2023-09-04,-13.6026
2023-09-05,-13.6026
2023-09-06,-13.6026
2023-09-07,-13.6026
2023-09-08,-13.6026
2023-09-09,-13.6026
2023-09-10,-13.6026
2023-09-11,-13.6026
2023-09-12,-13.6026
2023-09-13,-13.6026
2023-09-14,-13.6026
2023-09-15,-13.6026
2023-09-16,-13.6026
2023-09-17,-13.6026
2023-09-18,-13.6026
2023-09-19,-13.6026
2023-09-20,-13.6026
2023-09-21,-13.6026
2023-09-22,-13.6026
2023-09-23,-13.6026
2023-09-24,-13.6026
2023-09-25,-13.6026
2023-09-26,-13.6026
2023-09-27,-13.6026
2023-09-28,-13.6026
2023-09-29,-13.6026
2023-09-30,-78.9142
2023-10-01,-78.9142
2023-10-02,-78.9142
2023-10-03,-78.9142
2023-10-04,-78.9142
2023-10-05,-78.9142
2023-10-06,-78.9142
2023-10-07,-78.9142
2023-10-08,-78.9142
2023-10-09,-78.9142
2023-10-10,-78.9142
2023-10-11,-78.9142
2023-10-12,-78.9142
2023-10-13,-78.9142
2023-10-14,-78.9142
2023-10-15,-78.9142
2023-10-16,-78.9142
2023-10-17,-78.9142
2023-10-18,-78.9142
2023-10-19,-78.9142
2023-10-20,-78.9142
2023-10-21,-78.9142
2023-10-22,-78.9142
2023-10-23,-78.9142
2023-10-24,-78.9142
2023-10-25,-78.9142
2023-10-26,-78.9142
2023-10-27,-78.9142
2023-10-28,-78.9142
2023-10-29,-78.9142
2023-10-30,-78.9142
2023-10-31,-78.9142
2023-11-01,-78.9142
2023-11-02,-78.9142
2023-11-03,-78.9142
2023-11-04,-78.9142
2023-11-05,-78.9142
2023-11-06,-78.9142
2023-11-07,-78.9142
2023-11-08,-78.9142
2023-11-09,-78.9142
2023-11-10,-78.9142
2023-11-11,-78.9142
2023-11-12,-78.9142
2023-11-13,-78.9142
2023-11-14,-78.9142
2023-11-15,-78.9142
2023-11-16,-78.9142
2023-11-17,-78.9142
2023-11-18,-78.9142
2023-11-19,-78.9142
2023-11-20,-78.9142
2023-11-21,-78.9142
2023-11-22,-78.9142
2023-11-23,-78.9142
2023-11-24,-78.9142
2023-11-25,-78.9142
2023-11-26,-78.9142
2023-11-27,-78.9142
2023-11-28,-78.9142
2023-11-29,-78.9142
2023-11-30,-78.9142
2023-12-01,-78.9142
2023-12-02,-78.9142
2023-12-03,-78.9142
2023-12-04,-78.9142
2023-12-05,-78.9142
2023-12-06,-78.9142
2023-12-07,-78.9142
2023-12-08,-78.9142
2023-12-09,-78.9142
2023-12-10,-78.9142
2023-12-11,-78.9142
2023-12-12,-78.9142
2023-12-13,-78.9142
2023-12-14,-78.9142
2023-12-15,-78.9142
2023-12-16,-78.9142
2023-12-17,-78.9142
2023-12-18,-78.9142
2023-12-19,-78.9142
2023-12-20,-78.9142
2023-12-21,-78.9142
2023-12-22,-78.9142
2023-12-23,-78.9142
2023-12-24,-78.9142
2023-12-25,-78.9142
2023-12-26,-78.9142
2023-12-27,-78.9142
2023-12-28,-78.9142
2023-12-29,-78.9142
2023-12-30,-78.9142
2023-12-31,-71.6371
2024-01-01,-71.6371
2024-01-02,-71.6371
2024-01-03,-71.6371
2024-01-04,-71.6371
2024-01-05,-71.6371
2024-01-06,-71.6371
2024-01-07,-71.6371
2024-01-08,-71.6371
2024-01-09,-71.6371
2024-01-10,-71.6371
2024-01-11,-71.6371
2024-01-12,-71.6371
2024-01-13,-71.6371
2024-01-14,-71.6371
2024-01-15,-71.6371
2024-01-16,-71.6371
2024-01-17,-71.6371
2024-01-18,-71.6371
2024-01-19,-71.6371
2024-01-20,-71.6371
2024-01-21,-71.6371
2024-01-22,-71.6371
2024-01-23,-71.6371
2024-01-24,-71.6371
2024-01-25,-71.6371
2024-01-26,-71.6371
2024-01-27,-71.6371
2024-01-28,-71.6371
2024-01-29,-71.6371
2024-01-30,-71.6371
2024-01-31,-71.6371
2024-02-01,-71.6371
2024-02-02,-71.6371
2024-02-03,-71.6371
2024-02-04,-71.6371
2024-02-05,-71.6371
2024-02-06,-71.6371
2024-02-07,-71.6371
2024-02-08,-71.6371
2024-02-09,-71.6371
2024-02-10,-71.6371
2024-02-11,-71.6371
2024-02-12,-71.6371
2024-02-13,-71.6371
2024-02-14,-71.6371
2024-02-15,-71.6371
2024-02-16,-71.6371
2024-02-17,-71.6371
2024-02-18,-71.6371
2024-02-19,-71.6371
2024-02-20,-71.6371
2024-02-21,-71.6371
2024-02-22,-71.6371
2024-02-23,-71.6371
2024-02-24,-71.6371
2024-02-25,-71.6371
2024-02-26,-71.6371
2024-02-27,-71.6371
2024-02-28,-71.6371
2024-02-29,-71.6371
2024-03-01,-71.6371
2024-03-02,-71.6371
2024-03-03,-71.6371
2024-03-04,-71.6371
2024-03-05,-71.6371
2024-03-06,-71.6371
2024-03-07,-71.6371
2024-03-08,-71.6371
2024-03-09,-71.6371
2024-03-10,-71.6371
2024-03-11,-71.6371
2024-03-12,-71.6371
2024-03-13,-71.6371
2024-03-14,-71.6371
2024-03-15,-71.6371
2024-03-16,-71.6371
2024-03-17,-71.6371
2024-03-18,-71.6371
2024-03-19,-71.6371
2024-03-20,-71.6371
2024-03-21,-71.6371
2024-03-22,-71.6371
2024-03-23,-71.6371
2024-03-24,-71.6371
2024-03-25,-71.6371
2024-03-26,-71.6371
2024-03-27,-71.6371
2024-03-28,-71.6371
2024-03-29,-71.6371
2024-03-30,-71.6371
2024-03-31,-71.6371
2024-04-01,-71.6371
2024-04-02,-71.6371
2024-04-03,-71.6371
2024-04-04,-71.6371
2024-04-05,-71.6371
2024-04-06,-71.6371
2024-04-07,-71.6371
2024-04-08,-71.6371
