,UAL US Equity
2023-01-08,12.3606
2023-01-09,12.3606
2023-01-10,12.3606
2023-01-11,12.3606
2023-01-12,12.3606
2023-01-13,12.3606
2023-01-14,12.3606
2023-01-15,12.3606
2023-01-16,12.3606
2023-01-17,12.3606
2023-01-18,12.3606
2023-01-19,12.3606
2023-01-20,12.3606
2023-01-21,12.3606
2023-01-22,12.3606
2023-01-23,12.3606
2023-01-24,12.3606
2023-01-25,12.3606
2023-01-26,12.3606
2023-01-27,12.3606
2023-01-28,12.3606
2023-01-29,12.3606
2023-01-30,12.3606
2023-01-31,12.3606
2023-02-01,12.3606
2023-02-02,12.3606
2023-02-03,12.3606
2023-02-04,12.3606
2023-02-05,12.3606
2023-02-06,12.3606
2023-02-07,12.3606
2023-02-08,12.3606
2023-02-09,12.3606
2023-02-10,12.3606
2023-02-11,12.3606
2023-02-12,12.3606
2023-02-13,12.3606
2023-02-14,12.3606
2023-02-15,12.3606
2023-02-16,12.3606
2023-02-17,12.3606
2023-02-18,12.3606
2023-02-19,12.3606
2023-02-20,12.3606
2023-02-21,12.3606
2023-02-22,12.3606
2023-02-23,12.3606
2023-02-24,12.3606
2023-02-25,12.3606
2023-02-26,12.3606
2023-02-27,12.3606
2023-02-28,12.3606
2023-03-01,12.3606
2023-03-02,12.3606
2023-03-03,12.3606
2023-03-04,12.3606
2023-03-05,12.3606
2023-03-06,12.3606
2023-03-07,12.3606
2023-03-08,12.3606
2023-03-09,12.3606
2023-03-10,12.3606
2023-03-11,12.3606
2023-03-12,12.3606
2023-03-13,12.3606
2023-03-14,12.3606
2023-03-15,12.3606
2023-03-16,12.3606
2023-03-17,12.3606
2023-03-18,12.3606
2023-03-19,12.3606
2023-03-20,12.3606
2023-03-21,12.3606
2023-03-22,12.3606
2023-03-23,12.3606
2023-03-24,12.3606
2023-03-25,12.3606
2023-03-26,12.3606
2023-03-27,12.3606
2023-03-28,12.3606
2023-03-29,12.3606
2023-03-30,12.3606
2023-03-31,37.3105
2023-04-01,37.3105
2023-04-02,37.3105
2023-04-03,37.3105
2023-04-04,37.3105
2023-04-05,37.3105
2023-04-06,37.3105
2023-04-07,37.3105
2023-04-08,37.3105
2023-04-09,37.3105
2023-04-10,37.3105
2023-04-11,37.3105
2023-04-12,37.3105
2023-04-13,37.3105
2023-04-14,37.3105
2023-04-15,37.3105
2023-04-16,37.3105
2023-04-17,37.3105
2023-04-18,37.3105
2023-04-19,37.3105
2023-04-20,37.3105
2023-04-21,37.3105
2023-04-22,37.3105
2023-04-23,37.3105
2023-04-24,37.3105
2023-04-25,37.3105
2023-04-26,37.3105
2023-04-27,37.3105
2023-04-28,37.3105
2023-04-29,37.3105
2023-04-30,37.3105
2023-05-01,37.3105
2023-05-02,37.3105
2023-05-03,37.3105
2023-05-04,37.3105
2023-05-05,37.3105
2023-05-06,37.3105
2023-05-07,37.3105
2023-05-08,37.3105
2023-05-09,37.3105
2023-05-10,37.3105
2023-05-11,37.3105
2023-05-12,37.3105
2023-05-13,37.3105
2023-05-14,37.3105
2023-05-15,37.3105
2023-05-16,37.3105
2023-05-17,37.3105
2023-05-18,37.3105
2023-05-19,37.3105
2023-05-20,37.3105
2023-05-21,37.3105
2023-05-22,37.3105
2023-05-23,37.3105
2023-05-24,37.3105
2023-05-25,37.3105
2023-05-26,37.3105
2023-05-27,37.3105
2023-05-28,37.3105
2023-05-29,37.3105
2023-05-30,37.3105
2023-05-31,37.3105
2023-06-01,37.3105
2023-06-02,37.3105
2023-06-03,37.3105
2023-06-04,37.3105
2023-06-05,37.3105
2023-06-06,37.3105
2023-06-07,37.3105
2023-06-08,37.3105
2023-06-09,37.3105
2023-06-10,37.3105
2023-06-11,37.3105
2023-06-12,37.3105
2023-06-13,37.3105
2023-06-14,37.3105
2023-06-15,37.3105
2023-06-16,37.3105
2023-06-17,37.3105
2023-06-18,37.3105
2023-06-19,37.3105
2023-06-20,37.3105
2023-06-21,37.3105
2023-06-22,37.3105
2023-06-23,37.3105
2023-06-24,37.3105
2023-06-25,37.3105
2023-06-26,37.3105
2023-06-27,37.3105
2023-06-28,37.3105
2023-06-29,37.3105
2023-06-30,45.6937
2023-07-01,45.6937
2023-07-02,45.6937
2023-07-03,45.6937
2023-07-04,45.6937
2023-07-05,45.6937
2023-07-06,45.6937
2023-07-07,45.6937
2023-07-08,45.6937
2023-07-09,45.6937
2023-07-10,45.6937
2023-07-11,45.6937
2023-07-12,45.6937
2023-07-13,45.6937
2023-07-14,45.6937
2023-07-15,45.6937
2023-07-16,45.6937
2023-07-17,45.6937
2023-07-18,45.6937
2023-07-19,45.6937
2023-07-20,45.6937
2023-07-21,45.6937
2023-07-22,45.6937
2023-07-23,45.6937
2023-07-24,45.6937
2023-07-25,45.6937
2023-07-26,45.6937
2023-07-27,45.6937
2023-07-28,45.6937
2023-07-29,45.6937
2023-07-30,45.6937
2023-07-31,45.6937
2023-08-01,45.6937
2023-08-02,45.6937
2023-08-03,45.6937
2023-08-04,45.6937
2023-08-05,45.6937
2023-08-06,45.6937
2023-08-07,45.6937
2023-08-08,45.6937
2023-08-09,45.6937
2023-08-10,45.6937
2023-08-11,45.6937
2023-08-12,45.6937
2023-08-13,45.6937
2023-08-14,45.6937
2023-08-15,45.6937
2023-08-16,45.6937
2023-08-17,45.6937
2023-08-18,45.6937
2023-08-19,45.6937
2023-08-20,45.6937
2023-08-21,45.6937
2023-08-22,45.6937
2023-08-23,45.6937
2023-08-24,45.6937
2023-08-25,45.6937
2023-08-26,45.6937
2023-08-27,45.6937
2023-08-28,45.6937
2023-08-29,45.6937
2023-08-30,45.6937
2023-08-31,45.6937
2023-09-01,45.6937
2023-09-02,45.6937
2023-09-03,45.6937
2023-09-04,45.6937
2023-09-05,45.6937
2023-09-06,45.6937
2023-09-07,45.6937
2023-09-08,45.6937
2023-09-09,45.6937
2023-09-10,45.6937
2023-09-11,45.6937
2023-09-12,45.6937
2023-09-13,45.6937
2023-09-14,45.6937
2023-09-15,45.6937
2023-09-16,45.6937
2023-09-17,45.6937
2023-09-18,45.6937
2023-09-19,45.6937
2023-09-20,45.6937
2023-09-21,45.6937
2023-09-22,45.6937
2023-09-23,45.6937
2023-09-24,45.6937
2023-09-25,45.6937
2023-09-26,45.6937
2023-09-27,45.6937
2023-09-28,45.6937
2023-09-29,45.6937
2023-09-30,41.6115
2023-10-01,41.6115
2023-10-02,41.6115
2023-10-03,41.6115
2023-10-04,41.6115
2023-10-05,41.6115
2023-10-06,41.6115
2023-10-07,41.6115
2023-10-08,41.6115
2023-10-09,41.6115
2023-10-10,41.6115
2023-10-11,41.6115
2023-10-12,41.6115
2023-10-13,41.6115
2023-10-14,41.6115
2023-10-15,41.6115
2023-10-16,41.6115
2023-10-17,41.6115
2023-10-18,41.6115
2023-10-19,41.6115
2023-10-20,41.6115
2023-10-21,41.6115
2023-10-22,41.6115
2023-10-23,41.6115
2023-10-24,41.6115
2023-10-25,41.6115
2023-10-26,41.6115
2023-10-27,41.6115
2023-10-28,41.6115
2023-10-29,41.6115
2023-10-30,41.6115
2023-10-31,41.6115
2023-11-01,41.6115
2023-11-02,41.6115
2023-11-03,41.6115
2023-11-04,41.6115
2023-11-05,41.6115
2023-11-06,41.6115
2023-11-07,41.6115
2023-11-08,41.6115
2023-11-09,41.6115
2023-11-10,41.6115
2023-11-11,41.6115
2023-11-12,41.6115
2023-11-13,41.6115
2023-11-14,41.6115
2023-11-15,41.6115
2023-11-16,41.6115
2023-11-17,41.6115
2023-11-18,41.6115
2023-11-19,41.6115
2023-11-20,41.6115
2023-11-21,41.6115
2023-11-22,41.6115
2023-11-23,41.6115
2023-11-24,41.6115
2023-11-25,41.6115
2023-11-26,41.6115
2023-11-27,41.6115
2023-11-28,41.6115
2023-11-29,41.6115
2023-11-30,41.6115
2023-12-01,41.6115
2023-12-02,41.6115
2023-12-03,41.6115
2023-12-04,41.6115
2023-12-05,41.6115
2023-12-06,41.6115
2023-12-07,41.6115
2023-12-08,41.6115
2023-12-09,41.6115
2023-12-10,41.6115
2023-12-11,41.6115
2023-12-12,41.6115
2023-12-13,41.6115
2023-12-14,41.6115
2023-12-15,41.6115
2023-12-16,41.6115
2023-12-17,41.6115
2023-12-18,41.6115
2023-12-19,41.6115
2023-12-20,41.6115
2023-12-21,41.6115
2023-12-22,41.6115
2023-12-23,41.6115
2023-12-24,41.6115
2023-12-25,41.6115
2023-12-26,41.6115
2023-12-27,41.6115
2023-12-28,41.6115
2023-12-29,41.6115
2023-12-30,41.6115
2023-12-31,32.2811
2024-01-01,32.2811
2024-01-02,32.2811
2024-01-03,32.2811
2024-01-04,32.2811
2024-01-05,32.2811
2024-01-06,32.2811
2024-01-07,32.2811
2024-01-08,32.2811
2024-01-09,32.2811
2024-01-10,32.2811
2024-01-11,32.2811
2024-01-12,32.2811
2024-01-13,32.2811
2024-01-14,32.2811
2024-01-15,32.2811
2024-01-16,32.2811
2024-01-17,32.2811
2024-01-18,32.2811
2024-01-19,32.2811
2024-01-20,32.2811
2024-01-21,32.2811
2024-01-22,32.2811
2024-01-23,32.2811
2024-01-24,32.2811
2024-01-25,32.2811
2024-01-26,32.2811
2024-01-27,32.2811
2024-01-28,32.2811
2024-01-29,32.2811
2024-01-30,32.2811
2024-01-31,32.2811
2024-02-01,32.2811
2024-02-02,32.2811
2024-02-03,32.2811
2024-02-04,32.2811
2024-02-05,32.2811
2024-02-06,32.2811
2024-02-07,32.2811
2024-02-08,32.2811
2024-02-09,32.2811
2024-02-10,32.2811
2024-02-11,32.2811
2024-02-12,32.2811
2024-02-13,32.2811
2024-02-14,32.2811
2024-02-15,32.2811
2024-02-16,32.2811
2024-02-17,32.2811
2024-02-18,32.2811
2024-02-19,32.2811
2024-02-20,32.2811
2024-02-21,32.2811
2024-02-22,32.2811
2024-02-23,32.2811
2024-02-24,32.2811
2024-02-25,32.2811
2024-02-26,32.2811
2024-02-27,32.2811
2024-02-28,32.2811
2024-02-29,32.2811
2024-03-01,32.2811
2024-03-02,32.2811
2024-03-03,32.2811
2024-03-04,32.2811
2024-03-05,32.2811
2024-03-06,32.2811
2024-03-07,32.2811
2024-03-08,32.2811
2024-03-09,32.2811
2024-03-10,32.2811
2024-03-11,32.2811
2024-03-12,32.2811
2024-03-13,32.2811
2024-03-14,32.2811
2024-03-15,32.2811
2024-03-16,32.2811
2024-03-17,32.2811
2024-03-18,32.2811
2024-03-19,32.2811
2024-03-20,32.2811
2024-03-21,32.2811
2024-03-22,32.2811
2024-03-23,32.2811
2024-03-24,32.2811
2024-03-25,32.2811
2024-03-26,32.2811
2024-03-27,32.2811
2024-03-28,32.2811
2024-03-29,32.2811
2024-03-30,32.2811
2024-03-31,32.2811
2024-04-01,32.2811
2024-04-02,32.2811
2024-04-03,32.2811
2024-04-04,32.2811
2024-04-05,32.2811
2024-04-06,32.2811
2024-04-07,32.2811
2024-04-08,32.2811
