,HA US Equity
2022-12-31,-53.2123
2023-01-01,-53.2123
2023-01-02,-53.2123
2023-01-03,-53.2123
2023-01-04,-53.2123
2023-01-05,-53.2123
2023-01-06,-53.2123
2023-01-07,-53.2123
2023-01-08,-53.2123
2023-01-09,-53.2123
2023-01-10,-53.2123
2023-01-11,-53.2123
2023-01-12,-53.2123
2023-01-13,-53.2123
2023-01-14,-53.2123
2023-01-15,-53.2123
2023-01-16,-53.2123
2023-01-17,-53.2123
2023-01-18,-53.2123
2023-01-19,-53.2123
2023-01-20,-53.2123
2023-01-21,-53.2123
2023-01-22,-53.2123
2023-01-23,-53.2123
2023-01-24,-53.2123
2023-01-25,-53.2123
2023-01-26,-53.2123
2023-01-27,-53.2123
2023-01-28,-53.2123
2023-01-29,-53.2123
2023-01-30,-53.2123
2023-01-31,-53.2123
2023-02-01,-53.2123
2023-02-02,-53.2123
2023-02-03,-53.2123
2023-02-04,-53.2123
2023-02-05,-53.2123
2023-02-06,-53.2123
2023-02-07,-53.2123
2023-02-08,-53.2123
2023-02-09,-53.2123
2023-02-10,-53.2123
2023-02-11,-53.2123
2023-02-12,-53.2123
2023-02-13,-53.2123
2023-02-14,-53.2123
2023-02-15,-53.2123
2023-02-16,-53.2123
2023-02-17,-53.2123
2023-02-18,-53.2123
2023-02-19,-53.2123
2023-02-20,-53.2123
2023-02-21,-53.2123
2023-02-22,-53.2123
2023-02-23,-53.2123
2023-02-24,-53.2123
2023-02-25,-53.2123
2023-02-26,-53.2123
2023-02-27,-53.2123
2023-02-28,-53.2123
2023-03-01,-53.2123
2023-03-02,-53.2123
2023-03-03,-53.2123
2023-03-04,-53.2123
2023-03-05,-53.2123
2023-03-06,-53.2123
2023-03-07,-53.2123
2023-03-08,-53.2123
2023-03-09,-53.2123
2023-03-10,-53.2123
2023-03-11,-53.2123
2023-03-12,-53.2123
2023-03-13,-53.2123
2023-03-14,-53.2123
2023-03-15,-53.2123
2023-03-16,-53.2123
2023-03-17,-53.2123
2023-03-18,-53.2123
2023-03-19,-53.2123
2023-03-20,-53.2123
2023-03-21,-53.2123
2023-03-22,-53.2123
2023-03-23,-53.2123
2023-03-24,-53.2123
2023-03-25,-53.2123
2023-03-26,-53.2123
2023-03-27,-53.2123
2023-03-28,-53.2123
2023-03-29,-53.2123
2023-03-30,-53.2123
2023-03-31,-62.5743
2023-04-01,-62.5743
2023-04-02,-62.5743
2023-04-03,-62.5743
2023-04-04,-62.5743
2023-04-05,-62.5743
2023-04-06,-62.5743
2023-04-07,-62.5743
2023-04-08,-62.5743
2023-04-09,-62.5743
2023-04-10,-62.5743
2023-04-11,-62.5743
2023-04-12,-62.5743
2023-04-13,-62.5743
2023-04-14,-62.5743
2023-04-15,-62.5743
2023-04-16,-62.5743
2023-04-17,-62.5743
2023-04-18,-62.5743
2023-04-19,-62.5743
2023-04-20,-62.5743
2023-04-21,-62.5743
2023-04-22,-62.5743
2023-04-23,-62.5743
2023-04-24,-62.5743
2023-04-25,-62.5743
2023-04-26,-62.5743
2023-04-27,-62.5743
2023-04-28,-62.5743
2023-04-29,-62.5743
2023-04-30,-62.5743
2023-05-01,-62.5743
2023-05-02,-62.5743
2023-05-03,-62.5743
2023-05-04,-62.5743
2023-05-05,-62.5743
2023-05-06,-62.5743
2023-05-07,-62.5743
2023-05-08,-62.5743
2023-05-09,-62.5743
2023-05-10,-62.5743
2023-05-11,-62.5743
2023-05-12,-62.5743
2023-05-13,-62.5743
2023-05-14,-62.5743
2023-05-15,-62.5743
2023-05-16,-62.5743
2023-05-17,-62.5743
2023-05-18,-62.5743
2023-05-19,-62.5743
2023-05-20,-62.5743
2023-05-21,-62.5743
2023-05-22,-62.5743
2023-05-23,-62.5743
2023-05-24,-62.5743
2023-05-25,-62.5743
2023-05-26,-62.5743
2023-05-27,-62.5743
2023-05-28,-62.5743
2023-05-29,-62.5743
2023-05-30,-62.5743
2023-05-31,-62.5743
2023-06-01,-62.5743
2023-06-02,-62.5743
2023-06-03,-62.5743
2023-06-04,-62.5743
2023-06-05,-62.5743
2023-06-06,-62.5743
2023-06-07,-62.5743
2023-06-08,-62.5743
2023-06-09,-62.5743
2023-06-10,-62.5743
2023-06-11,-62.5743
2023-06-12,-62.5743
2023-06-13,-62.5743
2023-06-14,-62.5743
2023-06-15,-62.5743
2023-06-16,-62.5743
2023-06-17,-62.5743
2023-06-18,-62.5743
2023-06-19,-62.5743
2023-06-20,-62.5743
2023-06-21,-62.5743
2023-06-22,-62.5743
2023-06-23,-62.5743
2023-06-24,-62.5743
2023-06-25,-62.5743
2023-06-26,-62.5743
2023-06-27,-62.5743
2023-06-28,-62.5743
2023-06-29,-62.5743
2023-06-30,-56.7332
2023-07-01,-56.7332
2023-07-02,-56.7332
2023-07-03,-56.7332
2023-07-04,-56.7332
2023-07-05,-56.7332
2023-07-06,-56.7332
2023-07-07,-56.7332
2023-07-08,-56.7332
2023-07-09,-56.7332
2023-07-10,-56.7332
2023-07-11,-56.7332
2023-07-12,-56.7332
2023-07-13,-56.7332
2023-07-14,-56.7332
2023-07-15,-56.7332
2023-07-16,-56.7332
2023-07-17,-56.7332
2023-07-18,-56.7332
2023-07-19,-56.7332
2023-07-20,-56.7332
2023-07-21,-56.7332
2023-07-22,-56.7332
2023-07-23,-56.7332
2023-07-24,-56.7332
2023-07-25,-56.7332
2023-07-26,-56.7332
2023-07-27,-56.7332
2023-07-28,-56.7332
2023-07-29,-56.7332
2023-07-30,-56.7332
2023-07-31,-56.7332
2023-08-01,-56.7332
2023-08-02,-56.7332
2023-08-03,-56.7332
2023-08-04,-56.7332
2023-08-05,-56.7332
2023-08-06,-56.7332
2023-08-07,-56.7332
2023-08-08,-56.7332
2023-08-09,-56.7332
2023-08-10,-56.7332
2023-08-11,-56.7332
2023-08-12,-56.7332
2023-08-13,-56.7332
2023-08-14,-56.7332
2023-08-15,-56.7332
2023-08-16,-56.7332
2023-08-17,-56.7332
2023-08-18,-56.7332
2023-08-19,-56.7332
2023-08-20,-56.7332
2023-08-21,-56.7332
2023-08-22,-56.7332
2023-08-23,-56.7332
2023-08-24,-56.7332
2023-08-25,-56.7332
2023-08-26,-56.7332
2023-08-27,-56.7332
2023-08-28,-56.7332
2023-08-29,-56.7332
2023-08-30,-56.7332
2023-08-31,-56.7332
2023-09-01,-56.7332
2023-09-02,-56.7332
2023-09-03,-56.7332
2023-09-04,-56.7332
2023-09-05,-56.7332
2023-09-06,-56.7332
2023-09-07,-56.7332
2023-09-08,-56.7332
2023-09-09,-56.7332
2023-09-10,-56.7332
2023-09-11,-56.7332
2023-09-12,-56.7332
2023-09-13,-56.7332
2023-09-14,-56.7332
2023-09-15,-56.7332
2023-09-16,-56.7332
2023-09-17,-56.7332
2023-09-18,-56.7332
2023-09-19,-56.7332
2023-09-20,-56.7332
2023-09-21,-56.7332
2023-09-22,-56.7332
2023-09-23,-56.7332
2023-09-24,-56.7332
2023-09-25,-56.7332
2023-09-26,-56.7332
2023-09-27,-56.7332
2023-09-28,-56.7332
2023-09-29,-56.7332
2023-09-30,-79.6107
2023-10-01,-79.6107
2023-10-02,-79.6107
2023-10-03,-79.6107
2023-10-04,-79.6107
2023-10-05,-79.6107
2023-10-06,-79.6107
2023-10-07,-79.6107
2023-10-08,-79.6107
2023-10-09,-79.6107
2023-10-10,-79.6107
2023-10-11,-79.6107
2023-10-12,-79.6107
2023-10-13,-79.6107
2023-10-14,-79.6107
2023-10-15,-79.6107
2023-10-16,-79.6107
2023-10-17,-79.6107
2023-10-18,-79.6107
2023-10-19,-79.6107
2023-10-20,-79.6107
2023-10-21,-79.6107
2023-10-22,-79.6107
2023-10-23,-79.6107
2023-10-24,-79.6107
2023-10-25,-79.6107
2023-10-26,-79.6107
2023-10-27,-79.6107
2023-10-28,-79.6107
2023-10-29,-79.6107
2023-10-30,-79.6107
2023-10-31,-79.6107
2023-11-01,-79.6107
2023-11-02,-79.6107
2023-11-03,-79.6107
2023-11-04,-79.6107
2023-11-05,-79.6107
2023-11-06,-79.6107
2023-11-07,-79.6107
2023-11-08,-79.6107
2023-11-09,-79.6107
2023-11-10,-79.6107
2023-11-11,-79.6107
2023-11-12,-79.6107
2023-11-13,-79.6107
2023-11-14,-79.6107
2023-11-15,-79.6107
2023-11-16,-79.6107
2023-11-17,-79.6107
2023-11-18,-79.6107
2023-11-19,-79.6107
2023-11-20,-79.6107
2023-11-21,-79.6107
2023-11-22,-79.6107
2023-11-23,-79.6107
2023-11-24,-79.6107
2023-11-25,-79.6107
2023-11-26,-79.6107
2023-11-27,-79.6107
2023-11-28,-79.6107
2023-11-29,-79.6107
2023-11-30,-79.6107
2023-12-01,-79.6107
2023-12-02,-79.6107
2023-12-03,-79.6107
2023-12-04,-79.6107
2023-12-05,-79.6107
2023-12-06,-79.6107
2023-12-07,-79.6107
2023-12-08,-79.6107
2023-12-09,-79.6107
2023-12-10,-79.6107
2023-12-11,-79.6107
2023-12-12,-79.6107
2023-12-13,-79.6107
2023-12-14,-79.6107
2023-12-15,-79.6107
2023-12-16,-79.6107
2023-12-17,-79.6107
2023-12-18,-79.6107
2023-12-19,-79.6107
2023-12-20,-79.6107
2023-12-21,-79.6107
2023-12-22,-79.6107
2023-12-23,-79.6107
2023-12-24,-79.6107
2023-12-25,-79.6107
2023-12-26,-79.6107
2023-12-27,-79.6107
2023-12-28,-79.6107
2023-12-29,-79.6107
2023-12-30,-79.6107
2023-12-31,-121.5302
2024-01-01,-121.5302
2024-01-02,-121.5302
2024-01-03,-121.5302
2024-01-04,-121.5302
2024-01-05,-121.5302
2024-01-06,-121.5302
2024-01-07,-121.5302
2024-01-08,-121.5302
2024-01-09,-121.5302
2024-01-10,-121.5302
2024-01-11,-121.5302
2024-01-12,-121.5302
2024-01-13,-121.5302
2024-01-14,-121.5302
2024-01-15,-121.5302
2024-01-16,-121.5302
2024-01-17,-121.5302
2024-01-18,-121.5302
2024-01-19,-121.5302
2024-01-20,-121.5302
2024-01-21,-121.5302
2024-01-22,-121.5302
2024-01-23,-121.5302
2024-01-24,-121.5302
2024-01-25,-121.5302
2024-01-26,-121.5302
2024-01-27,-121.5302
2024-01-28,-121.5302
2024-01-29,-121.5302
2024-01-30,-121.5302
2024-01-31,-121.5302
2024-02-01,-121.5302
2024-02-02,-121.5302
2024-02-03,-121.5302
2024-02-04,-121.5302
2024-02-05,-121.5302
2024-02-06,-121.5302
2024-02-07,-121.5302
2024-02-08,-121.5302
2024-02-09,-121.5302
2024-02-10,-121.5302
2024-02-11,-121.5302
2024-02-12,-121.5302
2024-02-13,-121.5302
2024-02-14,-121.5302
2024-02-15,-121.5302
2024-02-16,-121.5302
2024-02-17,-121.5302
2024-02-18,-121.5302
2024-02-19,-121.5302
2024-02-20,-121.5302
2024-02-21,-121.5302
2024-02-22,-121.5302
2024-02-23,-121.5302
2024-02-24,-121.5302
2024-02-25,-121.5302
2024-02-26,-121.5302
2024-02-27,-121.5302
2024-02-28,-121.5302
2024-02-29,-121.5302
2024-03-01,-121.5302
2024-03-02,-121.5302
2024-03-03,-121.5302
2024-03-04,-121.5302
2024-03-05,-121.5302
2024-03-06,-121.5302
2024-03-07,-121.5302
2024-03-08,-121.5302
2024-03-09,-121.5302
2024-03-10,-121.5302
2024-03-11,-121.5302
2024-03-12,-121.5302
2024-03-13,-121.5302
2024-03-14,-121.5302
2024-03-15,-121.5302
2024-03-16,-121.5302
2024-03-17,-121.5302
2024-03-18,-121.5302
2024-03-19,-121.5302
2024-03-20,-121.5302
2024-03-21,-121.5302
2024-03-22,-121.5302
2024-03-23,-121.5302
2024-03-24,-121.5302
2024-03-25,-121.5302
2024-03-26,-121.5302
2024-03-27,-121.5302
2024-03-28,-121.5302
2024-03-29,-121.5302
2024-03-30,-121.5302
2024-03-31,-121.5302
2024-04-01,-121.5302
2024-04-02,-121.5302
2024-04-03,-121.5302
2024-04-04,-121.5302
2024-04-05,-121.5302
2024-04-06,-121.5302
2024-04-07,-121.5302
2024-04-08,-121.5302
