,GEF/B US Equity
2023-03-21,27.334
2023-03-22,27.334
2023-03-23,27.334
2023-03-24,27.334
2023-03-25,27.334
2023-03-26,27.334
2023-03-27,27.334
2023-03-28,27.334
2023-03-29,27.334
2023-03-30,27.334
2023-03-31,27.334
2023-04-01,27.334
2023-04-02,27.334
2023-04-03,27.334
2023-04-04,27.334
2023-04-05,27.334
2023-04-06,27.334
2023-04-07,27.334
2023-04-08,27.334
2023-04-09,27.334
2023-04-10,27.334
2023-04-11,27.334
2023-04-12,27.334
2023-04-13,27.334
2023-04-14,27.334
2023-04-15,27.334
2023-04-16,27.334
2023-04-17,27.334
2023-04-18,27.334
2023-04-19,27.334
2023-04-20,27.334
2023-04-21,27.334
2023-04-22,27.334
2023-04-23,27.334
2023-04-24,27.334
2023-04-25,27.334
2023-04-26,27.334
2023-04-27,27.334
2023-04-28,27.334
2023-04-29,27.334
2023-04-30,24.8107
2023-05-01,24.8107
2023-05-02,24.8107
2023-05-03,24.8107
2023-05-04,24.8107
2023-05-05,24.8107
2023-05-06,24.8107
2023-05-07,24.8107
2023-05-08,24.8107
2023-05-09,24.8107
2023-05-10,24.8107
2023-05-11,24.8107
2023-05-12,24.8107
2023-05-13,24.8107
2023-05-14,24.8107
2023-05-15,24.8107
2023-05-16,24.8107
2023-05-17,24.8107
2023-05-18,24.8107
2023-05-19,24.8107
2023-05-20,24.8107
2023-05-21,24.8107
2023-05-22,24.8107
2023-05-23,24.8107
2023-05-24,24.8107
2023-05-25,24.8107
2023-05-26,24.8107
2023-05-27,24.8107
2023-05-28,24.8107
2023-05-29,24.8107
2023-05-30,24.8107
2023-05-31,24.8107
2023-06-01,24.8107
2023-06-02,24.8107
2023-06-03,24.8107
2023-06-04,24.8107
2023-06-05,24.8107
2023-06-06,24.8107
2023-06-07,24.8107
2023-06-08,24.8107
2023-06-09,24.8107
2023-06-10,24.8107
2023-06-11,24.8107
2023-06-12,24.8107
2023-06-13,24.8107
2023-06-14,24.8107
2023-06-15,24.8107
2023-06-16,24.8107
2023-06-17,24.8107
2023-06-18,24.8107
2023-06-19,24.8107
2023-06-20,24.8107
2023-06-21,24.8107
2023-06-22,24.8107
2023-06-23,24.8107
2023-06-24,24.8107
2023-06-25,24.8107
2023-06-26,24.8107
2023-06-27,24.8107
2023-06-28,24.8107
2023-06-29,24.8107
2023-06-30,24.8107
2023-07-01,24.8107
2023-07-02,24.8107
2023-07-03,24.8107
2023-07-04,24.8107
2023-07-05,24.8107
2023-07-06,24.8107
2023-07-07,24.8107
2023-07-08,24.8107
2023-07-09,24.8107
2023-07-10,24.8107
2023-07-11,24.8107
2023-07-12,24.8107
2023-07-13,24.8107
2023-07-14,24.8107
2023-07-15,24.8107
2023-07-16,24.8107
2023-07-17,24.8107
2023-07-18,24.8107
2023-07-19,24.8107
2023-07-20,24.8107
2023-07-21,24.8107
2023-07-22,24.8107
2023-07-23,24.8107
2023-07-24,24.8107
2023-07-25,24.8107
2023-07-26,24.8107
2023-07-27,24.8107
2023-07-28,24.8107
2023-07-29,24.8107
2023-07-30,24.8107
2023-07-31,21.4227
2023-08-01,21.4227
2023-08-02,21.4227
2023-08-03,21.4227
2023-08-04,21.4227
2023-08-05,21.4227
2023-08-06,21.4227
2023-08-07,21.4227
2023-08-08,21.4227
2023-08-09,21.4227
2023-08-10,21.4227
2023-08-11,21.4227
2023-08-12,21.4227
2023-08-13,21.4227
2023-08-14,21.4227
2023-08-15,21.4227
2023-08-16,21.4227
2023-08-17,21.4227
2023-08-18,21.4227
2023-08-19,21.4227
2023-08-20,21.4227
2023-08-21,21.4227
2023-08-22,21.4227
2023-08-23,21.4227
2023-08-24,21.4227
2023-08-25,21.4227
2023-08-26,21.4227
2023-08-27,21.4227
2023-08-28,21.4227
2023-08-29,21.4227
2023-08-30,21.4227
2023-08-31,21.4227
2023-09-01,21.4227
2023-09-02,21.4227
2023-09-03,21.4227
2023-09-04,21.4227
2023-09-05,21.4227
2023-09-06,21.4227
2023-09-07,21.4227
2023-09-08,21.4227
2023-09-09,21.4227
2023-09-10,21.4227
2023-09-11,21.4227
2023-09-12,21.4227
2023-09-13,21.4227
2023-09-14,21.4227
2023-09-15,21.4227
2023-09-16,21.4227
2023-09-17,21.4227
2023-09-18,21.4227
2023-09-19,21.4227
2023-09-20,21.4227
2023-09-21,21.4227
2023-09-22,21.4227
2023-09-23,21.4227
2023-09-24,21.4227
2023-09-25,21.4227
2023-09-26,21.4227
2023-09-27,21.4227
2023-09-28,21.4227
2023-09-29,21.4227
2023-09-30,21.4227
2023-10-01,21.4227
2023-10-02,21.4227
2023-10-03,21.4227
2023-10-04,21.4227
2023-10-05,21.4227
2023-10-06,21.4227
2023-10-07,21.4227
2023-10-08,21.4227
2023-10-09,21.4227
2023-10-10,21.4227
2023-10-11,21.4227
2023-10-12,21.4227
2023-10-13,21.4227
2023-10-14,21.4227
2023-10-15,21.4227
2023-10-16,21.4227
2023-10-17,21.4227
2023-10-18,21.4227
2023-10-19,21.4227
2023-10-20,21.4227
2023-10-21,21.4227
2023-10-22,21.4227
2023-10-23,21.4227
2023-10-24,21.4227
2023-10-25,21.4227
2023-10-26,21.4227
2023-10-27,21.4227
2023-10-28,21.4227
2023-10-29,21.4227
2023-10-30,21.4227
2023-10-31,19.3681
2023-11-01,19.3681
2023-11-02,19.3681
2023-11-03,19.3681
2023-11-04,19.3681
2023-11-05,19.3681
2023-11-06,19.3681
2023-11-07,19.3681
2023-11-08,19.3681
2023-11-09,19.3681
2023-11-10,19.3681
2023-11-11,19.3681
2023-11-12,19.3681
2023-11-13,19.3681
2023-11-14,19.3681
2023-11-15,19.3681
2023-11-16,19.3681
2023-11-17,19.3681
2023-11-18,19.3681
2023-11-19,19.3681
2023-11-20,19.3681
2023-11-21,19.3681
2023-11-22,19.3681
2023-11-23,19.3681
2023-11-24,19.3681
2023-11-25,19.3681
2023-11-26,19.3681
2023-11-27,19.3681
2023-11-28,19.3681
2023-11-29,19.3681
2023-11-30,19.3681
2023-12-01,19.3681
2023-12-02,19.3681
2023-12-03,19.3681
2023-12-04,19.3681
2023-12-05,19.3681
2023-12-06,19.3681
2023-12-07,19.3681
2023-12-08,19.3681
2023-12-09,19.3681
2023-12-10,19.3681
2023-12-11,19.3681
2023-12-12,19.3681
2023-12-13,19.3681
2023-12-14,19.3681
2023-12-15,19.3681
2023-12-16,19.3681
2023-12-17,19.3681
2023-12-18,19.3681
2023-12-19,19.3681
2023-12-20,19.3681
2023-12-21,19.3681
2023-12-22,19.3681
2023-12-23,19.3681
2023-12-24,19.3681
2023-12-25,19.3681
2023-12-26,19.3681
2023-12-27,19.3681
2023-12-28,19.3681
2023-12-29,19.3681
2023-12-30,19.3681
2023-12-31,19.3681
2024-01-01,19.3681
2024-01-02,19.3681
2024-01-03,19.3681
2024-01-04,19.3681
2024-01-05,19.3681
2024-01-06,19.3681
2024-01-07,19.3681
2024-01-08,19.3681
2024-01-09,19.3681
2024-01-10,19.3681
2024-01-11,19.3681
2024-01-12,19.3681
2024-01-13,19.3681
2024-01-14,19.3681
2024-01-15,19.3681
2024-01-16,19.3681
2024-01-17,19.3681
2024-01-18,19.3681
2024-01-19,19.3681
2024-01-20,19.3681
2024-01-21,19.3681
2024-01-22,19.3681
2024-01-23,19.3681
2024-01-24,19.3681
2024-01-25,19.3681
2024-01-26,19.3681
2024-01-27,19.3681
2024-01-28,19.3681
2024-01-29,19.3681
2024-01-30,19.3681
2024-01-31,17.5356
2024-02-01,17.5356
2024-02-02,17.5356
2024-02-03,17.5356
2024-02-04,17.5356
2024-02-05,17.5356
2024-02-06,17.5356
2024-02-07,17.5356
2024-02-08,17.5356
2024-02-09,17.5356
2024-02-10,17.5356
2024-02-11,17.5356
2024-02-12,17.5356
2024-02-13,17.5356
2024-02-14,17.5356
2024-02-15,17.5356
2024-02-16,17.5356
2024-02-17,17.5356
2024-02-18,17.5356
2024-02-19,17.5356
2024-02-20,17.5356
2024-02-21,17.5356
2024-02-22,17.5356
2024-02-23,17.5356
2024-02-24,17.5356
2024-02-25,17.5356
2024-02-26,17.5356
2024-02-27,17.5356
2024-02-28,17.5356
2024-02-29,17.5356
2024-03-01,17.5356
2024-03-02,17.5356
2024-03-03,17.5356
2024-03-04,17.5356
2024-03-05,17.5356
2024-03-06,17.5356
2024-03-07,17.5356
2024-03-08,17.5356
2024-03-09,17.5356
2024-03-10,17.5356
2024-03-11,17.5356
2024-03-12,17.5356
2024-03-13,17.5356
2024-03-14,17.5356
2024-03-15,17.5356
2024-03-16,17.5356
2024-03-17,17.5356
2024-03-18,17.5356
2024-03-19,17.5356
2024-03-20,17.5356
2024-03-21,17.5356
2024-03-22,17.5356
2024-03-23,17.5356
2024-03-24,17.5356
2024-03-25,17.5356
2024-03-26,17.5356
2024-03-27,17.5356
2024-03-28,17.5356
2024-03-29,17.5356
2024-03-30,17.5356
2024-03-31,17.5356
2024-04-01,17.5356
2024-04-02,17.5356
2024-04-03,17.5356
2024-04-04,17.5356
2024-04-05,17.5356
2024-04-06,17.5356
2024-04-07,17.5356
2024-04-08,17.5356
