,CLR US Equity
2023-02-19,56.554
2023-02-20,56.554
2023-02-21,56.554
2023-02-22,56.554
2023-02-23,56.554
2023-02-24,56.554
2023-02-25,56.554
2023-02-26,56.554
2023-02-27,56.554
2023-02-28,56.554
2023-03-01,56.554
2023-03-02,56.554
2023-03-03,56.554
2023-03-04,56.554
2023-03-05,56.554
2023-03-06,56.554
2023-03-07,56.554
2023-03-08,56.554
2023-03-09,56.554
2023-03-10,56.554
2023-03-11,56.554
2023-03-12,56.554
2023-03-13,56.554
2023-03-14,56.554
2023-03-15,56.554
2023-03-16,56.554
2023-03-17,56.554
2023-03-18,56.554
2023-03-19,56.554
2023-03-20,56.554
2023-03-21,56.554
2023-03-22,56.554
2023-03-23,56.554
2023-03-24,56.554
2023-03-25,56.554
2023-03-26,56.554
2023-03-27,56.554
2023-03-28,56.554
2023-03-29,56.554
2023-03-30,56.554
2023-03-31,55.5022
2023-04-01,55.5022
2023-04-02,55.5022
2023-04-03,55.5022
2023-04-04,55.5022
2023-04-05,55.5022
2023-04-06,55.5022
2023-04-07,55.5022
2023-04-08,55.5022
2023-04-09,55.5022
2023-04-10,55.5022
2023-04-11,55.5022
2023-04-12,55.5022
2023-04-13,55.5022
2023-04-14,55.5022
2023-04-15,55.5022
2023-04-16,55.5022
2023-04-17,55.5022
2023-04-18,55.5022
2023-04-19,55.5022
2023-04-20,55.5022
2023-04-21,55.5022
2023-04-22,55.5022
2023-04-23,55.5022
2023-04-24,55.5022
2023-04-25,55.5022
2023-04-26,55.5022
2023-04-27,55.5022
2023-04-28,55.5022
2023-04-29,55.5022
2023-04-30,55.5022
2023-05-01,55.5022
2023-05-02,55.5022
2023-05-03,55.5022
2023-05-04,55.5022
2023-05-05,55.5022
2023-05-06,55.5022
2023-05-07,55.5022
2023-05-08,55.5022
2023-05-09,55.5022
2023-05-10,55.5022
2023-05-11,55.5022
2023-05-12,55.5022
2023-05-13,55.5022
2023-05-14,55.5022
2023-05-15,55.5022
2023-05-16,55.5022
2023-05-17,55.5022
2023-05-18,55.5022
2023-05-19,55.5022
2023-05-20,55.5022
2023-05-21,55.5022
2023-05-22,55.5022
2023-05-23,55.5022
2023-05-24,55.5022
2023-05-25,55.5022
2023-05-26,55.5022
2023-05-27,55.5022
2023-05-28,55.5022
2023-05-29,55.5022
2023-05-30,55.5022
2023-05-31,55.5022
2023-06-01,55.5022
2023-06-02,55.5022
2023-06-03,55.5022
2023-06-04,55.5022
2023-06-05,55.5022
2023-06-06,55.5022
2023-06-07,55.5022
2023-06-08,55.5022
2023-06-09,55.5022
2023-06-10,55.5022
2023-06-11,55.5022
2023-06-12,55.5022
2023-06-13,55.5022
2023-06-14,55.5022
2023-06-15,55.5022
2023-06-16,55.5022
2023-06-17,55.5022
2023-06-18,55.5022
2023-06-19,55.5022
2023-06-20,55.5022
2023-06-21,55.5022
2023-06-22,55.5022
2023-06-23,55.5022
2023-06-24,55.5022
2023-06-25,55.5022
2023-06-26,55.5022
2023-06-27,55.5022
2023-06-28,55.5022
2023-06-29,55.5022
2023-06-30,43.7483
2023-07-01,43.7483
2023-07-02,43.7483
2023-07-03,43.7483
2023-07-04,43.7483
2023-07-05,43.7483
2023-07-06,43.7483
2023-07-07,43.7483
2023-07-08,43.7483
2023-07-09,43.7483
2023-07-10,43.7483
2023-07-11,43.7483
2023-07-12,43.7483
2023-07-13,43.7483
2023-07-14,43.7483
2023-07-15,43.7483
2023-07-16,43.7483
2023-07-17,43.7483
2023-07-18,43.7483
2023-07-19,43.7483
2023-07-20,43.7483
2023-07-21,43.7483
2023-07-22,43.7483
2023-07-23,43.7483
2023-07-24,43.7483
2023-07-25,43.7483
2023-07-26,43.7483
2023-07-27,43.7483
2023-07-28,43.7483
2023-07-29,43.7483
2023-07-30,43.7483
2023-07-31,43.7483
2023-08-01,43.7483
2023-08-02,43.7483
2023-08-03,43.7483
2023-08-04,43.7483
2023-08-05,43.7483
2023-08-06,43.7483
2023-08-07,43.7483
2023-08-08,43.7483
2023-08-09,43.7483
2023-08-10,43.7483
2023-08-11,43.7483
2023-08-12,43.7483
2023-08-13,43.7483
2023-08-14,43.7483
2023-08-15,43.7483
2023-08-16,43.7483
2023-08-17,43.7483
2023-08-18,43.7483
2023-08-19,43.7483
2023-08-20,43.7483
2023-08-21,43.7483
2023-08-22,43.7483
2023-08-23,43.7483
2023-08-24,43.7483
2023-08-25,43.7483
2023-08-26,43.7483
2023-08-27,43.7483
2023-08-28,43.7483
2023-08-29,43.7483
2023-08-30,43.7483
2023-08-31,43.7483
2023-09-01,43.7483
2023-09-02,43.7483
2023-09-03,43.7483
2023-09-04,43.7483
2023-09-05,43.7483
2023-09-06,43.7483
2023-09-07,43.7483
2023-09-08,43.7483
2023-09-09,43.7483
2023-09-10,43.7483
2023-09-11,43.7483
2023-09-12,43.7483
2023-09-13,43.7483
2023-09-14,43.7483
2023-09-15,43.7483
2023-09-16,43.7483
2023-09-17,43.7483
2023-09-18,43.7483
2023-09-19,43.7483
2023-09-20,43.7483
2023-09-21,43.7483
2023-09-22,43.7483
2023-09-23,43.7483
2023-09-24,43.7483
2023-09-25,43.7483
2023-09-26,43.7483
2023-09-27,43.7483
2023-09-28,43.7483
2023-09-29,43.7483
2023-09-30,33.8093
2023-10-01,33.8093
2023-10-02,33.8093
2023-10-03,33.8093
2023-10-04,33.8093
2023-10-05,33.8093
2023-10-06,33.8093
2023-10-07,33.8093
2023-10-08,33.8093
2023-10-09,33.8093
2023-10-10,33.8093
2023-10-11,33.8093
2023-10-12,33.8093
2023-10-13,33.8093
2023-10-14,33.8093
2023-10-15,33.8093
2023-10-16,33.8093
2023-10-17,33.8093
2023-10-18,33.8093
2023-10-19,33.8093
2023-10-20,33.8093
2023-10-21,33.8093
2023-10-22,33.8093
2023-10-23,33.8093
2023-10-24,33.8093
2023-10-25,33.8093
2023-10-26,33.8093
2023-10-27,33.8093
2023-10-28,33.8093
2023-10-29,33.8093
2023-10-30,33.8093
2023-10-31,33.8093
2023-11-01,33.8093
2023-11-02,33.8093
2023-11-03,33.8093
2023-11-04,33.8093
2023-11-05,33.8093
2023-11-06,33.8093
2023-11-07,33.8093
2023-11-08,33.8093
2023-11-09,33.8093
2023-11-10,33.8093
2023-11-11,33.8093
2023-11-12,33.8093
2023-11-13,33.8093
2023-11-14,33.8093
2023-11-15,33.8093
2023-11-16,33.8093
2023-11-17,33.8093
2023-11-18,33.8093
2023-11-19,33.8093
2023-11-20,33.8093
2023-11-21,33.8093
2023-11-22,33.8093
2023-11-23,33.8093
2023-11-24,33.8093
2023-11-25,33.8093
2023-11-26,33.8093
2023-11-27,33.8093
2023-11-28,33.8093
2023-11-29,33.8093
2023-11-30,33.8093
2023-12-01,33.8093
2023-12-02,33.8093
2023-12-03,33.8093
2023-12-04,33.8093
2023-12-05,33.8093
2023-12-06,33.8093
2023-12-07,33.8093
2023-12-08,33.8093
2023-12-09,33.8093
2023-12-10,33.8093
2023-12-11,33.8093
2023-12-12,33.8093
2023-12-13,33.8093
2023-12-14,33.8093
2023-12-15,33.8093
2023-12-16,33.8093
2023-12-17,33.8093
2023-12-18,33.8093
2023-12-19,33.8093
2023-12-20,33.8093
2023-12-21,33.8093
2023-12-22,33.8093
2023-12-23,33.8093
2023-12-24,33.8093
2023-12-25,33.8093
2023-12-26,33.8093
2023-12-27,33.8093
2023-12-28,33.8093
2023-12-29,33.8093
2023-12-30,33.8093
2023-12-31,37.2748
2024-01-01,37.2748
2024-01-02,37.2748
2024-01-03,37.2748
2024-01-04,37.2748
2024-01-05,37.2748
2024-01-06,37.2748
2024-01-07,37.2748
2024-01-08,37.2748
2024-01-09,37.2748
2024-01-10,37.2748
2024-01-11,37.2748
2024-01-12,37.2748
2024-01-13,37.2748
2024-01-14,37.2748
2024-01-15,37.2748
2024-01-16,37.2748
2024-01-17,37.2748
2024-01-18,37.2748
2024-01-19,37.2748
2024-01-20,37.2748
2024-01-21,37.2748
2024-01-22,37.2748
2024-01-23,37.2748
2024-01-24,37.2748
2024-01-25,37.2748
2024-01-26,37.2748
2024-01-27,37.2748
2024-01-28,37.2748
2024-01-29,37.2748
2024-01-30,37.2748
2024-01-31,37.2748
2024-02-01,37.2748
2024-02-02,37.2748
2024-02-03,37.2748
2024-02-04,37.2748
2024-02-05,37.2748
2024-02-06,37.2748
2024-02-07,37.2748
2024-02-08,37.2748
2024-02-09,37.2748
2024-02-10,37.2748
2024-02-11,37.2748
2024-02-12,37.2748
2024-02-13,37.2748
2024-02-14,37.2748
2024-02-15,37.2748
2024-02-16,37.2748
2024-02-17,37.2748
2024-02-18,37.2748
2024-02-19,37.2748
2024-02-20,37.2748
2024-02-21,37.2748
2024-02-22,37.2748
2024-02-23,37.2748
2024-02-24,37.2748
2024-02-25,37.2748
2024-02-26,37.2748
2024-02-27,37.2748
2024-02-28,37.2748
2024-02-29,37.2748
2024-03-01,37.2748
2024-03-02,37.2748
2024-03-03,37.2748
2024-03-04,37.2748
2024-03-05,37.2748
2024-03-06,37.2748
2024-03-07,37.2748
2024-03-08,37.2748
2024-03-09,37.2748
2024-03-10,37.2748
2024-03-11,37.2748
2024-03-12,37.2748
2024-03-13,37.2748
2024-03-14,37.2748
2024-03-15,37.2748
2024-03-16,37.2748
2024-03-17,37.2748
2024-03-18,37.2748
2024-03-19,37.2748
2024-03-20,37.2748
2024-03-21,37.2748
2024-03-22,37.2748
2024-03-23,37.2748
2024-03-24,37.2748
2024-03-25,37.2748
2024-03-26,37.2748
2024-03-27,37.2748
2024-03-28,37.2748
2024-03-29,37.2748
2024-03-30,37.2748
2024-03-31,37.2748
2024-04-01,37.2748
2024-04-02,37.2748
2024-04-03,37.2748
2024-04-04,37.2748
2024-04-05,37.2748
2024-04-06,37.2748
2024-04-07,37.2748
2024-04-08,37.2748
