,GSK LN Equity
2013-03-25,78.1377
2013-03-26,78.1377
2013-03-27,78.1377
2013-03-28,78.1377
2013-03-29,78.1377
2013-03-30,78.1377
2013-03-31,65.4289
2013-04-01,65.4289
2013-04-02,65.4289
2013-04-03,65.4289
2013-04-04,65.4289
2013-04-05,65.4289
2013-04-06,65.4289
2013-04-07,65.4289
2013-04-08,65.4289
2013-04-09,65.4289
2013-04-10,65.4289
2013-04-11,65.4289
2013-04-12,65.4289
2013-04-13,65.4289
2013-04-14,65.4289
2013-04-15,65.4289
2013-04-16,65.4289
2013-04-17,65.4289
2013-04-18,65.4289
2013-04-19,65.4289
2013-04-20,65.4289
2013-04-21,65.4289
2013-04-22,65.4289
2013-04-23,65.4289
2013-04-24,65.4289
2013-04-25,65.4289
2013-04-26,65.4289
2013-04-27,65.4289
2013-04-28,65.4289
2013-04-29,65.4289
2013-04-30,65.4289
2013-05-01,65.4289
2013-05-02,65.4289
2013-05-03,65.4289
2013-05-04,65.4289
2013-05-05,65.4289
2013-05-06,65.4289
2013-05-07,65.4289
2013-05-08,65.4289
2013-05-09,65.4289
2013-05-10,65.4289
2013-05-11,65.4289
2013-05-12,65.4289
2013-05-13,65.4289
2013-05-14,65.4289
2013-05-15,65.4289
2013-05-16,65.4289
2013-05-17,65.4289
2013-05-18,65.4289
2013-05-19,65.4289
2013-05-20,65.4289
2013-05-21,65.4289
2013-05-22,65.4289
2013-05-23,65.4289
2013-05-24,65.4289
2013-05-25,65.4289
2013-05-26,65.4289
2013-05-27,65.4289
2013-05-28,65.4289
2013-05-29,65.4289
2013-05-30,65.4289
2013-05-31,65.4289
2013-06-01,65.4289
2013-06-02,65.4289
2013-06-03,65.4289
2013-06-04,65.4289
2013-06-05,65.4289
2013-06-06,65.4289
2013-06-07,65.4289
2013-06-08,65.4289
2013-06-09,65.4289
2013-06-10,65.4289
2013-06-11,65.4289
2013-06-12,65.4289
2013-06-13,65.4289
2013-06-14,65.4289
2013-06-15,65.4289
2013-06-16,65.4289
2013-06-17,65.4289
2013-06-18,65.4289
2013-06-19,65.4289
2013-06-20,65.4289
2013-06-21,65.4289
2013-06-22,65.4289
2013-06-23,65.4289
2013-06-24,65.4289
2013-06-25,65.4289
2013-06-26,65.4289
2013-06-27,65.4289
2013-06-28,65.4289
2013-06-29,65.4289
2013-06-30,72.311
2013-07-01,72.311
2013-07-02,72.311
2013-07-03,72.311
2013-07-04,72.311
2013-07-05,72.311
2013-07-06,72.311
2013-07-07,72.311
2013-07-08,72.311
2013-07-09,72.311
2013-07-10,72.311
2013-07-11,72.311
2013-07-12,72.311
2013-07-13,72.311
2013-07-14,72.311
2013-07-15,72.311
2013-07-16,72.311
2013-07-17,72.311
2013-07-18,72.311
2013-07-19,72.311
2013-07-20,72.311
2013-07-21,72.311
2013-07-22,72.311
2013-07-23,72.311
2013-07-24,72.311
2013-07-25,72.311
2013-07-26,72.311
2013-07-27,72.311
2013-07-28,72.311
2013-07-29,72.311
2013-07-30,72.311
2013-07-31,72.311
2013-08-01,72.311
2013-08-02,72.311
2013-08-03,72.311
2013-08-04,72.311
2013-08-05,72.311
2013-08-06,72.311
2013-08-07,72.311
2013-08-08,72.311
2013-08-09,72.311
2013-08-10,72.311
2013-08-11,72.311
2013-08-12,72.311
2013-08-13,72.311
2013-08-14,72.311
2013-08-15,72.311
2013-08-16,72.311
2013-08-17,72.311
2013-08-18,72.311
2013-08-19,72.311
2013-08-20,72.311
2013-08-21,72.311
2013-08-22,72.311
2013-08-23,72.311
2013-08-24,72.311
2013-08-25,72.311
2013-08-26,72.311
2013-08-27,72.311
2013-08-28,72.311
2013-08-29,72.311
2013-08-30,72.311
2013-08-31,72.311
2013-09-01,72.311
2013-09-02,72.311
2013-09-03,72.311
2013-09-04,72.311
2013-09-05,72.311
2013-09-06,72.311
2013-09-07,72.311
2013-09-08,72.311
2013-09-09,72.311
2013-09-10,72.311
2013-09-11,72.311
2013-09-12,72.311
2013-09-13,72.311
2013-09-14,72.311
2013-09-15,72.311
2013-09-16,72.311
2013-09-17,72.311
2013-09-18,72.311
2013-09-19,72.311
2013-09-20,72.311
2013-09-21,72.311
2013-09-22,72.311
2013-09-23,72.311
2013-09-24,72.311
2013-09-25,72.311
2013-09-26,72.311
2013-09-27,72.311
2013-09-28,72.311
2013-09-29,72.311
2013-09-30,77.5972
2013-10-01,77.5972
2013-10-02,77.5972
2013-10-03,77.5972
2013-10-04,77.5972
2013-10-05,77.5972
2013-10-06,77.5972
2013-10-07,77.5972
2013-10-08,77.5972
2013-10-09,77.5972
2013-10-10,77.5972
2013-10-11,77.5972
2013-10-12,77.5972
2013-10-13,77.5972
2013-10-14,77.5972
2013-10-15,77.5972
2013-10-16,77.5972
2013-10-17,77.5972
2013-10-18,77.5972
2013-10-19,77.5972
2013-10-20,77.5972
2013-10-21,77.5972
2013-10-22,77.5972
2013-10-23,77.5972
2013-10-24,77.5972
2013-10-25,77.5972
2013-10-26,77.5972
2013-10-27,77.5972
2013-10-28,77.5972
2013-10-29,77.5972
2013-10-30,77.5972
2013-10-31,77.5972
2013-11-01,77.5972
2013-11-02,77.5972
2013-11-03,77.5972
2013-11-04,77.5972
2013-11-05,77.5972
2013-11-06,77.5972
2013-11-07,77.5972
2013-11-08,77.5972
2013-11-09,77.5972
2013-11-10,77.5972
2013-11-11,77.5972
2013-11-12,77.5972
2013-11-13,77.5972
2013-11-14,77.5972
2013-11-15,77.5972
2013-11-16,77.5972
2013-11-17,77.5972
2013-11-18,77.5972
2013-11-19,77.5972
2013-11-20,77.5972
2013-11-21,77.5972
2013-11-22,77.5972
2013-11-23,77.5972
2013-11-24,77.5972
2013-11-25,77.5972
2013-11-26,77.5972
2013-11-27,77.5972
2013-11-28,77.5972
2013-11-29,77.5972
2013-11-30,77.5972
2013-12-01,77.5972
2013-12-02,77.5972
2013-12-03,77.5972
2013-12-04,77.5972
2013-12-05,77.5972
2013-12-06,77.5972
2013-12-07,77.5972
2013-12-08,77.5972
2013-12-09,77.5972
2013-12-10,77.5972
2013-12-11,77.5972
2013-12-12,77.5972
2013-12-13,77.5972
2013-12-14,77.5972
2013-12-15,77.5972
2013-12-16,77.5972
2013-12-17,77.5972
2013-12-18,77.5972
2013-12-19,77.5972
2013-12-20,77.5972
2013-12-21,77.5972
2013-12-22,77.5972
2013-12-23,77.5972
2013-12-24,77.5972
2013-12-25,77.5972
2013-12-26,77.5972
2013-12-27,77.5972
2013-12-28,77.5972
2013-12-29,77.5972
2013-12-30,77.5972
2013-12-31,85.5982
2014-01-01,85.5982
2014-01-02,85.5982
2014-01-03,85.5982
2014-01-04,85.5982
2014-01-05,85.5982
2014-01-06,85.5982
2014-01-07,85.5982
2014-01-08,85.5982
2014-01-09,85.5982
2014-01-10,85.5982
2014-01-11,85.5982
2014-01-12,85.5982
2014-01-13,85.5982
2014-01-14,85.5982
2014-01-15,85.5982
2014-01-16,85.5982
2014-01-17,85.5982
2014-01-18,85.5982
2014-01-19,85.5982
2014-01-20,85.5982
2014-01-21,85.5982
2014-01-22,85.5982
2014-01-23,85.5982
2014-01-24,85.5982
2014-01-25,85.5982
2014-01-26,85.5982
2014-01-27,85.5982
2014-01-28,85.5982
2014-01-29,85.5982
2014-01-30,85.5982
2014-01-31,85.5982
2014-02-01,85.5982
2014-02-02,85.5982
2014-02-03,85.5982
2014-02-04,85.5982
2014-02-05,85.5982
2014-02-06,85.5982
2014-02-07,85.5982
2014-02-08,85.5982
2014-02-09,85.5982
2014-02-10,85.5982
2014-02-11,85.5982
2014-02-12,85.5982
2014-02-13,85.5982
2014-02-14,85.5982
2014-02-15,85.5982
2014-02-16,85.5982
2014-02-17,85.5982
2014-02-18,85.5982
2014-02-19,85.5982
2014-02-20,85.5982
2014-02-21,85.5982
2014-02-22,85.5982
2014-02-23,85.5982
2014-02-24,85.5982
2014-02-25,85.5982
2014-02-26,85.5982
2014-02-27,85.5982
2014-02-28,85.5982
2014-03-01,85.5982
2014-03-02,85.5982
2014-03-03,85.5982
2014-03-04,85.5982
2014-03-05,85.5982
2014-03-06,85.5982
2014-03-07,85.5982
2014-03-08,85.5982
2014-03-09,85.5982
2014-03-10,85.5982
2014-03-11,85.5982
2014-03-12,85.5982
2014-03-13,85.5982
2014-03-14,85.5982
2014-03-15,85.5982
2014-03-16,85.5982
2014-03-17,85.5982
2014-03-18,85.5982
2014-03-19,85.5982
2014-03-20,85.5982
2014-03-21,85.5982
2014-03-22,85.5982
2014-03-23,85.5982
2014-03-24,85.5982
2014-03-25,85.5982
2014-03-26,85.5982
2014-03-27,85.5982
2014-03-28,85.5982
2014-03-29,85.5982
2014-03-30,85.5982
2014-03-31,77.8963
2014-04-01,77.8963
2014-04-02,77.8963
2014-04-03,77.8963
2014-04-04,77.8963
2014-04-05,77.8963
2014-04-06,77.8963
2014-04-07,77.8963
2014-04-08,77.8963
2014-04-09,77.8963
2014-04-10,77.8963
2014-04-11,77.8963
2014-04-12,77.8963
2014-04-13,77.8963
2014-04-14,77.8963
2014-04-15,77.8963
2014-04-16,77.8963
2014-04-17,77.8963
2014-04-18,77.8963
2014-04-19,77.8963
2014-04-20,77.8963
2014-04-21,77.8963
2014-04-22,77.8963
2014-04-23,77.8963
2014-04-24,77.8963
2014-04-25,77.8963
2014-04-26,77.8963
2014-04-27,77.8963
2014-04-28,77.8963
2014-04-29,77.8963
2014-04-30,77.8963
2014-05-01,77.8963
2014-05-02,77.8963
2014-05-03,77.8963
2014-05-04,77.8963
2014-05-05,77.8963
2014-05-06,77.8963
2014-05-07,77.8963
2014-05-08,77.8963
2014-05-09,77.8963
2014-05-10,77.8963
2014-05-11,77.8963
2014-05-12,77.8963
2014-05-13,77.8963
2014-05-14,77.8963
2014-05-15,77.8963
2014-05-16,77.8963
2014-05-17,77.8963
2014-05-18,77.8963
2014-05-19,77.8963
2014-05-20,77.8963
2014-05-21,77.8963
2014-05-22,77.8963
2014-05-23,77.8963
2014-05-24,77.8963
2014-05-25,77.8963
2014-05-26,77.8963
2014-05-27,77.8963
2014-05-28,77.8963
2014-05-29,77.8963
2014-05-30,77.8963
2014-05-31,77.8963
2014-06-01,77.8963
2014-06-02,77.8963
2014-06-03,77.8963
2014-06-04,77.8963
2014-06-05,77.8963
2014-06-06,77.8963
2014-06-07,77.8963
2014-06-08,77.8963
2014-06-09,77.8963
2014-06-10,77.8963
2014-06-11,77.8963
2014-06-12,77.8963
2014-06-13,77.8963
2014-06-14,77.8963
2014-06-15,77.8963
2014-06-16,77.8963
2014-06-17,77.8963
2014-06-18,77.8963
2014-06-19,77.8963
2014-06-20,77.8963
2014-06-21,77.8963
2014-06-22,77.8963
2014-06-23,77.8963
2014-06-24,77.8963
2014-06-25,77.8963
2014-06-26,77.8963
2014-06-27,77.8963
2014-06-28,77.8963
2014-06-29,77.8963
2014-06-30,76.5044
2014-07-01,76.5044
2014-07-02,76.5044
2014-07-03,76.5044
2014-07-04,76.5044
2014-07-05,76.5044
2014-07-06,76.5044
2014-07-07,76.5044
2014-07-08,76.5044
2014-07-09,76.5044
2014-07-10,76.5044
2014-07-11,76.5044
2014-07-12,76.5044
2014-07-13,76.5044
2014-07-14,76.5044
2014-07-15,76.5044
2014-07-16,76.5044
2014-07-17,76.5044
2014-07-18,76.5044
2014-07-19,76.5044
2014-07-20,76.5044
2014-07-21,76.5044
2014-07-22,76.5044
2014-07-23,76.5044
2014-07-24,76.5044
2014-07-25,76.5044
2014-07-26,76.5044
2014-07-27,76.5044
2014-07-28,76.5044
2014-07-29,76.5044
2014-07-30,76.5044
2014-07-31,76.5044
2014-08-01,76.5044
2014-08-02,76.5044
2014-08-03,76.5044
2014-08-04,76.5044
2014-08-05,76.5044
2014-08-06,76.5044
2014-08-07,76.5044
2014-08-08,76.5044
2014-08-09,76.5044
2014-08-10,76.5044
2014-08-11,76.5044
2014-08-12,76.5044
2014-08-13,76.5044
2014-08-14,76.5044
2014-08-15,76.5044
2014-08-16,76.5044
2014-08-17,76.5044
2014-08-18,76.5044
2014-08-19,76.5044
2014-08-20,76.5044
2014-08-21,76.5044
2014-08-22,76.5044
2014-08-23,76.5044
2014-08-24,76.5044
2014-08-25,76.5044
2014-08-26,76.5044
2014-08-27,76.5044
2014-08-28,76.5044
2014-08-29,76.5044
2014-08-30,76.5044
2014-08-31,76.5044
2014-09-01,76.5044
2014-09-02,76.5044
2014-09-03,76.5044
2014-09-04,76.5044
2014-09-05,76.5044
2014-09-06,76.5044
2014-09-07,76.5044
2014-09-08,76.5044
2014-09-09,76.5044
2014-09-10,76.5044
2014-09-11,76.5044
2014-09-12,76.5044
2014-09-13,76.5044
2014-09-14,76.5044
2014-09-15,76.5044
2014-09-16,76.5044
2014-09-17,76.5044
2014-09-18,76.5044
2014-09-19,76.5044
2014-09-20,76.5044
2014-09-21,76.5044
2014-09-22,76.5044
2014-09-23,76.5044
2014-09-24,76.5044
2014-09-25,76.5044
2014-09-26,76.5044
2014-09-27,76.5044
2014-09-28,76.5044
2014-09-29,76.5044
2014-09-30,76.6996
2014-10-01,76.6996
2014-10-02,76.6996
2014-10-03,76.6996
2014-10-04,76.6996
2014-10-05,76.6996
2014-10-06,76.6996
2014-10-07,76.6996
2014-10-08,76.6996
2014-10-09,76.6996
2014-10-10,76.6996
2014-10-11,76.6996
2014-10-12,76.6996
2014-10-13,76.6996
2014-10-14,76.6996
2014-10-15,76.6996
2014-10-16,76.6996
2014-10-17,76.6996
2014-10-18,76.6996
2014-10-19,76.6996
2014-10-20,76.6996
2014-10-21,76.6996
2014-10-22,76.6996
2014-10-23,76.6996
2014-10-24,76.6996
2014-10-25,76.6996
2014-10-26,76.6996
2014-10-27,76.6996
2014-10-28,76.6996
2014-10-29,76.6996
2014-10-30,76.6996
2014-10-31,76.6996
2014-11-01,76.6996
2014-11-02,76.6996
2014-11-03,76.6996
2014-11-04,76.6996
2014-11-05,76.6996
2014-11-06,76.6996
2014-11-07,76.6996
2014-11-08,76.6996
2014-11-09,76.6996
2014-11-10,76.6996
2014-11-11,76.6996
2014-11-12,76.6996
2014-11-13,76.6996
2014-11-14,76.6996
2014-11-15,76.6996
2014-11-16,76.6996
2014-11-17,76.6996
2014-11-18,76.6996
2014-11-19,76.6996
2014-11-20,76.6996
2014-11-21,76.6996
2014-11-22,76.6996
2014-11-23,76.6996
2014-11-24,76.6996
2014-11-25,76.6996
2014-11-26,76.6996
2014-11-27,76.6996
2014-11-28,76.6996
2014-11-29,76.6996
2014-11-30,76.6996
2014-12-01,76.6996
2014-12-02,76.6996
2014-12-03,76.6996
2014-12-04,76.6996
2014-12-05,76.6996
2014-12-06,76.6996
2014-12-07,76.6996
2014-12-08,76.6996
2014-12-09,76.6996
2014-12-10,76.6996
2014-12-11,76.6996
2014-12-12,76.6996
2014-12-13,76.6996
2014-12-14,76.6996
2014-12-15,76.6996
2014-12-16,76.6996
2014-12-17,76.6996
2014-12-18,76.6996
2014-12-19,76.6996
2014-12-20,76.6996
2014-12-21,76.6996
2014-12-22,76.6996
2014-12-23,76.6996
2014-12-24,76.6996
2014-12-25,76.6996
2014-12-26,76.6996
2014-12-27,76.6996
2014-12-28,76.6996
2014-12-29,76.6996
2014-12-30,76.6996
2014-12-31,48.952
2015-01-01,48.952
2015-01-02,48.952
2015-01-03,48.952
2015-01-04,48.952
2015-01-05,48.952
2015-01-06,48.952
2015-01-07,48.952
2015-01-08,48.952
2015-01-09,48.952
2015-01-10,48.952
2015-01-11,48.952
2015-01-12,48.952
2015-01-13,48.952
2015-01-14,48.952
2015-01-15,48.952
2015-01-16,48.952
2015-01-17,48.952
2015-01-18,48.952
2015-01-19,48.952
2015-01-20,48.952
2015-01-21,48.952
2015-01-22,48.952
2015-01-23,48.952
2015-01-24,48.952
2015-01-25,48.952
2015-01-26,48.952
2015-01-27,48.952
2015-01-28,48.952
2015-01-29,48.952
2015-01-30,48.952
2015-01-31,48.952
2015-02-01,48.952
2015-02-02,48.952
2015-02-03,48.952
2015-02-04,48.952
2015-02-05,48.952
2015-02-06,48.952
2015-02-07,48.952
2015-02-08,48.952
2015-02-09,48.952
2015-02-10,48.952
2015-02-11,48.952
2015-02-12,48.952
2015-02-13,48.952
2015-02-14,48.952
2015-02-15,48.952
2015-02-16,48.952
2015-02-17,48.952
2015-02-18,48.952
2015-02-19,48.952
2015-02-20,48.952
2015-02-21,48.952
2015-02-22,48.952
2015-02-23,48.952
2015-02-24,48.952
2015-02-25,48.952
2015-02-26,48.952
2015-02-27,48.952
2015-02-28,48.952
2015-03-01,48.952
2015-03-02,48.952
2015-03-03,48.952
2015-03-04,48.952
2015-03-05,48.952
2015-03-06,48.952
2015-03-07,48.952
2015-03-08,48.952
2015-03-09,48.952
2015-03-10,48.952
2015-03-11,48.952
2015-03-12,48.952
2015-03-13,48.952
2015-03-14,48.952
2015-03-15,48.952
2015-03-16,48.952
2015-03-17,48.952
2015-03-18,48.952
2015-03-19,48.952
2015-03-20,48.952
2015-03-21,48.952
2015-03-22,48.952
2015-03-23,48.952
2015-03-24,48.952
2015-03-25,48.952
2015-03-26,48.952
2015-03-27,48.952
2015-03-28,48.952
2015-03-29,48.952
2015-03-30,48.952
2015-03-31,144.8683
2015-04-01,144.8683
2015-04-02,144.8683
2015-04-03,144.8683
2015-04-04,144.8683
2015-04-05,144.8683
2015-04-06,144.8683
2015-04-07,144.8683
2015-04-08,144.8683
2015-04-09,144.8683
2015-04-10,144.8683
2015-04-11,144.8683
2015-04-12,144.8683
2015-04-13,144.8683
2015-04-14,144.8683
2015-04-15,144.8683
2015-04-16,144.8683
2015-04-17,144.8683
2015-04-18,144.8683
2015-04-19,144.8683
2015-04-20,144.8683
2015-04-21,144.8683
2015-04-22,144.8683
2015-04-23,144.8683
2015-04-24,144.8683
2015-04-25,144.8683
2015-04-26,144.8683
2015-04-27,144.8683
2015-04-28,144.8683
2015-04-29,144.8683
2015-04-30,144.8683
2015-05-01,144.8683
2015-05-02,144.8683
2015-05-03,144.8683
2015-05-04,144.8683
2015-05-05,144.8683
2015-05-06,144.8683
2015-05-07,144.8683
2015-05-08,144.8683
2015-05-09,144.8683
2015-05-10,144.8683
2015-05-11,144.8683
2015-05-12,144.8683
2015-05-13,144.8683
2015-05-14,144.8683
2015-05-15,144.8683
2015-05-16,144.8683
2015-05-17,144.8683
2015-05-18,144.8683
2015-05-19,144.8683
2015-05-20,144.8683
2015-05-21,144.8683
2015-05-22,144.8683
2015-05-23,144.8683
2015-05-24,144.8683
2015-05-25,144.8683
2015-05-26,144.8683
2015-05-27,144.8683
2015-05-28,144.8683
2015-05-29,144.8683
2015-05-30,144.8683
2015-05-31,144.8683
2015-06-01,144.8683
2015-06-02,144.8683
2015-06-03,144.8683
2015-06-04,144.8683
2015-06-05,144.8683
2015-06-06,144.8683
2015-06-07,144.8683
2015-06-08,144.8683
2015-06-09,144.8683
2015-06-10,144.8683
2015-06-11,144.8683
2015-06-12,144.8683
2015-06-13,144.8683
2015-06-14,144.8683
2015-06-15,144.8683
2015-06-16,144.8683
2015-06-17,144.8683
2015-06-18,144.8683
2015-06-19,144.8683
2015-06-20,144.8683
2015-06-21,144.8683
2015-06-22,144.8683
2015-06-23,144.8683
2015-06-24,144.8683
2015-06-25,144.8683
2015-06-26,144.8683
2015-06-27,144.8683
2015-06-28,144.8683
2015-06-29,144.8683
2015-06-30,149.5131
2015-07-01,149.5131
2015-07-02,149.5131
2015-07-03,149.5131
2015-07-04,149.5131
2015-07-05,149.5131
2015-07-06,149.5131
2015-07-07,149.5131
2015-07-08,149.5131
2015-07-09,149.5131
2015-07-10,149.5131
2015-07-11,149.5131
2015-07-12,149.5131
2015-07-13,149.5131
2015-07-14,149.5131
2015-07-15,149.5131
2015-07-16,149.5131
2015-07-17,149.5131
2015-07-18,149.5131
2015-07-19,149.5131
2015-07-20,149.5131
2015-07-21,149.5131
2015-07-22,149.5131
2015-07-23,149.5131
2015-07-24,149.5131
2015-07-25,149.5131
2015-07-26,149.5131
2015-07-27,149.5131
2015-07-28,149.5131
2015-07-29,149.5131
2015-07-30,149.5131
2015-07-31,149.5131
2015-08-01,149.5131
2015-08-02,149.5131
2015-08-03,149.5131
2015-08-04,149.5131
2015-08-05,149.5131
2015-08-06,149.5131
2015-08-07,149.5131
2015-08-08,149.5131
2015-08-09,149.5131
2015-08-10,149.5131
2015-08-11,149.5131
2015-08-12,149.5131
2015-08-13,149.5131
2015-08-14,149.5131
2015-08-15,149.5131
2015-08-16,149.5131
2015-08-17,149.5131
2015-08-18,149.5131
2015-08-19,149.5131
2015-08-20,149.5131
2015-08-21,149.5131
2015-08-22,149.5131
2015-08-23,149.5131
2015-08-24,149.5131
2015-08-25,149.5131
2015-08-26,149.5131
2015-08-27,149.5131
2015-08-28,149.5131
2015-08-29,149.5131
2015-08-30,149.5131
2015-08-31,149.5131
2015-09-01,149.5131
2015-09-02,149.5131
2015-09-03,149.5131
2015-09-04,149.5131
2015-09-05,149.5131
2015-09-06,149.5131
2015-09-07,149.5131
2015-09-08,149.5131
2015-09-09,149.5131
2015-09-10,149.5131
2015-09-11,149.5131
2015-09-12,149.5131
2015-09-13,149.5131
2015-09-14,149.5131
2015-09-15,149.5131
2015-09-16,149.5131
2015-09-17,149.5131
2015-09-18,149.5131
2015-09-19,149.5131
2015-09-20,149.5131
2015-09-21,149.5131
2015-09-22,149.5131
2015-09-23,149.5131
2015-09-24,149.5131
2015-09-25,149.5131
2015-09-26,149.5131
2015-09-27,149.5131
2015-09-28,149.5131
2015-09-29,149.5131
2015-09-30,187.3019
2015-10-01,187.3019
2015-10-02,187.3019
2015-10-03,187.3019
2015-10-04,187.3019
2015-10-05,187.3019
2015-10-06,187.3019
2015-10-07,187.3019
2015-10-08,187.3019
2015-10-09,187.3019
2015-10-10,187.3019
2015-10-11,187.3019
2015-10-12,187.3019
2015-10-13,187.3019
2015-10-14,187.3019
2015-10-15,187.3019
2015-10-16,187.3019
2015-10-17,187.3019
2015-10-18,187.3019
2015-10-19,187.3019
2015-10-20,187.3019
2015-10-21,187.3019
2015-10-22,187.3019
2015-10-23,187.3019
2015-10-24,187.3019
2015-10-25,187.3019
2015-10-26,187.3019
2015-10-27,187.3019
2015-10-28,187.3019
2015-10-29,187.3019
2015-10-30,187.3019
2015-10-31,187.3019
2015-11-01,187.3019
2015-11-02,187.3019
2015-11-03,187.3019
2015-11-04,187.3019
2015-11-05,187.3019
2015-11-06,187.3019
2015-11-07,187.3019
2015-11-08,187.3019
2015-11-09,187.3019
2015-11-10,187.3019
2015-11-11,187.3019
2015-11-12,187.3019
2015-11-13,187.3019
2015-11-14,187.3019
2015-11-15,187.3019
2015-11-16,187.3019
2015-11-17,187.3019
2015-11-18,187.3019
2015-11-19,187.3019
2015-11-20,187.3019
2015-11-21,187.3019
2015-11-22,187.3019
2015-11-23,187.3019
2015-11-24,187.3019
2015-11-25,187.3019
2015-11-26,187.3019
2015-11-27,187.3019
2015-11-28,187.3019
2015-11-29,187.3019
2015-11-30,187.3019
2015-12-01,187.3019
2015-12-02,187.3019
2015-12-03,187.3019
2015-12-04,187.3019
2015-12-05,187.3019
2015-12-06,187.3019
2015-12-07,187.3019
2015-12-08,187.3019
2015-12-09,187.3019
2015-12-10,187.3019
2015-12-11,187.3019
2015-12-12,187.3019
2015-12-13,187.3019
2015-12-14,187.3019
2015-12-15,187.3019
2015-12-16,187.3019
2015-12-17,187.3019
2015-12-18,187.3019
2015-12-19,187.3019
2015-12-20,187.3019
2015-12-21,187.3019
2015-12-22,187.3019
2015-12-23,187.3019
2015-12-24,187.3019
2015-12-25,187.3019
2015-12-26,187.3019
2015-12-27,187.3019
2015-12-28,187.3019
2015-12-29,187.3019
2015-12-30,187.3019
2015-12-31,179.631
2016-01-01,179.631
2016-01-02,179.631
2016-01-03,179.631
2016-01-04,179.631
2016-01-05,179.631
2016-01-06,179.631
2016-01-07,179.631
2016-01-08,179.631
2016-01-09,179.631
2016-01-10,179.631
2016-01-11,179.631
2016-01-12,179.631
2016-01-13,179.631
2016-01-14,179.631
2016-01-15,179.631
2016-01-16,179.631
2016-01-17,179.631
2016-01-18,179.631
2016-01-19,179.631
2016-01-20,179.631
2016-01-21,179.631
2016-01-22,179.631
2016-01-23,179.631
2016-01-24,179.631
2016-01-25,179.631
2016-01-26,179.631
2016-01-27,179.631
2016-01-28,179.631
2016-01-29,179.631
2016-01-30,179.631
2016-01-31,179.631
2016-02-01,179.631
2016-02-02,179.631
2016-02-03,179.631
2016-02-04,179.631
2016-02-05,179.631
2016-02-06,179.631
2016-02-07,179.631
2016-02-08,179.631
2016-02-09,179.631
2016-02-10,179.631
2016-02-11,179.631
2016-02-12,179.631
2016-02-13,179.631
2016-02-14,179.631
2016-02-15,179.631
2016-02-16,179.631
2016-02-17,179.631
2016-02-18,179.631
2016-02-19,179.631
2016-02-20,179.631
2016-02-21,179.631
2016-02-22,179.631
2016-02-23,179.631
2016-02-24,179.631
2016-02-25,179.631
2016-02-26,179.631
2016-02-27,179.631
2016-02-28,179.631
2016-02-29,179.631
2016-03-01,179.631
2016-03-02,179.631
2016-03-03,179.631
2016-03-04,179.631
2016-03-05,179.631
2016-03-06,179.631
2016-03-07,179.631
2016-03-08,179.631
2016-03-09,179.631
2016-03-10,179.631
2016-03-11,179.631
2016-03-12,179.631
2016-03-13,179.631
2016-03-14,179.631
2016-03-15,179.631
2016-03-16,179.631
2016-03-17,179.631
2016-03-18,179.631
2016-03-19,179.631
2016-03-20,179.631
2016-03-21,179.631
2016-03-22,179.631
2016-03-23,179.631
2016-03-24,179.631
2016-03-25,179.631
2016-03-26,179.631
2016-03-27,179.631
2016-03-28,179.631
2016-03-29,179.631
2016-03-30,179.631
2016-03-31,12.0094
2016-04-01,12.0094
2016-04-02,12.0094
2016-04-03,12.0094
2016-04-04,12.0094
2016-04-05,12.0094
2016-04-06,12.0094
2016-04-07,12.0094
2016-04-08,12.0094
2016-04-09,12.0094
2016-04-10,12.0094
2016-04-11,12.0094
2016-04-12,12.0094
2016-04-13,12.0094
2016-04-14,12.0094
2016-04-15,12.0094
2016-04-16,12.0094
2016-04-17,12.0094
2016-04-18,12.0094
2016-04-19,12.0094
2016-04-20,12.0094
2016-04-21,12.0094
2016-04-22,12.0094
2016-04-23,12.0094
2016-04-24,12.0094
2016-04-25,12.0094
2016-04-26,12.0094
2016-04-27,12.0094
2016-04-28,12.0094
2016-04-29,12.0094
2016-04-30,12.0094
2016-05-01,12.0094
2016-05-02,12.0094
2016-05-03,12.0094
2016-05-04,12.0094
2016-05-05,12.0094
2016-05-06,12.0094
2016-05-07,12.0094
2016-05-08,12.0094
2016-05-09,12.0094
2016-05-10,12.0094
2016-05-11,12.0094
2016-05-12,12.0094
2016-05-13,12.0094
2016-05-14,12.0094
2016-05-15,12.0094
2016-05-16,12.0094
2016-05-17,12.0094
2016-05-18,12.0094
2016-05-19,12.0094
2016-05-20,12.0094
2016-05-21,12.0094
2016-05-22,12.0094
2016-05-23,12.0094
2016-05-24,12.0094
2016-05-25,12.0094
2016-05-26,12.0094
2016-05-27,12.0094
2016-05-28,12.0094
2016-05-29,12.0094
2016-05-30,12.0094
2016-05-31,12.0094
2016-06-01,12.0094
2016-06-02,12.0094
2016-06-03,12.0094
2016-06-04,12.0094
2016-06-05,12.0094
2016-06-06,12.0094
2016-06-07,12.0094
2016-06-08,12.0094
2016-06-09,12.0094
2016-06-10,12.0094
2016-06-11,12.0094
2016-06-12,12.0094
2016-06-13,12.0094
2016-06-14,12.0094
2016-06-15,12.0094
2016-06-16,12.0094
2016-06-17,12.0094
2016-06-18,12.0094
2016-06-19,12.0094
2016-06-20,12.0094
2016-06-21,12.0094
2016-06-22,12.0094
2016-06-23,12.0094
2016-06-24,12.0094
