,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity
2006-11-20,6.7771,6.7771,6.6341,6.6913,83645.0
2006-11-21,6.7485,6.7485,6.6056,6.6056,18876.0
2006-11-22,6.6913,6.6913,6.6341,6.6456,5092.0
2006-11-23,6.6913,6.6913,6.6341,6.6456,228994.0
2006-11-24,6.6913,6.7485,6.6913,6.6913,10123.0
2006-11-25,6.6913,6.7485,6.6913,6.6913,10123.0
2006-11-26,6.6913,6.7485,6.6913,6.6913,10123.0
2006-11-27,6.6913,6.6913,6.6627,6.6913,68015.0
2006-11-28,6.6685,6.6685,6.6627,6.6627,149.0
2006-11-29,6.6341,6.6913,6.6341,6.6627,31935.0
2006-11-30,6.6856,6.7485,6.6627,6.7485,3214.0
2006-12-01,6.7485,7.0059,6.7485,6.8629,20628.0
2006-12-02,6.7485,7.0059,6.7485,6.8629,20628.0
2006-12-03,6.7485,7.0059,6.7485,6.8629,20628.0
2006-12-04,6.8572,6.9601,6.8057,6.943,2005.0
2006-12-05,6.943,6.9773,6.8629,6.9773,19296.0
2006-12-06,6.9773,7.0059,6.9716,6.9773,732.0
2006-12-07,6.8686,6.9773,6.8629,6.8629,1485.0
2006-12-08,6.8686,6.9887,6.8686,6.9887,4872.0
2006-12-09,6.8686,6.9887,6.8686,6.9887,4872.0
2006-12-10,6.8686,6.9887,6.8686,6.9887,4872.0
2006-12-11,6.9887,7.0059,6.9887,7.0059,6964.0
2006-12-12,6.8686,7.0059,6.8629,7.0059,17354.0
2006-12-13,7.0059,7.0059,6.9716,7.0059,89314.0
2006-12-14,7.0059,7.0059,6.9716,7.0059,89314.0
2006-12-15,6.9258,7.0059,6.9201,7.0059,507357.0
2006-12-16,6.9258,7.0059,6.9201,7.0059,507357.0
2006-12-17,6.9258,7.0059,6.9201,7.0059,507357.0
2006-12-18,6.9258,7.0059,6.9258,7.0059,48454.0
2006-12-19,7.0059,7.0917,6.8915,7.0059,73068.0
2006-12-20,7.0059,7.0631,7.0059,7.0116,1218.0
2006-12-21,7.023,7.1489,7.023,7.1489,12154.0
2006-12-22,7.2061,7.4348,7.2061,7.3833,26807.0
2006-12-23,7.2061,7.4348,7.2061,7.3833,26807.0
2006-12-24,7.2061,7.4348,7.2061,7.3833,26807.0
2006-12-25,7.2061,7.4348,7.2061,7.3833,26807.0
2006-12-26,7.2061,7.4348,7.2061,7.3833,26807.0
2006-12-27,7.2918,7.2918,7.2061,7.2061,3525.0
2006-12-28,7.2061,7.2061,7.2061,7.2061,9740.0
2006-12-29,7.2061,7.2347,7.2061,7.2061,3737.0
2006-12-30,7.2061,7.2347,7.2061,7.2061,3737.0
2006-12-31,7.2061,7.2347,7.2061,7.2061,3737.0
2007-01-01,7.2061,7.2347,7.2061,7.2061,3737.0
2007-01-02,7.2289,7.2289,7.2232,7.2232,1104.0
2007-01-03,7.2289,7.3662,7.2289,7.2347,14666.0
2007-01-04,7.2404,7.3548,7.2347,7.3548,32240.0
2007-01-05,7.3548,7.3548,7.2632,7.3319,37272.0
2007-01-06,7.3548,7.3548,7.2632,7.3319,37272.0
2007-01-07,7.3548,7.3548,7.2632,7.3319,37272.0
2007-01-08,7.3204,7.3204,7.2976,7.2976,13135.0
2007-01-09,7.349,7.349,7.2747,7.349,59538.0
2007-01-10,7.3319,7.3319,7.2918,7.2918,1612.0
2007-01-11,7.2747,7.2747,7.2347,7.2632,4570.0
2007-01-12,7.3204,7.349,7.1203,7.1203,4002.0
2007-01-13,7.3204,7.349,7.1203,7.1203,4002.0
2007-01-14,7.3204,7.349,7.1203,7.1203,4002.0
2007-01-15,7.2061,7.349,7.2061,7.349,7618.0
2007-01-16,7.3204,7.4291,7.3204,7.4291,20851.0
2007-01-17,7.3204,7.4291,7.3204,7.4291,20851.0
2007-01-18,7.3204,7.4291,7.3204,7.4291,20851.0
2007-01-19,7.2061,7.3033,7.2061,7.3033,301902.0
2007-01-20,7.2061,7.3033,7.2061,7.3033,301902.0
2007-01-21,7.2061,7.3033,7.2061,7.3033,301902.0
2007-01-22,7.1775,7.2918,7.1775,7.1775,17579.0
2007-01-23,7.1431,7.1431,7.1374,7.1374,3790.0
2007-01-24,7.1775,7.3033,7.1775,7.3033,23140.0
2007-01-25,7.309,7.309,7.2861,7.2918,211186.0
2007-01-26,7.309,7.309,7.2861,7.2918,211186.0
2007-01-27,7.309,7.309,7.2861,7.2918,211186.0
2007-01-28,7.309,7.309,7.2861,7.2918,211186.0
2007-01-29,7.2632,7.2918,7.126,7.126,10658.0
2007-01-30,7.0974,7.126,7.0974,7.1203,6534.0
2007-01-31,7.2632,7.3147,7.2632,7.309,28413.0
2007-02-01,7.3204,7.349,7.3204,7.349,340719.0
2007-02-02,7.349,7.4062,7.3376,7.4062,52480.0
2007-02-03,7.349,7.4062,7.3376,7.4062,52480.0
2007-02-04,7.349,7.4062,7.3376,7.4062,52480.0
2007-02-05,7.4062,7.5835,7.4062,7.5664,34961.0
2007-02-06,7.5778,7.635,7.5664,7.635,22888.0
2007-02-07,7.7208,7.8638,7.6407,7.6407,20982.0
2007-02-08,7.7151,7.7208,7.6636,7.6636,34336.0
2007-02-09,7.6922,7.6922,7.6521,7.6521,9490.0
2007-02-10,7.6922,7.6922,7.6521,7.6521,9490.0
2007-02-11,7.6922,7.6922,7.6521,7.6521,9490.0
2007-02-12,7.6922,7.6922,7.6636,7.6807,11783.0
2007-02-13,7.6922,7.6922,7.675,7.675,14759.0
2007-02-14,7.675,7.7322,7.675,7.7322,63258.0
2007-02-15,7.7322,7.7494,7.7208,7.7208,59218.0
2007-02-16,7.7151,7.7208,7.6865,7.6922,16579.0
2007-02-17,7.7151,7.7208,7.6865,7.6922,16579.0
2007-02-18,7.7151,7.7208,7.6865,7.6922,16579.0
2007-02-19,7.6922,7.7494,7.6922,7.6922,13886.0
2007-02-20,7.6922,7.7208,7.635,7.635,8501.0
2007-02-21,7.6064,7.6636,7.6064,7.6178,18724.0
2007-02-22,7.6121,7.6121,7.5835,7.6007,8846.0
2007-02-23,7.5778,7.5892,7.532,7.532,76216.0
2007-02-24,7.5778,7.5892,7.532,7.532,76216.0
2007-02-25,7.5778,7.5892,7.532,7.532,76216.0
2007-02-26,7.5492,7.5492,7.5263,7.5378,29655.0
2007-02-27,7.5378,7.6064,7.5092,7.5378,22945.0
2007-02-28,7.5206,7.6064,7.4062,7.4234,13794.0
2007-03-01,7.4291,7.6064,7.4291,7.4634,12491.0
2007-03-02,7.4634,7.5092,7.4634,7.4691,11564.0
2007-03-03,7.4634,7.5092,7.4634,7.4691,11564.0
2007-03-04,7.4634,7.5092,7.4634,7.4691,11564.0
2007-03-05,7.4691,7.5778,7.4691,7.4691,3393.0
2007-03-06,7.4691,7.4691,7.4348,7.4405,8448.0
2007-03-07,7.5606,7.5606,7.492,7.492,5948.0
2007-03-08,7.5492,7.5721,7.452,7.452,4380.0
2007-03-09,7.4634,7.5606,7.4634,7.492,19266.0
2007-03-10,7.4634,7.5606,7.4634,7.492,19266.0
2007-03-11,7.4634,7.5606,7.4634,7.492,19266.0
2007-03-12,7.492,7.492,7.4634,7.4691,6286.0
2007-03-13,7.4691,7.4806,7.4463,7.4634,25186.0
2007-03-14,7.4348,7.4577,7.3776,7.3776,15254.0
2007-03-15,7.3776,7.4806,7.3776,7.4806,2200.0
2007-03-16,7.4062,7.4463,7.4062,7.4062,25137.0
2007-03-17,7.4062,7.4463,7.4062,7.4062,25137.0
2007-03-18,7.4062,7.4463,7.4062,7.4062,25137.0
2007-03-19,7.4062,7.4749,7.4062,7.4348,29504.0
2007-03-20,7.4348,7.492,7.4348,7.4463,3564.0
2007-03-21,7.4463,7.492,7.4463,7.452,1282.0
2007-03-22,7.492,7.5378,7.492,7.492,10100.0
2007-03-23,7.492,7.5378,7.492,7.492,10100.0
2007-03-24,7.492,7.5378,7.492,7.492,10100.0
2007-03-25,7.492,7.5378,7.492,7.492,10100.0
2007-03-26,7.5149,7.5378,7.492,7.492,15693.0
2007-03-27,7.5149,7.5378,7.492,7.492,15693.0
2007-03-28,7.492,7.5378,7.492,7.5092,5575.0
2007-03-29,7.4348,7.492,7.3948,7.492,207380.0
2007-03-30,7.492,7.492,7.492,7.492,3863.0
2007-03-31,7.492,7.492,7.492,7.492,3863.0
2007-04-01,7.492,7.492,7.492,7.492,3863.0
2007-04-02,7.5378,7.5492,7.492,7.5492,20888.0
2007-04-03,7.7208,7.7208,7.5492,7.5492,1774.0
2007-04-04,7.5549,7.5835,7.5549,7.5664,28734.0
2007-04-05,7.5492,7.7208,7.492,7.7208,13483.0
2007-04-06,7.5492,7.7208,7.492,7.7208,13483.0
2007-04-07,7.5492,7.7208,7.492,7.7208,13483.0
2007-04-08,7.5492,7.7208,7.492,7.7208,13483.0
2007-04-09,7.5492,7.7208,7.492,7.7208,13483.0
2007-04-10,7.5835,7.6064,7.5778,7.6064,64871.0
2007-04-11,7.7151,7.7494,7.6636,7.6636,196186.0
2007-04-12,7.6636,7.7208,7.6636,7.7036,3188.0
2007-04-13,7.7208,7.7494,7.7208,7.7437,6959.0
2007-04-14,7.7208,7.7494,7.7208,7.7437,6959.0
2007-04-15,7.7208,7.7494,7.7208,7.7437,6959.0
2007-04-16,7.7494,8.55,7.7494,8.55,5489.0
2007-04-17,8.5214,8.55,8.1783,8.1783,4996.0
2007-04-18,8.1783,8.184,8.1611,8.184,5930.0
2007-04-19,8.184,8.55,8.184,8.2927,6914.0
2007-04-20,8.3619,8.3619,8.2466,8.2639,2032.0
2007-04-21,8.3619,8.3619,8.2466,8.2639,2032.0
2007-04-22,8.3619,8.3619,8.2466,8.2639,2032.0
2007-04-23,8.2466,8.2466,8.0735,8.1024,11588.0
2007-04-24,8.1024,8.1312,8.0159,8.0159,10835.0
2007-04-25,8.1024,8.1312,8.0159,8.0159,10835.0
2007-04-26,7.9697,7.9697,7.7275,7.7852,239201.0
2007-04-27,7.7852,7.7852,7.641,7.7448,57033.0
2007-04-28,7.7852,7.7852,7.641,7.7448,57033.0
2007-04-29,7.7852,7.7852,7.641,7.7448,57033.0
2007-04-30,7.641,7.6987,7.6122,7.641,3833.0
2007-05-01,7.7852,7.7852,7.7564,7.7621,1544.0
2007-05-02,7.7794,7.7852,7.7794,7.7852,36489.0
2007-05-03,7.791,7.814,7.7852,7.814,241113.0
2007-05-04,7.814,7.9582,7.814,7.9582,19422.0
2007-05-05,7.814,7.9582,7.814,7.9582,19422.0
2007-05-06,7.814,7.9582,7.814,7.9582,19422.0
2007-05-07,7.8025,7.9582,7.8025,7.9582,3810.0
2007-05-08,7.9294,7.9409,7.9005,7.9294,10300.0
2007-05-09,7.9294,7.9582,7.9294,7.9582,14228.0
2007-05-10,7.9005,7.9005,7.9005,7.9005,250.0
2007-05-11,7.9294,7.9813,7.8429,7.9813,16687.0
2007-05-12,7.9294,7.9813,7.8429,7.9813,16687.0
2007-05-13,7.9294,7.9813,7.8429,7.9813,16687.0
2007-05-14,7.987,7.987,7.987,7.987,747.0
2007-05-15,7.9582,8.0678,7.9582,8.0678,4196.0
2007-05-16,8.0447,8.0678,7.9928,8.0505,1049.0
2007-05-17,8.0678,8.235,8.0678,8.1312,1712.0
2007-05-18,8.137,8.2466,8.1312,8.1312,4658.0
2007-05-19,8.137,8.2466,8.1312,8.1312,4658.0
2007-05-20,8.137,8.2466,8.1312,8.1312,4658.0
2007-05-21,8.16,8.2466,8.0735,8.2177,998710.0
2007-05-22,8.0793,8.2466,8.0793,8.1024,9275.0
2007-05-23,8.1312,8.137,8.1312,8.137,3019.0
2007-05-24,8.2466,8.5061,8.2466,8.3619,339.0
2007-05-25,8.0735,8.6156,8.0735,8.3042,10129.0
2007-05-26,8.0735,8.6156,8.0735,8.3042,10129.0
2007-05-27,8.0735,8.6156,8.0735,8.3042,10129.0
2007-05-28,8.3042,8.3042,7.9294,8.2985,13533.0
2007-05-29,8.2985,8.2985,8.2408,8.2408,2908.0
2007-05-30,7.9351,8.1312,7.9351,8.1312,723.0
2007-05-31,7.9467,8.1312,7.9467,8.1312,82280.0
2007-06-01,8.2466,8.2985,8.2466,8.2639,6352.0
2007-06-02,8.2466,8.2985,8.2466,8.2639,6352.0
2007-06-03,8.2466,8.2985,8.2466,8.2639,6352.0
2007-06-04,8.2639,8.2639,8.0447,8.0447,2670.0
2007-06-05,8.0447,8.2639,7.9294,8.2639,140626.0
2007-06-06,8.2466,8.2466,7.9582,7.9582,38972.0
2007-06-07,7.9524,7.987,7.9524,7.987,806.0
2007-06-08,8.1024,8.1312,8.0159,8.1312,897.0
2007-06-09,8.1024,8.1312,8.0159,8.1312,897.0
2007-06-10,8.1024,8.1312,8.0159,8.1312,897.0
2007-06-11,8.1024,8.1312,8.0159,8.1312,897.0
2007-06-12,8.1312,8.16,8.0159,8.16,8755.0
2007-06-13,8.0793,8.1543,8.0735,8.1543,36254.0
2007-06-14,8.1543,8.16,8.0216,8.1543,29410.0
2007-06-15,8.1543,8.1543,8.0216,8.0216,4697.0
2007-06-16,8.1543,8.1543,8.0216,8.0216,4697.0
2007-06-17,8.1543,8.1543,8.0216,8.0216,4697.0
2007-06-18,8.0735,8.0735,8.0159,8.0159,2512.0
2007-06-19,7.9582,8.0735,7.9294,7.987,131489.0
2007-06-20,8.0159,8.0159,8.0159,8.0159,540.0
2007-06-21,7.987,7.987,7.9294,7.9351,3138.0
2007-06-22,8.0159,8.0159,7.8717,7.8717,32887.0
2007-06-23,8.0159,8.0159,7.8717,7.8717,32887.0
2007-06-24,8.0159,8.0159,7.8717,7.8717,32887.0
2007-06-25,7.8717,7.8717,7.7852,7.7852,28749.0
2007-06-26,7.7275,7.7275,7.3181,7.5545,104406.0
2007-06-27,7.5545,7.6699,7.5545,7.6699,12835.0
2007-06-28,7.814,8.16,7.814,8.16,6691.0
2007-06-29,8.1543,8.2466,7.641,8.2466,380589.0
2007-06-30,8.1543,8.2466,7.641,8.2466,380589.0
2007-07-01,8.1543,8.2466,7.641,8.2466,380589.0
2007-07-02,8.2466,8.2466,8.1543,8.16,330900.0
2007-07-03,8.0735,8.0735,7.9928,8.0159,56619.0
2007-07-04,8.0159,8.0159,7.6699,8.0159,16295.0
2007-07-05,8.0101,8.0159,8.0101,8.0159,8700.0
2007-07-06,7.9524,7.987,7.9524,7.9697,17360.0
2007-07-07,7.9524,7.987,7.9524,7.9697,17360.0
2007-07-08,7.9524,7.987,7.9524,7.9697,17360.0
2007-07-09,7.9697,7.9697,7.6987,7.6987,33862.0
2007-07-10,7.7275,7.8486,7.7275,7.791,28808.0
2007-07-11,7.7621,7.791,7.7621,7.7679,246085.0
2007-07-12,7.791,7.8948,7.7679,7.7679,11406.0
2007-07-13,7.7852,7.791,7.7852,7.7852,4300.0
2007-07-14,7.7852,7.791,7.7852,7.7852,4300.0
2007-07-15,7.7852,7.791,7.7852,7.7852,4300.0
2007-07-16,8.0735,8.0735,7.791,7.987,19805.0
2007-07-17,7.987,7.987,7.7621,7.7621,25715.0
2007-07-18,7.987,8.0332,7.7852,7.8025,295906.0
2007-07-19,7.9582,7.9582,7.9005,7.9005,6000.0
2007-07-20,7.9178,7.9178,7.7967,7.8429,61056.0
2007-07-21,7.9178,7.9178,7.7967,7.8429,61056.0
2007-07-22,7.9178,7.9178,7.7967,7.8429,61056.0
2007-07-23,7.8429,8.0447,7.8429,7.9582,5587.0
2007-07-24,8.0735,8.0735,8.0159,8.0159,7623.0
2007-07-25,7.8486,7.8486,7.8429,7.8486,9739.0
2007-07-26,7.8544,7.9467,7.814,7.9005,132441.0
2007-07-27,7.9005,7.9005,7.641,7.641,13409.0
2007-07-28,7.9005,7.9005,7.641,7.641,13409.0
2007-07-29,7.9005,7.9005,7.641,7.641,13409.0
2007-07-30,7.6007,7.7852,7.6007,7.7852,11788.0
2007-07-31,7.7275,7.7852,7.7102,7.7852,2620.0
2007-08-01,7.7852,7.7852,7.641,7.6526,14305.0
2007-08-02,7.641,7.8429,7.641,7.8429,217213.0
2007-08-03,7.791,7.9005,7.7564,7.814,22776.0
2007-08-04,7.791,7.9005,7.7564,7.814,22776.0
2007-08-05,7.791,7.9005,7.7564,7.814,22776.0
2007-08-06,7.814,7.8198,7.814,7.8198,4877.0
2007-08-07,7.9294,8.0159,7.9005,8.0159,6452.0
2007-08-08,7.7852,7.987,7.7621,7.7967,16219.0
2007-08-09,7.987,7.987,7.8429,7.9582,20235.0
2007-08-10,7.8198,7.9582,7.7852,7.889,109781.0
2007-08-11,7.8198,7.9582,7.7852,7.889,109781.0
2007-08-12,7.8198,7.9582,7.7852,7.889,109781.0
2007-08-13,7.8544,7.8717,7.7852,7.8429,24053.0
2007-08-14,7.7852,7.8429,7.7852,7.7852,1357.0
2007-08-15,7.7852,7.9005,7.7852,7.7852,25300.0
2007-08-16,7.7564,7.7564,7.4969,7.4969,119209.0
2007-08-17,7.3296,7.7621,7.3296,7.4969,50229.0
2007-08-18,7.3296,7.7621,7.3296,7.4969,50229.0
2007-08-19,7.3296,7.7621,7.3296,7.4969,50229.0
2007-08-20,7.5142,7.6987,7.5142,7.6987,39843.0
2007-08-21,7.6987,7.6987,7.5545,7.5834,23946.0
2007-08-22,7.5718,7.6987,7.5545,7.5545,4229.0
2007-08-23,7.618,7.6699,7.5545,7.5545,44414.0
2007-08-24,7.5661,7.5661,7.5545,7.5603,66427.0
2007-08-25,7.5661,7.5661,7.5545,7.5603,66427.0
2007-08-26,7.5661,7.5661,7.5545,7.5603,66427.0
2007-08-27,7.5603,7.6987,7.5545,7.6987,12137.0
2007-08-28,7.5718,7.5718,7.543,7.543,540.0
2007-08-29,7.6814,7.6987,7.6814,7.6987,7508.0
2007-08-30,7.6122,7.6987,7.6122,7.6987,17938.0
2007-08-31,7.6987,7.6987,7.6237,7.641,975.0
2007-09-01,7.6987,7.6987,7.6237,7.641,975.0
2007-09-02,7.6987,7.6987,7.6237,7.641,975.0
2007-09-03,7.6295,7.7621,7.6295,7.7333,55847.0
2007-09-04,7.8429,8.0447,7.8429,8.0447,1330.0
2007-09-05,8.0735,8.0793,8.0678,8.0735,47836.0
2007-09-06,8.0505,8.0505,8.0159,8.0216,14825.0
2007-09-07,8.0159,8.0159,7.9582,8.0159,4235.0
2007-09-08,8.0159,8.0159,7.9582,8.0159,4235.0
2007-09-09,8.0159,8.0159,7.9582,8.0159,4235.0
2007-09-10,7.9294,7.9294,7.9294,7.9294,3424.0
2007-09-11,7.9697,8.0101,7.9697,8.0101,4466.0
2007-09-12,8.0101,8.0159,7.9294,7.9294,11451.0
2007-09-13,7.9294,7.9582,7.5834,7.6987,28250.0
2007-09-14,7.7621,7.7621,7.7564,7.7564,2230.0
2007-09-15,7.7621,7.7621,7.7564,7.7564,2230.0
2007-09-16,7.7621,7.7621,7.7564,7.7564,2230.0
2007-09-17,7.9582,7.987,7.9063,7.9755,53809.0
2007-09-18,8.0678,8.0735,8.0505,8.0735,6968.0
2007-09-19,7.9582,8.0735,7.9582,8.0505,34039.0
2007-09-20,8.0159,8.0159,7.9582,7.9582,2782.0
2007-09-21,7.9294,7.9582,7.9294,7.9582,318.0
2007-09-22,7.9294,7.9582,7.9294,7.9582,318.0
2007-09-23,7.9294,7.9582,7.9294,7.9582,318.0
2007-09-24,7.8429,7.8429,7.8256,7.8429,5937.0
2007-09-25,7.8371,7.9582,7.7852,7.9582,29658.0
2007-09-26,7.9582,7.9582,7.7852,7.9582,6482.0
2007-09-27,7.9467,8.0159,7.9005,7.9005,16044.0
2007-09-28,7.9005,8.0159,7.9005,8.0159,20943.0
2007-09-29,7.9005,8.0159,7.9005,8.0159,20943.0
2007-09-30,7.9005,8.0159,7.9005,8.0159,20943.0
2007-10-01,8.0159,8.0159,8.0159,8.0159,1732.0
2007-10-02,8.0159,8.0159,7.9467,7.9928,10051.0
2007-10-03,8.0101,8.0101,7.9236,7.9582,7209.0
2007-10-04,7.9294,8.0447,7.9294,8.0447,34701.0
2007-10-05,8.0389,8.0562,7.9063,8.0562,8912.0
2007-10-06,8.0389,8.0562,7.9063,8.0562,8912.0
2007-10-07,8.0389,8.0562,7.9063,8.0562,8912.0
2007-10-08,8.0735,8.0735,7.9294,8.0101,8634.0
2007-10-09,8.0562,8.062,8.0562,8.0562,99751.0
2007-10-10,8.062,8.1312,8.062,8.1312,7513.0
2007-10-11,8.1312,8.5061,8.1312,8.5003,5171.0
2007-10-12,8.2177,8.2177,8.0793,8.0851,7173.0
2007-10-13,8.2177,8.2177,8.0793,8.0851,7173.0
2007-10-14,8.2177,8.2177,8.0793,8.0851,7173.0
2007-10-15,8.0851,8.1946,8.0851,8.1889,4132.0
2007-10-16,8.1773,8.5061,8.0793,8.5003,16404.0
2007-10-17,8.4772,8.4888,8.1889,8.4023,6878.0
2007-10-18,8.1889,8.4023,8.1889,8.2177,2952.0
2007-10-19,8.2466,8.4138,8.2466,8.2466,6030.0
2007-10-20,8.2466,8.4138,8.2466,8.2466,6030.0
2007-10-21,8.2466,8.4138,8.2466,8.2466,6030.0
2007-10-22,8.2466,8.2581,8.0966,8.0966,217426.0
2007-10-23,8.1139,8.1889,8.0851,8.0851,15440.0
2007-10-24,8.1889,8.1889,8.0735,8.0735,44346.0
2007-10-25,8.1312,8.1312,8.0735,8.1024,685352.0
2007-10-26,8.0735,8.1831,8.0735,8.1024,579007.0
2007-10-27,8.0735,8.1831,8.0735,8.1024,579007.0
2007-10-28,8.0735,8.1831,8.0735,8.1024,579007.0
2007-10-29,8.2523,8.2523,8.0793,8.1543,7961.0
2007-10-30,8.2408,8.2408,8.1889,8.2177,7933.0
2007-10-31,8.2639,8.2639,8.0851,8.0966,5485.0
2007-11-01,8.2408,8.2408,8.0735,8.1254,1795.0
2007-11-02,8.1312,8.2293,8.1312,8.2293,1312.0
2007-11-03,8.1312,8.2293,8.1312,8.2293,1312.0
2007-11-04,8.1312,8.2293,8.1312,8.2293,1312.0
2007-11-05,8.16,8.4138,8.0793,8.0793,178160.0
2007-11-06,8.2408,8.2408,8.1946,8.2004,1735.0
2007-11-07,8.0851,8.1658,8.062,8.0735,16790.0
2007-11-08,8.0447,8.1485,8.0332,8.1312,9281.0
2007-11-09,8.137,8.1831,8.1254,8.1485,8716.0
2007-11-10,8.137,8.1831,8.1254,8.1485,8716.0
2007-11-11,8.137,8.1831,8.1254,8.1485,8716.0
2007-11-12,8.1661,8.1661,8.1485,8.1485,7564.0
2007-11-13,8.1485,8.1544,7.8724,8.1368,46758.0
2007-11-14,8.1368,8.2249,8.1309,8.1368,67699.0
2007-11-15,8.2484,8.3013,8.125,8.2719,1799.0
2007-11-16,8.2249,8.3013,7.9723,8.3013,11100.0
2007-11-17,8.2249,8.3013,7.9723,8.3013,11100.0
2007-11-18,8.2249,8.3013,7.9723,8.3013,11100.0
2007-11-19,8.2954,8.2954,8.2249,8.2249,3651.0
2007-11-20,8.2778,8.2778,8.2073,8.266,16079.0
2007-11-21,8.2601,8.2601,8.2073,8.2073,679.0
2007-11-22,7.9429,8.219,7.9018,7.9018,20988.0
2007-11-23,7.9311,7.9899,7.9076,7.9899,2697.0
2007-11-24,7.9311,7.9899,7.9076,7.9899,2697.0
2007-11-25,7.9311,7.9899,7.9076,7.9899,2697.0
2007-11-26,7.9899,8.0075,7.9546,7.9546,10917.0
2007-11-27,7.9018,7.984,7.9018,7.984,536.0
2007-11-28,7.984,7.984,7.89,7.9311,2023.0
2007-11-29,7.9546,7.9546,7.9311,7.937,10056.0
2007-11-30,7.9018,7.9018,7.8195,7.8783,19126.0
2007-12-01,7.9018,7.9018,7.8195,7.8783,19126.0
2007-12-02,7.9018,7.9018,7.8195,7.8783,19126.0
2007-12-03,7.8606,7.8724,7.7608,7.7843,23729.0
2007-12-04,7.8136,7.8959,7.7843,7.8665,19459.0
2007-12-05,7.796,7.8665,7.7196,7.7255,753537.0
2007-12-06,7.6609,7.7843,7.6374,7.6433,4200.0
2007-12-07,7.6433,7.7431,7.6374,7.6961,65486.0
2007-12-08,7.6433,7.7431,7.6374,7.6961,65486.0
2007-12-09,7.6433,7.7431,7.6374,7.6961,65486.0
2007-12-10,7.8724,7.8724,7.7549,7.8078,1372.0
2007-12-11,7.7549,7.8078,7.7549,7.7725,1126.0
2007-12-12,7.7255,7.8078,7.6374,7.6374,3198.0
2007-12-13,7.6433,7.8136,7.6433,7.6433,216330.0
2007-12-14,7.7255,7.7255,7.6433,7.7255,1188.0
2007-12-15,7.7255,7.7255,7.6433,7.7255,1188.0
2007-12-16,7.7255,7.7255,7.6433,7.7255,1188.0
2007-12-17,7.7255,7.7255,7.6374,7.6374,83652.0
2007-12-18,7.6374,7.7373,7.5199,7.7373,38232.0
2007-12-19,7.6374,7.6668,7.5786,7.5786,11551.0
2007-12-20,7.608,7.6668,7.608,7.6668,184655.0
2007-12-21,7.6668,7.6668,7.608,7.608,24369.0
2007-12-22,7.6668,7.6668,7.608,7.608,24369.0
2007-12-23,7.6668,7.6668,7.608,7.608,24369.0
2007-12-24,7.6374,7.6961,7.6374,7.6961,15558.0
2007-12-25,7.6374,7.6961,7.6374,7.6961,15558.0
2007-12-26,7.6374,7.6961,7.6374,7.6961,15558.0
2007-12-27,7.6961,7.6961,7.6668,7.6961,5204.0
2007-12-28,7.6961,7.6961,7.6961,7.6961,10.0
2007-12-29,7.6961,7.6961,7.6961,7.6961,10.0
2007-12-30,7.6961,7.6961,7.6961,7.6961,10.0
2007-12-31,7.6961,7.6961,7.6374,7.6961,8723.0
2008-01-01,7.6961,7.6961,7.6374,7.6961,8723.0
2008-01-02,7.6668,7.6961,7.608,7.6139,21321.0
2008-01-03,7.5845,7.6374,7.5786,7.6374,2284.0
2008-01-04,7.6256,7.6374,7.6256,7.6374,8373.0
2008-01-05,7.6256,7.6374,7.6256,7.6374,8373.0
2008-01-06,7.6256,7.6374,7.6256,7.6374,8373.0
2008-01-07,7.6374,7.6433,7.608,7.6374,12746.0
2008-01-08,7.6374,7.6374,7.5669,7.5669,11343.0
2008-01-09,7.4611,7.4611,7.4318,7.4318,4141.0
2008-01-10,7.4318,7.4611,7.3906,7.3906,16634.0
2008-01-11,7.3495,7.3906,7.2203,7.373,21821.0
2008-01-12,7.3495,7.3906,7.2203,7.373,21821.0
2008-01-13,7.3495,7.3906,7.2203,7.373,21821.0
2008-01-14,7.2496,7.3084,7.2261,7.3084,84178.0
2008-01-15,7.5786,7.5786,7.5434,7.5434,772.0
2008-01-16,7.4611,7.5493,7.1615,7.5493,3650.0
2008-01-17,7.5786,7.5786,7.2849,7.4905,1981.0
2008-01-18,7.1968,7.4905,7.1968,7.4024,7348.0
2008-01-19,7.1968,7.4905,7.1968,7.4024,7348.0
2008-01-20,7.1968,7.4905,7.1968,7.4024,7348.0
2008-01-21,7.3436,7.3613,7.3143,7.3143,14622.0
2008-01-22,7.2555,7.2555,6.6798,6.6798,12440.0
2008-01-23,6.7679,7.0499,6.7679,7.0499,18274.0
2008-01-24,7.0499,7.1968,6.9324,7.0323,94409.0
2008-01-25,7.0323,7.1968,7.0205,7.1556,59493.0
2008-01-26,7.0323,7.1968,7.0205,7.1556,59493.0
2008-01-27,7.0323,7.1968,7.0205,7.1556,59493.0
2008-01-28,7.0323,7.1968,7.0205,7.1556,59493.0
2008-01-29,7.1968,7.3436,7.1615,7.1968,15921.0
2008-01-30,7.1968,7.1968,6.7855,6.7855,21247.0
2008-01-31,6.7562,6.7562,6.6974,6.715,6020.0
2008-02-01,6.8737,7.0205,6.8678,6.9677,9186.0
2008-02-02,6.8737,7.0205,6.8678,6.9677,9186.0
2008-02-03,6.8737,7.0205,6.8678,6.9677,9186.0
2008-02-04,6.8678,6.9559,6.8678,6.9442,10749.0
2008-02-05,6.9148,6.9383,6.9148,6.9324,8647.0
