,AVNT US Equity
2023-06-23,2.851
2023-06-24,2.851
2023-06-25,2.851
2023-06-26,2.805
2023-06-27,2.795
2023-06-28,2.779
2023-06-29,2.727
2023-06-30,2.693
2023-07-01,2.693
2023-07-02,2.693
2023-07-03,2.68
2023-07-04,2.68
2023-07-05,2.805
2023-07-06,2.846
2023-07-07,2.738
2023-07-08,2.738
2023-07-09,2.738
2023-07-10,2.732
2023-07-11,2.738
2023-07-12,2.692
2023-07-13,2.662
2023-07-14,2.731
2023-07-15,2.731
2023-07-16,2.731
2023-07-17,2.737
2023-07-18,2.713
2023-07-19,2.66
2023-07-20,2.681
2023-07-21,2.691
2023-07-22,2.691
2023-07-23,2.691
2023-07-24,2.695
2023-07-25,2.639
2023-07-26,2.632
2023-07-27,2.754
2023-07-28,2.745
2023-07-29,2.745
2023-07-30,2.745
2023-07-31,2.718
2023-08-01,2.7
2023-08-02,2.745
2023-08-03,2.806
2023-08-04,2.811
2023-08-05,2.811
2023-08-06,2.811
2023-08-07,2.767
2023-08-08,2.797
2023-08-09,2.825
2023-08-10,2.831
2023-08-11,2.841
2023-08-12,2.841
2023-08-13,2.841
2023-08-14,2.875
2023-08-15,2.95
2023-08-16,3.011
2023-08-17,2.972
2023-08-18,2.989
2023-08-19,2.989
2023-08-20,2.989
2023-08-21,3.0
2023-08-22,2.946
2023-08-23,2.942
2023-08-24,2.967
2023-08-25,2.905
2023-08-26,2.905
2023-08-27,2.905
2023-08-28,2.841
2023-08-29,2.763
2023-08-30,2.736
2023-08-31,2.734
2023-09-01,2.709
2023-09-02,2.709
2023-09-03,2.709
2023-09-04,2.709
2023-09-05,2.796
2023-09-06,2.807
2023-09-07,2.881
2023-09-08,2.914
2023-09-09,2.914
2023-09-10,2.914
2023-09-11,2.894
2023-09-12,2.905
2023-09-13,2.962
2023-09-14,2.864
2023-09-15,2.843
2023-09-16,2.843
2023-09-17,2.843
2023-09-18,2.905
2023-09-19,2.93
2023-09-20,2.978
2023-09-21,3.047
2023-09-22,3.074
2023-09-23,3.074
2023-09-24,3.074
2023-09-25,3.048
2023-09-26,3.143
2023-09-27,3.106
2023-09-28,3.062
2023-09-29,3.084
2023-09-30,3.084
2023-10-01,3.084
2023-10-02,3.131
2023-10-03,3.158
2023-10-04,3.151
2023-10-05,3.23
2023-10-06,3.238
2023-10-07,3.238
2023-10-08,3.238
2023-10-09,3.296
2023-10-10,3.246
2023-10-11,3.198
2023-10-12,3.339
2023-10-13,3.31
2023-10-14,3.31
2023-10-15,3.31
2023-10-16,3.294
2023-10-17,3.233
2023-10-18,3.363
2023-10-19,3.385
2023-10-20,3.401
2023-10-21,3.401
2023-10-22,3.401
2023-10-23,3.392
2023-10-24,3.368
2023-10-25,3.441
2023-10-26,3.417
2023-10-27,3.454
2023-10-28,3.454
2023-10-29,3.454
2023-10-30,3.416
2023-10-31,3.406
2023-11-01,3.425
2023-11-02,3.377
2023-11-03,3.171
2023-11-04,3.171
2023-11-05,3.171
2023-11-06,3.32
2023-11-07,3.313
2023-11-08,3.313
2023-11-09,3.378
2023-11-10,3.299
2023-11-11,3.299
2023-11-12,3.299
2023-11-13,3.34
2023-11-14,3.181
2023-11-15,3.131
2023-11-16,3.158
2023-11-17,3.102
2023-11-18,3.102
2023-11-19,3.102
2023-11-20,3.061
2023-11-21,3.125
2023-11-22,3.147
2023-11-23,3.147
2023-11-24,3.129
2023-11-25,3.129
2023-11-26,3.129
2023-11-27,3.153
2023-11-28,3.152
2023-11-29,3.135
2023-11-30,3.135
2023-12-01,3.033
2023-12-02,3.033
2023-12-03,3.033
2023-12-04,3.044
2023-12-05,3.059
2023-12-06,3.034
2023-12-07,2.974
2023-12-08,2.957
2023-12-09,2.957
2023-12-10,2.957
2023-12-11,2.947
2023-12-12,2.978
2023-12-13,2.839
2023-12-14,2.718
2023-12-15,2.707
2023-12-16,2.707
2023-12-17,2.707
2023-12-18,2.721
2023-12-19,2.634
2023-12-20,2.692
2023-12-21,2.647
2023-12-22,2.598
2023-12-23,2.598
2023-12-24,2.598
2023-12-25,2.598
2023-12-26,2.543
2023-12-27,2.526
2023-12-28,2.528
2023-12-29,2.573
2023-12-30,2.573
2023-12-31,2.573
2024-01-01,2.573
2024-01-02,2.601
2024-01-03,2.712
2024-01-04,2.759
2024-01-05,2.803
2024-01-06,2.803
2024-01-07,2.803
2024-01-08,2.775
2024-01-09,2.827
2024-01-10,2.807
2024-01-11,2.828
2024-01-12,2.856
2024-01-13,2.856
2024-01-14,2.856
2024-01-15,2.856
2024-01-16,2.886
2024-01-17,2.912
2024-01-18,2.938
2024-01-19,2.915
2024-01-20,2.915
2024-01-21,2.915
2024-01-22,2.863
2024-01-23,2.861
2024-01-24,2.957
2024-01-25,2.903
2024-01-26,2.906
2024-01-27,2.906
2024-01-28,2.906
2024-01-29,2.867
2024-01-30,2.921
2024-01-31,2.954
2024-02-01,2.9
2024-02-02,2.919
2024-02-03,2.919
2024-02-04,2.919
2024-02-05,2.988
2024-02-06,2.965
2024-02-07,2.949
2024-02-08,2.89
2024-02-09,2.897
2024-02-10,2.897
2024-02-11,2.897
2024-02-12,2.842
2024-02-13,2.965
2024-02-14,2.744
2024-02-15,2.688
2024-02-16,2.69
2024-02-17,2.69
2024-02-18,2.69
2024-02-19,2.69
2024-02-20,2.704
2024-02-21,2.688
2024-02-22,2.665
2024-02-23,2.672
2024-02-24,2.672
2024-02-25,2.672
2024-02-26,2.63
2024-02-27,2.609
2024-02-28,2.628
2024-02-29,2.585
2024-03-01,2.582
2024-03-02,2.582
2024-03-03,2.582
2024-03-04,2.586
2024-03-05,2.613
2024-03-06,2.596
2024-03-07,2.538
2024-03-08,2.532
2024-03-09,2.532
2024-03-10,2.532
2024-03-11,2.504
2024-03-12,2.534
2024-03-13,2.513
2024-03-14,2.571
2024-03-15,2.557
2024-03-16,2.557
2024-03-17,2.557
2024-03-18,2.584
2024-03-19,2.585
2024-03-20,2.509
2024-03-21,2.482
2024-03-22,2.515
2024-03-23,2.515
2024-03-24,2.515
2024-03-25,2.484
2024-03-26,2.489
2024-03-27,2.421
2024-03-28,2.396
2024-03-29,2.396
2024-03-30,2.396
2024-03-31,2.396
2024-04-01,2.42
2024-04-02,2.436
2024-04-03,2.402
2024-04-04,2.452
2024-04-05,2.443
2024-04-06,2.443
2024-04-07,2.443
2024-04-08,2.436
