,UNAT NA Equity
2016-06-17,33.7504
2016-06-18,33.7504
2016-06-19,33.7504
2016-06-20,33.7504
2016-06-21,33.7504
2016-06-22,33.7504
2016-06-23,33.7504
2016-06-24,33.7504
2016-06-25,33.7504
2016-06-26,33.7504
2016-06-27,33.7504
2016-06-28,33.7504
2016-06-29,33.7504
2016-06-30,33.1574
2016-07-01,33.1574
2016-07-02,33.1574
2016-07-03,33.1574
2016-07-04,33.1574
2016-07-05,33.1574
2016-07-06,33.1574
2016-07-07,33.1574
2016-07-08,33.1574
2016-07-09,33.1574
2016-07-10,33.1574
2016-07-11,33.1574
2016-07-12,33.1574
2016-07-13,33.1574
2016-07-14,33.1574
2016-07-15,33.1574
2016-07-16,33.1574
2016-07-17,33.1574
2016-07-18,33.1574
2016-07-19,33.1574
2016-07-20,33.1574
2016-07-21,33.1574
2016-07-22,33.1574
2016-07-23,33.1574
2016-07-24,33.1574
2016-07-25,33.1574
2016-07-26,33.1574
2016-07-27,33.1574
2016-07-28,33.1574
2016-07-29,33.1574
2016-07-30,33.1574
2016-07-31,33.1574
2016-08-01,33.1574
2016-08-02,33.1574
2016-08-03,33.1574
2016-08-04,33.1574
2016-08-05,33.1574
2016-08-06,33.1574
2016-08-07,33.1574
2016-08-08,33.1574
2016-08-09,33.1574
2016-08-10,33.1574
2016-08-11,33.1574
2016-08-12,33.1574
2016-08-13,33.1574
2016-08-14,33.1574
2016-08-15,33.1574
2016-08-16,33.1574
2016-08-17,33.1574
2016-08-18,33.1574
2016-08-19,33.1574
2016-08-20,33.1574
2016-08-21,33.1574
2016-08-22,33.1574
2016-08-23,33.1574
2016-08-24,33.1574
2016-08-25,33.1574
2016-08-26,33.1574
2016-08-27,33.1574
2016-08-28,33.1574
2016-08-29,33.1574
2016-08-30,33.1574
2016-08-31,33.1574
2016-09-01,33.1574
2016-09-02,33.1574
2016-09-03,33.1574
2016-09-04,33.1574
2016-09-05,33.1574
2016-09-06,33.1574
2016-09-07,33.1574
2016-09-08,33.1574
2016-09-09,33.1574
2016-09-10,33.1574
2016-09-11,33.1574
2016-09-12,33.1574
2016-09-13,33.1574
2016-09-14,33.1574
2016-09-15,33.1574
2016-09-16,33.1574
2016-09-17,33.1574
2016-09-18,33.1574
2016-09-19,33.1574
2016-09-20,33.1574
2016-09-21,33.1574
2016-09-22,33.1574
2016-09-23,33.1574
2016-09-24,33.1574
2016-09-25,33.1574
2016-09-26,33.1574
2016-09-27,33.1574
2016-09-28,33.1574
2016-09-29,33.1574
2016-09-30,33.1574
2016-10-01,33.1574
2016-10-02,33.1574
2016-10-03,33.1574
2016-10-04,33.1574
2016-10-05,33.1574
2016-10-06,33.1574
2016-10-07,33.1574
2016-10-08,33.1574
2016-10-09,33.1574
2016-10-10,33.1574
2016-10-11,33.1574
2016-10-12,33.1574
2016-10-13,33.1574
2016-10-14,33.1574
2016-10-15,33.1574
2016-10-16,33.1574
2016-10-17,33.1574
2016-10-18,33.1574
2016-10-19,33.1574
2016-10-20,33.1574
2016-10-21,33.1574
2016-10-22,33.1574
2016-10-23,33.1574
2016-10-24,33.1574
2016-10-25,33.1574
2016-10-26,33.1574
2016-10-27,33.1574
2016-10-28,33.1574
2016-10-29,33.1574
2016-10-30,33.1574
2016-10-31,33.1574
2016-11-01,33.1574
2016-11-02,33.1574
2016-11-03,33.1574
2016-11-04,33.1574
2016-11-05,33.1574
2016-11-06,33.1574
2016-11-07,33.1574
2016-11-08,33.1574
2016-11-09,33.1574
2016-11-10,33.1574
2016-11-11,33.1574
2016-11-12,33.1574
2016-11-13,33.1574
2016-11-14,33.1574
2016-11-15,33.1574
2016-11-16,33.1574
2016-11-17,33.1574
2016-11-18,33.1574
2016-11-19,33.1574
2016-11-20,33.1574
2016-11-21,33.1574
2016-11-22,33.1574
2016-11-23,33.1574
2016-11-24,33.1574
2016-11-25,33.1574
2016-11-26,33.1574
2016-11-27,33.1574
2016-11-28,33.1574
2016-11-29,33.1574
2016-11-30,33.1574
2016-12-01,33.1574
2016-12-02,33.1574
2016-12-03,33.1574
2016-12-04,33.1574
2016-12-05,33.1574
2016-12-06,33.1574
2016-12-07,33.1574
2016-12-08,33.1574
2016-12-09,33.1574
2016-12-10,33.1574
2016-12-11,33.1574
2016-12-12,33.1574
2016-12-13,33.1574
2016-12-14,33.1574
2016-12-15,33.1574
2016-12-16,33.1574
2016-12-17,33.1574
2016-12-18,33.1574
2016-12-19,33.1574
2016-12-20,33.1574
2016-12-21,33.1574
2016-12-22,33.1574
2016-12-23,33.1574
2016-12-24,33.1574
2016-12-25,33.1574
2016-12-26,33.1574
2016-12-27,33.1574
2016-12-28,33.1574
2016-12-29,33.1574
2016-12-30,33.1574
2016-12-31,32.611
2017-01-01,32.611
2017-01-02,32.611
2017-01-03,32.611
2017-01-04,32.611
2017-01-05,32.611
2017-01-06,32.611
2017-01-07,32.611
2017-01-08,32.611
2017-01-09,32.611
2017-01-10,32.611
2017-01-11,32.611
2017-01-12,32.611
2017-01-13,32.611
2017-01-14,32.611
2017-01-15,32.611
2017-01-16,32.611
2017-01-17,32.611
2017-01-18,32.611
2017-01-19,32.611
2017-01-20,32.611
2017-01-21,32.611
2017-01-22,32.611
2017-01-23,32.611
2017-01-24,32.611
2017-01-25,32.611
2017-01-26,32.611
2017-01-27,32.611
2017-01-28,32.611
2017-01-29,32.611
2017-01-30,32.611
2017-01-31,32.611
2017-02-01,32.611
2017-02-02,32.611
2017-02-03,32.611
2017-02-04,32.611
2017-02-05,32.611
2017-02-06,32.611
2017-02-07,32.611
2017-02-08,32.611
2017-02-09,32.611
2017-02-10,32.611
2017-02-11,32.611
2017-02-12,32.611
2017-02-13,32.611
2017-02-14,32.611
2017-02-15,32.611
2017-02-16,32.611
2017-02-17,32.611
2017-02-18,32.611
2017-02-19,32.611
2017-02-20,32.611
2017-02-21,32.611
2017-02-22,32.611
2017-02-23,32.611
2017-02-24,32.611
2017-02-25,32.611
2017-02-26,32.611
2017-02-27,32.611
2017-02-28,32.611
2017-03-01,32.611
2017-03-02,32.611
2017-03-03,32.611
2017-03-04,32.611
2017-03-05,32.611
2017-03-06,32.611
2017-03-07,32.611
2017-03-08,32.611
2017-03-09,32.611
2017-03-10,32.611
2017-03-11,32.611
2017-03-12,32.611
2017-03-13,32.611
2017-03-14,32.611
2017-03-15,32.611
2017-03-16,32.611
2017-03-17,32.611
2017-03-18,32.611
2017-03-19,32.611
2017-03-20,32.611
2017-03-21,32.611
2017-03-22,32.611
2017-03-23,32.611
2017-03-24,32.611
2017-03-25,32.611
2017-03-26,32.611
2017-03-27,32.611
2017-03-28,32.611
2017-03-29,32.611
2017-03-30,32.611
2017-03-31,32.611
2017-04-01,32.611
2017-04-02,32.611
2017-04-03,32.611
2017-04-04,32.611
2017-04-05,32.611
2017-04-06,32.611
2017-04-07,32.611
2017-04-08,32.611
2017-04-09,32.611
2017-04-10,32.611
2017-04-11,32.611
2017-04-12,32.611
2017-04-13,32.611
2017-04-14,32.611
2017-04-15,32.611
2017-04-16,32.611
2017-04-17,32.611
2017-04-18,32.611
2017-04-19,32.611
2017-04-20,32.611
2017-04-21,32.611
2017-04-22,32.611
2017-04-23,32.611
2017-04-24,32.611
2017-04-25,32.611
2017-04-26,32.611
2017-04-27,32.611
2017-04-28,32.611
2017-04-29,32.611
2017-04-30,32.611
2017-05-01,32.611
2017-05-02,32.611
2017-05-03,32.611
2017-05-04,32.611
2017-05-05,32.611
2017-05-06,32.611
2017-05-07,32.611
2017-05-08,32.611
2017-05-09,32.611
2017-05-10,32.611
2017-05-11,32.611
2017-05-12,32.611
2017-05-13,32.611
2017-05-14,32.611
2017-05-15,32.611
2017-05-16,32.611
2017-05-17,32.611
2017-05-18,32.611
2017-05-19,32.611
2017-05-20,32.611
2017-05-21,32.611
2017-05-22,32.611
2017-05-23,32.611
2017-05-24,32.611
2017-05-25,32.611
2017-05-26,32.611
2017-05-27,32.611
2017-05-28,32.611
2017-05-29,32.611
2017-05-30,32.611
2017-05-31,32.611
2017-06-01,32.611
2017-06-02,32.611
2017-06-03,32.611
2017-06-04,32.611
2017-06-05,32.611
2017-06-06,32.611
2017-06-07,32.611
2017-06-08,32.611
2017-06-09,32.611
2017-06-10,32.611
2017-06-11,32.611
2017-06-12,32.611
2017-06-13,32.611
2017-06-14,32.611
2017-06-15,32.611
2017-06-16,32.611
2017-06-17,32.611
2017-06-18,32.611
2017-06-19,32.611
2017-06-20,32.611
2017-06-21,32.611
2017-06-22,32.611
2017-06-23,32.611
2017-06-24,32.611
2017-06-25,32.611
2017-06-26,32.611
2017-06-27,32.611
2017-06-28,32.611
2017-06-29,32.611
2017-06-30,37.6837
2017-07-01,37.6837
2017-07-02,37.6837
2017-07-03,37.6837
2017-07-04,37.6837
2017-07-05,37.6837
2017-07-06,37.6837
2017-07-07,37.6837
2017-07-08,37.6837
2017-07-09,37.6837
2017-07-10,37.6837
2017-07-11,37.6837
2017-07-12,37.6837
2017-07-13,37.6837
2017-07-14,37.6837
2017-07-15,37.6837
2017-07-16,37.6837
2017-07-17,37.6837
2017-07-18,37.6837
2017-07-19,37.6837
2017-07-20,37.6837
2017-07-21,37.6837
2017-07-22,37.6837
2017-07-23,37.6837
2017-07-24,37.6837
2017-07-25,37.6837
2017-07-26,37.6837
2017-07-27,37.6837
2017-07-28,37.6837
2017-07-29,37.6837
2017-07-30,37.6837
2017-07-31,37.6837
2017-08-01,37.6837
2017-08-02,37.6837
2017-08-03,37.6837
2017-08-04,37.6837
2017-08-05,37.6837
2017-08-06,37.6837
2017-08-07,37.6837
2017-08-08,37.6837
2017-08-09,37.6837
2017-08-10,37.6837
2017-08-11,37.6837
2017-08-12,37.6837
2017-08-13,37.6837
2017-08-14,37.6837
2017-08-15,37.6837
2017-08-16,37.6837
2017-08-17,37.6837
2017-08-18,37.6837
2017-08-19,37.6837
2017-08-20,37.6837
2017-08-21,37.6837
2017-08-22,37.6837
2017-08-23,37.6837
2017-08-24,37.6837
2017-08-25,37.6837
2017-08-26,37.6837
2017-08-27,37.6837
2017-08-28,37.6837
2017-08-29,37.6837
2017-08-30,37.6837
2017-08-31,37.6837
2017-09-01,37.6837
2017-09-02,37.6837
2017-09-03,37.6837
2017-09-04,37.6837
2017-09-05,37.6837
2017-09-06,37.6837
2017-09-07,37.6837
2017-09-08,37.6837
2017-09-09,37.6837
2017-09-10,37.6837
2017-09-11,37.6837
2017-09-12,37.6837
2017-09-13,37.6837
2017-09-14,37.6837
2017-09-15,37.6837
2017-09-16,37.6837
2017-09-17,37.6837
2017-09-18,37.6837
2017-09-19,37.6837
2017-09-20,37.6837
2017-09-21,37.6837
2017-09-22,37.6837
2017-09-23,37.6837
2017-09-24,37.6837
2017-09-25,37.6837
2017-09-26,37.6837
2017-09-27,37.6837
2017-09-28,37.6837
2017-09-29,37.6837
2017-09-30,37.6837
2017-10-01,37.6837
2017-10-02,37.6837
2017-10-03,37.6837
2017-10-04,37.6837
2017-10-05,37.6837
2017-10-06,37.6837
2017-10-07,37.6837
2017-10-08,37.6837
2017-10-09,37.6837
2017-10-10,37.6837
2017-10-11,37.6837
2017-10-12,37.6837
2017-10-13,37.6837
2017-10-14,37.6837
2017-10-15,37.6837
2017-10-16,37.6837
2017-10-17,37.6837
2017-10-18,37.6837
2017-10-19,37.6837
2017-10-20,37.6837
2017-10-21,37.6837
2017-10-22,37.6837
2017-10-23,37.6837
2017-10-24,37.6837
2017-10-25,37.6837
2017-10-26,37.6837
2017-10-27,37.6837
2017-10-28,37.6837
2017-10-29,37.6837
2017-10-30,37.6837
2017-10-31,37.6837
2017-11-01,37.6837
2017-11-02,37.6837
2017-11-03,37.6837
2017-11-04,37.6837
2017-11-05,37.6837
2017-11-06,37.6837
2017-11-07,37.6837
2017-11-08,37.6837
2017-11-09,37.6837
2017-11-10,37.6837
2017-11-11,37.6837
2017-11-12,37.6837
2017-11-13,37.6837
2017-11-14,37.6837
2017-11-15,37.6837
2017-11-16,37.6837
2017-11-17,37.6837
2017-11-18,37.6837
2017-11-19,37.6837
2017-11-20,37.6837
2017-11-21,37.6837
2017-11-22,37.6837
2017-11-23,37.6837
2017-11-24,37.6837
2017-11-25,37.6837
2017-11-26,37.6837
2017-11-27,37.6837
2017-11-28,37.6837
2017-11-29,37.6837
2017-11-30,37.6837
2017-12-01,37.6837
2017-12-02,37.6837
2017-12-03,37.6837
2017-12-04,37.6837
2017-12-05,37.6837
2017-12-06,37.6837
2017-12-07,37.6837
2017-12-08,37.6837
2017-12-09,37.6837
2017-12-10,37.6837
2017-12-11,37.6837
2017-12-12,37.6837
2017-12-13,37.6837
2017-12-14,37.6837
2017-12-15,37.6837
2017-12-16,37.6837
2017-12-17,37.6837
2017-12-18,37.6837
2017-12-19,37.6837
2017-12-20,37.6837
2017-12-21,37.6837
2017-12-22,37.6837
2017-12-23,37.6837
2017-12-24,37.6837
2017-12-25,37.6837
2017-12-26,37.6837
2017-12-27,37.6837
2017-12-28,37.6837
2017-12-29,37.6837
2017-12-30,37.6837
2017-12-31,40.431
2018-01-01,40.431
2018-01-02,40.431
2018-01-03,40.431
2018-01-04,40.431
2018-01-05,40.431
2018-01-06,40.431
2018-01-07,40.431
2018-01-08,40.431
2018-01-09,40.431
2018-01-10,40.431
2018-01-11,40.431
2018-01-12,40.431
2018-01-13,40.431
2018-01-14,40.431
2018-01-15,40.431
2018-01-16,40.431
2018-01-17,40.431
2018-01-18,40.431
2018-01-19,40.431
2018-01-20,40.431
2018-01-21,40.431
2018-01-22,40.431
2018-01-23,40.431
2018-01-24,40.431
2018-01-25,40.431
2018-01-26,40.431
2018-01-27,40.431
2018-01-28,40.431
2018-01-29,40.431
2018-01-30,40.431
2018-01-31,40.431
2018-02-01,40.431
2018-02-02,40.431
2018-02-03,40.431
2018-02-04,40.431
2018-02-05,40.431
2018-02-06,40.431
2018-02-07,40.431
2018-02-08,40.431
2018-02-09,40.431
2018-02-10,40.431
2018-02-11,40.431
2018-02-12,40.431
2018-02-13,40.431
2018-02-14,40.431
2018-02-15,40.431
2018-02-16,40.431
2018-02-17,40.431
2018-02-18,40.431
2018-02-19,40.431
2018-02-20,40.431
2018-02-21,40.431
2018-02-22,40.431
2018-02-23,40.431
2018-02-24,40.431
2018-02-25,40.431
2018-02-26,40.431
2018-02-27,40.431
2018-02-28,40.431
2018-03-01,40.431
2018-03-02,40.431
2018-03-03,40.431
2018-03-04,40.431
2018-03-05,40.431
2018-03-06,40.431
2018-03-07,40.431
2018-03-08,40.431
2018-03-09,40.431
2018-03-10,40.431
2018-03-11,40.431
2018-03-12,40.431
2018-03-13,40.431
2018-03-14,40.431
2018-03-15,40.431
2018-03-16,40.431
2018-03-17,40.431
2018-03-18,40.431
2018-03-19,40.431
2018-03-20,40.431
2018-03-21,40.431
2018-03-22,40.431
2018-03-23,40.431
2018-03-24,40.431
2018-03-25,40.431
2018-03-26,40.431
2018-03-27,40.431
2018-03-28,40.431
2018-03-29,40.431
2018-03-30,40.431
2018-03-31,40.431
2018-04-01,40.431
2018-04-02,40.431
2018-04-03,40.431
2018-04-04,40.431
2018-04-05,40.431
2018-04-06,40.431
2018-04-07,40.431
2018-04-08,40.431
2018-04-09,40.431
2018-04-10,40.431
2018-04-11,40.431
2018-04-12,40.431
2018-04-13,40.431
2018-04-14,40.431
2018-04-15,40.431
2018-04-16,40.431
2018-04-17,40.431
2018-04-18,40.431
2018-04-19,40.431
2018-04-20,40.431
2018-04-21,40.431
2018-04-22,40.431
2018-04-23,40.431
2018-04-24,40.431
2018-04-25,40.431
2018-04-26,40.431
2018-04-27,40.431
2018-04-28,40.431
2018-04-29,40.431
2018-04-30,40.431
2018-05-01,40.431
2018-05-02,40.431
2018-05-03,40.431
2018-05-04,40.431
2018-05-05,40.431
2018-05-06,40.431
2018-05-07,40.431
2018-05-08,40.431
2018-05-09,40.431
2018-05-10,40.431
2018-05-11,40.431
2018-05-12,40.431
2018-05-13,40.431
2018-05-14,40.431
2018-05-15,40.431
2018-05-16,40.431
2018-05-17,40.431
2018-05-18,40.431
2018-05-19,40.431
2018-05-20,40.431
2018-05-21,40.431
2018-05-22,40.431
2018-05-23,40.431
2018-05-24,40.431
2018-05-25,40.431
2018-05-26,40.431
2018-05-27,40.431
2018-05-28,40.431
2018-05-29,40.431
2018-05-30,40.431
2018-05-31,40.431
2018-06-01,40.431
2018-06-02,40.431
2018-06-03,40.431
2018-06-04,40.431
2018-06-05,40.431
2018-06-06,40.431
2018-06-07,40.431
2018-06-08,40.431
2018-06-09,40.431
2018-06-10,40.431
2018-06-11,40.431
2018-06-12,40.431
2018-06-13,40.431
2018-06-14,40.431
2018-06-15,40.431
2018-06-16,40.431
2018-06-17,40.431
2018-06-18,40.431
2018-06-19,40.431
2018-06-20,40.431
2018-06-21,40.431
2018-06-22,40.431
2018-06-23,40.431
2018-06-24,40.431
2018-06-25,40.431
2018-06-26,40.431
2018-06-27,40.431
2018-06-28,40.431
2018-06-29,40.431
2018-06-30,43.0615
2018-07-01,43.0615
2018-07-02,43.0615
2018-07-03,43.0615
2018-07-04,43.0615
2018-07-05,43.0615
2018-07-06,43.0615
2018-07-07,43.0615
2018-07-08,43.0615
2018-07-09,43.0615
2018-07-10,43.0615
2018-07-11,43.0615
2018-07-12,43.0615
2018-07-13,43.0615
2018-07-14,43.0615
2018-07-15,43.0615
2018-07-16,43.0615
2018-07-17,43.0615
2018-07-18,43.0615
2018-07-19,43.0615
2018-07-20,43.0615
2018-07-21,43.0615
2018-07-22,43.0615
2018-07-23,43.0615
2018-07-24,43.0615
2018-07-25,43.0615
2018-07-26,43.0615
2018-07-27,43.0615
2018-07-28,43.0615
2018-07-29,43.0615
2018-07-30,43.0615
2018-07-31,43.0615
2018-08-01,43.0615
2018-08-02,43.0615
2018-08-03,43.0615
2018-08-04,43.0615
2018-08-05,43.0615
2018-08-06,43.0615
2018-08-07,43.0615
2018-08-08,43.0615
2018-08-09,43.0615
2018-08-10,43.0615
2018-08-11,43.0615
2018-08-12,43.0615
2018-08-13,43.0615
2018-08-14,43.0615
2018-08-15,43.0615
2018-08-16,43.0615
2018-08-17,43.0615
2018-08-18,43.0615
2018-08-19,43.0615
2018-08-20,43.0615
2018-08-21,43.0615
2018-08-22,43.0615
2018-08-23,43.0615
2018-08-24,43.0615
2018-08-25,43.0615
2018-08-26,43.0615
2018-08-27,43.0615
2018-08-28,43.0615
2018-08-29,43.0615
2018-08-30,43.0615
2018-08-31,43.0615
2018-09-01,43.0615
2018-09-02,43.0615
2018-09-03,43.0615
2018-09-04,43.0615
2018-09-05,43.0615
2018-09-06,43.0615
2018-09-07,43.0615
2018-09-08,43.0615
2018-09-09,43.0615
2018-09-10,43.0615
2018-09-11,43.0615
2018-09-12,43.0615
2018-09-13,43.0615
2018-09-14,43.0615
2018-09-15,43.0615
2018-09-16,43.0615
2018-09-17,43.0615
2018-09-18,43.0615
2018-09-19,43.0615
2018-09-20,43.0615
2018-09-21,43.0615
2018-09-22,43.0615
2018-09-23,43.0615
2018-09-24,43.0615
2018-09-25,43.0615
2018-09-26,43.0615
2018-09-27,43.0615
2018-09-28,43.0615
2018-09-29,43.0615
2018-09-30,43.0615
2018-10-01,43.0615
2018-10-02,43.0615
2018-10-03,43.0615
2018-10-04,43.0615
2018-10-05,43.0615
2018-10-06,43.0615
2018-10-07,43.0615
2018-10-08,43.0615
2018-10-09,43.0615
2018-10-10,43.0615
2018-10-11,43.0615
2018-10-12,43.0615
2018-10-13,43.0615
2018-10-14,43.0615
2018-10-15,43.0615
2018-10-16,43.0615
2018-10-17,43.0615
2018-10-18,43.0615
2018-10-19,43.0615
2018-10-20,43.0615
2018-10-21,43.0615
2018-10-22,43.0615
2018-10-23,43.0615
2018-10-24,43.0615
2018-10-25,43.0615
2018-10-26,43.0615
2018-10-27,43.0615
2018-10-28,43.0615
2018-10-29,43.0615
2018-10-30,43.0615
2018-10-31,43.0615
2018-11-01,43.0615
2018-11-02,43.0615
2018-11-03,43.0615
2018-11-04,43.0615
2018-11-05,43.0615
2018-11-06,43.0615
2018-11-07,43.0615
2018-11-08,43.0615
2018-11-09,43.0615
2018-11-10,43.0615
2018-11-11,43.0615
2018-11-12,43.0615
2018-11-13,43.0615
2018-11-14,43.0615
2018-11-15,43.0615
2018-11-16,43.0615
2018-11-17,43.0615
2018-11-18,43.0615
2018-11-19,43.0615
2018-11-20,43.0615
2018-11-21,43.0615
2018-11-22,43.0615
2018-11-23,43.0615
2018-11-24,43.0615
2018-11-25,43.0615
2018-11-26,43.0615
2018-11-27,43.0615
2018-11-28,43.0615
2018-11-29,43.0615
2018-11-30,43.0615
2018-12-01,43.0615
2018-12-02,43.0615
2018-12-03,43.0615
2018-12-04,43.0615
2018-12-05,43.0615
2018-12-06,43.0615
2018-12-07,43.0615
2018-12-08,43.0615
2018-12-09,43.0615
2018-12-10,43.0615
2018-12-11,43.0615
2018-12-12,43.0615
2018-12-13,43.0615
2018-12-14,43.0615
2018-12-15,43.0615
2018-12-16,43.0615
2018-12-17,43.0615
2018-12-18,43.0615
2018-12-19,43.0615
2018-12-20,43.0615
2018-12-21,43.0615
2018-12-22,43.0615
2018-12-23,43.0615
2018-12-24,43.0615
2018-12-25,43.0615
2018-12-26,43.0615
2018-12-27,43.0615
2018-12-28,43.0615
2018-12-29,43.0615
2018-12-30,43.0615
2018-12-31,75.4439
2019-01-01,75.4439
2019-01-02,75.4439
2019-01-03,75.4439
2019-01-04,75.4439
2019-01-05,75.4439
2019-01-06,75.4439
2019-01-07,75.4439
2019-01-08,75.4439
2019-01-09,75.4439
2019-01-10,75.4439
2019-01-11,75.4439
2019-01-12,75.4439
2019-01-13,75.4439
2019-01-14,75.4439
2019-01-15,75.4439
2019-01-16,75.4439
2019-01-17,75.4439
2019-01-18,75.4439
2019-01-19,75.4439
2019-01-20,75.4439
2019-01-21,75.4439
2019-01-22,75.4439
2019-01-23,75.4439
2019-01-24,75.4439
2019-01-25,75.4439
2019-01-26,75.4439
2019-01-27,75.4439
2019-01-28,75.4439
2019-01-29,75.4439
2019-01-30,75.4439
2019-01-31,75.4439
2019-02-01,75.4439
2019-02-02,75.4439
2019-02-03,75.4439
2019-02-04,75.4439
2019-02-05,75.4439
2019-02-06,75.4439
2019-02-07,75.4439
2019-02-08,75.4439
2019-02-09,75.4439
2019-02-10,75.4439
2019-02-11,75.4439
2019-02-12,75.4439
2019-02-13,75.4439
2019-02-14,75.4439
2019-02-15,75.4439
2019-02-16,75.4439
2019-02-17,75.4439
2019-02-18,75.4439
2019-02-19,75.4439
2019-02-20,75.4439
2019-02-21,75.4439
2019-02-22,75.4439
2019-02-23,75.4439
2019-02-24,75.4439
2019-02-25,75.4439
2019-02-26,75.4439
2019-02-27,75.4439
2019-02-28,75.4439
2019-03-01,75.4439
2019-03-02,75.4439
2019-03-03,75.4439
2019-03-04,75.4439
2019-03-05,75.4439
2019-03-06,75.4439
2019-03-07,75.4439
2019-03-08,75.4439
2019-03-09,75.4439
2019-03-10,75.4439
2019-03-11,75.4439
2019-03-12,75.4439
2019-03-13,75.4439
2019-03-14,75.4439
2019-03-15,75.4439
2019-03-16,75.4439
2019-03-17,75.4439
2019-03-18,75.4439
2019-03-19,75.4439
2019-03-20,75.4439
2019-03-21,75.4439
2019-03-22,75.4439
2019-03-23,75.4439
2019-03-24,75.4439
2019-03-25,75.4439
2019-03-26,75.4439
2019-03-27,75.4439
2019-03-28,75.4439
2019-03-29,75.4439
2019-03-30,75.4439
2019-03-31,75.4439
2019-04-01,75.4439
2019-04-02,75.4439
2019-04-03,75.4439
2019-04-04,75.4439
2019-04-05,75.4439
2019-04-06,75.4439
2019-04-07,75.4439
2019-04-08,75.4439
2019-04-09,75.4439
2019-04-10,75.4439
2019-04-11,75.4439
2019-04-12,75.4439
2019-04-13,75.4439
2019-04-14,75.4439
2019-04-15,75.4439
2019-04-16,75.4439
2019-04-17,75.4439
2019-04-18,75.4439
2019-04-19,75.4439
2019-04-20,75.4439
2019-04-21,75.4439
2019-04-22,75.4439
2019-04-23,75.4439
2019-04-24,75.4439
2019-04-25,75.4439
2019-04-26,75.4439
2019-04-27,75.4439
2019-04-28,75.4439
2019-04-29,75.4439
2019-04-30,75.4439
2019-05-01,75.4439
2019-05-02,75.4439
2019-05-03,75.4439
2019-05-04,75.4439
2019-05-05,75.4439
2019-05-06,75.4439
2019-05-07,75.4439
2019-05-08,75.4439
2019-05-09,75.4439
2019-05-10,75.4439
2019-05-11,75.4439
2019-05-12,75.4439
2019-05-13,75.4439
2019-05-14,75.4439
2019-05-15,75.4439
2019-05-16,75.4439
2019-05-17,75.4439
2019-05-18,75.4439
2019-05-19,75.4439
2019-05-20,75.4439
2019-05-21,75.4439
2019-05-22,75.4439
2019-05-23,75.4439
2019-05-24,75.4439
2019-05-25,75.4439
2019-05-26,75.4439
2019-05-27,75.4439
2019-05-28,75.4439
2019-05-29,75.4439
2019-05-30,75.4439
2019-05-31,75.4439
2019-06-01,75.4439
2019-06-02,75.4439
2019-06-03,75.4439
2019-06-04,75.4439
2019-06-05,75.4439
2019-06-06,75.4439
2019-06-07,75.4439
2019-06-08,75.4439
2019-06-09,75.4439
2019-06-10,75.4439
2019-06-11,75.4439
2019-06-12,75.4439
2019-06-13,75.4439
2019-06-14,75.4439
2019-06-15,75.4439
2019-06-16,75.4439
2019-06-17,75.4439
2019-06-18,75.4439
2019-06-19,75.4439
2019-06-20,75.4439
2019-06-21,75.4439
2019-06-22,75.4439
2019-06-23,75.4439
2019-06-24,75.4439
2019-06-25,75.4439
2019-06-26,75.4439
2019-06-27,75.4439
2019-06-28,75.4439
2019-06-29,75.4439
2019-06-30,77.4985
2019-07-01,77.4985
2019-07-02,77.4985
2019-07-03,77.4985
2019-07-04,77.4985
2019-07-05,77.4985
2019-07-06,77.4985
2019-07-07,77.4985
2019-07-08,77.4985
2019-07-09,77.4985
2019-07-10,77.4985
2019-07-11,77.4985
2019-07-12,77.4985
2019-07-13,77.4985
2019-07-14,77.4985
2019-07-15,77.4985
2019-07-16,77.4985
2019-07-17,77.4985
2019-07-18,77.4985
2019-07-19,77.4985
2019-07-20,77.4985
2019-07-21,77.4985
2019-07-22,77.4985
2019-07-23,77.4985
2019-07-24,77.4985
2019-07-25,77.4985
2019-07-26,77.4985
2019-07-27,77.4985
2019-07-28,77.4985
2019-07-29,77.4985
2019-07-30,77.4985
2019-07-31,77.4985
2019-08-01,77.4985
2019-08-02,77.4985
2019-08-03,77.4985
2019-08-04,77.4985
2019-08-05,77.4985
2019-08-06,77.4985
2019-08-07,77.4985
2019-08-08,77.4985
2019-08-09,77.4985
2019-08-10,77.4985
2019-08-11,77.4985
2019-08-12,77.4985
2019-08-13,77.4985
2019-08-14,77.4985
2019-08-15,77.4985
2019-08-16,77.4985
2019-08-17,77.4985
2019-08-18,77.4985
2019-08-19,77.4985
2019-08-20,77.4985
2019-08-21,77.4985
2019-08-22,77.4985
2019-08-23,77.4985
2019-08-24,77.4985
2019-08-25,77.4985
2019-08-26,77.4985
2019-08-27,77.4985
2019-08-28,77.4985
2019-08-29,77.4985
2019-08-30,77.4985
2019-08-31,77.4985
2019-09-01,77.4985
2019-09-02,77.4985
2019-09-03,77.4985
2019-09-04,77.4985
2019-09-05,77.4985
2019-09-06,77.4985
2019-09-07,77.4985
2019-09-08,77.4985
2019-09-09,77.4985
2019-09-10,77.4985
2019-09-11,77.4985
2019-09-12,77.4985
2019-09-13,77.4985
2019-09-14,77.4985
2019-09-15,77.4985
2019-09-16,77.4985
2019-09-17,77.4985
2019-09-18,77.4985
2019-09-19,77.4985
2019-09-20,77.4985
2019-09-21,77.4985
2019-09-22,77.4985
2019-09-23,77.4985
2019-09-24,77.4985
